"Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","model"
-18.7100609208707,-5.72644768677962,-2.24213993764793,-6.92325191447151,-5.78785452877505,-7.08666499991862,-2.87106511160544
-12.1134558329903,-16.0607728191198,-8.65955347511661,-7.57964677143574,-13.1699992214824,-47.9756785535257,-8.34388890299554
-103.956973438173,-31.1698751002709,-35.1285937435073,-38.6437906191947,-13.9960160163426,-75.9922407097918,-18.185977277498
-60.2053699262176,-36.6907441385996,-49.275660121895,-21.4561284470622,-39.7214421722917,-160.180048727079,-24.0636935867847
-3.87010459648367,-5.79296982438267,-7.06577189416228,-6.07333567706425,-11.3307102971171,-23.0184976759056,-4.88361644502915
-5.43228628343568,-1.97410353944941,-4.24412865985819,-3.31975644185029,-5.8578713899828,-1.24936715933433,-1.68986228557722
-55.1547211566941,-10.528289593981,-22.4509860905825,-14.0469703606814,-12.5760216290454,-51.6555117374995,-11.6510971716117
-10.8189380266241,-7.3298020148098,-6.09328264692525,-4.18874393447336,-7.39553829271215,-17.0846695727625,-4.54716539442955
-8.08251396786379,-27.8868679185502,-12.5677693136262,-13.2205736714315,-28.1732224252499,-87.3846378457808,-10.9560131246734
-5.60020909035122,-3.60853317412812,-6.01371697590119,-4.73225773499912,-6.24834666800655,-5.24578929322505,-3.93972381145242
-8.67482311940995,-3.1869066876834,-4.79219273891494,-2.65888062524238,-5.28067276914243,-13.3101177628578,-2.99226994898013
-8.96898158720118,-1.48535458627348,-4.14927473855489,-2.84152459873282,-2.87056145684695,-0.618906911984964,-1.05547767832879
-107.939181512889,-42.2570075748569,-25.6804514969655,-45.5466683387431,-39.1416811216639,-82.9782936170083,-30.4439570051806
-13.1012158268862,-6.0372182955676,-3.43004865602754,-4.72154643901735,-5.57968173854187,-11.2584953844733,-4.0383666478435
-4.87520431417238,-3.2775904280163,-2.21706015954617,-2.54757793629673,-2.72043475832122,-10.1359072173689,-2.47519793106044
-44.9891420637043,-12.2227621621407,-9.14333052683821,-16.2582982063953,-18.0810979859268,-21.3855124916578,-10.6842562731104
-26.6984615075434,-12.1461910235956,-10.4799172627206,-10.3742571829523,-19.1026680352045,-7.25508930392981,-8.65623976241466
-11.7024088056337,-2.45397648488245,-9.57397424946782,-5.50166938230294,-3.63621970740964,-4.8225116853871,-3.01309542222825
-30.7188246361523,-6.43515846870025,-19.6275852967815,-10.0265908776552,-15.6787113084754,-9.64623637222669,-7.59867326600379
-16.6276306465311,-8.2662341043067,-12.8226724659773,-5.81978683153366,-9.76694751141163,-24.8617618788345,-6.55423213841858
-9.89983385991452,-2.76346621114386,-13.0970537722165,-5.2934552760883,-2.18823855077557,-4.57862359300909,-2.65096835589296
-2.17260620638641,-1.99663219364663,-4.27895160773945,-3.61097722866526,-6.68232005431557,-8.35565768855265,-2.29217653971775
-9.45508476611578,-1.44019562923526,-4.39444760899558,-4.18394021484012,-4.32591428761713,-2.57953602562629,-1.75530363730421
