"row_num","gen_method","b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","lambda_ICE_1","lambda_BEV_1","alpha_PHEV_ICE_logistic_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","lambda_ICE_2","lambda_BEV_2","alpha_PHEV_ICE_logistic_2","class_intercept_2","b_Price_3","b_Acceleration_3","b_OpCost_3","b_hev_3","b_phev20_3","b_phev40_3","b_bev_3","b_bevRangeRel_3","b_noBEVFC_3","b_american_3","b_chinese_3","b_japanese_3","b_skorean_3","lambda_ICE_3","lambda_BEV_3","alpha_PHEV_ICE_logistic_3","class_intercept_3","b_Price_4","b_Acceleration_4","b_OpCost_4","b_hev_4","b_phev20_4","b_phev40_4","b_bev_4","b_bevRangeRel_4","b_noBEVFC_4","b_american_4","b_chinese_4","b_japanese_4","b_skorean_4","lambda_ICE_4","lambda_BEV_4","alpha_PHEV_ICE_logistic_4","class_intercept_4","b_Price_5","b_Acceleration_5","b_OpCost_5","b_hev_5","b_phev20_5","b_phev40_5","b_bev_5","b_bevRangeRel_5","b_noBEVFC_5","b_american_5","b_chinese_5","b_japanese_5","b_skorean_5","lambda_ICE_5","lambda_BEV_5","alpha_PHEV_ICE_logistic_5","class_intercept_5","b_Price_6","b_Acceleration_6","b_OpCost_6","b_hev_6","b_phev20_6","b_phev40_6","b_bev_6","b_bevRangeRel_6","b_noBEVFC_6","b_american_6","b_chinese_6","b_japanese_6","b_skorean_6","lambda_ICE_6","lambda_BEV_6","alpha_PHEV_ICE_logistic_6","class_intercept_6","LL1","LL2","LL3","LL4","LL5","LL6","LL7","LL8","LL9","LL10","LL11","LL12","LL13","gradNorm1","gradNorm2","gradNorm3","gradNorm4","gradNorm5","gradNorm6","gradNorm7","gradNorm8","gradNorm9","gradNorm10","gradNorm11","gradNorm12","gradNorm13","stop_ef","stop_status","pruned_optima_row","end_conv","end_LL","end_ef","end_outcome_status","end_index"
21,"logit_random",-0.024169129676555,-0.104030695548737,-0.0926644989606366,0.0780644680035071,-0.00366195637015529,0.187870794573531,-0.435394502029645,0.348332955524096,-0.0310872964830466,0.0145823309688296,0.0749560292699367,-0.0880721988355382,-0.346832455904872,0.702445471612737,0.637183884652331,-0.318387917219589,-0.0425411926860326,-0.130205039459765,0.0772931496784015,0.00316835504837008,0.0350024475027578,0.106325942525859,-0.403922023149556,0.517033623970745,-0.0827435530523518,-0.103108827718352,-2.57439387901164,-0.0949349313344273,0.0202639646482179,0.73867963981349,0.790388852120377,0.645657335429759,0.114455970512062,-0.0527256233789713,-0.126859697808041,-0.183143138624643,-0.0256335894175966,0.0312366829970236,0.272760873883856,0.032983124335607,0.642172973653969,-0.00884705478749065,-0.202711374048486,-1.29793779873745,-0.0929901193946413,-0.267548272350455,0.360919449292123,0.89446999839507,-0.00785218797118799,0.319830741861075,-0.090676959238173,-0.191943247121154,-0.0557973567726573,0.171633019351494,0.0288521293737586,0.0380286818943473,-0.386020998186995,-0.103029410124413,-0.211381317745025,-0.102075645527791,-1.10472447136863,0.0255401438763709,0.151595079738788,0.115028541050851,0.311126506612636,-0.161944509968688,-0.154952072872334,-0.140161803173934,-0.261499190874691,-0.10675918777668,0.00278046907392192,0.0330192320233171,0.262756612142165,-0.287678045533867,-0.290428941553342,-0.307081103697981,-0.0148456343269053,-2.42735934074957,-0.0405569004189977,-0.70331107212156,0.501089107962325,0.974015179057606,0.046856149426004,0.17515424214345,0.0209040580422457,-0.137383825040846,-0.125208064938643,0.121616603735412,-0.0142165683553502,-0.0104588036223261,-0.190003601606168,1.04163713144159,-0.360567547241999,-0.227182386402501,0.704906860577819,-0.0146741279531992,-0.655953666518436,0.483622291898355,0.305623850277625,-0.884283714687484,-1.26959998382626,-9118.38691232576,-8344.13997371667,-8118.53802198501,-8035.88191326689,-8022.72993950336,NA,NA,NA,NA,NA,NA,NA,NA,NA,2413.99317719562,786.528133509073,781.166061788161,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"pruned_test3_bad_gradient",0,0,-8022.72993950336,5,"pruned_test3_bad_gradient",21
22,"logit_random",-0.0210397454746102,-0.184647231588183,-0.170379100922395,-0.0427451356177151,0.0197457514060354,-0.332539200067357,-0.405563831025354,-0.141969910892968,-0.148811183850136,-0.0293627716076242,-1.30843606105943,-0.0824375775768003,-1.06444281319364,0.345048877596855,0.151578315692022,-0.470959050031099,-0.166957359366589,-0.146233031652946,-0.084074966770996,0.0802900723525332,0.0298150271552586,0.0404659355569526,-0.608041310477583,0.203838981891989,-0.283522705954346,-0.35583073696002,-2.16273309747703,-0.142557171862661,-0.157692722060255,0.937252587410621,0.535707601406612,-0.100926130381523,0.18206862820899,-0.0972717231013335,-0.161206713239524,-0.05700680808912,-0.0605555516377256,0.00132829345365656,0.311175419385739,0.0693970930217942,-0.264909326441479,-0.59517725649388,-0.408741684119034,0.181501533504004,-0.0442972314630042,-0.0499861085125561,0.328896185141057,0.508591803684831,0.535488057731756,-0.588433458835565,-0.0302269073982714,-0.0530904833493675,-0.155942175692305,0.213238989137959,-0.0193965535290611,0.287041081106071,-0.416884444202985,0.191250402631839,-0.377392725686202,-0.224354258650593,-0.217282473585481,0.0720611003656521,-1.10474270702634,0.642245147451758,0.611556573375128,0.531708057363722,0.470147046449766,0.0516288895871136,-0.190367493716464,-0.151110025328385,-0.00402324064700683,0.0355711204473516,0.317064406422408,-0.287512856611133,0.194134684996054,-0.348411315244621,0.0281088074275812,-1.4609472536078,-0.0466631907797981,-0.231951566544719,0.1395282895118,0.593140107491054,-0.341729454268216,-0.981631938502735,-0.0549397543000162,-0.125757855867854,-0.30379032286903,0.0858307926822027,0.034275727423852,0.272200341695942,-0.220561964885234,0.742541027306457,-0.00875423316540708,0.074914184951845,-3.93141559673317,-0.0323972705899347,-0.220205581422492,0.498002314683981,0.330607551294379,-0.197901853698682,-0.286702302800035,-9475.53220125302,-8280.67428066762,-8154.74571449476,-8051.49330196218,-8026.44806498947,-8020.36254700777,-8019.27818275526,-8018.97131802902,-8018.65586461888,-8018.27466782731,-8015.71391879397,NA,NA,NA,1124.87390282076,1081.52648792146,673.945626548638,694.736367901983,230.571655340387,30.0266233184561,34.6160152943335,11.2048543494648,46.5625142292074,2.3212366913229,NA,NA,3,"test0_worse_conv",0,1,-8015.71391879397,3,"test0_worse_conv",22
23,"logit_random",-0.110948656671453,-0.199080446159849,-0.0229502749329279,0.105761645779237,0.0354828650703596,0.335497322086969,-0.618093498001693,0.478351528289954,-0.147962615887963,-0.206758266940633,-3.18076424815352,-0.0754817382257684,0.29550097944595,0.0558168299356476,0.730788132119924,-0.391995732905181,-0.096090965095425,-0.035625937145665,-0.16969353250561,0.163673983128206,0.0253950237694268,0.0783042093158628,-0.463996931351794,-0.0843593465504341,-0.0591278615889059,-0.192069184021453,-0.558073798803418,0.0186897434689927,-1.2740857312021,0.251063805390149,0.555163060021587,1.15349469996222,0.990451102479502,-0.0118216629349134,0.0305541638287034,-0.15203645046599,0.0226023464963994,0.0181947353561652,-0.195779026819702,-0.473059597156199,0.170814340634441,-0.17002004375056,-0.207161586165627,-1.69128593852336,-0.0842464961211722,-0.90560089406684,0.0696215324383229,0.677642729943618,0.257282766889562,0.0618972065516126,-0.047746877724678,-0.202471223041349,0.0276666200900177,0.0944283287266288,0.00571661427296329,0.382703968257685,-0.379860167456763,1.20471745193368,-0.165555096849648,-0.0508484627410885,0.393285914310064,-0.0642329810016425,0.122170923119355,0.0992394537245855,0.581213317420334,-0.16364805793045,-0.49825844657762,-0.103278387608947,-0.123446735166919,-0.0913283609234917,0.0851838111133075,0.0311938348279085,0.18765539197029,-0.265191967428751,0.184411021950412,-0.482241338288123,-0.00018382743774413,-0.847470728817958,-0.0332007161907199,0.0395962753468791,0.583784442180768,0.251336219855584,-0.423185377723433,0.0134056943695836,-0.0849543131934964,-0.0209002460164603,0.0366124452672918,-0.0260153149085149,0.00672413965415628,0.358159083210328,-0.00434783845814204,0.591232586434728,0.0262233645186098,-0.199760828432478,-4.95834527982344,-0.0992339341893362,-0.143152203235622,0.677800513426773,0.15424921205733,0.0392891147923699,-0.663312036357184,-10034.2516131082,-8230.93856995411,-8100.00427848678,-8069.65995075101,-8059.41832841907,-8053.79150887597,-8050.56727783025,-8041.00038056431,-8035.99285877769,-8034.1387235604,-8030.64591655353,-8030.60464517036,NA,NA,2822.57965045413,1265.4824997759,1173.69204046543,1032.00208103476,506.32522724336,418.981227046318,371.739802708822,260.955135666745,163.641884210786,12.5680271758528,6.65433944992908,NA,3,"test0_worse_conv",0,1,-8030.60464517036,3,"test0_worse_conv",23
24,"logit_random",-0.113667792760491,0.0208501648210444,-0.156386249681062,0.0555012563981592,0.0355288951295535,-0.0672618613524734,-0.323823796885421,0.653918300164178,-0.37289934639035,-0.129083813895681,-1.28153437728993,0.0140469578581673,0.554362600001555,0.563009774871171,0.418306049727835,0.230035016197302,-0.0901911683801997,-0.168804552161851,-0.0310644870442473,0.0482455263979575,0.0270515044360811,0.252980366551864,-0.404143356400564,0.262790473786924,-0.442634805140386,-0.192167324490109,-0.584983524663099,-0.0926158437504866,-0.474939753387162,0.343719555772841,0.270765022723936,0.45770586305585,0.115862121191606,-0.0711983283381421,-0.0915788879374456,0.0128689589094732,-0.0082293364170288,0.00279047743618301,0.192450324197943,-0.293981060684846,0.249715865546141,-0.514566882019906,-0.326462839031318,1.08674662711655,-0.0945044820334765,0.0446838090656095,0.6227800325118,0.169700653613545,-0.0680290273468143,0.120064019593248,-0.127659723729107,-0.0192890031974367,-0.305006676187429,0.0984021481402303,-0.0166718037122342,0.0372931212890752,0.0139297627017509,0.128085711810385,-0.281171436050172,-0.103811282551462,-0.316441234184191,-0.0929169817269844,-0.0601700887084096,0.341818882753141,0.613776371735148,0.0157895776543935,-0.259833246997498,-0.221151463419768,-0.0352166314327026,-0.0360258897136399,-0.0231323621426736,0.0141163493161858,0.00846265256343466,-0.383133787992129,0.3485569991271,-0.805466257152587,-0.0406631137033928,-1.4219574633165,-0.019990429828525,-0.408390912952665,0.932425957792439,0.725995370829478,-0.105340594388152,-0.184661600905775,-0.073171038088584,-0.107635766577229,-0.177038881872002,0.0935700116626951,0.02155418134623,0.116338773555631,-0.596636897455603,-0.125088555097611,-0.819175028659124,-0.143199157713972,-1.39732120123038,0.0946556484496172,-0.428710592328595,0.084514220058918,0.628008878412657,-0.315991223731598,-0.159109881210992,-10905.8939146641,-8566.9906685248,-8210.80133479421,-8122.3580785559,-8090.92541421732,NA,NA,NA,NA,NA,NA,NA,NA,NA,4678.40046352807,1195.60886229869,644.498734207918,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"pruned_test3_bad_gradient",0,0,-8090.92541421732,5,"pruned_test3_bad_gradient",24
25,"logit_random",0.0444264677224167,0.0602784986077976,0.0452990206001027,0.161298455889508,-0.00757001227390251,0.228796754429988,-0.563250699928185,0.123772991046785,-0.0913145276052806,-0.186989250167275,-1.12053594816673,-0.0447159208476775,-0.357184557581327,0.0485966433258727,0.541452436181717,-0.355918590301858,-0.0658475157017906,-0.0349229432604471,-0.0947091026750367,-0.0973815113822326,0.0137437151189884,0.350051207046982,-0.251235172682991,0.279624358419387,-0.460995235831782,-0.0872237481751951,-4.25276760310511,-0.108639564072389,-0.058362580662264,0.915879259668291,0.78438581104856,-0.216045353034152,-0.582819570070311,-0.0297369534922557,-0.0719841946839098,-0.00588238464190398,-0.0715918074491521,0.0350014563460694,0.106406284939541,-0.508849271430635,0.715059102065553,-0.661140394009218,0.108837444040255,-2.11628000336279,-0.0546936157813495,0.705029112539924,0.780175691917539,0.793158721709624,-0.137102584073817,-0.113704781191187,-0.120396407782831,-0.181387220169895,0.0808882262269736,0.0115312366785354,-0.0123322461497829,0.205546229699794,-0.643249461488645,-0.0767946503728003,-0.467579167812814,-0.00518173920220132,-2.19424020439703,-0.0902139208029182,-0.14099930201568,0.18033067590557,0.287630834779702,-0.455350349287308,-0.0364899608769755,-0.177917027614067,-0.097923178136835,0.0326375973169276,0.153293788751362,0.0186866891985576,0.062301183712492,-0.386621050405945,0.661625300511412,0.186569699279957,-0.189360116614873,-0.0271288705120603,-0.0439750505567222,-0.176233583705124,0.0385917715588585,0.598042662017979,-0.0265421784896192,0.219250311491083,-0.255145528349423,-0.146708601549557,0.0900429187278857,0.0109657243089577,0.024923394664351,0.178326033771892,-0.290209628502864,0.236585410040463,-0.117216980080078,0.133144124483968,-1.41449887549412,-0.103820703745038,-0.54980658024903,0.98459680153057,0.494641662826762,1.15704710148626,0.144282914324848,-10311.9803406538,-8275.81368963226,-8139.2410079658,-8099.44476322492,-8083.47214051846,-8074.2668532098,-8073.60905245124,NA,NA,NA,NA,NA,NA,NA,1402.55053055283,1011.6471014503,432.379838122024,518.531906924486,647.039047321995,NA,NA,NA,NA,NA,NA,NA,5,"pruned_test3_bad_gradient",0,0,-8073.60905245124,5,"pruned_test3_bad_gradient",25
26,"logit_random",-0.105257688336533,-0.0431626151098643,-0.0805579141274165,0.0496742553093281,0.00391442842133349,0.30427355624124,-0.56364359765081,0.36695942339149,-0.175641769108593,-0.295090602964937,-1.00191815366485,-0.0653311247650884,-0.504779674896986,0.747878790972754,0.753702301522717,-0.532073493933975,-0.0853575007411749,0.0289995962711388,-0.134759668635209,0.0986855816076289,-0.0242844171805985,0.191812475644149,-0.572017126448056,0.308207281500733,0.028038217534845,-0.156199156197996,-0.963860737836111,-0.0185985478844488,-0.624285407286487,0.206422060304321,0.34655316030141,1.08154073992333,0.0964546846287763,-0.107538702083119,-0.0866758084502996,-0.208428912750278,-0.024883637776307,0.00664802296221311,0.229087684238034,-0.258013157016442,0.368214640141844,-0.0906981928698098,-0.279822962482299,0.994234900880357,-0.121450200221603,-0.349960161051187,0.268723620404489,0.117336076204665,0.112303576061329,-0.114680767259042,-0.0856452714634839,-0.057367643469879,-0.14983535343026,0.212129071774637,0.03135623016483,0.228211141493753,-0.180432653893771,0.601674669168038,-0.183666518193169,-0.147100877646122,-1.96978020844908,-0.013225470627614,-0.821200171160551,0.902210769304074,0.237740430985577,-0.813750991798831,0.285710269138998,-0.101345698044656,-0.0526073545086551,0.0448803492510137,0.00768956049601342,0.00595448513790428,0.301017665156366,-0.26608968919652,0.372880198846376,-0.62858138795486,-0.0887940785991629,-1.33773800610337,0.0032690244306605,-0.471843621394078,0.802924985731952,0.810695821763948,0.0416970611652331,-0.129071229992928,0.0257600580648744,-0.0221141052318167,-0.219564744842821,0.227817970951704,0.0231204107660842,0.163239369288833,0.00968206330739066,0.272551886067146,0.106220249044876,-0.309359550870385,0.838431847741785,-0.0451596731747129,-0.389750428597845,0.476139580570161,0.262948540248908,0.214124777479731,-0.266717740525959,-10182.6344835072,-8279.26655826739,-8100.64737548159,-8045.49797852254,-8023.97435947041,-8017.37290275092,-8013.50584469262,-8011.48517973368,-8009.51560546607,-8008.25793644714,-8004.17235863146,NA,NA,NA,1414.60350223876,946.855674867659,1042.49787947338,556.715311217066,547.813974165584,231.744389068146,57.5857338277461,75.9134095967817,31.0519339726869,0.97418685344943,NA,NA,3,"test0_worse_conv",0,1,-8004.17235863146,3,"test0_worse_conv",26
27,"logit_random",0.0105434649198022,-0.0577903453934501,-0.0814339722316185,0.0941664457812733,-0.000907872686507015,0.153017424576948,-0.39179244222157,0.12836776123638,-0.323720099820599,-0.108375727589746,-2.00624005776818,0.0059964901443898,0.00481198054458298,0.891290236748755,0.649886972974055,-0.216989400944609,-0.0599061267636216,-0.142275224716495,-0.309238462786144,0.221620324887683,0.00285185796618525,0.0720570135165563,-0.414212093257322,0.689604948102937,-0.107554070491873,-0.273004780624959,-2.01710521650078,-0.176382667657673,-0.0948456710025441,0.303596415175125,0.695481105283834,0.0890046778791978,0.320234969656815,-0.127538256974489,-0.0151426578535053,-0.0241533094678362,0.0396770307282702,0.0536720813724352,0.0183562577585094,-0.337750287651711,0.128660153345323,-0.232926735166638,-0.0650020920602433,-3.42424225794618,-0.0522782212104836,-0.797051702320225,0.431016121543944,0.764038072181866,0.249507795611266,-0.481343511305733,-0.0204898919435417,-0.234448982890574,0.0770728284965785,0.094002092878913,-0.0160310731085668,-0.0331971350874155,-0.340668243662231,0.406129694838294,-0.472543135012846,-0.087918998592692,-1.77321991188898,-0.0430142896135958,-0.217681870221479,0.135721235927194,0.127124885418452,-0.400413592329905,0.122489055305388,-0.0699415806283526,-0.0989362058722172,-0.0429752009605702,-0.0934085283603506,-0.0188467289025046,-0.0504743828392987,-0.428264152540778,0.497009460827639,-0.280922909756556,-0.0889479320709686,-1.7458861589822,-0.0319709922845938,-0.401517516075721,0.67583886386361,0.92308123297058,1.13639853464083,-0.372007882282198,-0.023676103876734,0.0744396537659385,-0.213959714912574,0.159383180141442,0.0161576331912616,0.0530440126444892,-0.554311732419154,-0.158824893289338,0.215195077444368,-0.100856281449714,-4.63914527654236,-0.0996086725980365,-0.247219864174093,0.598870886974037,0.571888316874392,-0.154696489869269,0.107951471275267,-9689.32184256209,-8254.41453892935,-8074.09947552668,-8028.90573844577,-8018.5837943322,-8014.88794030114,-8013.38291206173,-8012.81923963239,-8012.02045566844,-8011.13836940605,-8008.09131834338,-8008.0913012546,NA,NA,1749.96875857643,1814.52773926384,1215.82814338887,715.351911359321,437.175181282583,204.572160110116,92.5955002020794,43.4949229395589,69.8276419211487,1.5987340895164,1.33986153438071,NA,3,"test0_worse_conv",0,1,-8008.0913012546,3,"test0_worse_conv",27
28,"logit_random",-0.0582157285720307,-0.130797855062492,0.0342639380188395,0.0050624891620356,0.0380201742653392,0.0478670469255921,-0.461453644585763,0.565499469753155,-0.25555701080225,-0.285299843487795,-1.06685907292447,-0.148637457242313,-0.0136369334986451,0.876834738329053,0.401165138054639,-0.422045214388287,-0.0751630489107958,-0.110921042514079,0.0162882346335269,0.0632844339466065,0.0204736987394208,0.5375301619018,-0.60998522445888,0.515326028751684,0.0888935310908841,0.101333480418389,-0.667556515116303,-0.0553763702528628,-0.447227612987361,0.149837207053788,0.930292847538367,0.703328419985449,0.328655249273824,-0.199296764438534,0.0555532983887075,-0.0643847287868781,-0.00121127493579441,0.00735903741322775,-0.00755820624372269,-0.452416901203689,-0.00955617862079061,-0.309507496566194,-0.158711844911588,2.35536987278263,-0.0439548932513298,-0.497789960703968,0.217802061885595,0.62160616862122,1.17768537798729,-0.716262540535383,-0.0984861284976059,-0.0218833430894549,-0.199469489329206,0.0977777913439992,0.0184925753972051,0.0757104960102059,-0.131998084385804,0.241924350729953,-0.157409062583297,-0.15870266734061,-1.49074659728487,-0.101000594512253,-0.447992215930751,0.334780453187414,0.977501541115344,1.11556557628562,-0.349233035313449,-0.130778487217223,-0.135327026448137,-0.074639892084263,0.00734415564556126,0.00546856333225834,0.116119435991035,-0.264092279294317,0.155264556490867,-0.000864670326577777,0.0036959326366484,-0.759771308271724,-0.0471122796702895,-0.553153882238092,0.088137475354597,0.212719382215291,0.857449336768695,0.53458822684859,-0.130886500763528,0.0257851674080868,-0.125406912937306,0.0799798532948887,0.00793587855617073,0.156207670091512,0.104469429018767,0.649472349277109,-0.469409902663479,-0.122571357844979,-1.09438814678714,-0.00458778610924813,-0.24369320199797,0.385027483636513,0.0711046344321221,-0.642244614117089,0.196035806463736,-9831.30461263114,-8382.53758236206,-8112.77631128951,-8024.01833544542,-7999.12586525114,-7993.13871881952,-7990.26454570933,-7989.08290673996,-7988.63659563229,-7988.46501591556,-7987.12485586731,-7987.12481027748,NA,NA,2667.65192797687,906.072725909609,1006.73619434758,835.579458079837,670.5604242299,318.840058627194,161.541667752415,87.0157117331642,78.8995176974696,3.12002900908456,2.09795601102018,NA,3,"test0_worse_conv",0,1,-7987.12481027748,3,"test0_worse_conv",28
29,"logit_random",-0.0488625218021596,-0.118867165565008,-0.167937818385093,0.131608044211609,0.0408066413134838,0.147593820753496,-0.199677109665978,0.0307352390385724,-0.278054344274375,0.0995260657554874,-1.56613429521995,0.00252861051571992,-0.584276993681493,0.328423199541867,0.672523477170616,0.470995245141017,-0.0149747426613442,-0.120059870231602,-0.0642961130960841,0.196191097254131,-0.0178646134155232,0.14341409860804,-0.103444400720383,0.496486978705775,-0.146040478980925,-0.402814801460806,0.011026619838395,-0.0726074141380419,-0.447299051825195,0.259778370810673,0.586745946467854,-0.592473350598777,-1.19771817708054,-0.0276426411654247,-0.205336115350353,-0.263596409594817,0.0136714041651948,-0.0321172232197448,0.174444805185787,-0.0396583077989794,0.322119274825122,-0.140660232727436,-0.150549383450044,-1.42924148653899,-0.0573260042484676,-0.145020361837354,0.582034384557046,0.375261500724591,-0.32246894535869,-0.95868374098975,0.0478317033444094,-0.0777533572432144,-0.122258354184455,0.124106639206716,0.0066906010975136,0.217114421033559,-0.17365834058819,0.295485695321342,-0.056905296082422,-0.145537795560641,-0.506360381624603,0.0457366107516479,-0.231834739952605,0.409224838074297,0.121444204282016,0.38396945281787,-0.453559244224999,-0.0457291515063624,-0.186182807642818,-0.172847298494889,0.104152521338439,0.0204926983408864,0.131590628312643,0.137097789096831,0.563037570694108,-0.226329721964521,0.0255782670160947,-1.07536709739365,-0.0804490109731044,-0.0833245580768149,0.328989292923361,0.988272878429852,0.55002898771444,-0.491167281549817,-0.0381515119285034,0.0364751268238027,-0.274331544750562,0.0606306905412252,-0.000730182912104683,0.0371202894646106,0.0230767903740486,0.374218390521002,-0.171517872236586,-0.170557725181021,-3.03132875640377,-0.0684073369663129,-1.1283815576672,0.127596771218814,0.613418923653662,0.343326103539599,-0.896262198014492,-9791.99769002587,-8269.46734409269,-8072.65226409188,-8043.70247242037,-8029.91997791929,-8023.27014829821,-8017.7420720537,-8015.68172396417,-8014.6588421993,-8014.20701655745,-8010.28229654948,-8010.13339631329,NA,NA,1835.40500241222,1394.87730241306,1052.99410463807,730.81679566763,381.269652066344,223.133603112369,110.137018019646,111.397515895445,56.4777760788902,25.9055664241623,0.970494762982884,NA,3,"test0_worse_conv",0,1,-8010.13339631329,3,"test0_worse_conv",29
30,"logit_random",-0.0407400330325382,0.0441117166680573,-0.0512726595739479,0.070754312567901,-0.00497573370422317,0.173897905685952,-0.218235231098253,1.06313128916867,-0.253109243140937,-0.225138421335186,-1.92088323986802,0.00844485327724143,-0.904181713506512,0.341455218982883,0.947242575157434,0.437067154018259,-0.00965246110013463,-0.148336425288047,-0.160015650676148,-0.0518786297243621,-0.00800208474596852,0.0571347512153902,-0.34655536966929,0.00844846461227433,-0.0948572644868308,-0.163132762783773,-2.35145336617753,-0.124778439246509,-0.298618151659608,0.668391944142058,0.340947004682384,0.459473676466188,0.571955048251646,-0.0559989699232544,-0.0850308877455068,-0.0195436842389936,0.129066126599919,-0.00521622651140179,0.0430776029905995,-0.32903099251342,0.436892892862442,-0.271093573105936,-0.0418655966384935,-1.9737277508862,-0.0600649715955148,-0.506952520369493,0.634235759577714,0.0787200850900263,1.1114531837068,0.665577543975288,-0.163150332228309,0.0104291708921508,-0.291143074051826,0.107818862323558,0.0465305176195101,-0.0188563055925719,0.0157931048558163,0.230426082134515,-0.310581031596015,-0.0866127643197667,-1.20026973479234,-0.00409554353718681,-0.292213201460127,0.532432061429135,0.478172237891704,0.196268788011462,-0.393422168829113,-0.09266450240426,-0.121887661394031,-0.121928423035415,0.082584172905033,0.010325395743731,0.0665671187330041,-0.025334837295181,0.411329198756442,-0.510762714041763,0.0228706607763906,-1.51971485907481,-0.119876179428996,-0.450114850967791,0.461246312703006,0.0768081446085125,0.527343396268444,-0.213478246952297,-0.0593254435272951,-0.115571889062987,-0.269490377529034,0.0255975290351613,0.000749898803874671,0.127453664129217,-0.299992870047243,0.311532971090933,-0.410529332174426,-0.200149512522217,-1.84550496561293,-0.0443495968730201,-0.613218111604323,0.855045308773406,0.983551589003764,-0.35992139790357,0.240287527312566,-9374.51683925915,-8276.27942588468,-8154.5854107183,-8152.45817826393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1603.43442580712,802.679223026932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"pruned_test3_bad_gradient",0,0,-8152.45817826393,5,"pruned_test3_bad_gradient",30
31,"logit_random",-0.112891101508832,-0.0910280877972711,0.0316799301587887,-0.0350021581580139,0.0128790508336882,0.315928662012579,-0.164601614101839,0.382643318846126,0.178930737869829,-0.140982376110231,-0.50897473425789,-0.0351968022011762,-0.369688282608968,0.825676954202354,0.860774386990815,0.902134578188158,-0.112459415373491,0.0154243228282257,-0.204586469636838,0.1766944894127,0.045790967492257,0.023109391923535,-0.402370786968107,0.269902242581293,0.443231209324268,0.0919470995871427,-1.15792992549718,-0.0174560388861058,0.16672624664115,0.301455955435522,0.019935218221508,-0.992378045229456,0.196918365637098,-0.0436781248361172,-0.160916140689409,0.0688439673692105,0.0031915786350354,0.0357095451046311,-0.00603989907685185,-0.134039113500719,0.108049311819933,-0.442231630304527,-0.204755366317045,0.305667451131209,-0.039921182212842,-0.214317320784554,0.403031578124501,0.620616633067839,0.357157079970822,0.40927201883185,-0.177505687340052,-0.0209008881278896,-0.206143450405476,0.106866813934996,0.0381681620048358,0.33246880371662,-0.0568721640429307,0.317805747192492,-0.671460731880699,-0.12831957950702,-0.404743700037898,0.0305338545685648,-0.515700582442498,0.569646346159279,0.454423290146515,0.43710547729297,0.533796684566909,-0.0535366027089631,0.0953935992306113,-0.0619258946269853,-0.0457846619452915,0.0238655664887336,-0.0295101990829096,0.0186654081860058,0.120317687045955,-0.628689200566813,-0.206280122127431,-0.450877432897585,-0.0311452791452414,-1.08228650505857,0.773454999481328,0.870815716404468,0.577711166387939,-0.42624516001162,-0.163952650807834,0.0491639048418454,-0.133288294276159,0.0453656655952323,0.00443734509908479,0.0204683516494541,-0.24634955140565,0.597680636701243,-0.557510727053264,-0.210540775420703,-1.46967873979742,0.0111606922661844,0.0140445365384538,0.767862271219492,0.820317055862397,0.205852126985459,0.240761781317605,-9855.34600337127,-8184.26192406349,-8053.93165925281,-8027.55937499286,-8019.309112488,-8016.76588040201,-8014.7077754407,-8013.03356249304,-8011.67737833712,-8011.22458451378,-8006.88516566622,-8006.88462517705,NA,NA,871.494092009814,619.234678115482,848.658047339971,405.310475560745,200.270683804309,167.330156131676,63.7445698786928,101.219578173461,67.8361281675416,14.9531012943159,3.0221150482374,NA,3,"test0_worse_conv",0,1,-8006.88462517705,3,"test0_worse_conv",31
