"Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","model"
-21.8307874825743,-4.96016475873145,-2.53968053031424,-6.8507931556424,-6.40839521167485,-5.80596196398026,-3.17171882177926
-5.73713830434765,-1.93415950159061,-4.36910789610028,-3.25283149539629,-5.53578834363089,-1.85140189600784,-2.09488720113916
-5.12042917609584,-3.45965506262007,-6.48986922823571,-4.79779626632795,-5.33929423512296,-5.46218658046732,-3.77192609336189
-33.7488501409996,-10.7618674266617,-10.8681244789397,-10.050242476735,-17.6697987137493,-8.89397773729666,-10.1335177348546
-34.6139964446119,-5.79447373983712,-20.9310105650064,-10.7798054199956,-16.2017579694549,-9.34372992287433,-6.90176363016632
-11.2233828245087,-1.33016834032633,-4.84667232676994,-4.40988214187945,-5.18106913746316,-1.61898761706842,-1.60308753721719
-56.7464706378629,-16.910854582454,-32.049965868114,-16.2875442866428,-23.3385371859317,-537.934942407443,-17.5634448082274
-3.5140360335557,-1.81909462992348,-1.24978111853242,-2.55770466117734,-3.96920644246161,-4.1679838633376,-1.56425539914338
-24.1283176077122,-5.92357171740788,-6.7882869949756,-3.48738738778999,-9.02758952701698,-8.88258179193871,-3.99730504371302
-15.1530692787877,-3.09378616606181,-3.6949889983099,-4.34070996096232,-5.97328775182265,-1.12985784315529,-1.78703065052768
-5.44998095835232,-1.3750956365838,-2.85936680664231,-2.85357514743148,-3.07805704272939,-2.14720912302762,-1.66710393521813
-184.770445615713,-39.4724985640277,-44.4176611018043,-63.0393970920912,-94.5799277624587,-16.4931541234725,-26.3151105153207
-17.8261448986909,-4.19071782737076,-8.37025567499758,-7.72752141137952,-10.8645217441552,-0.315482940132254,-1.51460588758053
-28.0562185089469,-8.62940170020403,-8.73434542876356,-10.0363098450996,-16.0016574661392,-24.3831664651837,-9.1648929425892
-4.82314215434948,-0.862510307372288,-4.10858316327154,-2.36778404329558,-2.68628776320173,-1.29364934033824,-1.08470256728162
-11.1619974704517,-5.11588853973204,-4.5923010432841,-3.21328335416116,-3.51582426210259,-63.2888422795808,-3.55899736099777
-5.96299283806589,-1.45828535917348,-4.4169349720057,-5.06826274866856,-5.35755788990187,-2.04641408044112,-1.91224440212809
-14.3223983376874,-4.34432692561287,-1.8455067376651,-5.61673300386929,-6.85437077541777,-8.30461000906316,-2.45856059705016
-130.396902690276,-41.0199108726185,-32.7449061546512,-32.9717593944549,-41.8856733857711,-162.364477685996,-35.1868446357552
-8.99679002457774,-5.01703395328904,-6.17590584674935,-6.14503929397027,-8.12791583541772,-9.94657266200614,-5.39070660105086
-44.7621087054555,-17.7420077876921,-35.4827521052389,-13.8408075679135,-26.8965952371021,-62.5469133542555,-15.7087609282935
-51.050161934198,-22.6213045250411,-23.1452512371211,-14.4728869659703,-17.3004499175125,-97.5433454481622,-16.3844842508019
-8.01130929017662,-2.80236354775413,-3.47767598902359,-5.12412461390996,-8.68261154121304,-3.02331853930607,-3.1759220700846
-35.4111083745575,-7.4613157841848,-20.2008549609903,-10.4141574992048,-11.8692724715707,-2.84662461935944,-4.53944228189217
-40.9534615888242,-17.2139642050783,-31.520170896536,-32.0942453430188,-30.931691766765,-19.6947031931717,-19.8139750429351
-10.8571713051594,-1.40470629434541,-5.00075212317419,-2.97189289390608,-3.967573977298,-0.276602990946647,-0.748856434613871
-45.7991261646911,-14.3963618564436,-30.6184215199907,-17.2419945293217,-21.9411468178387,-40.5061058064761,-15.7525452827696
-31.1494272053771,-14.1949025548937,-24.8162937446512,-8.80457027630251,-10.3742134083868,-490.542243523708,-10.1188302450927
-200.345187249541,-29.6867336047143,-95.0734027209257,-68.4759783321093,-45.9740205308919,-122.96869199012,-35.3078623887077
-65.8351023302024,-23.2462291079728,-77.0547140789027,-43.5740479420629,-18.3593430164042,-62.2418304966799,-22.0507432620572
-11.1517961367239,-2.03792970911777,-5.15139804116065,-3.63946682908874,-4.43278497778299,-0.305738575199087,-0.780286217670503
-23.6981373296042,-6.29667390480552,-3.48976450906381,-6.56665143150875,-8.61496253686505,-27.2106120377623,-4.22128477682009
-16.2866681057146,-4.13485887859974,-3.52663628083364,-4.07746684582112,-6.07129985459578,-20.695595941321,-3.88538466921151
-55.4173681502937,-9.84921373428702,-26.92018575628,-17.3321409465142,-21.1361894780611,-16.8677685518722,-11.0041138155676
-30.7555568539282,-12.4136117112198,-15.0920431254241,-9.28654741354888,-13.1709315429798,-28.9356671172575,-10.5306972663577
-38.5859580644959,-16.4574926261728,-19.6714337460363,-17.3715309147651,-29.6754389021361,-44.0984788589969,-17.4895627766783
-20.1365788733947,-5.02903034513529,-10.0508494329443,-10.9167418104806,-7.745779948833,-11.7256884808846,-5.77777274885957
-3.45374249801832,-2.40008093198686,-2.2463361463071,-3.26055088803623,-2.28020723103313,-19.4520791112396,-2.37535638020098
-37.6266363185151,-5.60696914609915,-10.1323823392014,-6.58931939210649,-12.746142799759,-2.20551086185122,-3.23837079620019
-6.26120691797066,-1.23069769408088,-1.71792115001702,-3.11812571729396,-1.85230607212552,-2.97568354167795,-1.44759344269261
-3.41674541786283,-3.63154755897656,-4.57513861962728,-2.86140994169689,-2.03509406662799,-70.2906440636395,-2.38837715584467
-9.43116749579867,-6.42315149409409,-7.05215776014452,-2.70045224773596,-6.43793270292863,-131.3396043624,-3.09346562438079
-12.3519308100656,-1.96989685637912,-3.09689002332944,-2.95211357159379,-3.17315802284024,-1.72812894763267,-2.06144340479822
-4.49570994501024,-1.45837858758991,-2.51934389721203,-2.73863291756401,-3.88430443289117,-0.637364483661388,-1.10102143465942
-4.54196762504189,-2.88296671369501,-5.31658687163883,-5.30306721403471,-8.83293148934722,-7.25630714406045,-3.36418010694802
-28.3876231961293,-12.4355902308177,-16.3661597827994,-7.26274841728533,-15.8119167425163,-22.8052939007781,-8.1184495087985
-15.9808703922704,-3.80551842886072,-4.17819105845705,-6.67824572667162,-5.86410479310667,-32.9379854855306,-4.17575677062188
-41.0413977475035,-19.1958373531999,-30.9660814709016,-11.7730582383982,-24.8457718647177,-582.571458887075,-13.71583526033
-4.1617937571673,-2.13699055593958,-3.38119739998591,-3.205358902789,-1.81091863558924,-5.68230823569197,-2.10388686654289
-14.2673215301048,-7.89240343684341,-15.7600908722037,-6.21117374221588,-9.95043109923523,-20.5341268797983,-7.0244201580528
-28.78507091897,-9.59106570593076,-22.7792025200043,-12.6186143080564,-19.681851610997,-10.5508669136588,-10.5845444632099
-27.8462255081413,-28.4460495954113,-17.8031419378645,-14.5239197574735,-21.3417348290262,-556.128434291035,-16.3760411237562
-8.76341152875152,-2.7389100753535,-3.62332908628205,-3.09163629780527,-4.7696498285709,-2.13339723550175,-2.57505425267817
-26.9426286732527,-7.33948373731493,-6.05209340307185,-5.29822145418018,-8.80592469174093,-14.4068537172797,-6.01857330350262
-16.9703779936504,-7.1955715527996,-20.5824055892273,-8.69354620143994,-17.1728545345058,-8.06207040485217,-7.91937289922908
-4.00173459637894,-1.94166176840373,-1.48997194395806,-2.76549563878509,-2.69080637997974,-4.64102373513657,-1.7594087372841
-15.453192845859,-3.48157940447677,-9.67644365137312,-4.963019061829,-9.63194803141925,-3.0459727864199,-3.55500109774468
-35.2214557569814,-8.75363926860001,-15.1978584267093,-8.4531745497507,-13.5996225977099,-21.1025085439759,-9.09250986665382
-7.85980063369422,-6.41656843574429,-12.1386751622086,-7.71974902258341,-11.821618042107,-142.264395948318,-6.94274385691934
