"Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","model"
-33.2096413422584,-4.75963110154325,-2.442464279156,-6.38372626357961,-6.26383519940795,-10.7853976250782,-3.08786800787007
-106.852273562405,-32.7024744913226,-42.7128939949275,-38.3589622067929,-13.5306541744657,-602.262332233032,-17.6256329614326
-102.220428894787,-38.2712255526018,-51.356320596955,-21.3600913413252,-40.8978852322735,-706.127333011613,-23.7819476818523
-6.61197417890141,-6.39902154390337,-6.44336975514005,-5.07327480070734,-9.57171844942433,-123.289250802827,-5.60225414303285
-66.1811939791424,-11.0104679560393,-26.1590140974607,-14.2434974990224,-12.6182072859227,-83.0377090487548,-12.0126840794378
-126.883985540811,-79.7408121960799,-33.251719788443,-48.7545214664774,-86.3388764810863,-377.098261419906,-39.3563668284635
-20.6279275131973,-7.06588995480877,-5.83523295253667,-3.86465375394405,-8.11907682567099,-160.395172113686,-4.19754863179515
-7.16102213307737,-3.50383940496699,-6.23646397232737,-4.16095396457131,-5.58641218046323,-11.495990104369,-3.79792753561438
-12.3669675752632,-1.43583263125977,-4.71145537521276,-2.57214746373646,-3.30869751328745,-0.309361397152305,-0.82113605644219
-178.14938925415,-42.7882346699183,-27.3694898155992,-44.3488803965885,-38.9012595087288,-175.931170493647,-32.2204732340156
-28.7240596951477,-4.99079460335932,-14.8578234278738,-7.34283634446387,-6.38191596465973,-19.5111116593893,-5.47423129999753
-21.5734310680311,-6.29401770602313,-3.38404457162547,-4.83539091728362,-4.70881092562429,-323.885651669203,-4.00441212024985
-64.370524970467,-12.0055356701377,-9.80624966378001,-15.298236466331,-13.8282408455607,-35.7160255638457,-11.2543043304125
-46.0608267321956,-10.7565341548372,-10.4617361213303,-9.27874494965745,-17.7929702843764,-15.9073973725813,-10.125685738885
-13.0402336350828,-2.44275501880827,-11.4842041669876,-5.12038959327498,-4.08057930530597,-19.4618813079859,-2.96994446798441
-10.8941022704602,-2.33394397655423,-16.2157065325657,-4.94507388942033,-3.43031947683127,-5.41564782804835,-2.62471993861491
