"model_name","cores","inter_draws","intra_draws","calls","time_per_call","ram_mb"
"LCL6_CNL_pref",1,0,0,100,2.46835119485855,973
"LCL6_CNL_pref",2,0,0,100,2.04409861564636,1303.5
"LCL6_CNL_pref",4,0,0,100,1.75378476142883,1622.2
