"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_Price_1",-0.0302405072465571,0.00663284503741957,-4.55920605350397,0.00828600890067404,-3.64958662355493
"b_Acceleration_1",-0.305538608779328,0.0687284656252725,-4.44559042602832,0.127835480772587,-2.39009238227738
"b_OpCost_1",-0.0882067292553424,0.0252851001523256,-3.48848644948831,0.0447310211499634,-1.97193640984909
"b_hev_1",-1.5209971353511,0.640250078060785,-2.37562975385799,1.61517967429089,-0.941689125712197
"b_phev20_1",-0.58932163074148,0.45824251921536,-1.28604746619883,1.23070657867471,-0.478848200662171
"b_phev40_1",0.0232430292111844,0.331542496510655,0.0701057314094196,0.901235425726609,0.0257901859466354
"b_bev_1",1.28160306186495,0.325222070575523,3.94070137859029,0.896498539950432,1.42956514121686
"b_bevRangeRel_1",1.27412494334782,0.257771792072051,4.94284084812383,0.454766039325752,2.80171524073537
"b_noBEVFC_1",-0.198758684429651,0.161192276820193,-1.23305339654308,0.225855553842215,-0.88002566706199
"b_american_1",-0.883455217690178,0.263757911494365,-3.34949277041516,0.490193242585866,-1.80225907038167
"b_chinese_1",-1.59040489432786,0.33961032076019,-4.68302874532159,0.549649311072325,-2.89349019873252
"b_japanese_1",0.0186705274834089,0.191493541387108,0.0974995153787775,0.289198551873017,0.0645595469357913
"b_skorean_1",-0.295382148723355,0.174478321352144,-1.6929446961333,0.200918015471486,-1.47016258362991
"lambda_ICE_1",1.59965304981713,0.566267428482643,2.82490740126713,1.26429560460731,1.26525240140653
"lambda_BEV_1",0.270105372124338,0.0781944972399638,3.45427596133059,0.0937586582305949,2.88085790925065
"alpha_PHEV_ICE_logistic_1",-1.89686315694384,0.977964490560576,-1.93960330385467,1.70222504834881,-1.11434334654154
"class_intercept_1",0,NA,NA,NA,NA
"b_Price_2",-0.0974365557715308,0.00646535246860047,-15.0705713640114,0.01122561258711,-8.67984308343349
"b_Acceleration_2",-0.0638395283802027,0.0148071498399278,-4.31139882221343,0.0324091704478249,-1.96979828542594
"b_OpCost_2",-0.128289186009834,0.0126880799437276,-10.1110007644029,0.0236438288760258,-5.42590570598809
"b_hev_2",0.21181510050707,0.108541176521134,1.95147231028796,0.266328057876691,0.795316506250871
"b_phev20_2",0.200363150941142,0.102653216523399,1.95184483961562,0.262953991816562,0.76197037191554
"b_phev40_2",0.285034078910776,0.0990418778871494,2.87791472649126,0.23966864668926,1.18928396704445
"b_bev_2",-0.414243405374524,0.123295900389682,-3.35975003276906,0.358579059306407,-1.155235908577
"b_bevRangeRel_2",0.526164058452084,0.0526927969542843,9.98550255186831,0.142945771066812,3.68086480995761
"b_noBEVFC_2",-0.128415949055178,0.0722430170903532,-1.77755517733389,0.102140965567558,-1.25724236442861
"b_american_2",0.141627938218434,0.0741517323738378,1.90997477313697,0.1454128539321,0.973971243866564
"b_chinese_2",-0.610336544040636,0.100647568560019,-6.06409625958005,0.190995742142265,-3.19555052481757
"b_japanese_2",-0.00303419409377552,0.0724546538796718,-0.0418771456532595,0.1146038289497,-0.026475503668444
"b_skorean_2",-0.0316109784313075,0.0730221184871285,-0.432895937371079,0.11810982904345,-0.267640540057666
"lambda_ICE_2",0.485256786497289,0.0857673373330152,5.65782734531149,0.267058253854806,1.81704470651228
"lambda_BEV_2",0.668885548338945,0.0627129186960717,10.6658334876837,0.131857902618012,5.07277557930437
"alpha_PHEV_ICE_logistic_2",1.03150033308573,0.899982072542448,1.14613431151105,3.08963731623144,0.333858064073324
"class_intercept_2",1.99692790500946,0.214893295519736,9.2926487081867,0.33289729171275,5.99863067294813
"b_Price_3",-0.0726787125605906,0.00630305093997525,-11.5307195281649,0.0109688604041985,-6.62591280063806
"b_Acceleration_3",-0.097630894587526,0.0216548160114891,-4.50850723163509,0.0361204499883393,-2.70292575588189
"b_OpCost_3",-0.201787285500253,0.0192116465953757,-10.5033831690837,0.0378459675237219,-5.33180411820025
"b_hev_3",0.138754679325266,0.105790295515204,1.31160120736522,0.165205276594086,0.839892539668633
"b_phev20_3",0.203124501336279,0.104558118486493,1.94269468766809,0.149169423268306,1.36170333628579
"b_phev40_3",0.193008664369084,0.111490821229111,1.7311619220425,0.182750454371343,1.056132336486
"b_bev_3",0.245887603417963,0.119695056505814,2.05428369889295,0.27802182656381,0.884418343901243
"b_bevRangeRel_3",0.218772162155607,0.0490726229777702,4.45813060073659,0.0973334859640126,2.24765567562734
"b_noBEVFC_3",-0.508223377666159,0.113505690836508,-4.47751450980725,0.16808109808825,-3.02367954187994
"b_american_3",-0.513639601412937,0.106079018224467,-4.84204708914309,0.265037891658914,-1.93798553934302
"b_chinese_3",-4.91321966356955,0.486151533021037,-10.106354356301,0.841607198908754,-5.83790118470961
"b_japanese_3",0.0128796828225999,0.0954830599279718,0.134889715854475,0.23669479281788,0.0544147282213761
"b_skorean_3",-0.629642835386373,0.107063611826951,-5.88101619814654,0.273734066758147,-2.3001990320141
"lambda_ICE_3",0.390684839658532,0.064062735652466,6.09847262498995,0.099287288008686,3.93489284977099
"lambda_BEV_3",1.1088451764821,0.114127468763864,9.71584832724507,0.174514801531998,6.35387466706538
"alpha_PHEV_ICE_logistic_3",0.724033182630407,0.49046876582686,1.47620650503563,0.786528802872011,0.920542489971886
"class_intercept_3",1.671812750141,0.219372223804272,7.62089530364896,0.336081372871383,4.97442847206172
"b_Price_4",-0.0191247030132179,0.00312489881947265,-6.12010311951327,0.00522599014809481,-3.65953675212916
