"Class_1","Class_2","model"
-26.4300204789395,-35.2243906685109,-27.5043652434114
-5.6232119763261,-7.40320199435966,-5.79851002011094
-53.2641369624996,-69.759303282038,-55.3868261735027
-34.2125507932417,-43.0607120246747,-35.803760616904
-2.12358849659817,-3.55564917114737,-2.23092849516322
-10.1209145842734,-9.26162033767788,-9.63061570913363
-3.51839802078308,-1.25720947547404,-1.49025820632402
-16.0318390245537,-17.9382572448761,-16.4875150385273
-4.34527760166244,-7.28590822678863,-4.52172979774021
-37.5083496389902,-72.5040844494644,-38.604359111593
-74.6503780385597,-56.138550149893,-60.4583928758983
-7.64735300825992,-4.32314324138225,-4.74817990327082
-2.34196637187876,-1.42560601980448,-1.64814243899704
-2.25008993470471,-2.22917445412919,-2.24132229456311
-66.0090876629818,-97.1048969699999,-68.6138555048548
-3.28909605982308,-5.7788221712304,-3.39656921905602
-6.71236040188565,-6.45535308562284,-6.59406018365693
-9.7503008070103,-9.33006946315689,-9.5573731951574
-11.9289113580207,-13.9836906059145,-12.3695682055758
-20.8459675583244,-13.1544480514492,-14.8142717344292
-22.3791272805126,-20.8087951496573,-21.5798048371595
-2.23158907510527,-3.79587835073364,-2.33599771869443
-7.4350235486552,-4.29133942280451,-4.93723482732682
-16.0570879048232,-24.4620464452309,-16.5637818523955
-25.4767426801741,-40.9889876686867,-26.3665694684729
-3.81114917874815,-4.88115770007361,-3.91784613447584
-13.658954936739,-9.9170186178326,-10.5543855129396
-2.69181048337171,-2.42958048690996,-2.54427367726828
-2.54822960018895,-1.35210622608914,-1.5362538717525
-2.58035045933589,-3.43516549823703,-2.70925179741169
-6.99020620253545,-15.5654372663231,-7.2992082339623
-4.89263723213255,-5.2224977185166,-4.99872745798208
-3.49925743796512,-4.93734484777598,-3.67247760070178
-7.14825697407548,-6.81339814742792,-6.98275299970834
-32.9363874182874,-59.2213507341384,-33.7618708958267
-3.13518362251899,-1.48769278662013,-1.66747480085042
-5.3702010047602,-5.13207743851818,-5.26119538010865
-17.6183305950004,-38.3740800024982,-18.1456123481546
-17.3781484393978,-18.645520246076,-17.7873090146776
-7.42535837825724,-3.78097596701661,-4.17243600857295
-35.3441800612742,-46.0173172256501,-37.0018339872725
-3.5776440152278,-2.68359300672215,-2.95420914165705
-2.64245226462682,-2.43436670842036,-2.53826013513806
-13.8676157078097,-11.2013452836972,-12.0093855550738
-3.45178831577893,-1.90412949714193,-2.15195322564034
-40.0114492333158,-23.8354525332028,-26.0867801616677
-7.58643577372646,-5.40420361190803,-5.9493569183127
-13.6072341156766,-42.5858675570113,-14.1345158696541
-4.71209667123747,-2.83695188837048,-3.20998658551689
-50.8409716570615,-62.726805950198,-52.1368677204816
-28.3080086016431,-39.7494448813179,-29.5252661870743
-10.9189953093746,-15.8221803604526,-11.546859460662
-12.3449417828093,-22.2608044840011,-12.8721859951189
-13.8048009515417,-10.1183170882444,-10.9597482183595
-2.92212224595873,-2.56972097226344,-2.706722602011
-3.29014701633858,-3.69329888495504,-3.39659669211758
-3.26159693720838,-4.53696118776024,-3.36878413484253
-14.0081779010795,-19.2707617846815,-14.4840533586717
-5.4754764466865,-2.68767813493167,-2.93700233747695
-9.01288090713569,-10.4586205150725,-9.28216882078748
-9.38622968052483,-12.0848232771586,-9.75721974508068
-6.11738560091438,-4.59495427461859,-5.08921203793001
-13.6288603224059,-5.37095728048152,-6.38812956436305
-7.54242796865636,-3.37995048126823,-3.91121347557051
-4.2845149500444,-3.54374011094324,-3.77574625663526
-14.6594956536087,-24.4347955485362,-15.1041713301569
-3.80574272861424,-6.72689223232406,-3.94129091389372
-61.416309011449,-27.7843495208333,-32.2720967314066
-10.9479349624133,-17.692782221613,-11.474348704459
-6.9089536040942,-7.3251530111551,-7.03446771336957
-2.20766300401927,-1.13116247427854,-1.35839982631445
-6.89656963824929,-9.2466005054413,-7.15733736115907
-4.8388790578941,-2.49263045909745,-2.91345273520157
-2.79188553149144,-2.8782504726917,-2.82385150435137
-28.072181277325,-43.7804314300867,-29.1728004566854
-82.4325483563848,-144.426613968563,-85.0441255489641
-31.0295481052096,-25.4860068962791,-27.298111184137
-5.59008717164153,-2.11427366660489,-2.49864444985352
-9.81593156740545,-17.0675107248096,-10.2941445782427
-4.62989891312816,-2.66873896348373,-3.03808469584985
-16.358526867353,-6.28326969408219,-7.40915141783314
-18.2279207665747,-21.3135922306331,-18.7150978373258
-3.63323255207605,-4.27129390553771,-3.75388452621973
-13.2049419761768,-16.5691575974278,-13.5834604691964
-10.9029586435298,-10.2932537425244,-10.6046728394826
-15.5811364575811,-26.6428880606773,-16.0978502853299
-19.1611731393885,-28.7549959520839,-19.8846334599444
-68.3440748793333,-65.5072311297314,-66.9830605755488
-6.34998091776268,-9.25091772874343,-6.61508578997667
-3.44173191628203,-1.68874809740088,-1.92169014406822
-50.3810421706802,-80.9569246894103,-52.9850628313217
-3.29949824099174,-4.20871959581568,-3.40251183308252
-7.33752234105712,-6.52324487617613,-6.91668836484547
-21.7224066710279,-12.6186304687906,-14.0617506350347
-13.3765111814172,-25.0135875443397,-13.8932291772388
-6.68206242752139,-6.68463929470077,-6.68310914440424
-15.6331749465129,-6.63672128677531,-8.25927684489155
-12.2075543550721,-25.3039414671344,-12.6850175756993
-25.2439244871486,-45.5836721345512,-26.3452918103847
-3.73374562671316,-3.18480103789948,-3.36521807002994
-3.10470133686519,-2.01114366861122,-2.19471540478204
-2.80998711188771,-2.78289896039857,-2.79853260780294
-5.5656259204619,-8.43790838530019,-5.79322020215407
-7.17802262829335,-8.26779826903927,-7.39383823319395
-2.31313127796735,-1.45864582428105,-1.63447891257867
-30.8596835837507,-41.2647768308326,-32.1965916865065
-4.85510389092211,-10.9774514546065,-4.9595675443097
-14.0056042097522,-8.96406556843855,-9.88800871877274
-4.06778497575318,-3.62551409946278,-3.80301408369256
-19.8223272340924,-8.52110849471876,-9.97042258289931
-3.69068086214518,-4.23204306466489,-3.79790379687206
-16.0195445523154,-9.21092110355942,-10.3294545253368
-21.8141033071242,-48.3074423517517,-23.0808996170805
-19.6513783149736,-43.2505159152532,-20.318911816804
-35.0151319691351,-32.2643812824159,-33.5127770191673
-5.19483478129279,-4.78078162206879,-4.98483635563582
-9.43117861620773,-4.88352290444546,-5.54190856700621
-17.5086005662565,-23.2992196836772,-18.3599366548935
-5.22085621758934,-4.5719728432954,-4.83509731967136
-7.86067713557091,-6.4779125536343,-6.83539254128528
-9.36305645930697,-6.09393967091312,-6.94563769220658
-7.75249921492719,-7.80288997928696,-7.77258574232919
-20.6316258382573,-50.6659237576694,-21.2751908185186
-5.21323334930477,-10.2457905538151,-5.43658357735707
-16.7362380750205,-9.14944077932399,-10.2938468276047
-5.84671259073397,-3.69689528987474,-4.1938065746127
-77.5176133151025,-159.372683562175,-80.1292043834641
-9.49828929524595,-8.52887444407879,-8.94779915239941
-7.13740703500912,-10.9818149259571,-7.36072298432355
-34.9477636667264,-18.2306579334888,-20.80402546662
-13.8354615664772,-18.7479774051702,-14.310963667882
-43.995409608167,-84.8904455494462,-45.4972957832917
-51.82564075251,-47.9564247556028,-49.8815320190155
-21.1249477896786,-9.42606765269374,-10.5751889539701
-4.83320848631018,-9.63616761549397,-4.96860080700223
-3.08026360640598,-2.107646240908,-2.31371448205101
-12.3065692333583,-12.0699896977798,-12.2042838104253
-18.1473622730748,-15.6266562270947,-16.6983650358601
-14.4919397976231,-23.9353304444181,-15.1351082094713
-12.7331018745104,-14.7012875964901,-13.225302860079
-12.0931706248871,-17.6241909832119,-12.6787466104513
-17.640589158484,-17.1340704937483,-17.4160671021853
-37.0364380937927,-49.9588747575696,-38.5163690759562
-9.78468872374393,-20.1924370559019,-10.2621451980165
-5.99735096008497,-10.0651073302801,-6.21502463268089
-9.08579364218614,-16.6050157796646,-9.46944298388084
-4.40358638355719,-6.3315846247005,-4.53887408172849
