"Class_1","Class_2","model"
-4.4901111919178,-4.06570690936045,-4.23027051189993
-6.87749160666918,-14.9667653049641,-7.20118641406693
-28.9044052744182,-34.2637965329864,-30.1833837539692
-24.4833790754428,-34.8671578560147,-25.5042427859972
-5.09063575772017,-6.68329086272781,-5.31844085493203
-3.31757662739424,-2.00293339278522,-2.1473281680573
-15.5383785196361,-11.2254222474196,-11.9002289853058
-47.4504096373235,-67.4470558911185,-50.2632575295254
-4.38494245979446,-6.81242135221419,-4.52546388742181
-11.3249497851963,-27.0041021785904,-11.9876061748559
-4.0951212436852,-3.20355246691375,-3.38564275794479
-2.41568555216362,-1.66982297223322,-1.80567358069021
-2.85821506286234,-1.27545810579592,-1.41607644713168
-34.4093300871267,-41.3951606057114,-36.3136089139534
-7.00449892114405,-5.22427915644796,-5.52388183703258
-4.22198932862643,-5.13515871779323,-4.46990336883385
-2.18745955509694,-3.06983611319246,-2.3252335984881
-12.3389310152969,-11.4151789002055,-11.7898604456716
-9.93059876650722,-10.020329087787,-9.97343205836652
-12.2745465567597,-6.2384667135774,-6.92316210772576
-7.08106017915137,-8.60710770168903,-7.35877886155214
-5.07590703399453,-2.5826044761882,-2.76493499116616
-3.17653296607411,-2.39097394953254,-2.56100525618069
-3.83038210224521,-1.39758126277472,-1.57990715421175
-16.9083364389419,-16.4797277331388,-16.676048295067
-6.49944530638389,-3.60928184720853,-3.91503033930075
-4.04950970023806,-6.39433283204609,-4.27995198239102
-4.17213083584476,-2.70801320689886,-2.91307106367688
-10.1905201099839,-14.0889974871756,-10.5355836351084
-9.42063244209881,-10.1500156831877,-9.67606628752732
-34.2926746066649,-52.0456182360452,-35.7252797555708
-4.81342546162356,-5.03411591985386,-4.89991934444189
-19.1212120900125,-42.3428342421628,-19.9626778603552
-4.20824979150227,-3.3251246507455,-3.57224601153257
-17.460295946409,-30.2738948992559,-18.7054403902548
-80.6349182367477,-51.6484706362812,-55.1503253377053
-3.14406895636957,-1.4983410684626,-1.63897956678306
-3.81195094264243,-2.05006370251849,-2.24461694473479
-3.11602544935086,-2.46712018132824,-2.6361712261562
-2.88150723635674,-2.22599102912961,-2.36223258284425
-7.71614606730885,-18.8674886444533,-8.03939005655616
-8.12788441154551,-4.86154040376972,-5.19401542544998
-10.5164212602598,-9.62791892995812,-9.93661182595179
-2.5532718085827,-1.38577623303048,-1.56540742572
-2.38700496445363,-3.82358304724193,-2.52344318052605
-3.57744745748234,-2.93151328740897,-3.09284143773345
-3.54848686501255,-3.1184618940693,-3.25918259421981
-2.59514058707684,-4.14602298615666,-2.73555614041188
-50.0046318360573,-64.6355925236043,-53.1634097485022
-35.6669604354162,-19.802625256813,-21.2776299256352
-10.919367552303,-10.2170068508751,-10.5103117268811
-63.449898631151,-82.53521657817,-66.7579900119826
-3.29254720709051,-4.76894010413819,-3.43291593177153
-6.86657298057411,-3.32373461706239,-3.67893283801235
-19.8439065116973,-11.4067403748706,-12.2721669588899
-6.88529109767197,-6.21203707542561,-6.46078650142592
-3.60230119277954,-2.55610274004893,-2.7340037839253
-3.19519865134826,-2.33669936206114,-2.51923438483983
-11.1872400506605,-6.84956996271951,-7.53298919915165
-9.99757173812903,-8.64051327422592,-9.09352779969956
-8.92637409098021,-14.0784326948101,-9.58821141558139
-2.22460844376302,-1.03169945666946,-1.17186882394069
