"Class_1","Class_2","model"
-4.53122148431952,-3.83734742435527,-4.11976974140691
-7.09103000364227,-19.1088055515462,-7.33435839234984
-26.3701065784251,-35.3947052831274,-27.4283530348889
-24.7464543201873,-41.5453238975661,-25.5149164618414
-5.63104808247978,-7.59521881859306,-5.80384060713989
-3.33562224577753,-1.6917776605143,-1.8794277716676
-13.6486383913091,-13.370886279678,-13.5274702423568
-4.63053819297583,-7.97988443662459,-4.73617231228171
-12.9046092977769,-33.1929155348642,-13.4027424804917
-3.99236671499685,-3.44063564546971,-3.64088232510845
-2.90155150064579,-3.62435884272053,-3.00311051545413
-2.57019833690209,-1.09940059626256,-1.28170510226461
-33.7764374182747,-42.8235164558571,-35.3499419821418
-4.04439800499704,-6.08302905563477,-4.26525470773747
-2.15600431896627,-3.60396341541083,-2.26151717324418
-12.3954798262323,-11.5330699914704,-11.9681702162556
-10.2704575728009,-9.4799811202454,-9.83344815350274
-4.5307720145482,-3.01603992370558,-3.4204618188537
-10.8596428232501,-6.13599622751311,-7.01533760441087
-6.61702205984648,-9.52724106615363,-6.83382301639836
-4.30276221694836,-2.799698393001,-3.03505637798266
-3.14382255311596,-2.63351845372155,-2.82114937007526
-3.50034077977982,-1.22790301955483,-1.4643695784644
-15.8441904335864,-17.9319762136246,-16.3112648232543
-4.26271263395907,-2.54291108488168,-2.81031291624195
-2.29249952394953,-1.89520384175684,-2.05262240063133
-35.8474070985367,-62.3280192687506,-36.9246497536404
-4.89966683782166,-4.87102129111862,-4.88778233871369
-34.7428854504236,-71.8571312219496,-35.8201327308731
-21.0527500035228,-49.8563224316545,-21.6852979959496
-4.16190248267075,-2.89732448838206,-3.25263373863406
-18.0298319838574,-35.8396038524936,-18.9669653590874
-21.030315066036,-9.46868608386573,-10.5018433156987
-6.40316490678311,-8.80100915976792,-6.53622278299902
-72.7831264402515,-53.8625829557325,-58.2583825154918
-3.87781587038801,-2.09027965579249,-2.34262135643227
-3.03238773347308,-1.28238379209567,-1.46483176879292
-3.82637556240942,-1.67049408282769,-1.92331662713434
-2.9004668897553,-2.64467970541212,-2.76866779649897
-2.91493264504598,-2.02863969876121,-2.2123038671626
-8.23837424141149,-21.2156100566653,-8.48136372688897
-7.7318073272987,-4.28705488105318,-4.7184574268419
-2.40443040752684,-3.83146417767847,-2.50699891836295
-3.76927210088325,-2.7438108297991,-2.97304674608522
-3.61483075652144,-2.95594270890818,-3.17298846402713
-2.21830384224003,-2.23413122972842,-2.22451348564461
-6.35951957722834,-4.34566554495264,-4.76764452403723
-8.80569160045821,-11.8909178862724,-9.16632328265779
-31.4308444243075,-19.2751882237537,-21.1803732735848
-9.86747333664971,-11.6160698738764,-10.2670115153294
-2.33843390444358,-1.02032501386253,-1.20757318456451
-63.6498208498664,-96.5210147487773,-66.2120247517761
-54.447028688586,-27.0913073548327,-30.8856415386593
-6.78481144353245,-2.35400374842146,-2.81522518861303
-18.8447378357543,-17.1129029676403,-17.9160669405989
-19.0664657398983,-9.72828523419776,-10.8516377095294
-6.6117882838264,-6.23274104636542,-6.42965933543378
-3.05971868176846,-3.06696583253393,-3.06260435037387
-11.7613818151356,-5.4376117034942,-6.32085892542432
-3.32497143365451,-2.18574868629895,-2.43203781103405
-9.56129196454119,-8.98180720766712,-9.28681462457097
-9.46151393742191,-9.56423022927528,-9.50138273069874
-2.01933450876915,-0.87724415531788,-1.05875474055957
-11.7286183083981,-14.3803808372754,-12.1990494359787
-4.90913707732563,-1.58144702130299,-1.97945586257157
-7.44868514638973,-10.0587278188471,-7.88334840291384
-2.8841260814692,-3.67893385131372,-2.98429490640611
-13.9856043824062,-35.2252573085483,-14.618152347921
-6.10718404937125,-11.368220942563,-6.24041408930557
-2.2463640275007,-3.74780974393798,-2.34896573282268
-3.09806449712475,-6.35686236196763,-3.20073985861832
-3.6201926112903,-1.36338692591204,-1.74622477011177
-4.14663226902408,-3.94509506884173,-4.05391038467806
-28.9150985692901,-40.2342307016708,-30.1851620232256
-5.53247029643294,-5.64589906663754,-5.57355885378786
-7.4748685291838,-4.19977862137585,-4.85746753881693
-58.1687031390664,-36.5090605788047,-40.9744467854757
-16.1148241381601,-24.8033469451248,-16.6128732371322
-3.04993679881024,-1.58539651046754,-1.76769495862318
-34.6255469263388,-60.888067394245,-35.7027890716332
-25.0224882944021,-40.7167197806756,-25.8970959110055
-14.0789109604282,-32.9470263162192,-14.5971663376364
-8.13618063782225,-13.149164418083,-8.37916214111079
-3.81519451502374,-4.96159657120983,-3.92030403979826
-13.5281567686231,-9.87162749809221,-10.5175788818021
-6.28633224646098,-8.44639610455684,-6.52602314155167
