"Class_1","Class_2","model"
-4.50247390635381,-3.98674352614817,-4.22043187011933
-3.32536298739821,-1.71657481093743,-1.90397471806367
-3.96988890539592,-3.40149296843779,-3.60420752116511
-10.3737848028269,-9.72911143165982,-10.0346142685902
-11.6855815357352,-5.93226832668736,-6.81796994471514
-3.65929884861531,-1.24414260025776,-1.48034354869359
-17.1470146997556,-17.1655822731583,-17.1544419380605
-2.22524894461895,-1.90961378037752,-2.04671353751705
-5.31287749661044,-4.84852632792668,-5.02742733357757
-3.84641321180388,-2.22234785706134,-2.47385587936492
-2.38649856232605,-1.38700127354397,-1.61543546920272
-55.727138677669,-29.4584770912826,-33.2455452768545
-7.04876443474951,-2.55950697712696,-3.02017356438357
-9.66563400110644,-9.15988051723404,-9.42791916986264
-2.1618474693793,-0.904426208564716,-1.08614406966689
-3.07149713281225,-6.17530723941916,-3.17432334648059
-3.71004550916891,-1.44295962430471,-1.82540030329986
-3.94272503759492,-4.03800072803286,-3.97848642589158
-28.8996504081554,-39.5520413963208,-30.1659732474399
-5.67399976825968,-5.5104894565093,-5.59854841287326
-16.8650176692953,-23.1481593877924,-17.3628783140585
-14.6430674007413,-30.441082513624,-15.1620841698665
-4.13941436152282,-2.0914396169936,-2.48335903839008
-9.70914950300187,-5.66160189656769,-6.30943495067617
-23.7938321592094,-14.4758554978827,-16.6736991903436
-3.15292641614671,-1.08869896027745,-1.27095971858564
-16.5654203152423,-15.4354007905376,-15.9833838582953
-10.4079904920862,-13.7341565229625,-10.7709720509941
-48.2754290170952,-41.3658274858006,-44.3355918492725
-32.5786682235729,-31.1223755932221,-31.8822697738697
-3.25337850211257,-1.54772407852176,-1.72993579125771
-5.20263350891859,-6.35824770212073,-5.42913892615064
-4.05801301778242,-4.34930335302828,-4.14370549682779
-16.4236042326325,-8.53492941705676,-9.45433624137197
-10.106615359265,-13.1990788390442,-10.4320457032754
-16.6906848478332,-18.8261021792182,-17.1555965466328
-7.80114948618032,-5.43610753025079,-6.0103900476975
-2.21552595633991,-2.71952090585016,-2.30781755493796
-7.85689321939868,-4.07829982651956,-4.4750470800955
-1.96842801558781,-1.30422294993687,-1.47995701572227
-2.33368267468887,-4.16046818204278,-2.43649440211659
-4.13179910602227,-7.95203668553718,-4.2346253434834
-2.40271970613427,-1.54940186996774,-1.72754107832395
-2.20813799589571,-1.14784080296322,-1.32863385073297
-4.58824194626415,-2.92198872322265,-3.29531581266121
-9.58594272076527,-12.8432382844583,-9.80966115557747
-4.71805190526191,-3.32577271270104,-3.68840132053365
-15.8242828103886,-19.1683863858361,-16.3105277979447
-2.26051962672738,-2.47903213883195,-2.32268892296814
-6.82308302015726,-9.06912839752011,-7.03909355201071
-14.2514321182801,-9.56350188022464,-10.4363490165115
-15.9853968385533,-29.033410630976,-16.4842610080138
-3.27985783647165,-2.1865566626649,-2.36757377093249
-5.53192363222314,-6.81691738698313,-5.73593505066265
-10.3932083623076,-6.80961278130941,-7.45409324567962
-2.000510325001,-2.16279751629203,-2.05145200130693
-5.72829970955375,-2.70600869848202,-2.95868565245874
-9.56733271510332,-11.0027507821619,-9.83198202601781
-7.42377009049381,-7.06276345480006,-7.24472867699961
-2.8287668805768,-3.32657803583201,-2.93775965178199
-8.51347876888884,-13.0404595392064,-8.88017440560818
-6.1058378688189,-4.37492864195083,-4.89724166947483
-16.8772452714343,-19.7066739961667,-17.3436457091363
-62.36258323043,-43.2114420979661,-47.6093092165831
-16.4302135206043,-15.4494323386112,-15.9396341328002
-2.76053036682461,-6.07990493633014,-2.86335659663672
-9.02422374403805,-5.0776901627011,-5.6157300937634
-5.03829185810072,-6.27850658625961,-5.17872267724936
-33.5732569090547,-56.7403819436402,-34.5118345691815
-2.18829750371926,-1.14779988839551,-1.37716286978595
-8.16915794893743,-20.0624023590155,-8.49799569250325
-3.03514253652011,-4.50048397849322,-3.16780232352774
-7.2554322063087,-10.2445467667816,-7.51445311138438
-5.90897433129686,-3.30715697254181,-3.70237105402032
-4.56739137462458,-2.44428604229328,-2.71230650044493
-5.7748478707188,-9.1502107593841,-5.99860551126551
-5.84474261052983,-7.72246398580402,-6.06471962114999
-45.7257375013674,-56.0013539414057,-46.7940590165207
-4.63856291106353,-4.6696112752303,-4.65065308841652
-2.26305649923574,-2.31319220014016,-2.281727521627
-14.661383809199,-7.24206838089946,-8.17432900394762
-8.54562996413743,-14.9891823439219,-8.76548144283764
-56.9652497888205,-66.0385768910227,-58.471743480732
-31.0886362550039,-25.7921918586141,-27.5948132797178
-7.04012422115229,-8.89788649913271,-7.25626139296344
-4.5832888617514,-1.89560603665282,-2.31328414121402
-12.5249439140686,-8.6074063632172,-9.4813300166506
-9.58938474752912,-17.4566634022991,-10.0602128671751
-4.22362860543906,-7.11638613527749,-4.44314869119864
-7.60862193438834,-14.0858282109912,-8.07808737677074
-9.07700884734659,-11.1312297138009,-9.50558906661015
-23.5888649406184,-54.1021381562572,-24.6676944142908
-12.8806062453691,-16.2143883194454,-13.2530010820118
-69.2797763080102,-134.931809115823,-71.8504255935363
-33.9494412076981,-40.9341975898627,-35.2623313731583
-18.5946881905693,-27.8345253027557,-19.3065444979166
-14.2297590707828,-13.1860732538239,-13.6747360936945
-5.52234229723397,-4.72510066212014,-5.0221694988749
-3.80211053892325,-3.15004312105012,-3.41695189343375
-80.9308267165832,-130.363337018143,-83.5013117480373
-19.3847793647276,-20.1782222662459,-19.6664895577024
