"model_name","cores","inter_draws","intra_draws","calls","time_per_call","ram_mb"
"LCL4_NL_pref",1,0,0,100,1.2667413687706,239.8
"LCL4_NL_pref",2,0,0,100,1.63136104106903,623.4
"LCL4_NL_pref",4,0,0,100,2.17172549962997,995.2
