"model_name","cores","inter_draws","intra_draws","batch_number","sys_elapsed_seconds","proc_user_seconds","proc_system_seconds","proc_elapsed_seconds","proc_total_cpu_seconds","timestamp"
"LCL4_CNL_pref",1,0,0,1,0.166473889350891,0.152999999999997,0.0140000000000001,0.167000000000007,0.166999999999997,"2025-11-17 11:55:19.524"
"LCL4_CNL_pref",1,0,0,2,0.142838597297668,0.131000000000006,0.0109999999999999,0.142000000000007,0.142000000000006,"2025-11-17 11:55:21.189"
"LCL4_CNL_pref",1,0,0,3,0.162128901481628,0.156999999999994,0.00600000000000023,0.161000000000013,0.162999999999994,"2025-11-17 11:55:22.618"
"LCL4_CNL_pref",1,0,0,4,0.165762186050415,0.150999999999999,0.0140000000000001,0.167000000000007,0.164999999999999,"2025-11-17 11:55:24.240"
"LCL4_CNL_pref",1,0,0,5,0.142012500762939,0.130000000000007,0.0109999999999999,0.141999999999962,0.141000000000007,"2025-11-17 11:55:25.898"
"LCL4_CNL_pref",1,0,0,6,0.161288189888,0.157999999999993,0.00200000000000031,0.161000000000013,0.159999999999993,"2025-11-17 11:55:27.319"
"LCL4_CNL_pref",1,0,0,7,0.157946491241455,0.15,0.00599999999999952,0.157999999999993,0.156,"2025-11-17 11:55:28.932"
"LCL4_CNL_pref",1,0,0,8,0.162821316719055,0.157000000000005,0.00500000000000043,0.163000000000011,0.162000000000005,"2025-11-17 11:55:30.512"
"LCL4_CNL_pref",1,0,0,9,0.160922718048096,0.153999999999996,0.00799999999999983,0.159999999999991,0.161999999999996,"2025-11-17 11:55:32.141"
"LCL4_CNL_pref",1,0,0,10,0.137046790122986,0.125999999999999,0.00900000000000034,0.138000000000011,0.134999999999999,"2025-11-17 11:55:33.751"
"LCL4_CNL_pref",1,0,0,11,0.159298610687256,0.152999999999997,0.00499999999999972,0.159000000000015,0.157999999999997,"2025-11-17 11:55:35.122"
"LCL4_CNL_pref",1,0,0,12,0.165508699417114,0.153000000000009,0.0109999999999999,0.165999999999985,0.164000000000009,"2025-11-17 11:55:36.715"
"LCL4_CNL_pref",1,0,0,13,0.140118789672852,0.134999999999991,0.00399999999999992,0.140999999999985,0.138999999999991,"2025-11-17 11:55:38.371"
"LCL4_CNL_pref",1,0,0,14,0.162058806419373,0.161000000000001,0.00200000000000031,0.161000000000013,0.163000000000002,"2025-11-17 11:55:39.773"
"LCL4_CNL_pref",1,0,0,15,0.182165813446045,0.173000000000002,0.00899999999999963,0.180999999999995,0.182000000000001,"2025-11-17 11:55:41.394"
"LCL4_CNL_pref",1,0,0,16,0.141954612731934,0.130000000000007,0.0130000000000003,0.142999999999984,0.143000000000007,"2025-11-17 11:55:43.216"
"LCL4_CNL_pref",1,0,0,17,0.162432503700256,0.152999999999997,0.00700000000000003,0.161999999999989,0.159999999999997,"2025-11-17 11:55:44.636"
"LCL4_CNL_pref",1,0,0,18,0.136140489578247,0.125,0.00799999999999983,0.136000000000013,0.133,"2025-11-17 11:55:46.261"
"LCL4_CNL_pref",1,0,0,19,0.162559819221497,0.15,0.0130000000000003,0.161999999999989,0.163,"2025-11-17 11:55:47.623"
"LCL4_CNL_pref",1,0,0,20,0.160659599304199,0.15,0.0109999999999999,0.159000000000015,0.161,"2025-11-17 11:55:49.249"
"LCL4_CNL_pref",1,0,0,21,0.139402198791504,0.130999999999995,0.00799999999999983,0.138999999999987,0.138999999999994,"2025-11-17 11:55:50.856"
"LCL4_CNL_pref",1,0,0,22,0.164313006401062,0.153000000000009,0.0100000000000001,0.165000000000009,0.163000000000009,"2025-11-17 11:55:52.251"
"LCL4_CNL_pref",1,0,0,23,0.158581495285034,0.157999999999993,0.0019999999999996,0.159000000000015,0.159999999999992,"2025-11-17 11:55:53.895"
"LCL4_CNL_pref",1,0,0,24,0.139577198028564,0.133000000000004,0.00600000000000023,0.140999999999985,0.139000000000004,"2025-11-17 11:55:55.481"
"LCL4_CNL_pref",1,0,0,25,0.161737704277039,0.154999999999995,0.00799999999999983,0.159999999999991,0.162999999999995,"2025-11-17 11:55:56.877"
"LCL4_CNL_pref",1,0,0,26,0.16212649345398,0.152999999999997,0.00900000000000034,0.163000000000011,0.161999999999998,"2025-11-17 11:55:58.495"
"LCL4_CNL_pref",1,0,0,27,0.189065313339233,0.181999999999994,0.00799999999999983,0.188999999999987,0.189999999999993,"2025-11-17 11:56:00.117"
"LCL4_CNL_pref",1,0,0,28,0.141660904884338,0.132000000000005,0.00799999999999983,0.141000000000031,0.140000000000005,"2025-11-17 11:56:02.008"
"LCL4_CNL_pref",1,0,0,29,0.16540310382843,0.159999999999991,0.00600000000000023,0.164999999999964,0.165999999999991,"2025-11-17 11:56:03.425"
"LCL4_CNL_pref",1,0,0,30,0.161640000343323,0.156000000000006,0.00700000000000003,0.161000000000013,0.163000000000006,"2025-11-17 11:56:05.080"
"LCL4_CNL_pref",1,0,0,31,0.145472979545593,0.138999999999999,0.00600000000000023,0.147000000000025,0.144999999999999,"2025-11-17 11:56:06.697"
"LCL4_CNL_pref",1,0,0,32,0.165123391151428,0.151999999999998,0.0119999999999997,0.165999999999985,0.163999999999998,"2025-11-17 11:56:08.152"
"LCL4_CNL_pref",1,0,0,33,0.164776802062988,0.159000000000003,0.00700000000000003,0.163999999999987,0.166000000000003,"2025-11-17 11:56:09.804"
"LCL4_CNL_pref",1,0,0,34,0.159183192253113,0.154999999999995,0.00399999999999992,0.159000000000015,0.158999999999995,"2025-11-17 11:56:11.452"
