"model_name","cores","inter_draws","intra_draws","batch_number","sys_elapsed_seconds","proc_user_seconds","proc_system_seconds","proc_elapsed_seconds","proc_total_cpu_seconds","timestamp"
"MXL1k_none_pref",1,1000,0,1,1.75586459636688,1.36900000000001,0.385000000000002,1.75599999999995,1.75400000000001,"2025-11-17 14:35:04.797"
"MXL1k_none_pref",1,1000,0,2,1.7773875951767,1.39200000000001,0.371000000000004,1.77700000000004,1.76300000000001,"2025-11-17 14:35:22.356"
"MXL1k_none_pref",1,1000,0,3,1.75534470081329,1.39699999999998,0.360000000000002,1.75600000000013,1.75699999999998,"2025-11-17 14:35:40.130"
"MXL1k_none_pref",1,1000,0,4,1.75693821907043,1.40500000000002,0.343999999999994,1.75599999999995,1.74900000000001,"2025-11-17 14:35:57.684"
"MXL1k_none_pref",1,1000,0,5,1.78902649879456,1.36799999999998,0.416999999999996,1.78999999999996,1.78499999999998,"2025-11-17 14:36:15.254"
"MXL1k_none_pref",1,1000,0,6,1.75986258983612,1.35300000000002,0.40100000000001,1.75900000000001,1.75400000000003,"2025-11-17 14:36:33.145"
"MXL1k_none_pref",1,1000,0,7,1.75918850898743,1.39899999999998,0.351999999999998,1.75900000000001,1.75099999999998,"2025-11-17 14:36:50.744"
"MXL1k_none_pref",1,1000,0,8,1.75884649753571,1.36900000000001,0.386000000000001,1.75799999999999,1.75500000000001,"2025-11-17 14:37:08.337"
"MXL1k_none_pref",1,1000,0,9,1.74229409694672,1.36399999999999,0.369999999999993,1.74299999999985,1.73399999999998,"2025-11-17 14:37:25.926"
"MXL1k_none_pref",1,1000,0,10,1.77341001033783,1.40500000000002,0.363999999999999,1.77200000000012,1.76900000000002,"2025-11-17 14:37:43.349"
"MXL1k_none_pref",1,1000,0,11,1.73980910778046,1.32799999999997,0.406000000000006,1.74099999999999,1.73399999999998,"2025-11-17 14:38:01.084"
"MXL1k_none_pref",1,1000,0,12,1.7772313117981,1.38000000000002,0.395999999999992,1.77600000000002,1.77600000000001,"2025-11-17 14:38:18.483"
"MXL1k_none_pref",1,1000,0,13,1.78283929824829,1.39699999999998,0.375,1.78299999999999,1.77199999999998,"2025-11-17 14:38:36.256"
"MXL1k_none_pref",1,1000,0,14,1.7534038066864,1.354,0.390000000000009,1.75299999999988,1.74400000000001,"2025-11-17 14:38:54.085"
"MXL1k_none_pref",1,1000,0,15,1.78030989170074,1.42200000000003,0.356999999999994,1.78000000000011,1.77900000000002,"2025-11-17 14:39:11.619"
"MXL1k_none_pref",1,1000,0,16,1.74153718948364,1.38299999999999,0.359000000000003,1.74200000000001,1.742,"2025-11-17 14:39:29.423"
"MXL1k_none_pref",1,1000,0,17,1.75833308696747,1.36700000000001,0.384000000000003,1.75799999999999,1.75100000000001,"2025-11-17 14:39:46.839"
"MXL1k_none_pref",1,1000,0,18,1.75730769634247,1.352,0.4,1.75699999999997,1.752,"2025-11-17 14:40:04.423"
"MXL1k_none_pref",1,1000,0,19,1.76120419502258,1.37599999999998,0.382999999999993,1.76299999999992,1.75899999999997,"2025-11-17 14:40:21.996"
"MXL1k_none_pref",1,1000,0,20,1.77838108539581,1.40800000000004,0.366000000000008,1.77800000000007,1.77400000000005,"2025-11-17 14:40:39.609"
"MXL1k_none_pref",1,1000,0,21,1.76189520359039,1.41699999999996,0.337,1.76100000000006,1.75399999999996,"2025-11-17 14:40:57.393"
"MXL1k_none_pref",1,1000,0,22,1.74240090847015,1.31900000000001,0.417999999999995,1.74200000000001,1.737,"2025-11-17 14:41:15.013"
"MXL1k_none_pref",1,1000,0,23,1.74053440093994,1.37800000000002,0.359000000000003,1.74099999999999,1.73700000000002,"2025-11-17 14:41:32.437"
"MXL1k_none_pref",1,1000,0,24,1.79843249320984,1.43099999999999,0.363999999999999,1.79700000000012,1.79499999999999,"2025-11-17 14:41:49.843"
"MXL1k_none_pref",1,1000,0,25,1.73981449604034,1.37199999999998,0.363999999999999,1.74099999999999,1.73599999999998,"2025-11-17 14:42:07.828"
"MXL1k_none_pref",1,1000,0,26,1.77837331295013,1.402,0.372000000000003,1.77800000000007,1.774,"2025-11-17 14:42:25.227"
"MXL1k_none_pref",1,1000,0,27,1.7381236076355,1.38300000000004,0.352999999999997,1.73799999999992,1.73600000000004,"2025-11-17 14:42:43.011"
"MXL1k_none_pref",1,1000,0,28,1.76394438743591,1.38399999999997,0.376999999999998,1.76399999999994,1.76099999999997,"2025-11-17 14:43:00.393"
"MXL1k_none_pref",1,1000,0,29,1.77552638053894,1.42200000000003,0.346000000000004,1.77600000000002,1.76800000000003,"2025-11-17 14:43:18.033"
"MXL1k_none_pref",1,1000,0,30,1.75788769721985,1.36099999999997,0.390999999999997,1.75799999999999,1.75199999999996,"2025-11-17 14:43:35.789"
"MXL1k_none_pref",1,1000,0,31,1.75773270130157,1.38600000000001,0.366999999999996,1.75799999999999,1.75300000000001,"2025-11-17 14:43:53.369"
"MXL1k_none_pref",1,1000,0,32,1.75699348449707,1.354,0.4,1.75600000000013,1.754,"2025-11-17 14:44:10.946"
"MXL1k_none_pref",1,1000,0,33,1.75798969268799,1.36800000000003,0.385000000000002,1.75699999999997,1.75300000000003,"2025-11-17 14:44:28.517"
"MXL1k_none_pref",1,1000,0,34,1.83115320205688,1.43199999999997,0.395000000000005,1.83200000000015,1.82699999999998,"2025-11-17 14:44:46.097"
"MXL1k_none_pref",1,1000,0,35,1.73813760280609,1.37900000000004,0.351999999999998,1.7369999999999,1.73100000000004,"2025-11-17 14:45:04.409"
