"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_scalingFactor",0.132110347124493,NA,NA,NA,NA
"sigma_scalingFactor",0.0644631119789192,NA,NA,NA,NA
"mu_wtp_Acceleration",-1.41749873603198,NA,NA,NA,NA
"sigma_wtp_Acceleration",1.80736316803413,NA,NA,NA,NA
"mu_wtp_OpCost",-1.77001301335058,NA,NA,NA,NA
"sigma_wtp_OpCost",-1.64415618821893,NA,NA,NA,NA
"mu_wtp_hev",1.07853844150939,NA,NA,NA,NA
"sigma_wtp_hev",-3.461732222332,NA,NA,NA,NA
"mu_wtp_phev20",-0.209555444868358,NA,NA,NA,NA
"sigma_wtp_phev20",-1.86346166205353,NA,NA,NA,NA
"mu_wtp_phev40",0.168465884351532,NA,NA,NA,NA
"sigma_wtp_phev40",1.12141495958636,NA,NA,NA,NA
"mu_wtp_bev",-3.3559285965528,NA,NA,NA,NA
"sigma_wtp_bev",16.5747592021304,NA,NA,NA,NA
"mu_wtp_bevRangeRel",5.31181172431442,NA,NA,NA,NA
"sigma_wtp_bevRangeRel",6.63801828685637,NA,NA,NA,NA
"mu_wtp_noBEVFC",-3.70505521852594,NA,NA,NA,NA
"sigma_wtp_noBEVFC",1.59352151003865,NA,NA,NA,NA
"mu_wtp_american",-1.41723502928263,NA,NA,NA,NA
"sigma_wtp_american",6.66355420807248,NA,NA,NA,NA
"mu_wtp_chinese",-20.6378083313149,NA,NA,NA,NA
"sigma_wtp_chinese",-18.5929507801926,NA,NA,NA,NA
"mu_wtp_japanese",-0.313282084671576,NA,NA,NA,NA
"sigma_wtp_japanese",-0.4185604942906,NA,NA,NA,NA
"mu_wtp_skorean",-4.18692996305917,NA,NA,NA,NA
"sigma_wtp_skorean",-6.36850980332506,NA,NA,NA,NA
