"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_scalingFactor",0.130123822452844,NA,NA,NA,NA
"sigma_scalingFactor",0.0560166592274485,NA,NA,NA,NA
"mu_wtp_Acceleration",-1.21308699236271,NA,NA,NA,NA
"sigma_wtp_Acceleration",1.76393436994431,NA,NA,NA,NA
"mu_wtp_OpCost",-1.72990430086435,NA,NA,NA,NA
"sigma_wtp_OpCost",-1.62316541601733,NA,NA,NA,NA
"mu_wtp_hev",1.26429154468362,NA,NA,NA,NA
"sigma_wtp_hev",-3.52535907929383,NA,NA,NA,NA
"mu_wtp_phev20",0.196524093211574,NA,NA,NA,NA
"sigma_wtp_phev20",3.94758470131235,NA,NA,NA,NA
"mu_wtp_phev40",1.17902705146297,NA,NA,NA,NA
"sigma_wtp_phev40",-2.22741934391558,NA,NA,NA,NA
"mu_wtp_bev",-2.93575981842813,NA,NA,NA,NA
"sigma_wtp_bev",14.6556993219094,NA,NA,NA,NA
"mu_wtp_bevRangeRel",4.97978919633795,NA,NA,NA,NA
"sigma_wtp_bevRangeRel",5.11528566381736,NA,NA,NA,NA
"mu_wtp_noBEVFC",-2.7649464400754,NA,NA,NA,NA
"sigma_wtp_noBEVFC",-0.374184908507189,NA,NA,NA,NA
"mu_wtp_american",-1.23441193384176,NA,NA,NA,NA
"sigma_wtp_american",6.84729859363309,NA,NA,NA,NA
"mu_wtp_chinese",-20.0287418903718,NA,NA,NA,NA
"sigma_wtp_chinese",-18.6466126417756,NA,NA,NA,NA
"mu_wtp_japanese",0.192912326706879,NA,NA,NA,NA
"sigma_wtp_japanese",-8.14314834935989,NA,NA,NA,NA
"mu_wtp_skorean",-4.91637611814384,NA,NA,NA,NA
"sigma_wtp_skorean",6.02385894388688,NA,NA,NA,NA
