"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_b_Price",-0.122396997800965,0.00423396397578725,-28.9083701469631,0.00856061644197417,-14.2976850593179
"sigma_b_Price",0.0987089507159331,0.00463457865755066,21.2983656141247,0.00899772201010177,10.9704379180766
"mu_b_Acceleration",-0.159604582206323,0.0146397122795743,-10.9021665971542,0.0252504638225045,-6.3208574435799
"sigma_b_Acceleration",-0.252854441837774,0.019193046203598,-13.1742735965682,0.0353033433409427,-7.16233698876131
"mu_b_OpCost",-0.211348532255518,0.0106284993394752,-19.8850774229764,0.0171608818350554,-12.3157151413854
"sigma_b_OpCost",-0.186767791751086,0.0123466225412689,-15.1270350354366,0.0202089794606416,-9.24182203830874
"mu_b_hev",0.106931703248789,0.0768223662038538,1.39193451767729,0.135771081007763,0.787588214331706
"sigma_b_hev",0.45992269413034,0.212463612574373,2.1647127644944,0.67263237959008,0.683765319788246
"mu_b_phev20",0.00694405006681557,0.0747760555288171,0.0928646211371697,0.127675034998734,0.0543884720053879
"sigma_b_phev20",0.124249979942024,0.144628332879038,0.85909847309062,0.267174929103892,0.46505104486697
"mu_b_phev40",0.199764461694654,0.0752651262672211,2.6541437130579,0.128996073392589,1.54860885638501
"sigma_b_phev40",0.253121110533755,0.150452436978801,1.68239953846291,0.279254233331691,0.90641816782453
"mu_b_bev",-0.444062810735465,0.0890167811271478,-4.98852918643716,0.167991090102872,-2.64337120774403
"sigma_b_bev",-1.67691642493712,0.0797326213934353,-21.0317483061605,0.16152947136818,-10.3814889675139
"mu_b_bevRangeRel",0.557604654251185,0.0347069732662977,16.0660697771836,0.059472304643244,9.37587096373822
"sigma_b_bevRangeRel",-0.669718509134935,0.0429355170151089,-15.5982402377794,0.0863924614513336,-7.7520480130341
"mu_b_noBEVFC",-0.438790375724502,0.0616045207122027,-7.12269766328342,0.0892409758914046,-4.91691592725808
"sigma_b_noBEVFC",-0.522387490982102,0.0929739434844161,-5.618644013628,0.164793816294417,-3.16994595263705
"mu_b_american",-0.10689953753423,0.0663157712092564,-1.61197759725832,0.114123135103665,-0.936703477670211
"sigma_b_american",0.763687780761543,0.0923131932176086,8.27279128955395,0.239991199082849,3.18214911080095
"mu_b_chinese",-2.24624082576961,0.108668767168135,-20.6705282879871,0.213921271557078,-10.5003154170681
"sigma_b_chinese",-2.1712357180971,0.109449084609737,-19.8378609180614,0.187974218120904,-11.5507101973983
"mu_b_japanese",-0.055787282551748,0.0660519250291001,-0.844597375885263,0.118030234158184,-0.472652477135493
"sigma_b_japanese",0.833620815673722,0.0929519778385528,8.96829561950396,0.190026511855822,4.38686585115141
"mu_b_skorean",-0.646990164929215,0.0687012754134245,-9.41744037553618,0.114979144614345,-5.62702190122657
"sigma_b_skorean",-0.846207875265925,0.0895141344531604,-9.45334365835505,0.187894468985247,-4.50363376759305
