"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_b_Price",-0.139329635721274,NA,NA,NA,NA
"sigma_b_Price",0.088095897895658,NA,NA,NA,NA
"mu_b_Acceleration",-0.164178807909046,NA,NA,NA,NA
"sigma_b_Acceleration",-0.237395192257465,NA,NA,NA,NA
"mu_b_OpCost",-0.201895771842525,NA,NA,NA,NA
"sigma_b_OpCost",-0.193069600790333,NA,NA,NA,NA
"mu_b_hev",0.224719074835123,NA,NA,NA,NA
"sigma_b_hev",0.665889234313616,NA,NA,NA,NA
"mu_b_phev20",0.0513406964482241,NA,NA,NA,NA
"sigma_b_phev20",0.400647819198812,NA,NA,NA,NA
"mu_b_phev40",0.293954009393177,NA,NA,NA,NA
"sigma_b_phev40",-0.448309298826321,NA,NA,NA,NA
"mu_b_bev",-0.276535640911217,NA,NA,NA,NA
"sigma_b_bev",-1.67664561467148,NA,NA,NA,NA
"mu_b_bevRangeRel",0.635452160000575,NA,NA,NA,NA
"sigma_b_bevRangeRel",-0.660133928742133,NA,NA,NA,NA
"mu_b_noBEVFC",-0.52416583336466,NA,NA,NA,NA
"sigma_b_noBEVFC",0.638645355481193,NA,NA,NA,NA
"mu_b_american",-0.177519937478735,NA,NA,NA,NA
"sigma_b_american",0.867320643134575,NA,NA,NA,NA
"mu_b_chinese",-2.27628748142256,NA,NA,NA,NA
"sigma_b_chinese",-2.22614695234602,NA,NA,NA,NA
"mu_b_japanese",-0.0673950973807213,NA,NA,NA,NA
"sigma_b_japanese",0.943293559584393,NA,NA,NA,NA
"mu_b_skorean",-0.623021688825116,NA,NA,NA,NA
"sigma_b_skorean",0.790039799517353,NA,NA,NA,NA
