"mu_b_Price","sigma_b_Price","mu_b_Acceleration","sigma_b_Acceleration","mu_b_OpCost","sigma_b_OpCost","mu_b_hev","sigma_b_hev","mu_b_phev20","sigma_b_phev20","mu_b_phev40","sigma_b_phev40","mu_b_bev","sigma_b_bev","mu_b_bevRangeRel","sigma_b_bevRangeRel","mu_b_noBEVFC","sigma_b_noBEVFC","mu_b_american","sigma_b_american","mu_b_chinese","sigma_b_chinese","mu_b_japanese","sigma_b_japanese","mu_b_skorean","sigma_b_skorean","inSample_model","outOfSample_model","avgObsLL_est","avgLLObs_val","percentDiffLL","avgObsL_est","avgLObs_val","percentDiffL","timingEst_model","timingOutOfSample_model","timingWallTotalIterStack_model","timingCPUTotalIterStack_model","inSampleObs","outOfSampleObs"
-0.139329635721274,0.088095897895658,-0.164178807909046,-0.237395192257465,-0.201895771842525,-0.193069600790333,0.224719074835123,0.665889234313616,0.0513406964482241,0.400647819198812,0.293954009393177,-0.448309298826321,-0.276535640911217,-1.67664561467148,0.635452160000575,-0.660133928742133,-0.52416583336466,0.638645355481193,-0.177519937478735,0.867320643134575,-2.27628748142256,-2.22614695234602,-0.0673950973807213,0.943293559584393,-0.623021688825116,0.790039799517353,-6467.03047101125,-1538.25021255265,-0.734472512323822,-0.697619144014806,-5.01766474451369,0.479758458916473,0.497769010442482,-3.7540873310887,1252.21048784256,0.966999999999985,1380.19785284996,92.02,8805,2205
-0.136451588660049,0.094089409374214,-0.189940440488106,-0.259843269611076,-0.220341033573359,-0.180933084456056,0.176757903010641,0.692858572980836,0.00338697304390105,-0.0672233382461758,0.156422227475541,-0.18745927500288,-0.444884356172091,-1.76122325863873,0.665099011278814,-0.711965204868488,-0.535022851188003,0.417004087174395,-0.211808531120053,0.897650497200254,-2.4184594154594,-2.12940212803219,-0.0880711622150929,0.710635950431854,-0.615531620745383,-0.744872393502831,-6444.85684309001,-1558.73547976472,-0.731954212730268,-0.706909514632528,-3.42162086946956,0.480968157000354,0.493165966951178,-2.53609511841648,1210.50209903717,1.241,1341.69784498215,95.049,8805,2205
-0.133455282275404,0.0990062107755662,-0.151297521805371,-0.235543394906309,-0.227142062503418,-0.180885811451444,0.145010717830917,0.565148366311408,0.0669003830102402,-0.493659644934686,0.14782003095426,-0.250848711743973,-0.302107807132353,-1.69813546315135,0.561623735305088,-0.544557488538654,-0.362468981759126,-0.356931795410939,-0.182975338403871,0.88228330840766,-2.46793920499485,-2.20871228366126,-0.0142526419698976,0.732359925261603,-0.660331128189279,-0.708590562711078,-6442.24523316504,-1578.99052590263,-0.731657607400913,-0.716095476599834,-2.12696904175715,0.481110835877582,0.488656506710018,-1.56838513492882,1281.77948784828,1.10500000000006,1410.53608512878,95.518,8805,2205
-0.134611142932312,0.0959923293487955,-0.167200630065399,-0.233094650105881,-0.20582284869923,-0.183842308933625,0.13403396073375,0.339888394692246,-0.0612685374560757,-0.311678594900511,0.243629434539643,0.173505413964458,-0.569191364069746,-1.69003455090051,0.560091426324502,-0.626494493503923,-0.473470621401735,0.735862925906675,-0.136403335021618,0.989891361751195,-2.17971838315643,-2.33975914854174,-0.105175198637347,0.89913359877568,-0.690849148914888,-0.81936722626037,-6176.90041480538,-1874.57940764988,-0.701521909688288,-0.850149391224435,21.1864347333339,0.495830120612569,0.427351084677931,13.8109874910457,1232.64946460724,1.05499999999999,1361.51099658012,93.867,8805,2205
-0.139251404346453,0.100083145512719,-0.17517243064864,-0.217294237187653,-0.212564849677704,-0.161407514663698,0.0361555156062411,0.671732941408642,-0.158580537907184,-0.510250611419454,0.099681159787629,0.00661146681940613,-0.54992878550593,-1.74164975533361,0.533937480243891,-0.65663693099509,-0.495051488295201,0.378864692684017,-0.146792156348616,0.965310548945917,-2.34239281877299,-2.23909121614722,-0.126504009445755,0.549648652178297,-0.654400232386167,0.743420837210967,-6448.15135615148,-1584.90319572448,-0.732328376621406,-0.718776959512237,-1.85045637200196,0.480788229746457,0.487347937873817,-1.36436537367374,1282.96257257462,0.956000000000017,1413.94894647598,96.5679999999999,8805,2205
