"step","user","system","elapsed","tot_cpu"
"ms",148.44,40.639,35370.769,189.079
"est",100.489,14.926,3447.672,115.415
"cv",421.68,59.517,6916.139,481.197
"psi_data",18.782,3.42699999999999,22.3249999999971,22.209
"speedTest",1516.877,446.984,3595.251,1963.861
"psi_og",2.17599999999993,0.132000000000062,2.31899999999587,2.30799999999999
"feval_og",59.4180000000001,4.40499999999997,64.101999999999,63.8230000000001
