"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_b_Price",-0.133455282275404,NA,NA,NA,NA
"sigma_b_Price",0.0990062107755662,NA,NA,NA,NA
"mu_b_Acceleration",-0.151297521805371,NA,NA,NA,NA
"sigma_b_Acceleration",-0.235543394906309,NA,NA,NA,NA
"mu_b_OpCost",-0.227142062503418,NA,NA,NA,NA
"sigma_b_OpCost",-0.180885811451444,NA,NA,NA,NA
"mu_b_hev",0.145010717830917,NA,NA,NA,NA
"sigma_b_hev",0.565148366311408,NA,NA,NA,NA
"mu_b_phev20",0.0669003830102402,NA,NA,NA,NA
"sigma_b_phev20",-0.493659644934686,NA,NA,NA,NA
"mu_b_phev40",0.14782003095426,NA,NA,NA,NA
"sigma_b_phev40",-0.250848711743973,NA,NA,NA,NA
"mu_b_bev",-0.302107807132353,NA,NA,NA,NA
"sigma_b_bev",-1.69813546315135,NA,NA,NA,NA
"mu_b_bevRangeRel",0.561623735305088,NA,NA,NA,NA
"sigma_b_bevRangeRel",-0.544557488538654,NA,NA,NA,NA
"mu_b_noBEVFC",-0.362468981759126,NA,NA,NA,NA
"sigma_b_noBEVFC",-0.356931795410939,NA,NA,NA,NA
"mu_b_american",-0.182975338403871,NA,NA,NA,NA
"sigma_b_american",0.88228330840766,NA,NA,NA,NA
"mu_b_chinese",-2.46793920499485,NA,NA,NA,NA
"sigma_b_chinese",-2.20871228366126,NA,NA,NA,NA
"mu_b_japanese",-0.0142526419698976,NA,NA,NA,NA
"sigma_b_japanese",0.732359925261603,NA,NA,NA,NA
"mu_b_skorean",-0.660331128189279,NA,NA,NA,NA
"sigma_b_skorean",-0.708590562711078,NA,NA,NA,NA
