"Class_1","Class_2","model"
-3.99634022357157,-4.36072572153646,-4.18637983562238
-1.64522777994737,-3.43036145709316,-1.84621427124238
-3.70757182456389,-4.05108303780542,-3.86916585027007
-9.46460489993274,-10.284998105332,-9.84775848525411
-5.74655348864817,-11.3788585224066,-6.69536980521355
-1.15782207853307,-3.43654107509293,-1.41102656525891
-17.5156885072293,-16.1733433947158,-16.5164077092097
-1.88430138168152,-2.26221486059069,-2.04663363513536
-4.78866927234669,-4.92227753690504,-4.86365019938484
-2.20077678623744,-3.95932694319126,-2.4708744629428
-1.44288534518405,-2.25532460722153,-1.67831507509865
-28.5992085727814,-54.8828753240589,-32.6589272044548
-2.34246395831341,-6.47864921909496,-2.8362256053095
-9.38909898364952,-9.48412575552315,-9.44718855290471
-0.842730852583345,-2.10050943333402,-1.03753008544526
-6.15644471494152,-3.20358754024578,-3.29804098681776
-1.39019767676624,-3.56871694660153,-1.79933437981515
-4.00786150969175,-4.08686961462449,-4.05537290523128
-41.5647064109701,-28.4300249338238,-29.6072924647405
-5.44205100572529,-5.49515310137984,-5.4741735164337
-24.7278208428344,-16.3374826392685,-16.7956242200867
-34.6133537069051,-14.1938137027035,-14.670569032479
-2.02086887597833,-4.17722042501578,-2.44224704758181
-5.41458308289489,-9.60297373582719,-6.10970999741618
-15.5688539159858,-25.4211119763937,-17.9404418031613
-0.989087249276335,-2.86253903199752,-1.18447243848186
-13.7310791799581,-15.3203279742864,-14.4719647880381
-11.9110194527706,-10.2573456818762,-10.5534950766297
-43.2286224199323,-50.1645957685545,-46.3825868710482
-36.9748924230866,-32.9156865933168,-33.7868831190357
-1.50451507895767,-3.25511722077663,-1.69987624900594
-5.85335029342484,-5.09608037090308,-5.27083682238416
-4.81284377053848,-4.06963457738276,-4.19478337004416
-9.43936443183636,-16.2167317271478,-10.4236880653585
-15.3079237291146,-10.5012878520452,-10.8031393031545
-17.3567176564138,-16.555748022149,-16.7940567813293
-5.88364127069956,-7.09476252269425,-6.37342598808597
-2.51381290553515,-2.25418208819418,-2.31812376346964
-3.82484350349593,-7.57645837421093,-4.25018651368657
-1.45733357517382,-1.88492006260991,-1.61960326370827
-4.71756451624229,-2.43678338581423,-2.53123553282845
-5.69175513379454,-3.80421613687388,-3.89866001298963
-1.5050593840413,-2.40747279703816,-1.69686895501185
-1.07131262797867,-2.32047499700637,-1.26608486218838
-2.74928656046773,-4.824442724355,-3.15731238288891
-14.3807351394094,-9.8499964021352,-10.0556420094288
-3.3045728606854,-4.8679438448132,-3.70072192280351
-15.1961362280158,-15.240870438546,-15.2237936147503
-2.63850961158058,-2.28715376906091,-2.36178561344874
-8.45687344561551,-6.3406488094278,-6.53864796634393
-9.58869623495521,-14.3238258888869,-10.524616423041
-26.5264850602338,-15.637697887887,-16.0959344991297
-2.2643784936244,-3.18442560604222,-2.45648971660912
-6.49930043969614,-5.43276553379218,-5.61246060685134
-7.23439766977497,-10.4849885263421,-7.92045331063238
-1.96765403865579,-1.86046399962676,-1.89459253919354
-2.60012276694463,-5.92607704933356,-2.87102478044173
-8.38416162427408,-9.14093469316028,-8.73461319734556
-7.68627525597601,-7.8951195505555,-7.80539329838149
-3.56868267657426,-2.83675870046883,-2.95014984246349
-12.6725228795652,-8.49792353851812,-8.83429001534911
