"step","user","system","elapsed","tot_cpu"
"ms",58.717,12.16,1039.243,70.877
"est",56.316,5.793,407.343,62.109
"cv",163.213,13.785,1124.82,176.998
"psi_data",2.61500000000001,0.0519999999999996,2.68399999999974,2.66700000000001
"speedTest",36.851,0.637999999999998,160.011,37.489
"psi_og",0.367999999999995,0.000999999999997669,0.370000000000346,0.368999999999993
"feval_og",7.68900000000002,0.0069999999999979,7.72899999999981,7.69600000000002
