"Class_1","Class_2","model"
-4.07500964902873,-4.40228995600386,-4.21038847772576
-14.1197940573261,-6.66437970388882,-6.98774807868096
-29.1404663092973,-29.7693535556326,-29.4348612275735
-37.6682788659691,-25.9554258529331,-26.9760972913941
-6.91653945597162,-5.3480276344616,-5.57538640853205
-2.04128495939324,-3.39278390789483,-2.18588181948325
-12.406142175363,-15.1407249293827,-13.0347743726519
-75.7352904759885,-49.371873283045,-52.2080999399057
-6.37387580395805,-4.2065015948608,-4.34687748824178
-26.3277079879746,-11.1948364275034,-11.8568245904352
-3.44595463953645,-4.14369747742756,-3.61773412419301
-1.74885731751425,-2.40311913023206,-1.88207811919971
-1.46451256110983,-2.93949061149665,-1.60521811798494
-37.7914044244584,-34.4060820821776,-35.6715135022829
-5.37491244853814,-7.18043985867322,-5.67523054917097
-5.18575728927039,-4.2998365227875,-4.54450984071394
-3.25069485125599,-2.19882548894361,-2.33799769959681
-11.6949263999652,-12.169356565166,-11.9100391227747
-9.88180588954089,-9.89782013211374,-9.88985065577433
-6.03964134866827,-12.3058111525865,-6.72545225164326
-8.66308936089724,-7.31849819034077,-7.59013138231525
-2.70275340637987,-5.31806174411502,-2.88527283414965
-2.47120136074775,-3.31966095382601,-2.64404797357962
-1.3457298167617,-3.72931306895503,-1.52823335212182
-16.2735991400845,-16.4372890027301,-16.3533846128523
-3.68607944849402,-6.6223383018311,-3.99219195747804
-5.70319505865458,-3.77879972767405,-4.00822029275139
-2.7142744573114,-4.19802714763561,-2.91967010176893
-14.3934574153868,-10.1773582656496,-10.5221772742749
-11.0911855244857,-9.67628827587593,-10.0291953586822
-52.2553565146244,-33.9196247811599,-35.3508909607211
-4.80405770989995,-4.61977923978,-4.69492667898597
-41.764468563956,-19.4787745236726,-20.3193918332986
-3.22406747946268,-4.07597016230412,-3.4677936276299
-27.5706582583122,-17.6234302231774,-18.8612511910943
-52.9372206928919,-81.7704151493811,-56.4420893661258
-1.56219326839692,-2.97375941245857,-1.7028510554724
-2.2951475346595,-4.09552127544385,-2.48995887514844
-2.61759151459162,-3.19644339530302,-2.77975212006483
-2.24127639919534,-2.84577787912593,-2.37531677671741
-15.6892531853569,-7.74641519254156,-8.0693332303417
-4.96097859584443,-8.51949399666818,-5.29401003611341
-9.62461448165556,-10.3151780886726,-9.88682303174712
-1.40057448451197,-2.46829954322533,-1.57902003702089
-2.99234421068662,-2.30671188998102,-2.43691121967534
-3.09782164766317,-3.59837951413348,-3.24452796615003
-3.23719698476516,-3.68430286908827,-3.38101067391688
-4.13753780888224,-2.61702143278438,-2.75727839713595
-67.0266879261858,-49.4114388941547,-52.6803672518489
-19.0851796510815,-33.6092902478489,-20.5606610291465
-9.31297351355686,-10.5836155933455,-9.76230443137188
-70.420872801945,-60.9750646967279,-63.6965378037076
-4.50874079922157,-3.15139141289932,-3.2914980886193
