"Class_1","Class_2","model"
-35.120885041793,-26.5243176880211,-27.5386014166491
-7.63713139774328,-6.01197105814991,-6.17711616015311
-80.6444081371418,-55.8851011941612,-57.9367623996015
-42.178421456389,-33.7374007300665,-35.2253660773266
-3.87672370562439,-2.17492715141287,-2.27652709170736
-8.83804141484854,-10.1327115226415,-9.32042284138001
-1.19553291871579,-3.36747533625622,-1.43966489101386
-18.4200250861263,-15.1991281020007,-15.7171168152805
-6.777271565413,-3.95068819334443,-4.11753775082129
-67.7053051541375,-32.9120677882927,-33.9485176879243
-60.4135786002728,-75.001742833403,-64.7182299303225
-4.42136044817709,-8.0729159291006,-4.86697645277278
-1.48446243157613,-2.26088515198632,-1.70934011285378
-2.10713369071096,-2.13693664394296,-2.12480163882449
-86.410882656638,-62.4535588637945,-64.8967915117452
-5.62764523430745,-3.12913966991767,-3.23077254304867
-6.60125677993805,-6.59908960215418,-6.59993337898549
-10.3318341523135,-10.0322700407304,-10.138519150935
-14.5861569996528,-11.8008251898864,-12.2594099944955
-13.3624119043411,-20.0667122709232,-15.0661463552697
-19.9409919718132,-21.7246561733497,-20.8234120603478
-4.30726782048753,-2.27654471079657,-2.37532660549828
-4.45354366713659,-7.82509470108644,-5.13403158932531
-25.9669176010799,-15.5897315316014,-16.0689854536535
-41.4263649017522,-24.4225721080534,-25.2641162166886
-4.8577732859189,-3.72873071243807,-3.82982089581985
-8.51659317953992,-12.3065108162229,-9.18459132394223
-2.73950889960613,-2.80376468827956,-2.77628675642724
-1.39826537649218,-2.36314373782014,-1.58919001867786
-3.83040656470871,-2.63177777149896,-2.75819293911326
-18.1141959557719,-7.21053516932754,-7.50274554120092
-5.50057239957842,-5.13556090584591,-5.2445041424377
-5.49191358362722,-3.5536615280675,-3.71986555110729
-6.78768401043035,-6.33679639570697,-6.46633636100787
-59.5088253842117,-30.8777975511774,-31.6584224878086
-1.43212789366413,-3.0996090342162,-1.62048794617969
-5.16265010722824,-5.37955383339912,-5.28506215217755
-37.1367937270522,-17.668650927312,-18.1672790278232
-17.0808672134732,-17.0792695993549,-17.079892137895
-3.55680376060238,-7.28361994623058,-3.96695240389506
-47.9301648917933,-36.7205313648156,-38.3022032909486
-2.72534905390685,-3.39787193542925,-2.97820045951918
-2.68791993772447,-2.66126119110007,-2.67134592626072
-12.0461414853503,-13.0956807495558,-12.5525464057656
-1.89608978176709,-3.41671033355022,-2.15552418589358
-24.5862902789881,-38.2776088097904,-26.9343038367077
-5.04736607051826,-7.5858610460673,-5.63133502134635
-41.31024023469,-13.4800380005428,-13.9786661037785
-2.70428549999514,-4.90066825928042,-3.09904526401431
-64.0429645798561,-52.4719208846189,-53.6957406513339
-46.3844801683123,-29.547849582131,-30.7095899117277
-15.9758672645238,-10.9591803321758,-11.5544256094181
-19.6029594557413,-12.3210174547213,-12.8191706608749
-10.3447047043508,-13.7571907503999,-11.2148179828033
-2.61042495033845,-2.76537715966085,-2.69064548123245
-4.14447786360762,-3.29076396083479,-3.42602381015924
-4.53412005817901,-3.24523134727527,-3.3466148619397
-21.0833667563781,-13.9619000528883,-14.41355488102
-2.59859566340898,-5.6443307813214,-2.8598187280989
-8.82271023619789,-8.71075220497475,-8.75183926579303
-11.9030489086651,-9.25303896120172,-9.60324391277718
-4.67999565083776,-5.91648188494007,-5.15202278593593
-4.84632711026073,-13.0572486689753,-5.91191876407187
-3.21809552785489,-7.73431306558899,-3.77503611599172
-3.67884365469977,-4.25190448292208,-3.89684998161754
-25.2606926061477,-14.9274402958831,-15.3479541012355
-6.09203685158958,-3.89350651219955,-4.0216561903167
-26.5458874522326,-62.4798090283532,-31.2508439763154
-20.3197753263639,-11.4418863561067,-11.9404167144317
-8.00827704671146,-6.27256206402943,-6.48251443718401
-1.19521035569139,-2.17648729860954,-1.43038514855599
-7.89620913751549,-6.60228914842199,-6.82763074225112
-2.38377555834366,-4.77341901936318,-2.82499040221909
-2.83361023253652,-2.73365264667411,-2.76846026961634
-47.8722074842694,-29.1635650241372,-30.2049811973882
-147.244561743544,-84.5206706425747,-86.990330976781
-23.9549499756356,-29.8227253909743,-25.8864845305299
-2.04717670623502,-5.15522939657579,-2.44960077777046
-17.2148585030661,-9.55750176845852,-10.0098072787237
-2.60921970136775,-4.73710360699465,-2.99795914333623
-6.19796196768407,-16.5224843210932,-7.37762509069596
-20.4853388450739,-18.581463555585,-18.9819289532199
-4.44677261387545,-3.31772065145918,-3.44363918107358
-17.9401935457001,-13.0269033624133,-13.389137662585
-10.1760030551563,-10.2906516121435,-10.2442391687638
-21.659460922951,-14.0437189473038,-14.5320757287279
-30.6785149208049,-19.0600908324984,-19.7449235793022
-60.789152235306,-63.1942751245435,-62.1096484637059
-10.19633899464,-6.50849494694255,-6.76007453701037
-1.68155369860304,-3.47851989622103,-1.92566482612831
-80.4493904590113,-52.8869860440701,-55.3437840904585
-4.00996837134589,-3.16051377363094,-3.25748170397707
-6.6369009002216,-7.28212857344572,-6.97472160633226
-13.7987416013498,-21.551308168115,-15.2988090347452
-25.5308695728397,-12.3633369285138,-12.8519792808128
-7.17803724787317,-6.94749446762298,-7.02454360863875
-6.4882287476669,-15.3270391327187,-8.18581076658033
-23.9430821070436,-11.4896002265111,-11.9411166931944
-50.0233780767683,-25.9486470246293,-26.9902373363457
-3.30440901898768,-3.52709225307772,-3.41437283344366
-2.00422543896616,-3.25237296693578,-2.19734431252231
-3.02699880471795,-2.92561132762743,-2.95944991131155
-7.87669649298775,-5.51171032373914,-5.72609391660068
-8.71639653536409,-7.35455544902396,-7.57162300398699
-1.58552355182625,-2.42813813551769,-1.76937712372853
-45.070554427463,-31.7925882040653,-33.0783189989758
-10.7978676280528,-4.88885024194011,-4.9876371105409
-8.15711660902496,-13.0546214309145,-9.12293056638829
-4.18228716317393,-4.38453640943098,-4.2875860204678
-8.10202811931979,-19.4678452406271,-9.62048107919526
-3.70220675316454,-3.50907077651508,-3.56699679484869
-9.90274841428372,-16.2334896292154,-11.0704715024372
-50.532384926764,-22.7727551747659,-23.970722781421
-45.4289384627927,-20.0919496012004,-20.7232078696249
-36.5562882188604,-35.1607960351715,-35.6142650585055
-4.99439215979666,-5.36649603997948,-5.18810398258148
-4.52418795121015,-9.80183569569182,-5.2153887993035
-26.5491345954306,-18.6194815978989,-19.4507421366595
-4.73253291342859,-5.33558150641468,-4.99450288751521
-6.50844057090803,-7.38885941492215,-6.83145744903966
-5.60672792689975,-9.63644326021957,-6.52908464318245
-7.69085639852063,-7.97701951821023,-7.85191774169395
-49.0168382672296,-19.0570525575216,-19.6656448006548
-10.8371407641553,-5.29157063282677,-5.50278502839828
-9.0181960375612,-16.3861482791056,-10.2160578816333
-3.70976828941664,-5.7974421710559,-4.22754934503283
-158.644840406114,-78.2842476859838,-80.7539190665974
-8.92719972921469,-9.53215464560184,-9.23511310513151
-11.4134797983741,-7.35860166065444,-7.56979588750626
-18.778234773311,-35.6666009049741,-21.4747518068357
-17.7052232879445,-13.1156902106916,-13.5642395326429
-82.1013219548755,-42.9263496954872,-44.3466190887301
-51.6112440266386,-51.0215439297861,-51.2432012234323
-9.56046577679681,-22.7015984750704,-10.7645163270595
-9.13362785717662,-4.64374826242157,-4.77178306302708
-2.29592340107875,-3.13478266131386,-2.5073209882841
-11.7782330658674,-11.8299672445193,-11.8095203182665
-16.0520972262049,-18.767039783084,-17.2190673301029
-23.6465190744548,-15.2759522662382,-15.8836625960379
-17.5842915454533,-13.0598914492092,-13.6676856299431
-18.4038529860347,-12.2476169974868,-12.8037668476315
-19.7460005349156,-17.7640998055416,-18.2956076528092
-57.6195377086929,-37.4814302818054,-38.9000334347042
-20.9647959280849,-9.48527072808747,-9.93678584888168
-10.4450182528462,-6.05314318575648,-6.25899653475115
-17.6135161724161,-9.3052963051318,-9.66810862857052
-6.29942003615901,-4.51425914487602,-4.64212492886589
