"Class_1","Class_2","model"
-3.70640564802966,-4.16868225641944,-3.95163201097628
-35.325978564476,-27.3517955882022,-28.2058254751248
-49.8476305158686,-26.0235167308446,-26.6500571292725
-7.94059736135952,-5.72109189414921,-5.8622755748989
-16.1449794456649,-13.5085543827867,-13.883667289355
-86.6361553148758,-51.8500687323387,-53.5940529682471
-7.76540596536872,-4.29826736725308,-4.38439119374607
-3.65941961257059,-3.92598436292483,-3.80364002408995
-1.09491495056279,-2.57326385162006,-1.30926400521102
-45.1149544299725,-32.7647208842875,-34.1249102614233
-5.74944500445338,-6.67432282744188,-6.12700810263929
-6.56585757634959,-4.03954346638521,-4.22112490157726
-12.2735107611315,-11.7952915420622,-11.9372330748687
-9.30464634137434,-9.80419354110565,-9.5867790828548
-2.79882710640106,-4.32466781090107,-3.2722421438776
-2.79951667023575,-4.59816019844769,-3.07715246731493
-1.06329101876951,-3.15502495971627,-1.34125380090542
-18.4330473351799,-15.4325818799238,-15.8656820696496
-2.89172852452309,-6.02053514369975,-3.35831228138036
-7.44259285159133,-3.70984072148717,-3.85126806672704
-1.86702602911516,-2.08762694686647,-1.98733800158628
-18.4892730281519,-10.1411651292106,-10.3527839291973
-12.8202721027772,-9.4920124555228,-9.73852323143062
-67.5073092657922,-35.1839250565643,-36.062207875443
-4.8558102007899,-4.72757101012305,-4.76471323949478
-70.7699061444725,-32.7279015947321,-33.606184621734
-36.1798988400493,-17.6392806020177,-18.403349347712
-9.15838680292043,-20.6768741241757,-10.3732092608322
-8.89716241639697,-6.48784959860876,-6.59633333227645
-61.3487531774334,-73.386854435947,-65.9146847845108
-1.9465384652552,-3.75260279992562,-2.24323274073742
-1.32184353634939,-2.68949854180032,-1.53601755434951
-1.68441893112945,-3.73257561312823,-1.98157288171442
-3.11084962704037,-2.94742140403625,-2.99323802379996
-2.0139937305228,-2.77046195625745,-2.22497866015781
-8.50082257043666,-3.63759400539137,-3.77902405075109
-20.2178255928987,-8.66243852732299,-8.8605486014357
-4.44886084522084,-7.67961902363504,-4.95570856360025
-9.7408580336013,-10.6181502734599,-10.1771962024908
-1.63751653279374,-2.03079264801933,-1.82446198291989
-3.70552645913375,-2.24818507848738,-2.33182547359449
-3.14269988323117,-3.52854465483799,-3.32733587801558
-11.1963739054817,-10.1820239688249,-10.4258407923838
-3.05188219636118,-3.51918153838945,-3.2647978557846
-2.23794065632623,-2.08391965426946,-2.12480786756208
-4.59012917952288,-6.20977334348113,-5.06912866201729
-5.94920682711733,-2.56279180359412,-2.6489156276161
-92.8516369263542,-47.0645352309743,-49.1570499029993
-19.7746746152757,-29.2916613698857,-21.9832184588937
-12.580947676191,-8.98468881714895,-9.38363879539566
-90.2570313911591,-59.6915124096838,-61.7785514156503
-5.90999400846837,-3.14418380221469,-3.23030747842665
-23.8650139503757,-51.0697580574673,-28.3251431606292
-2.15041700229943,-5.92911897595557,-2.69232843636668
-2.37638433166171,-3.13423662582555,-2.64119664438619
-6.46796758670353,-13.7958951037616,-7.54972765858893
-9.96777768992014,-9.75773926003644,-9.82467415433416
-16.0104359236804,-8.17253497961662,-8.58098218645171
-0.77958536593442,-1.93462593487836,-0.992980770519138
-15.1393992119554,-11.1674205711166,-11.5797475771531
-1.44965863804212,-4.58206282937095,-1.91738733117885
-9.09626408081256,-7.13735844475817,-7.46586734284342
-13.0033492466265,-19.0017544974532,-14.8913430846556
-43.4349900513261,-20.0753811804848,-20.8394841485415
-11.9178829680106,-6.05919898960208,-6.29952761646023
-4.36888428520111,-2.79723239821794,-2.8809037662724
-46.0003799665314,-42.4028647616111,-43.2076517924938
-35.7036916827102,-13.5154432990309,-14.0311616111942
-22.0331321546973,-20.3513606915039,-20.7773159718948
-12.3291764455926,-6.4042674769948,-6.51289033812189
-6.62335625163669,-3.28809033738125,-3.37180187831411
-1.31366750470242,-3.14635511485474,-1.75683968591904
-3.89969864911553,-3.81130929379941,-3.83950830596944
-46.1195461241844,-28.0051915933992,-29.0547685144911
-5.50199769880821,-5.35440095816486,-5.39799410513522
-28.0687907211948,-15.6865410395883,-16.0926691069745
-11.3297186028019,-7.70342380977354,-7.96998727240327
-1.44293204643819,-2.90626876810592,-1.65726263789548
-13.2631742260925,-8.0946512612654,-8.29275688350078
-8.59698094709825,-12.5410079626335,-9.35850734374623
-6.16888168732516,-11.5454231114232,-6.93516870660872
-9.34978619797424,-6.01869365172269,-6.2165877555942
-45.0727264184302,-23.103590124955,-23.7650874326058
-10.4840045452941,-5.15898508744636,-5.40656493633908
-2.11166101178171,-3.77498983321643,-2.5618211656246
-4.67933978645416,-9.07618293407926,-5.44344410160283
-14.2921613954062,-24.3778301968654,-16.8997335179877
-2.98962586300549,-2.57434835453489,-2.64672899480557
-4.53182374060116,-3.30273693521379,-3.41006020750673
