"Class_1","Class_2","model"
-3.73022834330718,-4.48910933347409,-4.04800327515314
-18.9475157338387,-7.00281593359728,-7.22377235985125
-35.4672190998466,-25.9819458725039,-26.9466279599572
-47.2108398941402,-26.4122530367539,-27.1100730349751
-7.87355665514854,-6.01949649894005,-6.17618708628522
-1.6422430518413,-3.36087520580009,-1.84529934645853
-15.8810702085356,-12.9022578683531,-13.3303140324324
-7.56994158020132,-4.49974654655173,-4.59566848304718
-33.4377576021749,-13.1935275137041,-13.6458616142732
-3.71537010008349,-4.05728180685702,-3.87779278441936
-4.15610433023413,-3.12610141010998,-3.22120636516866
-1.17162753294578,-2.62391719880523,-1.36883942248514
-42.3427186446569,-33.3503055973337,-34.7800832355884
-6.24978666846948,-4.17129567293508,-4.37211586069631
-4.02847981201849,-2.19039716618962,-2.28630301793388
-12.1936566854612,-12.2712734198885,-12.2417277785066
-9.00069926164296,-10.280260398613,-9.50090212104872
-2.84908409591776,-4.2174736268713,-3.27449217681772
-5.98208041630366,-10.6506877759081,-6.93218964446538
-10.1184324830644,-6.75883346298045,-6.95587664803004
-2.98967523664717,-4.34943497012998,-3.2432920175014
-2.77444571911148,-3.26314651853973,-2.97147147389252
-1.16022998160248,-3.30357844998152,-1.41602497105124
-18.467948954311,-15.157730974354,-15.6500123376549
-2.50650567253273,-4.26744169399199,-2.79594403655655
-1.89625919457669,-2.30176454426324,-2.06668881010405
-64.672651314434,-35.8359442860092,-36.8141465863207
-4.85096748365648,-4.67531028684845,-4.72784002905667
-68.9519806240751,-32.8489521553928,-33.8271557542356
-50.5770192180181,-22.0907167472955,-22.6651073664091
-2.67400845988207,-3.97933518906412,-3.06016993944403
-35.0457813414848,-18.4299596300339,-19.2808752231964
-9.190534820332,-20.9797035475215,-10.308354931361
-8.92906379902771,-6.4093023981375,-6.53013267262774
-57.4256411306806,-72.5404237429948,-61.9681141030981
-2.04864528196371,-3.94550215298495,-2.32187237640954
-1.30894957955362,-2.79460075602068,-1.50619775535077
-1.67120143339654,-4.11472285675236,-1.94485753711612
-3.00654659573096,-2.95543179469795,-2.9733943475859
-2.05746154587864,-2.87154508262222,-2.25407551833343
-19.6747702717209,-8.39290222262232,-8.61355090488544
-4.25801416301152,-7.99118808260321,-4.72499193692463
-3.4252125815059,-2.2850584242012,-2.37789694959196
-2.89599476756672,-3.79597391813828,-3.13868901808797
-3.08184051601076,-3.75246680632529,-3.3168351504622
-2.13024779810123,-2.14344168323155,-2.13842618694601
-4.46876645403436,-6.71308389778188,-4.9291412039305
-13.6916353225708,-8.83483056839068,-9.16762161016254
-19.2813261067573,-28.8992831870677,-21.3171118560467
-11.8798754372359,-9.46638004654018,-9.87624236632258
-1.0628332828669,-2.31165388365264,-1.26517143758916
-86.9152617749529,-60.796073146836,-63.1109847216364
-25.6014647840472,-54.4197242640937,-29.7092003226637
-2.11833138062753,-6.29588573626955,-2.61725147502704
-14.8397864389502,-17.7727765589351,-16.0307553228953
-9.37086323128588,-18.1928274394031,-10.5856630331646
-6.30782944476063,-6.44819138770578,-6.39192883243161
-3.62491385002391,-2.93639476628847,-3.04674077142145
-5.7699968207953,-11.9400921150013,-6.72509921123948
-2.25906823481243,-3.46412777322834,-2.52681058603568
-10.3089060535717,-9.60180278013779,-9.81061461944327
-9.82977227583883,-9.31536601775397,-9.47515206470123
-0.798654512497477,-1.98969412906214,-0.995231597681185
-15.1922156990009,-11.6818298635982,-12.1340847323092
-1.49486643095817,-4.76092790018277,-1.92541699972543
-9.2290527600116,-7.59976385915926,-7.93885032729872
-4.17572695024173,-2.93307619212435,-3.02607370749673
-34.9201016479785,-14.210633265523,-14.785023847992
-11.9176727834526,-6.16439552774419,-6.28537620616616
-4.3870185060503,-2.26269682789151,-2.35592918283615
-6.52044308081739,-3.22249993591661,-3.31573517884922
-1.3172561470867,-3.48791834271388,-1.73055245977834
-3.93446922770524,-4.27815768027746,-4.11602416722799
-43.112514766573,-28.2422626572042,-29.4083332717233
-5.5077139775937,-5.42034469699316,-5.45032180179002
-4.26168684841893,-7.81618697644453,-4.97713730110506
-35.9106634283942,-57.1012464489018,-40.7267939504689
-26.8966791467389,-15.662040784985,-16.1143694889447
-1.45709085785464,-2.94264875555875,-1.65433894039153
-66.3314872626477,-33.2381420157564,-34.2163454803
-41.520609670908,-24.2320341835064,-25.026293180297
-37.7188133795808,-14.0011814438634,-14.4717876800562
-12.2254950639433,-7.96604810509414,-8.18666206944349
-4.94609620647927,-3.80054625903345,-3.8960018724918
-8.47348135269111,-12.2850242201118,-9.17345616699894
-8.49204695683557,-6.15843707378248,-6.37705944886412
-44.8542857960918,-21.1103793414027,-21.8471345054245
-9.62938268361749,-5.3650381523932,-5.64056679768197
-1.91506937946387,-4.28227259197566,-2.34280045845466
-4.81743440539686,-9.27268189350096,-5.52084527883682
-5.72259856914709,-7.41271715662867,-6.19251703588311
-15.0575579050157,-24.690045509316,-17.4460014195255
