"model_name","cores","inter_draws","intra_draws","batch_number","sys_elapsed_seconds","proc_user_seconds","proc_system_seconds","proc_elapsed_seconds","proc_total_cpu_seconds","timestamp"
"LCL2_NL_pref",1,0,0,1,0.122241306304932,0.121000000000004,0.00199999999999818,0.122000000000116,0.123000000000002,"2025-11-14 13:50:29.080"
"LCL2_NL_pref",1,0,0,2,0.123926687240601,0.111000000000013,0.0110000000000014,0.124000000001979,0.122000000000014,"2025-11-14 13:50:30.303"
"LCL2_NL_pref",1,0,0,3,0.121709394454956,0.119000000000005,0.00300000000000011,0.122000000000116,0.122000000000006,"2025-11-14 13:50:31.543"
"LCL2_NL_pref",1,0,0,4,0.127330207824707,0.119999999999982,0.00699999999999932,0.127999999999884,0.126999999999981,"2025-11-14 13:50:32.761"
"LCL2_NL_pref",1,0,0,5,0.150752091407776,0.144000000000005,0.00800000000000125,0.15,0.152000000000007,"2025-11-14 13:50:34.035"
"LCL2_NL_pref",1,0,0,6,0.117424201965332,0.116000000000031,0,0.11699999999837,0.116000000000031,"2025-11-14 13:50:35.543"
"LCL2_NL_pref",1,0,0,7,0.127928495407104,0.117999999999984,0.00999999999999943,0.127999999999884,0.127999999999983,"2025-11-14 13:50:36.718"
"LCL2_NL_pref",1,0,0,8,0.136193990707397,0.130000000000018,0.00600000000000023,0.138000000000466,0.136000000000018,"2025-11-14 13:50:37.999"
"LCL2_NL_pref",1,0,0,9,0.1551922082901,0.140999999999985,0.0159999999999997,0.154000000000815,0.156999999999985,"2025-11-14 13:50:39.362"
"LCL2_NL_pref",1,0,0,10,0.143158292770386,0.136000000000013,0.00600000000000023,0.144000000000233,0.142000000000013,"2025-11-14 13:50:40.915"
"LCL2_NL_pref",1,0,0,11,0.136665296554565,0.133999999999969,0.000999999999999091,0.135999999998603,0.134999999999968,"2025-11-14 13:50:42.347"
"LCL2_NL_pref",1,0,0,12,0.129765915870666,0.122000000000025,0.00800000000000125,0.130000000001746,0.130000000000027,"2025-11-14 13:50:43.715"
"LCL2_NL_pref",1,0,0,13,0.167714500427246,0.155999999999995,0.00600000000000023,0.167999999999302,0.161999999999995,"2025-11-14 13:50:45.013"
"LCL2_NL_pref",1,0,0,14,0.121569299697876,0.119999999999982,0.00199999999999818,0.120999999999185,0.12199999999998,"2025-11-14 13:50:46.691"
"LCL2_NL_pref",1,0,0,15,0.128173613548279,0.119000000000005,0.00900000000000034,0.127999999999884,0.128000000000006,"2025-11-14 13:50:47.907"
"LCL2_NL_pref",1,0,0,16,0.12468249797821,0.113999999999987,0.0110000000000014,0.126000000000931,0.124999999999989,"2025-11-14 13:50:49.190"
"LCL2_NL_pref",1,0,0,17,0.124208903312683,0.121000000000004,0.00499999999999829,0.123999999999069,0.126000000000002,"2025-11-14 13:50:50.437"
"LCL2_NL_pref",1,0,0,18,0.125173592567444,0.123000000000002,0.00200000000000102,0.125,0.125000000000003,"2025-11-14 13:50:51.680"
"LCL2_NL_pref",1,0,0,19,0.129690790176392,0.12800000000002,0.000999999999999091,0.129000000000815,0.129000000000019,"2025-11-14 13:50:52.932"
"LCL2_NL_pref",1,0,0,20,0.1346923828125,0.111000000000013,0.0219999999999999,0.135999999998603,0.133000000000013,"2025-11-14 13:50:54.230"
"LCL2_NL_pref",1,0,0,21,0.118943691253662,0.115999999999985,0.00500000000000114,0.118000000002212,0.120999999999987,"2025-11-14 13:50:55.577"
"LCL2_NL_pref",1,0,0,22,0.124236702919006,0.119999999999982,0.0039999999999992,0.125,0.123999999999981,"2025-11-14 13:50:56.767"
"LCL2_NL_pref",1,0,0,23,0.150989198684692,0.138000000000011,0.0129999999999995,0.150999999998021,0.15100000000001,"2025-11-14 13:50:58.011"
"LCL2_NL_pref",1,0,0,24,0.125645685195923,0.123000000000002,0.00100000000000193,0.125,0.124000000000004,"2025-11-14 13:50:59.521"
"LCL2_NL_pref",1,0,0,25,0.118275785446167,0.111000000000013,0.00799999999999841,0.119000000000233,0.119000000000011,"2025-11-14 13:51:00.778"
"LCL2_NL_pref",1,0,0,26,0.159562206268311,0.115999999999985,0.00999999999999943,0.158999999999651,0.125999999999985,"2025-11-14 13:51:01.962"
"LCL2_NL_pref",1,0,0,27,0.118231010437012,0.113999999999987,0.00400000000000205,0.119000000000233,0.117999999999989,"2025-11-14 13:51:03.558"
"LCL2_NL_pref",1,0,0,28,0.128965091705322,0.12800000000002,0,0.127999999999884,0.12800000000002,"2025-11-14 13:51:04.741"
"LCL2_NL_pref",1,0,0,29,0.121905493736267,0.115000000000009,0.00699999999999932,0.122000000000116,0.122000000000008,"2025-11-14 13:51:06.032"
"LCL2_NL_pref",1,0,0,30,0.160901188850403,0.152999999999975,0.0039999999999992,0.160999999998603,0.156999999999974,"2025-11-14 13:51:07.251"
"LCL2_NL_pref",1,0,0,31,0.139571213722229,0.134999999999991,0.00600000000000023,0.139000000001397,0.140999999999991,"2025-11-14 13:51:08.861"
"LCL2_NL_pref",1,0,0,32,0.177952194213867,0.162000000000035,0.0129999999999995,0.177999999999884,0.175000000000034,"2025-11-14 13:51:10.258"
"LCL2_NL_pref",1,0,0,33,0.141179299354553,0.135999999999967,0.00500000000000114,0.139999999999418,0.140999999999968,"2025-11-14 13:51:12.038"
"LCL2_NL_pref",1,0,0,34,0.138732194900513,0.136000000000013,0.00300000000000011,0.138999999998487,0.139000000000013,"2025-11-14 13:51:13.451"
"LCL2_NL_pref",1,0,0,35,0.121526312828064,0.111000000000013,0.00900000000000034,0.122000000000116,0.120000000000013,"2025-11-14 13:51:14.839"
