"model_name","cores","inter_draws","intra_draws","batch_number","sys_elapsed_seconds","proc_user_seconds","proc_system_seconds","proc_elapsed_seconds","proc_total_cpu_seconds","timestamp"
"MXL100_none_pref",1,100,0,1,0.443457388877869,0.357999999999993,0.0819999999999993,0.442999999999302,0.439999999999992,"2025-11-14 14:14:55.219"
"MXL100_none_pref",1,100,0,2,0.415518689155579,0.357999999999993,0.0579999999999984,0.414999999999418,0.415999999999991,"2025-11-14 14:14:59.655"
"MXL100_none_pref",1,100,0,3,0.405973291397095,0.36200000000008,0.0439999999999998,0.407000000000698,0.40600000000008,"2025-11-14 14:15:03.810"
"MXL100_none_pref",1,100,0,4,0.411506199836731,0.348999999999978,0.0620000000000005,0.408999999999651,0.410999999999979,"2025-11-14 14:15:07.871"
"MXL100_none_pref",1,100,0,5,0.443851900100708,0.380000000000018,0.0629999999999995,0.444000000000233,0.443000000000018,"2025-11-14 14:15:11.987"
"MXL100_none_pref",1,100,0,6,0.445027709007263,0.363999999999942,0.0810000000000002,0.445999999999185,0.444999999999942,"2025-11-14 14:15:16.426"
"MXL100_none_pref",1,100,0,7,0.385015988349915,0.339000000000033,0.0470000000000027,0.385000000000582,0.386000000000035,"2025-11-14 14:15:20.877"
"MXL100_none_pref",1,100,0,8,0.415442609786987,0.352999999999975,0.0629999999999995,0.416000000000349,0.415999999999974,"2025-11-14 14:15:24.728"
"MXL100_none_pref",1,100,0,9,0.412608599662781,0.355000000000018,0.0560000000000002,0.413000000000466,0.411000000000018,"2025-11-14 14:15:28.883"
"MXL100_none_pref",1,100,0,10,0.425016593933105,0.359000000000015,0.0649999999999977,0.425,0.424000000000012,"2025-11-14 14:15:33.010"
"MXL100_none_pref",1,100,0,11,0.435796809196472,0.36899999999996,0.0660000000000025,0.435999999998603,0.434999999999962,"2025-11-14 14:15:37.261"
"MXL100_none_pref",1,100,0,12,0.444341516494751,0.38100000000004,0.0629999999999995,0.442999999999302,0.44400000000004,"2025-11-14 14:15:41.620"
"MXL100_none_pref",1,100,0,13,0.382717204093933,0.313999999999942,0.0680000000000007,0.38300000000163,0.381999999999942,"2025-11-14 14:15:46.064"
"MXL100_none_pref",1,100,0,14,0.426252794265747,0.359000000000015,0.0670000000000016,0.426999999998952,0.426000000000016,"2025-11-14 14:15:49.892"
"MXL100_none_pref",1,100,0,15,0.423269176483154,0.364000000000033,0.0599999999999966,0.423000000001048,0.424000000000029,"2025-11-14 14:15:54.155"
"MXL100_none_pref",1,100,0,16,0.388399410247803,0.335999999999967,0.053000000000003,0.388999999998487,0.38899999999997,"2025-11-14 14:15:58.388"
"MXL100_none_pref",1,100,0,17,0.406616806983948,0.344000000000051,0.0609999999999957,0.405999999999767,0.405000000000047,"2025-11-14 14:16:02.273"
"MXL100_none_pref",1,100,0,18,0.413912391662598,0.360999999999967,0.0510000000000048,0.414000000001397,0.411999999999972,"2025-11-14 14:16:06.340"
"MXL100_none_pref",1,100,0,19,0.441049981117249,0.384000000000015,0.0569999999999993,0.442999999999302,0.441000000000014,"2025-11-14 14:16:10.480"
"MXL100_none_pref",1,100,0,20,0.397033214569092,0.353999999999996,0.0449999999999989,0.395000000001164,0.398999999999995,"2025-11-14 14:16:14.891"
"MXL100_none_pref",1,100,0,21,0.413003706932068,0.360000000000036,0.0519999999999982,0.413999999998487,0.412000000000035,"2025-11-14 14:16:18.862"
"MXL100_none_pref",1,100,0,22,0.380542492866516,0.329999999999927,0.0449999999999989,0.380999999999767,0.374999999999926,"2025-11-14 14:16:22.993"
"MXL100_none_pref",1,100,0,23,0.404033088684082,0.355000000000018,0.05,0.402999999999884,0.405000000000018,"2025-11-14 14:16:26.799"
"MXL100_none_pref",1,100,0,24,0.425292801856995,0.377999999999975,0.0470000000000027,0.427000000001863,0.424999999999977,"2025-11-14 14:16:30.841"
"MXL100_none_pref",1,100,0,25,0.379743409156799,0.320000000000073,0.0589999999999975,0.379999999998836,0.37900000000007,"2025-11-14 14:16:35.095"
"MXL100_none_pref",1,100,0,26,0.448851609230042,0.4,0.0470000000000027,0.448000000001048,0.447000000000003,"2025-11-14 14:16:38.893"
"MXL100_none_pref",1,100,0,27,0.416296291351318,0.371999999999934,0.0439999999999998,0.416000000000349,0.415999999999934,"2025-11-14 14:16:43.382"
"MXL100_none_pref",1,100,0,28,0.398561191558838,0.347000000000025,0.05,0.4,0.397000000000025,"2025-11-14 14:16:47.545"
"MXL100_none_pref",1,100,0,29,0.395108890533447,0.348000000000047,0.0480000000000018,0.394999999998254,0.396000000000049,"2025-11-14 14:16:51.532"
"MXL100_none_pref",1,100,0,30,0.407095098495483,0.360999999999967,0.045999999999998,0.405999999999767,0.406999999999965,"2025-11-14 14:16:55.483"
"MXL100_none_pref",1,100,0,31,0.377620506286621,0.332999999999993,0.0430000000000007,0.377000000001863,0.375999999999993,"2025-11-14 14:16:59.555"
"MXL100_none_pref",1,100,0,32,0.407654809951782,0.35600000000004,0.0519999999999982,0.408999999999651,0.408000000000038,"2025-11-14 14:17:03.332"
"MXL100_none_pref",1,100,0,33,0.462046003341675,0.4,0.0590000000000032,0.460999999998603,0.459000000000003,"2025-11-14 14:17:07.409"
"MXL100_none_pref",1,100,0,34,0.411607193946838,0.359999999999945,0.0529999999999973,0.413000000000466,0.412999999999943,"2025-11-14 14:17:12.030"
"MXL100_none_pref",1,100,0,35,0.395175004005432,0.336000000000058,0.0579999999999984,0.395000000001164,0.394000000000057,"2025-11-14 14:17:16.147"
