"model_name","cores","inter_draws","intra_draws","batch_number","sys_elapsed_seconds","proc_user_seconds","proc_system_seconds","proc_elapsed_seconds","proc_total_cpu_seconds","timestamp"
"MXL100_none_wtp",1,100,0,1,0.432203412055969,0.373000000000047,0.0560000000000002,0.432999999998719,0.429000000000048,"2025-11-14 14:21:49.490"
"MXL100_none_wtp",1,100,0,2,0.392860794067383,0.355000000000018,0.0409999999999968,0.392000000001281,0.396000000000015,"2025-11-14 14:21:53.812"
"MXL100_none_wtp",1,100,0,3,0.425867414474487,0.366999999999916,0.057000000000005,0.429000000000815,0.423999999999921,"2025-11-14 14:21:57.742"
"MXL100_none_wtp",1,100,0,4,0.416121912002563,0.352000000000044,0.067999999999995,0.414999999999418,0.420000000000039,"2025-11-14 14:22:02.001"
"MXL100_none_wtp",1,100,0,5,0.407062792778015,0.356999999999971,0.0470000000000027,0.405999999999767,0.403999999999974,"2025-11-14 14:22:06.163"
"MXL100_none_wtp",1,100,0,6,0.463166189193726,0.405000000000018,0.0560000000000002,0.464999999999418,0.461000000000018,"2025-11-14 14:22:10.235"
"MXL100_none_wtp",1,100,0,7,0.437254595756531,0.390999999999985,0.0439999999999998,0.436999999999534,0.434999999999985,"2025-11-14 14:22:14.867"
"MXL100_none_wtp",1,100,0,8,0.409546494483948,0.355000000000018,0.054000000000002,0.408999999999651,0.40900000000002,"2025-11-14 14:22:19.240"
"MXL100_none_wtp",1,100,0,9,0.439790391921997,0.369999999999982,0.0659999999999968,0.441000000000349,0.435999999999979,"2025-11-14 14:22:23.337"
"MXL100_none_wtp",1,100,0,10,0.427480506896973,0.377999999999975,0.0480000000000018,0.427000000001863,0.425999999999976,"2025-11-14 14:22:27.735"
"MXL100_none_wtp",1,100,0,11,0.403476595878601,0.355000000000018,0.045999999999998,0.403999999997905,0.401000000000016,"2025-11-14 14:22:32.011"
"MXL100_none_wtp",1,100,0,12,0.428319382667541,0.380000000000018,0.0480000000000018,0.427000000001863,0.42800000000002,"2025-11-14 14:22:36.046"
"MXL100_none_wtp",1,100,0,13,0.469847106933594,0.410999999999967,0.0579999999999984,0.469999999998254,0.468999999999966,"2025-11-14 14:22:40.330"
"MXL100_none_wtp",1,100,0,14,0.429147005081177,0.368000000000029,0.0579999999999984,0.430000000001746,0.426000000000027,"2025-11-14 14:22:45.029"
"MXL100_none_wtp",1,100,0,15,0.402515292167664,0.348999999999978,0.053000000000003,0.400999999998021,0.401999999999981,"2025-11-14 14:22:49.321"
"MXL100_none_wtp",1,100,0,16,0.418914198875427,0.373000000000047,0.0439999999999998,0.421000000002095,0.417000000000047,"2025-11-14 14:22:53.347"
"MXL100_none_wtp",1,100,0,17,0.423308300971985,0.375,0.045999999999998,0.422000000000116,0.420999999999998,"2025-11-14 14:22:57.537"
"MXL100_none_wtp",1,100,0,18,0.399823784828186,0.351999999999953,0.0490000000000009,0.400999999998021,0.400999999999954,"2025-11-14 14:23:01.770"
"MXL100_none_wtp",1,100,0,19,0.441058897972107,0.407999999999993,0.0360000000000014,0.441000000000349,0.443999999999994,"2025-11-14 14:23:05.769"
"MXL100_none_wtp",1,100,0,20,0.473066902160645,0.418000000000029,0.0529999999999973,0.473000000001048,0.471000000000026,"2025-11-14 14:23:10.180"
"MXL100_none_wtp",1,100,0,21,0.410631394386291,0.355000000000018,0.0560000000000002,0.410000000000582,0.411000000000018,"2025-11-14 14:23:14.912"
"MXL100_none_wtp",1,100,0,22,0.41676709651947,0.367000000000007,0.05,0.417999999999301,0.417000000000007,"2025-11-14 14:23:19.019"
"MXL100_none_wtp",1,100,0,23,0.424333906173706,0.382999999999993,0.0420000000000016,0.423999999999069,0.424999999999994,"2025-11-14 14:23:23.187"
"MXL100_none_wtp",1,100,0,24,0.397656798362732,0.35,0.0470000000000027,0.398000000001048,0.397000000000003,"2025-11-14 14:23:27.431"
"MXL100_none_wtp",1,100,0,25,0.420841312408447,0.375,0.046999999999997,0.420999999999185,0.421999999999997,"2025-11-14 14:23:31.408"
"MXL100_none_wtp",1,100,0,26,0.426708984375,0.380999999999949,0.0449999999999989,0.426000000000931,0.425999999999948,"2025-11-14 14:23:35.617"
"MXL100_none_wtp",1,100,0,27,0.4668536901474,0.410000000000036,0.0580000000000041,0.466000000000349,0.46800000000004,"2025-11-14 14:23:39.885"
"MXL100_none_wtp",1,100,0,28,0.404113006591797,0.356999999999971,0.0439999999999998,0.405999999999767,0.400999999999971,"2025-11-14 14:23:44.555"
"MXL100_none_wtp",1,100,0,29,0.417252206802368,0.364999999999964,0.0519999999999982,0.416000000000349,0.416999999999962,"2025-11-14 14:23:48.596"
"MXL100_none_wtp",1,100,0,30,0.424760603904724,0.372000000000025,0.0509999999999991,0.425999999998021,0.423000000000025,"2025-11-14 14:23:52.770"
"MXL100_none_wtp",1,100,0,31,0.397063708305359,0.35600000000004,0.0410000000000025,0.397000000000116,0.397000000000042,"2025-11-14 14:23:57.018"
"MXL100_none_wtp",1,100,0,32,0.420086598396301,0.36899999999996,0.0509999999999991,0.420000000001164,0.419999999999959,"2025-11-14 14:24:00.989"
"MXL100_none_wtp",1,100,0,33,0.441585111618042,0.397000000000025,0.0420000000000016,0.441000000000349,0.439000000000027,"2025-11-14 14:24:05.191"
"MXL100_none_wtp",1,100,0,34,0.443215203285217,0.380000000000018,0.0629999999999995,0.444000000000233,0.443000000000018,"2025-11-14 14:24:09.607"
"MXL100_none_wtp",1,100,0,35,0.434469604492188,0.392999999999938,0.0389999999999986,0.433999999999651,0.431999999999937,"2025-11-14 14:24:14.040"
