"model","tot_elapsed","est_timeEst","est_successful","est_code","est_message","est_LL","est_AIC","est_BIC","ms_n_points","ms_n_best","ms_n_within_tol","ms_did_best_conv","cv_in_avgObsLL","cv_out_avgObsLL","cv_pctDiff_avgObsLL","cv_std_pctDiff","cv_in_avgObsL","cv_out_avgObsL","cv_pctDiff_avgObsL","cv_cpuSec_val","psi_prime_mean_all","psi_prime_mean_chosen","time_per_call_1core","time_per_call_2core","time_per_call_4core","ram_mb_1core","ram_mb_2core","ram_mb_4core","psi_prime_ICE_small","psi_prime_PHEV_small","psi_prime_BEV_small","psi_prime_small_avg","psi_prime_ICE_big","psi_prime_PHEV_big","psi_prime_BEV_big","psi_prime_big_avg","feval_cpu_sec_small","feval_cpu_sec_big"
"MXL100_none_pref",29429.6263575554,254.742621183395,TRUE,0,"successful convergence",-8100.44355533176,16252.8871106635,16442.8576506362,101,3,3,TRUE,-0.740663175644656,-0.757000757705473,2.40350615148177,11.4143440163487,0.476847190742937,0.469860239117016,1.36613293018333,0.155799999999998,0.370178454132607,0.354318576748411,2.0778848862648,1.97685967922211,1.14232753515244,1280.4,2242.5,3075.2,0.163,0.10604,0.34811,0.205716666666667,0.00184,0.00119,0.00464,0.00255666666666667,1.67900000000003,10.681
