"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_b_Price",-0.124280508409237,0.00367534718414666,-33.8146308858417,0.00739971886982343,-16.7953013615236
"sigma_b_Price",0.0857446867882223,0.00335366520124361,25.5674557962513,0.00615509187836169,13.9306916099269
"mu_b_Acceleration",-0.137398132523978,0.0120796934792373,-11.3743062073669,0.020494148597772,-6.70426155390105
"sigma_b_Acceleration",-0.180088689993042,0.0165716468028525,-10.8672778351783,0.0334754552201852,-5.37972340655285
"mu_b_OpCost",-0.19090868607097,0.00887876893772555,-21.5017067579951,0.0156119548668022,-12.2283652303483
"sigma_b_OpCost",-0.15250756423793,0.013174665092656,-11.5758209537291,0.0241420110452132,-6.31710274476775
"mu_b_hev",0.0895520405682575,0.0719671661214773,1.24434579537421,0.126210018261109,0.709547798202421
"sigma_b_hev",0.460373490648661,0.0938479717930997,4.90552413496602,0.15670688871013,2.93779995530534
"mu_b_phev20",0.0401381569012696,0.0693294710462125,0.578947975450657,0.119747741214931,0.335189261142113
"sigma_b_phev20",-0.185751494103197,0.0956486913620795,-1.94201814429465,0.139510125843721,-1.33145528311884
"mu_b_phev40",0.199293380408589,0.0695857497298583,2.86399702787242,0.119039913284588,1.67417276197218
"sigma_b_phev40",0.147242067579822,0.0995790276945547,1.47864536327335,0.168951848098806,0.871503148599546
"mu_b_bev",-0.239859077834641,0.079131644997926,-3.03113979042047,0.149240763184732,-1.60719546534173
"sigma_b_bev",-1.49136332782789,0.0705805432071637,-21.1299497008763,0.145632978740862,-10.2405604878934
"mu_b_bevRangeRel",0.485487160424474,0.0289565515695125,16.7660558357242,0.0530090672311812,9.15856825601525
"sigma_b_bevRangeRel",-0.537304662968675,0.0319349899529493,-16.8249516834138,0.0575347957441891,-9.33877762176539
"mu_b_noBEVFC",-0.400234995493855,0.0541468536312543,-7.39165747689601,0.0788700737880498,-5.0746116526963
"sigma_b_noBEVFC",0.226857788493923,0.0910649023126401,2.49116600065177,0.248156842879317,0.914170997107052
"mu_b_american",-0.14334788268056,0.0618638299540377,-2.31715176359209,0.103363216706408,-1.38683650962339
"sigma_b_american",0.855238569635587,0.0770986982479668,11.0927757416208,0.148205291252884,5.7706345192243
"mu_b_chinese",-2.11414096237604,0.0954215532714682,-22.1558011779733,0.183061820414371,-11.5487814858967
"sigma_b_chinese",-2.12003984451634,0.109036020359802,-19.4434814983208,0.200644771576379,-10.566135503358
"mu_b_japanese",-0.0716073245700752,0.0596323908923418,-1.20081257012405,0.10654676291615,-0.67207414481873
"sigma_b_japanese",0.74124147260065,0.06089623053613,12.1722061624302,0.119449260078207,6.20549237488231
"mu_b_skorean",-0.524762175625146,0.0558355400675388,-9.39835407681904,0.102123111270811,-5.13852514964585
"sigma_b_skorean",-0.107435926244143,0.125191858995952,-0.858170228525934,0.317960284975687,-0.337891023881671
