"mu_b_Price","sigma_b_Price","mu_b_Acceleration","sigma_b_Acceleration","mu_b_OpCost","sigma_b_OpCost","mu_b_hev","sigma_b_hev","mu_b_phev20","sigma_b_phev20","mu_b_phev40","sigma_b_phev40","mu_b_bev","sigma_b_bev","mu_b_bevRangeRel","sigma_b_bevRangeRel","mu_b_noBEVFC","sigma_b_noBEVFC","mu_b_american","sigma_b_american","mu_b_chinese","sigma_b_chinese","mu_b_japanese","sigma_b_japanese","mu_b_skorean","sigma_b_skorean","inSample_model","outOfSample_model","avgObsLL_est","avgLLObs_val","percentDiffLL","avgObsL_est","avgLObs_val","percentDiffL","timingEst_model","timingOutOfSample_model","timingWallTotalIterStack_model","timingCPUTotalIterStack_model","inSampleObs","outOfSampleObs"
-0.117299277681127,0.0757009206015597,-0.150637517442503,-0.171419587286062,-0.172434209116915,-0.122961890846048,0.172541664045574,-0.576643167189979,0.0498862428925274,0.0513647373884233,0.210561468029586,-0.281333463660722,-0.222856796689808,-1.4571830491856,0.480167983769914,-0.611151857465138,-0.385726663830623,-0.0261656172450386,-0.229168493762198,0.75262694611466,-1.93463906271081,-1.81186160258558,-0.0907753284462664,-0.492731282647513,-0.629146671411298,-0.591281433846206,-6593.95088039036,-1588.21987713753,-0.748887096012534,-0.720281123418379,-3.8197977701135,0.472892543995699,0.486615437734177,-2.90190528751555,463.532378673553,0.152999999999992,493.897212505341,22.472,8805,2205
-0.105134090883534,0.0903743823722784,-0.163545476718949,-0.203406871596528,-0.198329172786903,-0.159889063507398,0.159673419953624,-0.26596906035295,0.0162676965088223,-0.0526601123364029,0.134821176363076,0.0175698102125467,-0.400252333757392,-1.62353703579741,0.536247608239855,-0.497590125338381,-0.54037249687567,-0.514441216945698,-0.202866496882586,0.539265056754033,-2.12052854372421,-1.94307765150817,-0.0820461352987691,-0.615022866776393,-0.530412183749226,-0.486781867540835,-6607.06217856134,-1593.21389300284,-0.75037617019436,-0.722545983221242,-3.70883139398064,0.472188895939753,0.485514569116924,-2.82210642642295,306.912307262421,0.156000000000006,337.322328805923,20.314,8805,2205
-0.116340337050449,0.0787706931724744,-0.13696647725519,-0.101906430886081,-0.191825395406608,-0.144220281495267,0.141084431190558,-0.445814709565531,0.00651290324965908,-0.234782999374549,0.19594772997624,-0.234912225977327,-0.30215620397198,-1.55094312437789,0.498248243539288,-0.552692554133537,-0.359039554221069,-0.133977561654976,-0.137321477635397,0.507873228804786,-2.12810987990226,-1.82298248101891,-0.0199817393778386,0.705204163577372,-0.578235904497236,0.350888946920335,-6545.74612773842,-1629.31364605958,-0.743412393837413,-0.738917753315004,-0.604595855499327,0.475488589639144,0.477630549987016,-0.450475656944206,275.993330001831,0.157000000000007,306.172862291336,19.636,8805,2205
-0.112022285423269,0.0845992805532661,-0.151825777677196,-0.155286428394421,-0.185345670835496,-0.154479462367686,0.209409058044513,0.534794924606829,-0.0104875208458864,0.00849024290227292,0.175504025393413,-0.630985078785194,-0.425788013453743,-1.29760585723568,0.473487704163504,-0.491365704912237,-0.359105224106403,0.417869246426058,-0.153824011388419,0.780421535005592,-2.09179954442872,-1.90630246626661,-0.105918874334778,0.626560249215526,-0.632329410893145,0.653117550292243,-6271.81176554525,-1927.01035209422,-0.712301165876803,-0.87392759732164,22.6907436331209,0.490514143329913,0.417309303416191,14.9241038019337,251.262626171112,0.156000000000006,281.345030546188,19.433,8805,2205
-0.120932998959937,0.0909788052263522,-0.161717622394745,-0.207404584178969,-0.184962342844514,-0.153302351052677,0.0858128422222438,0.65555756176955,-0.0796293735854835,-0.0357220522279735,0.147002129362151,0.325179323287884,-0.54516524495059,-1.46057723070921,0.488734429561206,-0.591666787659485,-0.39850436694777,-0.137612110956469,-0.21711435702413,0.664839785064848,-1.98723031555269,-1.80164356495805,-0.158720809373329,0.383044849248474,-0.619500462709647,0.28477426160916,-6589.12535552061,-1608.17558540868,-0.748339052302171,-0.729331331251102,-2.5399878561186,0.473151780810178,0.482231335330772,-1.91895178013438,263.709072351456,0.156999999999979,293.93630194664,19.433,8805,2205
