"Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","model"
-6.76783886691975,-5.70126637958851,-2.55136765296022,-5.53219896985988,-5.56657721271675,-14.838716818847,-3.21136384184205
-42.3133084255412,-22.7800793426643,-43.3497039698816,-18.3151228227441,-66.8647664501007,-67.6770373116079,-21.8759545276548
-23.4802904657108,-39.581357339333,-39.0276625296966,-35.0334053697889,-117.866301269842,-79.3261441876717,-25.7795038090849
-4.71389843224921,-7.50156900536203,-6.29422734934623,-9.64084385060523,-16.8809472363153,-11.964192680229,-5.2297280037435
-14.6500303559534,-9.62459479928336,-24.7399642899352,-14.2721788672052,-31.1346843360394,-49.224460275874,-10.9677348911907
-51.8680913290206,-98.117228232733,-34.0488998468853,-69.7075001254851,-162.662870577009,-81.8324757153319,-40.3026308440691
-3.96506265775016,-6.78580938112517,-4.79026092529412,-6.57572699539964,-15.6577555736295,-13.5499630582056,-4.27740848574831
-3.93087476700478,-3.49038267958108,-5.40684555956376,-6.0653179155288,-5.32413082687336,-7.40616565404472,-3.82611844135596
-2.48913528411081,-1.7015475122467,-4.00379829938659,-3.64895901216277,-0.539267613762806,-6.41769037855931,-0.959963299869721
-46.5952501539073,-41.3618230709647,-31.4069424507913,-33.4441624182721,-81.5607582646752,-84.6487457321305,-35.2412728352357
-7.23526273862954,-4.11980932254499,-11.3697561507725,-7.37379443235058,-10.95069140179,-14.7226255211476,-4.7244060993617
-5.34324451829873,-5.09402792021341,-3.33227203899898,-4.67427795578502,-13.4030474192049,-11.5971113379297,-3.96559673294546
-15.8469441393721,-11.5316771629131,-8.67316571363667,-13.2693312903224,-19.3177469944514,-38.8410872105412,-10.274700215195
-9.10431842780524,-13.7775512292371,-10.5640458455549,-14.8755484868967,-8.16575516850452,-29.8561186766253,-9.27659189683457
-4.9803897425489,-2.4981650532237,-8.59127545650979,-5.11036970097695,-4.18261208208474,-9.84641305387256,-3.14529217488532
-4.57542596696527,-2.05135224357734,-10.5363532743519,-5.02646746895085,-3.50643016789961,-8.34466277257694,-2.41015849694177
-2.97771502768416,-1.63249773067173,-4.45536690057552,-5.40705905347241,-1.35882563933484,-8.362135211775,-1.76498698286522
-13.6776790587391,-17.3759928882287,-25.6377063543433,-18.0307114620589,-36.4401704814381,-37.8145916131054,-15.3517436641074
