"Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","model"
-7.17538906734198,-6.00636853996415,-2.72692803658125,-6.39417105451144,-4.22296450513969,-12.0401575464872,-3.34456308339389
-3.25318305064341,-2.70807812765318,-4.53854620608724,-5.97375427076766,-1.2489668515543,-4.63716117151032,-1.61049543199242
-4.98826494304727,-3.35756617107013,-6.22786682422103,-5.76118029611995,-4.37070066689532,-4.53100006292697,-3.73411568570532
-10.1715195890032,-12.5848248789107,-11.9018284027206,-17.8923745113725,-7.76887680673495,-18.7467788833194,-8.8804560356155
-10.8676515181743,-6.09149359179588,-23.8338974799641,-15.5706765617609,-6.45624588712296,-18.906190093946,-7.07006004153709
-4.47694932753689,-1.40822382119092,-5.50059682603557,-4.95746731019751,-1.47054140417447,-5.45669071526049,-1.65704861162679
-16.4025247307044,-16.0988769555882,-26.9373875131874,-22.4710495695175,-23.9595514964568,-28.7881012555369,-17.2958825192933
-2.71233522517571,-1.86747577572273,-1.40616312796602,-4.1557942960929,-2.55602916023147,-3.9462204640255,-1.71080760242124
-3.32503954926754,-6.28316912973446,-7.59042025909889,-7.63480380875049,-5.32994903036408,-12.133256791153,-3.8546302999146
-4.38353971413253,-3.87051572571213,-4.01517919230319,-6.21175057449991,-1.69071092934216,-9.35642108536325,-2.17795594709245
-2.95290226204556,-1.56969241161935,-2.91517209615667,-3.40066315024938,-1.56209550352661,-4.95621934685426,-1.79055748642443
-63.5790844698733,-56.8964368339324,-50.3717918575818,-98.7482537297522,-19.9390682936428,-88.602111610029,-27.2624465312287
-7.51861968388249,-5.36260265839188,-7.80819217172695,-10.6163217457081,-0.963718267182289,-11.5030015418602,-1.8525503432261
-9.93683944807462,-9.99033936567237,-10.1636125692105,-15.9347280208118,-12.874184533827,-16.8753073189942,-10.474645331034
-2.40873936244093,-1.08966690385022,-3.04298737120999,-2.85400975308514,-0.918428293359071,-3.61022882474545,-1.17479425330512
-3.2977888830724,-5.00765623376536,-3.89439397412491,-3.88013011235802,-9.12967475640305,-7.82143030405012,-3.67692706917744
-5.32406358784718,-1.56779099457113,-4.61005632132403,-6.46448075040679,-1.49826979131717,-5.33605225871859,-1.90474837977402
-5.90059683649164,-5.67759165301133,-1.79804676342486,-7.23345976947136,-4.71025169753116,-10.2648998429163,-2.40614359284173
-33.4663487358356,-37.0936416107081,-31.882215881787,-40.0919836032598,-52.4941998547046,-81.5955650393219,-34.5669158516271
-6.20989566490082,-5.81613388740889,-7.02499856016076,-8.01321022589423,-6.59394428368425,-5.82945608172911,-6.15177483204154
-13.670069843417,-17.6460724522383,-33.1055240496724,-25.3981948852043,-37.4649278862954,-27.7400502150607,-15.6205056388686
-14.3822983244904,-20.6974096717201,-23.7313041825708,-16.0819293207303,-58.7679239250223,-25.1932761167092,-16.2406493655986
-5.319741552426,-4.20567376733764,-3.0980163100823,-9.11468840622639,-1.47335850296193,-4.95729425134635,-2.22534090623677
-10.3504275686797,-9.51655045191965,-15.7881669453055,-11.7904412500779,-3.81905786970364,-18.4048802718033,-5.07559909304894
-34.6992349738598,-17.3507998083791,-29.4487782521058,-34.6734430483653,-18.2844969021648,-41.9454209348388,-19.8570616187529
-2.7966221224763,-1.70670737281006,-5.60077314484638,-3.54767942380426,-0.585581076391591,-5.20024717572194,-0.936175794070212
-17.0541602603333,-13.3074113571435,-22.9913380598923,-23.1685451041952,-16.5563163189517,-29.4422283189237,-14.9386419522846
-8.43949897185549,-11.7412911776983,-18.8366404857236,-10.8928533234695,-16.3045978472188,-25.1231000096359,-9.85931514021308
-72.1439461662774,-24.7091682618988,-104.966236591669,-51.6233015013307,-79.5988237712061,-115.334287501659,-31.6783949685447
-44.9129352551847,-24.4240402399237,-68.3917263912434,-17.0915594704144,-56.7867177740536,-72.1373509929558,-21.3552866021194
-3.59924879523037,-2.70155785042899,-3.96910131909644,-4.68237583770821,-0.851377724542756,-6.98557638230392,-1.20300002982425
-6.62059061078628,-6.44103319589702,-3.55326060758274,-8.46235093623083,-6.7005756691818,-13.3069369327048,-4.27763485225643
-4.15177752966217,-4.82665400266644,-3.88807618172909,-6.01867784995115,-6.1466416207636,-8.94145743569266,-4.24197366814283
-17.8484872919083,-10.2959464459478,-31.139666456592,-19.5211175648894,-12.0726561363598,-26.3024999435686,-11.5913474598249
-9.61562535463353,-14.1250553723818,-14.4689532574541,-13.3762366334741,-21.0037946007524,-21.4077354105501,-10.9174919598829
-17.5188442288601,-16.7946150280938,-19.4538987230576,-29.465448365815,-24.0759581760249,-25.5787845867898,-17.9963835367854
-11.3630150284495,-4.80983808555029,-10.4918755512318,-8.07740567783637,-8.48408029832043,-14.9315537587498,-5.72603241055233
-3.38677069973578,-2.18117176958142,-2.1844284413236,-2.3381323532214,-3.70636440301926,-3.06051641121198,-2.30020067871063
-6.38735208099662,-7.27225977950998,-10.6343050198632,-12.3705118507535,-2.46442236381453,-16.1140092497965,-3.23001984733433
-3.2323135932292,-1.29591669923078,-1.57781631032114,-1.93824916941605,-2.33911598713072,-4.47382211807656,-1.53328981550489
-2.92054971374025,-2.89089619465642,-4.40869483468769,-2.34287637361939,-7.73164966513151,-2.89170724349336,-2.68625612957032
-2.62685786313017,-5.4157906372928,-6.4521952897491,-6.41370108986246,-6.90210367705449,-5.02135714303054,-3.03511401359443
-3.01332654254756,-2.46019871062831,-2.39094599594727,-3.07417123692339,-1.64040348484526,-6.034240653069,-1.98086049768584
-2.78674387013316,-1.91323213281843,-2.44842830283841,-4.32310381572141,-0.684181461999122,-2.89862948059052,-1.03517138100697
-5.60445326683367,-3.55737037008132,-6.03306545269601,-10.3638769260688,-3.73621125579214,-4.78833248857312,-3.9831888339714
-7.25704393752425,-14.6114595244905,-16.1904156626944,-16.1650030099648,-16.5579786894846,-14.8456036172365,-8.1459419420544
-6.93381888280495,-4.1781974260241,-3.47541928916375,-6.36722455885617,-3.32393875043713,-9.32749326415035,-3.74315123162965
-11.5702640663909,-16.3864270776026,-24.0503700817796,-24.2007414114231,-18.768729280995,-27.9375508439406,-13.5743980459374
-3.30242180849483,-2.21620805690384,-3.71866427801561,-1.79250687927547,-4.15449404893307,-3.09839517573455,-2.13279089173321
-6.12630420556073,-7.44384303362718,-11.5332401008512,-9.10475993297978,-11.0422962341102,-8.08516375320675,-6.95303101229467
-12.7913070448881,-10.671262836456,-25.4006109873086,-20.7074844005418,-9.60300765412746,-22.8939749523703,-10.9120172228458
-14.5909419868598,-26.7930806954604,-16.6950707493099,-19.8653444638152,-32.9187620789729,-25.2079100899046,-16.3834669478788
-3.07476333948265,-3.15097645267415,-3.55906177812186,-4.87557871132536,-2.11078634758752,-6.02092851724157,-2.4594631865386
-5.24904471925184,-7.90210684102481,-6.4596558712979,-8.65636348752064,-8.24612904406958,-14.1625703301665,-6.06835201238149
-8.87114090069706,-9.11232955595113,-18.5518490408772,-18.0352806940603,-6.91744988825407,-13.7289877950526,-8.09617515224778
-2.87339248515091,-2.05603116462767,-1.44910055695665,-2.86189817187573,-2.83338155650706,-3.65024332104752,-1.73382675146893
-4.89321778998879,-4.42407878639961,-11.1021477577521,-9.18753207921447,-2.45593653115862,-9.08775198546513,-2.9430741543543
-8.58260230764493,-7.90591455827138,-17.1779159106779,-12.2298836932374,-10.7496710789507,-16.6531257703578,-8.6202353962008
-7.96974187028856,-7.28621631218795,-13.207222874587,-14.6166615933096,-9.65289039176296,-9.55346978860223,-7.88993299366151
-3.69285562703004,-3.40849984541585,-2.74675233080336,-5.12984018130447,-5.22487073044389,-3.25450263258534,-3.08798958451642
-10.8604755961,-11.5652886216664,-7.25405810046917,-15.0658114446952,-16.7144195330821,-12.8092307850402,-8.27833624366273
-7.68404930155735,-3.4549095549407,-6.68809561108636,-7.29950223506764,-6.71643205926682,-6.72287059891404,-4.33932212802163
-11.0190654475573,-19.9941901391161,-26.4535613313433,-24.186352180801,-22.1573594936449,-37.4377822215638,-13.0116436093893
-67.6952817285262,-49.998401816278,-99.1433801826449,-92.2797590594864,-44.7103591183336,-94.8386237555198,-51.4535370961467
-19.8031650914035,-21.5164677205792,-13.5566314514994,-30.532611179602,-15.6118945163031,-24.2227376631734,-15.1657672194305
-3.08198478298144,-4.82917144875629,-2.61574725089975,-4.51946053514735,-10.1717547214136,-4.97387992304059,-2.89314811647723
-8.41878991553187,-6.62579738369199,-10.7671674631723,-16.3602534021316,-4.47103506353067,-11.5540736996397,-5.48881273874875
