"Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","model"
-7.12101240737101,-6.1351314559472,-2.35238867920634,-5.84358108592147,-4.12197853289853,-11.0473190981172,-3.03595677714235
-7.8635416810651,-12.1791792288584,-10.4245663031965,-7.5919247888689,-27.3560203739402,-8.50968509482824,-8.3281377702023
-39.123690158391,-25.6946504488177,-42.9576371130917,-14.5730644526978,-47.4107415273928,-87.6972349225274,-18.9988571512749
-22.9245488230402,-36.6285393229059,-42.5012248790889,-37.20966228507,-64.748905071783,-52.4268636359259,-25.801254104955
-6.00721870436593,-6.74641964482672,-7.02480184230314,-8.8440428320248,-11.0663671590813,-3.76967756187755,-4.71753257336536
-3.28212807357561,-2.97348654364358,-4.10113116944523,-5.95400104904251,-1.18604904353352,-4.37155958883965,-1.55410395296765
-14.2915595946146,-9.75711637334271,-26.8736719934526,-15.290668288319,-22.0024137207898,-42.8683138743655,-10.9246660595752
-56.6051411158084,-88.2355206802315,-34.4185433699063,-73.7438295543683,-93.3388235518376,-66.2110313274233,-40.9899967779745
-4.17244191671605,-6.51695490224472,-5.28242582455302,-6.6336317644285,-9.25423175900229,-7.46416455022111,-4.56661244716671
-12.9115914325715,-24.3551203032965,-13.7041212633406,-16.7703162892694,-46.3872669189604,-7.74298142311611,-10.4503317021944
-4.74814489835825,-3.44278238352435,-6.1194164705533,-5.93299289249367,-4.15044666546199,-4.66290670514639,-3.75901205355274
-2.77014411474681,-2.34348143107811,-2.255096096042,-4.47782531120161,-1.65952643850907,-3.4895949883358,-1.99378290715966
-3.08404645973666,-1.83274928169439,-4.46810380267895,-3.88773740515044,-0.99530381394922,-5.80794879122732,-1.34772160084357
-46.9195139584785,-43.1343331223477,-29.5119307505354,-31.1242355838053,-49.5508398767448,-71.4813760967246,-33.705211649257
-7.37921226231148,-4.56870009492942,-12.3034474573539,-7.34432170926223,-9.56904100014655,-12.5114322837491,-5.09277307987356
-5.35675548657557,-5.12604464024165,-3.18726215260291,-5.32074844711187,-7.53824901863305,-9.98066194772593,-3.86415063207024
-2.69611343647389,-2.70938885188775,-2.24554757780693,-2.27046085607121,-5.7604167268618,-4.90146896109077,-2.45576451160007
-15.9537900372424,-12.4998583455705,-8.24458744459452,-13.5881336531228,-15.0342002229092,-29.9343933374998,-9.98739970374181
-10.8581923675167,-13.2435423896218,-11.420459204546,-15.5594338275139,-6.8163215884433,-18.8920855900528,-7.95896087281588
-10.393149562019,-6.27560128964694,-24.3152361514374,-20.0365911279348,-7.21628574206154,-18.4280379247845,-7.25549394981898
-5.735783009942,-8.63250527372106,-15.1719066076801,-8.17713717069735,-12.5816493672084,-12.5365017952565,-6.54656848116968
-5.12955710498271,-2.24315225130206,-12.1484302737367,-4.5064561292399,-4.0639937000731,-8.47395664617682,-2.55458239980565
