"Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","model"
-55.3316131665139,-88.5033071440335,-43.6909583126649,-104.109507848175,-123.457481309118,-63.2778007475036,-49.2181711839389
-2.65713408252343,-2.23770257911216,-2.35487548921532,-5.41378026427823,-1.93545344943855,-4.39521595118072,-2.21809758145449
-8.0999703326646,-4.40257816786725,-10.2058090852599,-6.55927705540549,-10.0057859378198,-14.4149372453416,-4.98245699790063
-6.13428177045181,-5.60624804824165,-7.97487148066764,-10.8813628517439,-1.90655387720658,-16.7010315939993,-2.73439930319466
-3.79949054013817,-5.76529166846317,-5.14895568348858,-8.88922336484395,-11.9447236489974,-3.89896379992216,-4.32841023825437
-10.2856460302738,-14.992245378294,-15.7310930205228,-11.9746278734892,-27.6775988811644,-16.1661077766334,-11.1873246155816
-8.63473646516348,-12.1377863203551,-13.6518186477464,-15.3593941836593,-17.5968903987199,-15.616616865487,-9.70161990142625
-4.09474525183871,-4.08410127748833,-6.18755579847553,-3.33531741942389,-17.3606583447445,-8.77391621402115,-3.95300165423634
-8.54284071420296,-13.1578188225473,-13.1582516371641,-15.9510620050182,-11.6545718745556,-17.1145639373858,-9.72772261998344
-2.58843770220014,-1.56071959498577,-2.66956324799845,-3.67683563335515,-1.93800103230386,-5.54717902936474,-1.86831441515216
-14.2543177331945,-8.07668566651144,-10.7558820211788,-15.2273895927642,-20.1920827309373,-8.69190418103233,-9.22290958841601
-3.05724584683014,-3.04967863261439,-3.18445614349927,-3.09660480655316,-11.0553054478479,-4.49868658255273,-3.13965441796873
-69.2479393295724,-74.3605252300347,-28.1254378566484,-86.9008614829445,-159.569080052036,-59.756832101276,-34.9552870519332
-3.55903667259935,-3.69717092313884,-4.84311105719255,-5.777741894993,-10.2023699894043,-3.86713349151636,-3.7991651428338
-15.3896469688657,-14.1390210094776,-14.8642449510879,-23.8947163037986,-5.81461529171604,-36.4868955637165,-7.73342455836622
-15.0490693953613,-11.5339180955792,-4.99990810608107,-14.6060926441156,-33.424556520521,-13.3941537440471,-6.33272011430816
-34.7772228959934,-13.37798329515,-17.8601035014043,-20.5589802169547,-22.5944016990231,-56.3786517639036,-15.7158944534528
-26.0401859724802,-32.6163692158842,-16.4082178895075,-40.912607008424,-84.1054602109235,-26.7727513208131,-18.8955195365171
-9.35921818289072,-7.60395226201674,-5.53949032382637,-5.67723199454875,-26.1581127072483,-10.6165587665201,-6.13812180334828
-48.6429214430592,-42.6767756396836,-59.7970361846125,-96.4215645489306,-63.1402149381078,-31.2097305218462,-39.3775501999306
-21.3913120565757,-11.0436897455717,-39.2513513065464,-45.4169228947699,-36.3797397913956,-32.8358566212404,-13.5667817728002
-9.20385805975261,-11.5306703748172,-4.53988254272669,-12.9037079094522,-21.5375565657145,-10.2762941606792,-5.41366038788788
-11.8846883580923,-9.74117870539165,-14.439946378435,-21.4661735040622,-5.33436319244663,-17.9848185350839,-6.69100410167992
-3.47532149032014,-1.46485795527549,-5.29131747950001,-0.915733632242576,-5.87940472059831,-10.1120563862721,-1.33104646640055
-7.92479996065201,-11.2326696681526,-16.262223743429,-12.4061112437752,-18.5999488529909,-29.4354766521393,-9.205237797646
-7.16766324840678,-9.86735460751718,-12.0280748760369,-11.1191467468281,-9.54039190868561,-14.5213131884952,-8.07353748208366
-4.64301267876528,-6.10758044942927,-3.32531863931461,-4.95575853997517,-12.1516497773435,-7.4588484544232,-3.72502422936408
-4.32184499214843,-3.64947095694191,-4.41255214311477,-6.38684495854396,-1.50407943061915,-7.48196087254253,-2.03106012580763
-5.62730650410322,-5.55148701480806,-5.24560765956191,-11.8979491558115,-5.59008890361013,-11.508349639544,-5.52689160398044
-6.51375884456038,-8.41881083589995,-4.62241639434014,-8.44419449909166,-18.2123289213893,-4.97641381307577,-5.16090124820071
-16.2843744342467,-9.80484697788185,-15.7026225878011,-19.7393232413424,-6.70904585203105,-38.6021878804172,-8.88516492634015
-15.0415519265695,-12.1333828535447,-18.2881594215124,-23.4073496338196,-16.5013798876923,-22.6384195466732,-13.4336977919848
-14.6850456513233,-16.735363834841,-25.0451979365946,-24.1556700056209,-38.3652643202367,-30.6764636797174,-16.4673361460974
-9.26604439693035,-5.61397693119344,-14.6709330066319,-7.59115635537811,-9.53628814480478,-22.8521096788417,-6.45112215938058
-4.0171827474318,-5.370747103774,-7.22881635698713,-6.47947185379956,-12.1694398581288,-4.60695023044629,-4.49921784136714
-7.58008690468246,-15.2521956660484,-15.0968236503022,-18.5512241631057,-17.9803203314772,-15.2977674681255,-8.36741351830637
-3.24758936085274,-2.13492499192469,-3.16812252686923,-1.67702218937341,-4.86338547077513,-3.55602602368134,-2.0680768614117
-2.29969405517653,-2.21684420957282,-4.78965114419104,-4.4235953151717,-3.34856419827712,-4.97599019611894,-2.41905058649001
-3.11560690946557,-1.6811703709174,-1.88899163539909,-3.02601759982672,-1.38689215996064,-4.92916832755618,-1.68018314151618
-10.3487098318409,-5.01098924353084,-19.2277567850824,-5.37858083505449,-19.8914422958663,-26.9295708285055,-5.67478299263786
-2.73936524323099,-3.10190291034819,-1.72916520746966,-3.67435831385883,-5.84713415076301,-3.18657379934237,-2.00907987377143
-14.8510500608954,-22.3869558158277,-27.6963341320199,-31.2725215055904,-36.7152429969373,-13.6542205806588,-15.9041954345294
-2.68732501988121,-1.96292462020718,-1.38724902563084,-3.08577866041282,-3.78359013076466,-4.00930077268876,-1.65560676590206
-4.93638329989858,-4.27656619302632,-9.24045797621668,-9.61466027825904,-2.6379969921078,-10.2695271271589,-3.1638135018498
-8.00434716073844,-8.02195906390138,-15.0284953233895,-12.4878580249982,-14.000911890011,-18.8357825662536,-8.50303703519322
-10.7991032732279,-12.2466136253293,-7.91674940749628,-17.5392260381248,-20.4783179139694,-14.0344626995397,-8.88388483058547
-14.3239249507087,-10.2273433248798,-8.81018206308605,-7.88307542106967,-32.7366683180646,-30.0998550548314,-9.28715233248736
-6.88652677110079,-4.66998216706819,-11.3214011673246,-8.31830423605403,-13.0599239394696,-9.38390111323199,-5.53267792065503
-14.0168204900823,-12.315957750912,-21.973936910228,-25.1198243140026,-5.30532760173489,-14.6975226680327,-7.22296003498232
-10.9223903741834,-20.2207837735886,-24.0163543137113,-25.2710183585736,-27.2766848064995,-38.625496965348,-12.6873477788729
-49.1172793347083,-32.9535857366101,-69.7801035932137,-78.1385125313993,-72.4141721403515,-52.8293236733251,-37.4009033045679
-72.4915650238732,-53.7143554987657,-69.8807689883614,-123.643907875995,-14.3192918304914,-124.470173364437,-23.8233303685347
-15.0915374985933,-10.173369175013,-23.4194943603328,-7.17862036894042,-38.0416822813829,-31.6857379512222,-9.25218167316934
-3.11085056825013,-4.80354583928435,-2.61477268094534,-5.29527121790684,-13.4098544051061,-5.72306768243577,-2.87760521097884
-3.74309976382199,-2.46537011338104,-6.75375736611917,-4.60756452863104,-3.38554034076619,-9.58318589936686,-2.80519050814004
-2.40024457675923,-3.32538620455245,-4.30013378281437,-4.4365856273271,-3.99897256774843,-5.88605562852438,-2.75863228761831
-17.4941322081914,-11.3684069479122,-8.12321265818565,-17.2326245379961,-11.3983538997204,-32.4581216898517,-9.67182890896627
-3.32331179752464,-4.45547118906626,-5.53377187510214,-2.12934524362573,-13.834735331178,-5.25355244287661,-2.56194707289704
-5.18093637189029,-5.15128831535416,-7.25453673954526,-12.6298981293667,-1.454246051309,-8.53792248376857,-2.25815031144786
-9.18264727440956,-9.58131359090184,-14.303575275172,-5.71855035303745,-26.6685547546385,-16.0291593243288,-6.74331446315804
-27.9892234433745,-26.7519344809333,-19.1459035307124,-39.5428500017486,-64.886473578707,-24.2014280999755,-21.5793825627038
-3.14875343571843,-1.98600234953276,-1.54224743979376,-2.65722527566247,-3.04105678643097,-3.43543918649591,-1.85030267892527
-4.00557275914638,-4.9939721714357,-1.98285078424099,-4.74808074509528,-9.44189621121332,-6.51403448379602,-2.33702436610507
-8.22277119351919,-7.54653629473848,-6.19399819947877,-7.95991006817474,-13.9666951016454,-21.0532201836384,-6.83830240706835
-4.91702866223779,-7.17795874646489,-9.66206279181547,-7.10985204530095,-8.87922948577806,-10.1522928160827,-5.69846037005439
-5.61922890568809,-4.02890769817384,-6.94891489494037,-7.56322996628684,-7.01124106631903,-6.31099143655826,-4.60053435042361
-4.47304130966108,-3.58711926450631,-6.24554359918513,-7.70177811418907,-7.91568824328312,-4.58041863665466,-4.01861069170559
-8.47083445891437,-9.13543565111438,-5.7318782192082,-6.41064110030942,-17.0779085405112,-19.7797497034138,-6.28822453009578
-2.3831839927793,-2.09302943234907,-3.6313245791894,-3.11351230077722,-4.01257722947389,-4.52203939027377,-2.33162800248447
