"Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","model"
-38.3503963914072,-31.8113598001871,-31.7730162207942,-14.950369319965,-57.2725504260831,-106.276489614199,-18.9462922167027
-6.64629481508281,-5.97866458645385,-7.2636982422163,-10.8332564632824,-13.4355263257556,-2.31804475905045,-3.43059763519244
-56.263785805669,-86.3450099734905,-41.6774998610891,-103.578856996626,-122.791056232095,-69.1022711728898,-47.3202990534373
-45.4733937824065,-46.8266660586424,-26.0738295462224,-39.4286139515666,-65.9450309982303,-79.6086854123981,-30.6291914600882
-2.58264489931259,-2.88571993104727,-2.19638341741112,-2.44689517474781,-7.00061222068616,-6.73306597885238,-2.42377245886124
-10.1680956061037,-12.0586440197275,-11.4983399869466,-17.9222368170199,-7.13640771178782,-15.0495580438561,-8.39081341759476
-4.30229510770168,-1.31803277256463,-4.94268520206338,-4.70419789316365,-1.72457116492022,-4.92751183991875,-1.63949713441435
-15.0044436384566,-15.4284135497136,-24.7229418663364,-21.675623756211,-27.7516022210027,-27.661139580992,-16.2225203695768
-3.97968987995519,-5.16893883933807,-5.67118473662131,-7.38701458656549,-12.6136144962274,-4.08397163332214,-4.52654278397311
-38.4408778359079,-40.2058071313659,-58.781313738188,-47.1767401764636,-119.077254652591,-37.1643735793997,-40.6776106766754
-71.2966459591574,-57.3828488953557,-141.996238000428,-94.3360977865467,-89.4755123054958,-128.745913229115,-63.9163997080096
-6.91867668493546,-5.22370133832735,-15.0493352159486,-14.7134566889294,-2.23893050288143,-9.38113213064349,-3.17168843782563
-2.81161679986882,-1.54060809107806,-2.90741464841825,-2.94143304613563,-2.01481306310713,-5.09292095625005,-1.86553154531896
-2.21886809904964,-2.09024664949025,-2.3055851214279,-3.61661908538373,-3.36032426824856,-5.13542937847533,-2.26097352159304
-80.9314335985104,-65.4596766356077,-81.4769268767799,-90.3851067994052,-154.771765264699,-36.2553278342879,-52.6109468469951
-3.50607588205151,-3.70244566117958,-5.23859682544934,-4.61308068521923,-10.5737349901548,-5.24255691715961,-3.7812579086213
-7.27480940870445,-7.89389426197114,-5.43601327998233,-8.53053253051027,-9.10784827453576,-14.7522665028422,-6.2201555455367
-16.6570585406391,-6.36183443845208,-14.8642776970267,-8.22118266686268,-20.2904243429374,-18.0493859080098,-7.61005941455924
-14.7090394712752,-10.86788164887,-11.5851582185375,-21.0912255570321,-31.1226602220595,-17.778757317464,-11.8223089037339
-34.6174442580832,-13.4420527396088,-18.3159454170145,-19.4335697304782,-22.3981264927801,-55.2209119954526,-15.8092132439317
-22.8820747328231,-9.95634204054018,-42.0385149209389,-33.7204851679267,-39.8451161432178,-19.5453168467084,-12.5079313154431
-3.25809498327608,-3.25172083632852,-3.10688715054872,-1.24473313443755,-7.99523104199788,-9.3435134600316,-1.62576872357516
