"b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","class_intercept_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","class_intercept_2","b_Price_3","b_Acceleration_3","b_OpCost_3","b_hev_3","b_phev20_3","b_phev40_3","b_bev_3","b_bevRangeRel_3","b_noBEVFC_3","b_american_3","b_chinese_3","b_japanese_3","b_skorean_3","class_intercept_3","b_Price_4","b_Acceleration_4","b_OpCost_4","b_hev_4","b_phev20_4","b_phev40_4","b_bev_4","b_bevRangeRel_4","b_noBEVFC_4","b_american_4","b_chinese_4","b_japanese_4","b_skorean_4","class_intercept_4","b_Price_5","b_Acceleration_5","b_OpCost_5","b_hev_5","b_phev20_5","b_phev40_5","b_bev_5","b_bevRangeRel_5","b_noBEVFC_5","b_american_5","b_chinese_5","b_japanese_5","b_skorean_5","class_intercept_5","b_Price_6","b_Acceleration_6","b_OpCost_6","b_hev_6","b_phev20_6","b_phev40_6","b_bev_6","b_bevRangeRel_6","b_noBEVFC_6","b_american_6","b_chinese_6","b_japanese_6","b_skorean_6","class_intercept_6","logLike"
-0.0226107304470866,-0.208898841031928,-0.106922013963692,0.57533568383966,0.257036047084352,0.487881412065004,0.589513546081483,0.0454757641819877,-0.517690559885715,0.162955457299691,-0.0619146604277438,0.293349252349277,-0.515025390014457,0,-0.130523810400888,-0.0679134801776952,-0.195556870461229,0.390296191715459,0.262214411427676,0.478811111236019,-0.566204836243883,0.823199897408118,-0.0804267597324361,0.128596365654173,-0.823927050133701,-0.0647507269268788,-0.111353410336032,0.564911127187118,-0.0768120436374284,-0.092783537266971,-0.212744599548022,0.265983609817821,0.247671378910064,0.295114055337824,0.374198613821484,0.178670333895466,-0.50954061827715,-0.49486620934162,-4.84330887624966,0.0250311123959077,-0.668726708423115,0.467668592306502,-0.0535465014280871,-0.099671692730231,-0.0595748659360704,-0.78724388671169,-0.923658754097048,-0.70693653506922,-2.97360862063322,0.392952874509688,-0.658218197070669,-0.365397391224242,-2.00780387285283,-0.399291652637011,-0.628577111105321,-0.0343986800259551,-0.399990838131155,-0.149814641455072,-0.266473262653146,-0.551148391795731,0.0634914550529768,-0.532327469589633,0.159714284694134,-0.125366725340696,-0.314590959295583,0.0448020163743834,-0.518777651879561,-0.0286145394886872,-0.307847058058214,-0.135979931031534,-0.0501566425177161,-0.38808894691587,-0.14001044259796,-1.38289960565968,-0.879482921140195,-0.29466143296038,1.2411371408154,2.19279390965645,-0.417261059169852,-1.26964763108399,-2.58287914252295,-0.877431020528591,-1.13110999653707,-1.08546340901829,-8056.6045248656
-0.022606094599438,-0.208938346263853,-0.106933096923733,0.5752404225984,0.257096260538033,0.48799633466986,0.589862677277676,0.0455072127054846,-0.517518466758655,0.162393280350378,-0.0616730426451087,0.293293747868739,-0.514642772146466,0,-0.130501662526569,-0.0678674114704743,-0.195568264098217,0.390218121152366,0.261970650361022,0.479022487708124,-0.566133923932263,0.822846075448781,-0.0804237763693164,0.128512699349108,-0.823726634507272,-0.0650010837590197,-0.111510954351695,0.564578938279636,-0.0768040263438673,-0.0928514199454596,-0.212693005149603,0.266186333439271,0.247848880169857,0.295434705689974,0.374119272765051,0.178435541169721,-0.509130247214669,-0.494631417730523,-4.84330552629377,0.0250001225501203,-0.668879269349371,0.467601272508982,-0.053543044453018,-0.0996625231887915,-0.0592583707549203,-0.787536162631373,-0.923693734256716,-0.707027855682808,-2.97350348430588,0.392973988509356,-0.658257811756614,-0.365280752618406,-2.00770103712228,-0.399130938407265,-0.628440133020544,-0.0344021109012497,-0.399870102687276,-0.1498347064922,-0.266383753762785,-0.55114823991964,0.0635052809714182,-0.53231402523953,0.159638933921351,-0.12535884033053,-0.314540625558036,0.0447125798704141,-0.518729136317282,-0.0285743147459637,-0.307905203358763,-0.135796624788761,-0.0501689549853787,-0.388217074681574,-0.140282491403545,-1.38294566803835,-0.879791805794355,-0.29478309063291,1.24104671963695,2.19287249812163,-0.417663875591407,-1.26997105119791,-2.58294695802968,-0.877686624981909,-1.13140600387192,-1.08543689449542,-8056.60444630004
-0.0226068613854399,-0.208863740511642,-0.106925017180501,0.575217980248285,0.257155951859528,0.488090938832372,0.590021737705849,0.0454672666913772,-0.517471811476438,0.162092231251721,-0.0615468621532001,0.293274544738963,-0.514441181564066,0,-0.130500807700122,-0.0677791409423776,-0.195519011361719,0.390190605239815,0.261844206794501,0.479121842412382,-0.56611525480559,0.822864169258415,-0.0804471798871657,0.128455702673637,-0.823617442092073,-0.0651441818837202,-0.111623840262984,0.564406174109291,-0.0768090187818471,-0.093052139905595,-0.212745242176366,0.266325574291551,0.247975699601159,0.295632754992364,0.374104642954293,0.178250331580274,-0.508863686939532,-0.494507410614923,-4.84330388284939,0.0249905523252036,-0.668962510440044,0.467558565149138,-0.0535430157750976,-0.0997068352658489,-0.0593896376760453,-0.787728446740258,-0.923720182428358,-0.707084005027733,-2.97344726527702,0.39301696624338,-0.658296172515138,-0.365183676726109,-2.00760837679683,-0.399015385253122,-0.628345150651226,-0.0344133045945607,-0.39992632702432,-0.149821166962022,-0.266430944496017,-0.551145411968731,0.0635157000673734,-0.53230674890167,0.159588203307166,-0.125342624601849,-0.314499902673818,0.0446515541961313,-0.518695751991932,-0.0285475708154847,-0.307942361878023,-0.135695010243057,-0.0501704583716524,-0.388104736082478,-0.140201616950853,-1.38298339753648,-0.880021172612584,-0.294881615089205,1.24098385248907,2.19297061948632,-0.417957269438521,-1.27021277630984,-2.58301425081171,-0.877878177112976,-1.13162011010758,-1.08542023681696,-8056.60436687743
-0.0226079348353419,-0.208856121507577,-0.106921657583815,0.575239183321745,0.257247851388126,0.488220485013583,0.590132985371331,0.0454227020003137,-0.517475489282404,0.161816404914626,-0.0614338224415811,0.293273323641114,-0.514263365846494,0,-0.130510675512648,-0.0678086376431377,-0.195608215744725,0.390178280970004,0.261718325548233,0.479191696905155,-0.566100377421754,0.823078266187578,-0.0804810086196097,0.1283887720181,-0.823518131580835,-0.0652824402818159,-0.111761631713766,0.564237152385868,-0.0768046447214252,-0.092898139214571,-0.212665937395597,0.266507180349302,0.2481558207426,0.295854297848366,0.374094414144525,0.178175415668715,-0.508583339821555,-0.494390190877725,-4.84330253857631,0.0249667551531918,-0.669026327347672,0.467513340849749,-0.0535462405264568,-0.0997470804434903,-0.0593614121464477,-0.787955767264728,-0.923752606873232,-0.70714527981198,-2.97339423952095,0.39309544887184,-0.658363049312575,-0.365031201389893,-2.00747771486118,-0.398869900886974,-0.628245031000305,-0.0344240782259049,-0.400015561127929,-0.149820557691507,-0.266524632597544,-0.551141376357581,0.0635301090620037,-0.532299087452192,0.159526068014421,-0.125322861763437,-0.314447900829928,0.0445771323401526,-0.518656520027344,-0.0285165307760531,-0.307985252832804,-0.135601684279886,-0.0501629647386386,-0.387878644953947,-0.139997456912019,-1.38303724522376,-0.880325588627373,-0.295018466808008,1.2409021945033,2.19311499003441,-0.418344046798346,-1.2705333938843,-2.58311827096826,-0.878134225364427,-1.13190026619455,-1.08540077415691,-8056.60427378454
-0.0226084671084053,-0.208880386198545,-0.106934038564819,0.575254395341,0.257271180202322,0.488249011171449,0.590140724819149,0.0454209770034485,-0.517487139624095,0.16178047508983,-0.0614205882730701,0.293277039988959,-0.514240172054045,0,-0.130510078035567,-0.0678298600632623,-0.195568612477114,0.390180287160001,0.261698460368599,0.479194908985365,-0.566096688597948,0.823138007443452,-0.0804884794800208,0.12837268474175,-0.823508082209028,-0.0653037592091663,-0.111784474919205,0.564209625503509,-0.0768073520522351,-0.092882962655704,-0.212695393257723,0.266550116184098,0.248199024340098,0.295898855702276,0.374088840616676,0.178194525405856,-0.508536320686542,-0.49437462070636,-4.8432995619785,0.0249619507826163,-0.669032018430074,0.467507659782964,-0.0535449937600119,-0.0997387539825922,-0.0593493219977855,-0.788000537030259,-0.923759670569779,-0.707156944767813,-2.97338738002296,0.393112845807246,-0.658381804390014,-0.364991815945848,-2.00744576437358,-0.398838473585815,-0.628225132658336,-0.0344250227975443,-0.400009637997048,-0.1498262910589,-0.266518976584814,-0.551141275055879,0.0635332402623504,-0.53229781895007,0.159513824339652,-0.12532341130201,-0.314436488052715,0.0445620677068026,-0.518650006199999,-0.0285105394830329,-0.307993891285067,-0.135590708818227,-0.0501627780832975,-0.387843509983634,-0.13998787087466,-1.38305062005096,-0.880396044993824,-0.295051028361207,1.24088284927678,2.19314472330688,-0.41843422907164,-1.27060679007198,-2.58314479340721,-0.878193869235389,-1.13196492399932,-1.08539754132873,-8056.60424161773
-0.0226086306222759,-0.208951206265276,-0.106917905582311,0.575406470111649,0.257437455710186,0.48843075833731,0.590123038005395,0.0454440728641448,-0.517609919077899,0.161663378675963,-0.0613960554875735,0.293320533782693,-0.514161188607902,0,-0.130527157788568,-0.0678593332491431,-0.195660927466848,0.390206355605742,0.261599683330974,0.479160808864136,-0.566071381407989,0.823520091889601,-0.0805345639943466,0.128263898533178,-0.82348774733451,-0.0653997917761716,-0.111913800001577,0.564065574149862,-0.0768090238899507,-0.0930124177265523,-0.212658060385061,0.266844566111183,0.248500098748757,0.296174472505825,0.37405901547235,0.178426765717557,-0.508289774236594,-0.494325320915169,-4.84326833405977,0.0249325451309292,-0.669025986087168,0.467494358806798,-0.0535490876307502,-0.0996225300032772,-0.0593748816537846,-0.788269078484159,-0.923816069551508,-0.707233910635772,-2.97335510647567,0.393197734450744,-0.658524133243302,-0.364701032526751,-2.00722747116645,-0.398629263160449,-0.628101561388738,-0.034433104126899,-0.399857220069061,-0.149850107168588,-0.266422348029049,-0.551143070147178,0.0635541075508258,-0.532289207992513,0.159435631853092,-0.125342086520322,-0.314361737399442,0.0444693232041143,-0.518619813813014,-0.0284749832830842,-0.308046824391423,-0.135559065399062,-0.0501625720810814,-0.387732958736045,-0.140105552867329,-1.38314875586362,-0.880882859443589,-0.295280594928606,1.24075063149274,2.19332349217969,-0.419058102268988,-1.27111043423113,-2.58334015849166,-0.878608599597521,-1.13240908478418,-1.08538313963357,-8056.60414168787
-0.0226116987558366,-0.2087330759581,-0.106932510620804,0.575569194886196,0.257578501382017,0.488567569113194,0.590112361013855,0.0454333790967199,-0.517720355258957,0.161688901203857,-0.0614388376551466,0.293369189861001,-0.514169266525657,0,-0.130531171855971,-0.0676740275967816,-0.195634093549005,0.390249133824418,0.261545913357105,0.479092341689749,-0.566070424712086,0.823724396285075,-0.0805755456991108,0.128150477632174,-0.823510932464911,-0.0654494191182511,-0.111983208443486,0.563940888725557,-0.0768133165520784,-0.0929349439221038,-0.212684383037296,0.267094116822649,0.248765077411565,0.296387159648764,0.374099063817401,0.178521857775022,-0.508127514708693,-0.494316030363984,-4.84322850264277,0.0248991197444545,-0.668986385873015,0.467528216892043,-0.0535497489132642,-0.099650093892017,-0.0593432117374732,-0.788468913302998,-0.923885794194588,-0.707308084172761,-2.97333130240738,0.393220924180434,-0.65866306193473,-0.364403785356796,-2.00702699292618,-0.398448845197378,-0.627985410573169,-0.0344363394697578,-0.399814914861071,-0.149829290478949,-0.266340374631115,-0.551142912740337,0.0635730512511398,-0.532280165627134,0.159367752681141,-0.12534829081862,-0.314292500640359,0.0444003060583502,-0.518607060919145,-0.0284544124082491,-0.308083990525075,-0.135558948641104,-0.0501650141209494,-0.387805512025733,-0.140215010437775,-1.38325173853552,-0.881342303986252,-0.295506719140169,1.24063375414032,2.19346433945576,-0.419643517678029,-1.27158917574378,-2.58354220665562,-0.879003903790496,-1.13282590300351,-1.0853825846623,-8056.60408821918
-0.0226124357960775,-0.208755239770652,-0.106938935398073,0.575762881340365,0.257728317010649,0.488691333303595,0.590138773557419,0.0453930369512886,-0.51780879430522,0.161830771680384,-0.0615444188683384,0.293426373875885,-0.514242524850239,0,-0.130536059912241,-0.0677343818358335,-0.195638606649767,0.390314481297378,0.261511967117831,0.478992095478243,-0.566100939968584,0.82376526991891,-0.0806133922313146,0.128008711518431,-0.823569573159571,-0.0654786700672775,-0.112014092061959,0.563785820972073,-0.0768131091844476,-0.0929370083412096,-0.212681050579237,0.267358108717647,0.249051903039747,0.296595173981815,0.37422779877197,0.178455697928019,-0.507996388695286,-0.494343133623144,-4.84317093911352,0.0248579249528138,-0.668906327531363,0.467609112531815,-0.0535517474784896,-0.0998072677268844,-0.0593571686415194,-0.788654727329,-0.923984832866765,-0.707398665083142,-2.97331380436835,0.39318670126174,-0.658834278735218,-0.364040565344924,-2.00679169812627,-0.398249235334745,-0.627842842966573,-0.0344410633261655,-0.399816464899044,-0.149831938003898,-0.266373666827216,-0.55113968233691,0.0635969982072814,-0.532267203232127,0.15928922716892,-0.125334114903336,-0.314215123597103,0.0443390501452696,-0.518605924872691,-0.0284437652405122,-0.30811414028116,-0.135579614822836,-0.0501667868620295,-0.388015151547158,-0.140227366227042,-1.38339048514277,-0.881892040953228,-0.295789615374776,1.24050944692828,2.19361159613199,-0.420333202704945,-1.27216586685593,-2.5838070888067,-0.87948141103569,-1.13332116368105,-1.08539354719966,-8056.60393755953
-0.0226143577495891,-0.208878814397831,-0.106939617553279,0.575994590103412,0.257900217368633,0.488812701364634,0.590281728078219,0.0453668374009569,-0.517835379603314,0.162082345672571,-0.0616972175231471,0.293481568000246,-0.514374657455706,0,-0.130534693237758,-0.0676426089742021,-0.195648780557859,0.390398412669635,0.261489881308279,0.478859292497407,-0.566157746766332,0.82364642722155,-0.0806367477573228,0.127839522666295,-0.823671199745552,-0.06550803489253,-0.112014446050747,0.563603085937798,-0.0768126815381439,-0.092926756399634,-0.212690428135252,0.267684271704244,0.249406323573887,0.296843916920339,0.374458985730144,0.178335295853865,-0.507902733034578,-0.494398778052102,-4.84307643080284,0.0248161917566587,-0.668802117023505,0.467716225799219,-0.0535479000182972,-0.0995068013503468,-0.0593419584031561,-0.78885620586855,-0.92412512372875,-0.707523686174715,-2.97331672671537,0.393108912237664,-0.659068483780516,-0.363568647371664,-2.00647112247133,-0.397984085702855,-0.627633079476496,-0.0344433968766468,-0.39991170728034,-0.149825477325242,-0.266379307763253,-0.551136173090056,0.063626586994269,-0.532249207087477,0.159194694623117,-0.125309388161744,-0.314110232755506,0.0442799677041766,-0.518621966023089,-0.0284489928651924,-0.30814186313245,-0.135627402162032,-0.0501697199168798,-0.388143197532417,-0.140095483495511,-1.38361809255167,-0.882660016087497,-0.29620898907035,1.24037765241218,2.19382769086113,-0.421256251395717,-1.27296458868719,-2.58421354729924,-0.880150853510865,-1.13400403509049,-1.08542200200896,-8056.60380814694
-0.0226132032119585,-0.208724009185502,-0.106936560936524,0.576105949578831,0.257977220618476,0.488853396711721,0.590488645937556,0.0454114747413115,-0.517764246916545,0.162263634473261,-0.0617764259204251,0.293487499917814,-0.51446971159154,0,-0.130533995790817,-0.0677827908203285,-0.195638570300815,0.390424766707429,0.261492551516034,0.478784750017226,-0.566186869249723,0.823461728674638,-0.0806096497329696,0.127760190806224,-0.823743384566967,-0.0655219614549463,-0.111998371231198,0.563547165693719,-0.0768101811729097,-0.0929471897047512,-0.212698508891426,0.267864986672278,0.249599975184808,0.29698655866978,0.37464941996504,0.1783515239309,-0.507937262613666,-0.494453798709974,-4.84299340704946,0.0248179825884061,-0.668760886342638,0.467748131919851,-0.0535463194424791,-0.0993970572892794,-0.0593199916168212,-0.788933588122744,-0.924242257880775,-0.707616435996762,-2.9733064518916,0.393054383457121,-0.659198266480246,-0.363276948665904,-2.00627138728231,-0.397812659582029,-0.627463815366817,-0.034438664848871,-0.399834473185045,-0.14985338002404,-0.266419779907395,-0.551138115266997,0.063643239959705,-0.532237834843843,0.159145751405161,-0.125306019671457,-0.314047363330202,0.044267533882256,-0.518649251301996,-0.028469553260935,-0.308151535420367,-0.135684594377854,-0.0501723761613896,-0.387978022167222,-0.140053437664686,-1.38381882835684,-0.883198984615394,-0.296530058155964,1.24033093691711,2.19399681354335,-0.421853356973053,-1.27350891494557,-2.58454200840326,-0.880622189630076,-1.13447156101027,-1.08545291019632,-8056.60371622577
-0.0226136446898959,-0.20879075854082,-0.106925317646042,0.576199705076189,0.258052212406901,0.488890302110118,0.590818357836721,0.0455416503730845,-0.517613092179221,0.162470208254261,-0.0618313273359705,0.293464517774604,-0.514584268629858,0,-0.13053394058922,-0.0677332764607087,-0.195657065594365,0.390433521315127,0.261520916069024,0.478712354878963,-0.56623332055128,0.823240421265588,-0.0805508900966388,0.127705099638737,-0.823836830627503,-0.0655452232684616,-0.111976887393549,0.563557112261929,-0.0768084300368117,-0.0929443130211281,-0.21270150047569,0.268054323692636,0.24980066572228,0.29714692142548,0.374924446931944,0.178456610532691,-0.50807628310851,-0.494541910680033,-4.84287472708882,0.0248579302390258,-0.668736033645524,0.467725725292213,-0.0535464693729664,-0.0995245653464282,-0.0593319385107037,-0.788977130979791,-0.924419742274005,-0.707744826436395,-2.97327146175658,0.393005085695577,-0.659324508771746,-0.36293016293447,-2.00603635814988,-0.397597972085817,-0.627205343237007,-0.0344296141658363,-0.399907292454164,-0.149835492785584,-0.266308844722827,-0.551144536285969,0.0636574432881751,-0.532226776574131,0.159105568551278,-0.125312996080851,-0.313965848775698,0.044275114986733,-0.518698480356161,-0.0285171202771895,-0.308153818367107,-0.135773658913866,-0.0501815896890926,-0.387649341689758,-0.140112116136278,-1.38412589893092,-0.883915071246234,-0.296980153588332,1.24030176271818,2.19422916810029,-0.422607728662849,-1.27422221908488,-2.58502377966597,-0.881250845274969,-1.13508260214745,-1.08550323627585,-8056.60359417192
-0.0226137304029958,-0.208860747782619,-0.106923960219842,0.576213064095226,0.258087070161407,0.488925118231209,0.590980163083103,0.0456250756855702,-0.51754399156893,0.162514145986116,-0.0617994972544494,0.293431994575246,-0.514619356938787,0,-0.13052934322292,-0.0676364611512454,-0.195633296620852,0.390415276348746,0.261560332068428,0.478699838624922,-0.566266926164618,0.823227718339418,-0.0805018492518277,0.127737440610783,-0.823872657600385,-0.0655692907443202,-0.111983016325438,0.563646257646204,-0.0768066877863448,-0.0929172839796561,-0.212696826422291,0.268100485109773,0.249844508783339,0.297210613337276,0.375106134763966,0.178486638237051,-0.508221729377501,-0.494589308738114,-4.84280477012681,0.0249136092478923,-0.66876191567948,0.467647860012354,-0.0535446907940665,-0.0995448393606273,-0.0593457995464647,-0.788956837019895,-0.924517801089897,-0.707812970871695,-2.97324397532005,0.393026367867316,-0.659349929956542,-0.362804587042157,-2.00592261464088,-0.397483237434991,-0.627042007307884,-0.0344162534974436,-0.399824607170995,-0.149805007616272,-0.266504238038655,-0.55115136095028,0.0636614743102715,-0.532223842728336,0.159095657087991,-0.125333030963083,-0.313934513092514,0.0443007653755531,-0.518732265335221,-0.0285499481508032,-0.308152923388558,-0.135842654198844,-0.0501878070405626,-0.387617162709703,-0.140173955409597,-1.3843320635499,-0.884313512631882,-0.297249706618946,1.24029627182556,2.19435649610571,-0.423005819758461,-1.2746258725324,-2.58534564378881,-0.881604057561001,-1.13541180173977,-1.08553797862326,-8056.60355452487
-0.0226147062770714,-0.20883481515972,-0.106925638652814,0.576204209839278,0.258129565705925,0.488988610988448,0.591143839881255,0.0457036539625799,-0.517490601620266,0.162500961636076,-0.0617084761959697,0.293377346036326,-0.514631731368575,0,-0.130534536595713,-0.0676919552392303,-0.19563751850911,0.390373489817018,0.261625441829397,0.478717760786792,-0.566324555066672,0.823304574244065,-0.0804233819474897,0.127834161860878,-0.823904324004017,-0.0656002113271465,-0.112011559163911,0.563814593210732,-0.076805951706591,-0.0929264135215436,-0.212699483027335,0.268106660364471,0.24983892022741,0.297272796768894,0.375353708329526,0.178477031933693,-0.508463194667986,-0.494645038328108,-4.84271303426598,0.0250092732892745,-0.66882754647826,0.467496686676274,-0.0535433244391521,-0.0995019910197149,-0.0593348695093577,-0.788894232372604,-0.924636016661324,-0.707894847328857,-2.97320389656095,0.393090954988619,-0.659343780054692,-0.362711193611964,-2.00578995239468,-0.39733912269145,-0.626823946032712,-0.0343933876657284,-0.399914305696661,-0.149793008421261,-0.266528218667678,-0.551162930825769,0.0636582836616273,-0.53222506718798,0.159105268033027,-0.125370384390894,-0.313902023014274,0.0443476240257916,-0.518780110309863,-0.0286064433497677,-0.308144860774265,-0.135932229147113,-0.0501931633480775,-0.387738873307733,-0.140220621545983,-1.38463097248991,-0.884825854051808,-0.297614565259687,1.24029780132604,2.19452331627474,-0.42349675335547,-1.27515426142697,-2.58581450855771,-0.88206180812307,-1.13582338156786,-1.08558892103118,-8056.60344113795
-0.0226128674933911,-0.208847484840016,-0.106929969660438,0.576195998710574,0.25817469793837,0.489060690764471,0.591160189379332,0.0456442888846735,-0.517533726317544,0.162439317229601,-0.0616397100909552,0.293356726517256,-0.514608410627467,0,-0.130530421377675,-0.0676715848618251,-0.195646727772943,0.390325322817405,0.261676036725073,0.478738042681804,-0.56634231497582,0.82327362906899,-0.0803538087999305,0.12792431850405,-0.823938351318189,-0.06560520716336,-0.112033677262207,0.563924913399687,-0.0768033809215254,-0.0929182339884208,-0.212700916103025,0.268083405374117,0.249802445329444,0.297306798016761,0.375489809666637,0.178464224777869,-0.508657680101212,-0.494678909090695,-4.84264438947798,0.0250601184701346,-0.668860970751263,0.4674038119396,-0.0535424627209147,-0.0995240830387148,-0.0593336264217184,-0.788830583293458,-0.924708099540964,-0.707946636617926,-2.97315796509197,0.393111410424418,-0.659298371944307,-0.362682591704771,-2.0057146611956,-0.397233243175503,-0.626669793628442,-0.0343745624576082,-0.399778431940988,-0.149798609386355,-0.266414222997044,-0.551177097546152,0.0636501495858532,-0.532229408374129,0.159118657802247,-0.125425442264832,-0.313901324615426,0.0443823816418843,-0.518820837897851,-0.0286409217909713,-0.308143459712163,-0.136007501418207,-0.0501928236865747,-0.38782195374827,-0.140080330175365,-1.38490889194512,-0.885221413834801,-0.297924691234992,1.24032235505913,2.19468954222681,-0.423838850018193,-1.27557196078827,-2.58624318519784,-0.882419527153659,-1.13612695477385,-1.08563766773379,-8056.60337237297
-0.0226106873207626,-0.208868964717072,-0.106950510563599,0.576236814709995,0.25836078738819,0.489340622532585,0.590660063932936,0.0452309181185677,-0.518029194282607,0.162097362982057,-0.0615431765586553,0.29342638186144,-0.514412408375273,0,-0.130517150553077,-0.0676976149251677,-0.19562608062915,0.390187689142951,0.261778849360369,0.478834606071426,-0.566311212531497,0.822859180178612,-0.0801640807628929,0.128167641575825,-0.824070316138084,-0.0654795486447974,-0.112063749238562,0.564031521699438,-0.0767988978278886,-0.092914132310505,-0.212692918322996,0.267909819473754,0.249586769664294,0.29733455745178,0.375583896405779,0.178533418762893,-0.509178200162287,-0.494718199204282,-4.84246157546366,0.0250682306330055,-0.668853193955656,0.467310451273081,-0.0535382826632564,-0.0994839288245648,-0.0593131142291832,-0.788587584221227,-0.924795647674355,-0.708018407593671,-2.97299714399742,0.392994068537628,-0.658996038903657,-0.362762747672449,-2.00559374729896,-0.396947785220692,-0.626320030988298,-0.0343277418829963,-0.399955972975338,-0.149827713335069,-0.266547008937921,-0.551199320405927,0.0636102877838044,-0.532255481709624,0.15914051397959,-0.12542741612411,-0.314010089731866,0.0444652894700119,-0.518926811287747,-0.0286968034528727,-0.308140007335527,-0.136129389377157,-0.0502131587075452,-0.387750669137215,-0.140249287607869,-1.38607334062785,-0.886511417467068,-0.2990768890656,1.24055151105518,2.1953869891291,-0.424743805016642,-1.27692723031799,-2.58794060010774,-0.883600049036229,-1.13706071747451,-1.08584677365689,-8056.60328999422
-0.022611760242129,-0.20886399087161,-0.106967139752658,0.576199197773421,0.25837872432374,0.4893208497099,0.590390128236414,0.0457145886360883,-0.5181500995353,0.162013168488463,-0.0616432071588811,0.293513046339242,-0.514308551227999,0,-0.130519078288498,-0.0677037275145116,-0.195619459047943,0.390168655664611,0.261789039417099,0.478837731425826,-0.566159353725412,0.822833864687359,-0.080122784092052,0.128239824385529,-0.824046012276638,-0.0653330955490229,-0.112078468980005,0.563952256261054,-0.0767980179477478,-0.0929165763976866,-0.21269810584424,0.2676672787669,0.249344517714516,0.29713440788595,0.375558914021202,0.178425475078757,-0.509077301583824,-0.49466142504518,-4.8424094921787,0.0249978988365981,-0.668815807182746,0.467446839634923,-0.0535395636717609,-0.0994949787969363,-0.0592998670600892,-0.78841342347812,-0.92468210510738,-0.707898256022988,-2.97299078685733,0.392960363212849,-0.658682662907758,-0.362873955803566,-2.00556572301224,-0.396901359884656,-0.626273773196807,-0.0343658008797634,-0.399951484465684,-0.149799329334268,-0.266531233641632,-0.551218746922584,0.0635603960473844,-0.532308300364063,0.159172470320845,-0.125381513425788,-0.314170395752362,0.044445450100939,-0.518957210425194,-0.0286506966349041,-0.30816261681032,-0.136136736465021,-0.0502262727430578,-0.387827249065233,-0.140232962808312,-1.38718409527359,-0.887457214847422,-0.300056286470656,1.24087366709414,2.19595986795421,-0.425223555038915,-1.27797270359936,-2.58948197872192,-0.884475166343335,-1.1377155490101,-1.08600841309606,-8056.60317730826
-0.0226115758668866,-0.208870398420262,-0.106952675024574,0.575780251409305,0.258117066998634,0.488939502846154,0.590558076394317,0.0455322450695614,-0.517872599972063,0.162106078354374,-0.062036073963978,0.293663473829787,-0.514188350741551,0,-0.130509202506712,-0.0677129367697779,-0.195624082309994,0.390293695872684,0.261806749140871,0.478817912084719,-0.565846435558366,0.823121751178811,-0.0802324330999407,0.128319802470169,-0.823861181761523,-0.0650604539449737,-0.112038362402655,0.563662811681338,-0.0768030837566786,-0.092933181871434,-0.212699749891655,0.267077179394097,0.248769776070257,0.296470271415359,0.375053905660108,0.178688611937855,-0.508554944268632,-0.494495839113254,-4.84234105498684,0.0247984465044561,-0.668721342535871,0.467768031728017,-0.0535366056943707,-0.0995220734904662,-0.0593289240415904,-0.787994792465137,-0.924221621224636,-0.707408291611919,-2.97311266976972,0.392946174460485,-0.657812470673439,-0.36318471571886,-2.00557101740367,-0.396987937315193,-0.626310638218051,-0.0344914493406749,-0.399963651763084,-0.149775398817817,-0.266535881343648,-0.55127777293166,0.0634093021735926,-0.532481524276106,0.159290476842307,-0.125284994294575,-0.314612259554332,0.0443169264331277,-0.518970052794456,-0.0284776286722881,-0.308234341068522,-0.136088220023685,-0.0502587541343004,-0.388347007323771,-0.14028705546022,-1.39031874681935,-0.889928475777754,-0.302711966031873,1.2418387566024,2.19750293842693,-0.42634328721123,-1.28075833947895,-2.59377188188701,-0.886755895852656,-1.13941622519996,-1.08644999412317,-8056.60284179543
