"Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","model"
-7.22948961856767,-6.03947340266671,-2.45000656468467,-6.43763791452751,-5.48517870851165,-13.1098804381045,-3.04619022075157
-7.39725117627252,-13.1072013675471,-8.76455145016089,-12.189749816725,-34.7496921777494,-8.45154717657627,-8.19968626453958
-40.4077090358927,-27.2884275494751,-30.4904688707726,-15.1254889833725,-57.8780132476666,-103.433264192047,-19.6542304263583
-21.4870132394168,-37.8833101001327,-39.4093227712842,-42.6269112347186,-85.6082896192248,-52.4443370440946,-24.1934086783379
-6.38885602421812,-6.39810473105226,-7.09855583085738,-12.5701502139294,-12.9787467760581,-3.97586900634116,-4.96551567535607
-3.26483111123413,-2.74829035806611,-4.12354072010665,-6.49748846889125,-1.11730312179601,-5.00119629656169,-1.50842648338726
-13.8109126043534,-10.195630150416,-21.9159529369422,-12.0929954732962,-24.2469334104433,-50.0354387844614,-11.4227817567517
-4.16198865462048,-6.46773587277041,-5.45695037964939,-8.14893337411086,-11.9750999381831,-7.89542277190872,-4.53342084312265
-13.4612796527028,-25.2249483002042,-13.4607184633043,-27.5115078655998,-59.8908319592596,-7.72145770111043,-10.5493981144893
-4.84949754593628,-3.30192018468746,-5.56059392866849,-6.93463111728479,-4.79891921672239,-5.16093819111263,-3.66523947833216
-2.73649224156739,-3.85819126724207,-4.93800546982019,-5.39421512725156,-6.20432134422758,-6.8579188762759,-3.10709524413553
-3.00331272787298,-1.71206467056773,-3.84077642139042,-3.31118748309286,-0.856817317387094,-6.98486455870702,-1.23226010379536
-45.9008396683744,-43.8227572824341,-25.4945428131251,-38.9612015490382,-64.4417350243219,-76.8737647436518,-30.031442188863
-4.87284003244253,-5.45288062426994,-3.37692822037577,-5.16874759634277,-9.96834692664388,-10.462133776262,-3.95627174899747
-2.56905047507265,-2.83057400417436,-2.22583967197339,-2.74444321913115,-7.00753997778391,-5.03254017092683,-2.46743413872332
-16.2280662254807,-12.3257027892816,-8.76994225862545,-18.7437334378717,-17.9590378408464,-34.5568782304384,-10.2665338425831
-10.2626602507165,-12.822387671383,-11.2202347349236,-20.0091705330505,-6.78381119289397,-18.8265985816133,-7.99582871929012
-5.73300111672703,-2.59172873877612,-7.50574450867248,-3.70884344297345,-3.85060268437733,-12.4669025411635,-3.18566871404257
-9.88253572153699,-6.19436033412346,-19.9229845762462,-16.0218330240012,-6.48540632168336,-21.5118737517852,-7.14242246336485
-5.72184893649483,-8.90783866219866,-11.8950390869819,-9.21987298088361,-14.0430256313551,-13.6221082686295,-6.48597396870021
-5.35582018988469,-2.28546717558056,-8.96207322807486,-2.81850593777856,-3.77236839317793,-10.1863974105458,-2.61618763018007
-3.93531998528882,-1.96253419216105,-4.3374743263118,-7.35799368786825,-5.17545282198955,-1.98602217084534,-2.26424992045925
-4.23794761023115,-1.45713075404743,-4.76459827597507,-5.08387770706875,-1.6417578511977,-6.12632955069579,-1.73882743481868
-15.0011457687035,-15.9349302006078,-24.0684377132624,-23.16162539366,-27.96296876099,-31.9194743015366,-16.44294236826
-5.08424355238153,-3.30420966524049,-3.14169340350588,-7.75468403108522,-3.39526335822837,-11.0218821696886,-3.36377848912934
-2.49063704008848,-1.94922221178785,-1.60559459029288,-4.27540704350615,-3.02390914301289,-3.91006516325527,-1.8732717608996
-33.325810078327,-48.3938573663983,-53.45829375112,-69.7807062158544,-103.162784868814,-19.8385697953348,-25.9879259325733
-3.23277603760759,-6.02209046938669,-6.67678496156405,-7.89344446311347,-6.52360734742617,-13.3393139971088,-3.70198138942899
-38.0648282890139,-39.9245405849462,-58.0141456902611,-48.9320150449572,-117.663225072263,-23.3004008873125,-29.4507359807747
-27.6380130312073,-41.0417025372475,-21.6916561424587,-35.9512831847051,-86.2355541567913,-32.4005827994256,-23.3691240829974
-5.48806458559364,-4.46052009714768,-2.29532991170765,-6.69130725827499,-2.79846191493507,-12.6032608847587,-2.80153631416987
-24.2346192455262,-28.4957885175365,-12.7778605489245,-28.5170755640007,-70.6904178607311,-29.7709171791219,-15.2699805960039
-17.4374916637681,-16.3733278299666,-35.1652798162155,-34.6410656016854,-4.11077642298814,-43.4566060960837,-6.2638565752094
-5.46005888393171,-8.55051801630069,-9.72199826482656,-10.940959206335,-12.7776070339776,-12.8300410768602,-5.92872435301258
-73.4668519137549,-55.9607730707041,-128.031139473374,-99.3097268410183,-84.3990601011611,-137.814070471513,-62.5162313334476
-4.4594299454818,-3.64024977919544,-3.48876004712408,-6.64729192292391,-1.69762952037079,-10.3935011836343,-2.22365214382314
-2.47256350535555,-1.90871969813867,-4.29874281151254,-4.96885491690869,-1.08601786170466,-4.3510407616278,-1.46041235257301
-3.79152812693768,-3.18142326807659,-4.75791255162236,-7.92889355881806,-0.676133860907654,-6.37911395530842,-1.20329056542207
-4.28402797373381,-3.26513397306809,-3.45163973231608,-2.43767444956575,-3.97965416594173,-8.80582179609874,-2.99232369959493
-3.12042486824068,-2.93898155807422,-3.04698645803387,-4.20040783755795,-2.39897518886749,-7.74170503308456,-2.74689918969409
-6.11991144149164,-14.2130686937232,-13.0887098599235,-17.2931650695454,-34.3681338524009,-7.8462557026775,-6.97170509564802
-6.71719996734008,-5.84456359189805,-14.2160534677167,-16.7899027680135,-2.14991313486244,-9.98841688442215,-3.04955499240525
-2.51466254523342,-3.50869654284474,-2.20001515980648,-3.77554960400702,-5.16817853851648,-3.22605408520362,-2.44779029978465
-3.59849307252333,-4.16774576210068,-4.10213826234394,-7.80683644602619,-2.95224525223867,-5.9747954242764,-3.41409997469767
-3.52686142419664,-3.78867252062556,-4.74395206050855,-7.1336961784614,-3.56925130981611,-6.52318936556087,-3.7822925623219
-2.1817813108281,-2.31146128296264,-2.24583190698738,-3.77009756702677,-3.21622777793017,-4.29896289915194,-2.32756840908854
-6.53479789421034,-7.59361446505141,-6.04147392081096,-13.7460757804324,-3.76671274856219,-12.3533260668586,-4.65843449569528
-11.221707186511,-8.06902588248263,-8.79841035133133,-14.6567466221639,-25.7170423040476,-14.4317402266615,-8.8034181210353
-31.1579672716103,-20.9129105764591,-41.2406115617911,-30.3204285098043,-23.7052747855476,-79.2751239649017,-23.3972033973689
-11.2063902762629,-8.4900751148129,-11.6560406843524,-17.4555187748457,-21.165601303738,-21.7527375621012,-9.72712677589524
-2.38592320672252,-1.39825875441485,-3.53271699657087,-3.13823820381849,-0.8659051381855,-2.76760895775021,-1.23133798676902
-79.662969197666,-63.183592886326,-79.1501103899164,-99.8998507430169,-150.435820457187,-22.3872934021187,-37.0574642569379
-62.5336922412767,-56.3210207965229,-45.6461322111296,-104.206934950928,-18.0302546763746,-88.7948236261891,-25.9452483974927
-7.19201201828989,-5.11536786435167,-6.66492075402124,-10.8748782078466,-0.69723100974043,-12.5465850854673,-1.65846629135212
-20.6329060137882,-12.032772243764,-23.930696624191,-23.0267464016433,-23.0077479605863,-28.1462010480814,-14.1306782649989
-15.7283153086524,-14.112547258631,-26.9462417814562,-25.3824667165518,-5.41426457478848,-48.7016882330686,-7.75499505505496
-7.94296089167822,-7.47094475962003,-4.89756428846956,-8.84943498394114,-8.6420907413207,-10.1830852405518,-5.69506679072576
-3.59622877811382,-1.9215578932745,-5.77215945060851,-2.35420337898312,-6.26353339723952,-7.66966888195178,-2.2464661654402
-11.4614342262851,-8.137112526323,-18.1256109632065,-20.042661860828,-5.08243708998037,-38.7794776417597,-6.85511211462776
-3.72178537908608,-3.13995166307763,-2.85565652168487,-7.34749353051862,-2.19608375177692,-4.45606391570797,-2.66782298369775
-16.5413627974232,-5.57699376499131,-14.2382437843833,-10.2150791464234,-19.4612644667849,-16.3428279581443,-6.89022506420624
-9.0682670860959,-10.7685909735253,-10.3421721791658,-16.313048516289,-15.701357864722,-17.5856183228387,-10.270754424329
-2.19107221330723,-1.05791409537745,-2.48085335752573,-2.99426469249158,-0.95872123909104,-4.24584635707036,-1.19255586490075
-13.8810924092591,-11.6194729486242,-11.972503280834,-25.5238226007661,-29.9748343299618,-18.9360394329909,-12.4006008342113
-5.97671708357758,-3.15389411916932,-4.70766538748692,-6.12954243529597,-0.831595848620716,-13.7651687831563,-1.65780179553505
-10.1846502183083,-8.9374102889645,-5.01868628221613,-11.5043426390427,-14.9743826058132,-16.4372369813241,-6.25264129269706
-3.69156544503846,-3.56050049242118,-3.47691448174789,-4.09376561804266,-6.02563972684497,-4.84549792445018,-3.61950874964808
-20.1395756262312,-23.5656474476909,-11.5207940605239,-20.5601857795656,-66.0610810597318,-18.0337082557716,-13.2021915082959
-3.9860257636186,-8.95532137473036,-11.4230205777453,-13.2922151744721,-18.9687100051581,-7.38840523929133,-4.45524135619225
-3.44258918695224,-2.95568695239823,-2.83129516805035,-1.09949831962326,-7.9840987911827,-7.1841762483935,-1.532711760319
-3.29530751073485,-4.91353895251176,-3.61197848201667,-4.51371726245946,-12.1504781171784,-8.86822249981954,-3.60119539307755
-4.63451241666873,-1.60386971994167,-4.10706658366797,-7.25407701950779,-1.49044784848411,-6.40735959390827,-1.93210113908356
-5.88893725644853,-5.34545534846528,-2.0894836103146,-7.37107737090521,-7.02523481486931,-10.6771507218139,-2.66715085326173
