"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_b_Price",-0.13390648099807,NA,NA,NA,NA
"sigma_b_Price",0.0971049581995488,NA,NA,NA,NA
"mu_b_Acceleration",-0.174273511434322,NA,NA,NA,NA
"sigma_b_Acceleration",-0.263991621871409,NA,NA,NA,NA
"mu_b_OpCost",-0.20756838028778,NA,NA,NA,NA
"sigma_b_OpCost",-0.170609540012353,NA,NA,NA,NA
"mu_b_hev",0.204695670427795,NA,NA,NA,NA
"sigma_b_hev",0.675909486325241,NA,NA,NA,NA
"mu_b_phev20",0.0455725309546156,NA,NA,NA,NA
"sigma_b_phev20",0.270417592845948,NA,NA,NA,NA
"mu_b_phev40",0.235060887562605,NA,NA,NA,NA
"sigma_b_phev40",0.233130170702576,NA,NA,NA,NA
"mu_b_bev",-0.293536585824692,NA,NA,NA,NA
"sigma_b_bev",-1.67774809601973,NA,NA,NA,NA
"mu_b_bevRangeRel",0.556445397659416,NA,NA,NA,NA
"sigma_b_bevRangeRel",-0.726740492027511,NA,NA,NA,NA
"mu_b_noBEVFC",-0.502971798554918,NA,NA,NA,NA
"sigma_b_noBEVFC",-0.336771613522504,NA,NA,NA,NA
"mu_b_american",-0.243861219631805,NA,NA,NA,NA
"sigma_b_american",1.05996999519905,NA,NA,NA,NA
"mu_b_chinese",-2.45399462291343,NA,NA,NA,NA
"sigma_b_chinese",-2.30469080489682,NA,NA,NA,NA
"mu_b_japanese",-0.0801303105859198,NA,NA,NA,NA
"sigma_b_japanese",0.882702359089844,NA,NA,NA,NA
"mu_b_skorean",-0.644748421811415,NA,NA,NA,NA
"sigma_b_skorean",-0.69830055303274,NA,NA,NA,NA
