"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_b_Price",-0.139890000283043,NA,NA,NA,NA
"sigma_b_Price",0.0948468462245816,NA,NA,NA,NA
"mu_b_Acceleration",-0.159114058240229,NA,NA,NA,NA
"sigma_b_Acceleration",-0.206511253153571,NA,NA,NA,NA
"mu_b_OpCost",-0.221214216553414,NA,NA,NA,NA
"sigma_b_OpCost",-0.203483700187826,NA,NA,NA,NA
"mu_b_hev",0.14920577977943,NA,NA,NA,NA
"sigma_b_hev",0.522333386708356,NA,NA,NA,NA
"mu_b_phev20",0.0202871491090532,NA,NA,NA,NA
"sigma_b_phev20",0.632167915857311,NA,NA,NA,NA
"mu_b_phev40",0.189406421819237,NA,NA,NA,NA
"sigma_b_phev40",-0.276696110260097,NA,NA,NA,NA
"mu_b_bev",-0.368746190836262,NA,NA,NA,NA
"sigma_b_bev",-1.60435223687439,NA,NA,NA,NA
"mu_b_bevRangeRel",0.610355299584145,NA,NA,NA,NA
"sigma_b_bevRangeRel",-0.652235216343443,NA,NA,NA,NA
"mu_b_noBEVFC",-0.377690815206725,NA,NA,NA,NA
"sigma_b_noBEVFC",0.275074620071193,NA,NA,NA,NA
"mu_b_american",-0.176606840237922,NA,NA,NA,NA
"sigma_b_american",0.91227488282133,NA,NA,NA,NA
"mu_b_chinese",-2.52084782387206,NA,NA,NA,NA
"sigma_b_chinese",-2.35747540996425,NA,NA,NA,NA
"mu_b_japanese",-0.0159877046365974,NA,NA,NA,NA
"sigma_b_japanese",0.850038631608795,NA,NA,NA,NA
"mu_b_skorean",-0.640838026632636,NA,NA,NA,NA
"sigma_b_skorean",-0.911291870452179,NA,NA,NA,NA
