"mu_b_Price","sigma_b_Price","mu_b_Acceleration","sigma_b_Acceleration","mu_b_OpCost","sigma_b_OpCost","mu_b_hev","sigma_b_hev","mu_b_phev20","sigma_b_phev20","mu_b_phev40","sigma_b_phev40","mu_b_bev","sigma_b_bev","mu_b_bevRangeRel","sigma_b_bevRangeRel","mu_b_noBEVFC","sigma_b_noBEVFC","mu_b_american","sigma_b_american","mu_b_chinese","sigma_b_chinese","mu_b_japanese","sigma_b_japanese","mu_b_skorean","sigma_b_skorean","inSample_model","outOfSample_model","avgObsLL_est","avgLLObs_val","percentDiffLL","avgObsL_est","avgLObs_val","percentDiffL","timingEst_model","timingOutOfSample_model","timingWallTotalIterStack_model","timingCPUTotalIterStack_model","inSampleObs","outOfSampleObs"
-0.13390648099807,0.0971049581995488,-0.174273511434322,-0.263991621871409,-0.20756838028778,-0.170609540012353,0.204695670427795,0.675909486325241,0.0455725309546156,0.270417592845948,0.235060887562605,0.233130170702576,-0.293536585824692,-1.67774809601973,0.556445397659416,-0.726740492027511,-0.502971798554918,-0.336771613522504,-0.243861219631805,1.05996999519905,-2.45399462291343,-2.30469080489682,-0.0801303105859198,0.882702359089844,-0.644748421811415,-0.69830055303274,-6475.46879765297,-1531.1593957759,-0.735430868557975,-0.694403354093377,-5.57870443282378,0.479298899652399,0.499372307561139,-4.18807719427226,1790.2854809761,1.25599999999999,1963.62086725235,147.404,8805,2205
-0.133976380344082,0.104333906700236,-0.193114555013173,-0.266646156898905,-0.231918346591739,-0.209429661701815,0.145319833192211,0.85885152182562,-0.0252750461565314,0.318462234379931,0.144222642739013,-0.217761859256693,-0.386140390233375,-1.8168033456759,0.664422089016987,-0.717611291209485,-0.54843054385047,0.260396662926489,-0.219178361421855,1.10476029179911,-2.51426248933854,-2.44145742887669,-0.141263066044035,0.904136565731421,-0.650263469851989,-0.872185390878687,-6456.07384580137,-1532.33009370647,-0.733228148302257,-0.694934282860077,-5.22263984693531,0.480355824674937,0.499107246808177,-3.90365249467507,1711.24164938927,1.39200000000003,1884.08793210983,145.277,8805,2205
-0.139890000283043,0.0948468462245816,-0.159114058240229,-0.206511253153571,-0.221214216553414,-0.203483700187826,0.14920577977943,0.522333386708356,0.0202871491090532,0.632167915857311,0.189406421819237,-0.276696110260097,-0.368746190836262,-1.60435223687439,0.610355299584145,-0.652235216343443,-0.377690815206725,0.275074620071193,-0.176606840237922,0.91227488282133,-2.52084782387206,-2.35747540996425,-0.0159877046365974,0.850038631608795,-0.640838026632636,-0.911291870452179,-6427.37144016447,-1582.61119719558,-0.729968363448548,-0.717737504397088,-1.67553275784152,0.481924236269929,0.48785477755361,-1.23059618864224,1965.85580658913,1.27799999999998,2136.91145563126,145.623,8805,2205
-0.145940276310484,0.093989269431893,-0.159047777799159,-0.251040194022748,-0.210213119302515,-0.193460290385184,0.163221566199746,-0.752320407251518,-0.0403924245539994,0.132671536402839,0.276083159426148,-0.00340165921549461,-0.533839064920864,-1.67380405936421,0.540494471772552,-0.696370446342439,-0.461109234244148,-0.349621378671254,-0.120834655009356,1.07420329705232,-2.49644776826921,-2.34738591024501,-0.0536176049076146,0.909145171730761,-0.648542309107292,-1.06175504309285,-6117.63370655107,-1872.80207127741,-0.694790880925732,-0.849343342982954,22.2444574763702,0.499178824884909,0.42769568913348,14.3201458451108,2054.17828083038,1.20899999999997,2226.32960915565,146.434,8805,2205
-0.14285349078919,0.101365960641902,-0.190097117261997,-0.289177206723518,-0.23037172646685,-0.199372490948044,0.0968059727129067,0.86138613497633,-0.100136906553306,-0.115829569757516,0.122684941297842,0.111863920387725,-0.654223604815438,-1.68245818951971,0.525205688284517,-0.764624765508502,-0.46247484180805,-0.42301862358239,-0.256943493413449,1.11200370473972,-2.3385984938482,-2.26615912510643,-0.16277826814882,0.64646005468904,-0.712704996442506,-0.831074948181637,-6417.63133184794,-1587.90894573011,-0.728862161481879,-0.720140111442225,-1.19666659906177,0.48245763677783,0.486684061176929,-0.876019794675871,1837.98922300339,1.20400000000009,2009.51936221123,145.971,8805,2205
