"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_scalingFactor",0.135134382019334,NA,NA,NA,NA
"sigma_scalingFactor",0.0635701374637413,NA,NA,NA,NA
"mu_wtp_Acceleration",-1.44850781600938,NA,NA,NA,NA
"sigma_wtp_Acceleration",2.13709583733219,NA,NA,NA,NA
"mu_wtp_OpCost",-1.72691675560494,NA,NA,NA,NA
"sigma_wtp_OpCost",-1.46358098120275,NA,NA,NA,NA
"mu_wtp_hev",0.863739123815535,NA,NA,NA,NA
"sigma_wtp_hev",-3.8483318409596,NA,NA,NA,NA
"mu_wtp_phev20",-0.889543575909533,NA,NA,NA,NA
"sigma_wtp_phev20",-2.73230417536739,NA,NA,NA,NA
"mu_wtp_phev40",-0.0126630017211155,NA,NA,NA,NA
"sigma_wtp_phev40",0.558864026315468,NA,NA,NA,NA
"mu_wtp_bev",-5.72792847431072,NA,NA,NA,NA
"sigma_wtp_bev",14.4987557007586,NA,NA,NA,NA
"mu_wtp_bevRangeRel",4.66959027632853,NA,NA,NA,NA
"sigma_wtp_bevRangeRel",5.79570809168605,NA,NA,NA,NA
"mu_wtp_noBEVFC",-3.59253112687445,NA,NA,NA,NA
"sigma_wtp_noBEVFC",4.52848782261315,NA,NA,NA,NA
"mu_wtp_american",-0.96611699918328,NA,NA,NA,NA
"sigma_wtp_american",7.78639298862667,NA,NA,NA,NA
"mu_wtp_chinese",-18.4690981077591,NA,NA,NA,NA
"sigma_wtp_chinese",-18.6602919890997,NA,NA,NA,NA
"mu_wtp_japanese",-0.984672614132463,NA,NA,NA,NA
"sigma_wtp_japanese",-4.43766877750588,NA,NA,NA,NA
"mu_wtp_skorean",-5.04701168930922,NA,NA,NA,NA
"sigma_wtp_skorean",5.59052507137434,NA,NA,NA,NA
