"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"mu_scalingFactor",0.135230061427945,NA,NA,NA,NA
"sigma_scalingFactor",0.0655321336554689,NA,NA,NA,NA
"mu_wtp_Acceleration",-1.1518924761209,NA,NA,NA,NA
"sigma_wtp_Acceleration",1.42640402931118,NA,NA,NA,NA
"mu_wtp_OpCost",-1.73863645624093,NA,NA,NA,NA
"sigma_wtp_OpCost",-1.49460218752544,NA,NA,NA,NA
"mu_wtp_hev",1.73299827279793,NA,NA,NA,NA
"sigma_wtp_hev",-5.78037203096904,NA,NA,NA,NA
"mu_wtp_phev20",0.254701174472556,NA,NA,NA,NA
"sigma_wtp_phev20",2.58948142439613,NA,NA,NA,NA
"mu_wtp_phev40",1.07325610443463,NA,NA,NA,NA
"sigma_wtp_phev40",-4.01087833243557,NA,NA,NA,NA
"mu_wtp_bev",-3.63570294551674,NA,NA,NA,NA
"sigma_wtp_bev",14.3952214295717,NA,NA,NA,NA
"mu_wtp_bevRangeRel",4.79041089901784,NA,NA,NA,NA
"sigma_wtp_bevRangeRel",5.13928873272901,NA,NA,NA,NA
"mu_wtp_noBEVFC",-2.65503835290652,NA,NA,NA,NA
"sigma_wtp_noBEVFC",1.9714372253713,NA,NA,NA,NA
"mu_wtp_american",-1.17630784440491,NA,NA,NA,NA
"sigma_wtp_american",6.22765055504772,NA,NA,NA,NA
"mu_wtp_chinese",-19.5343777529737,NA,NA,NA,NA
"sigma_wtp_chinese",-18.6090398357036,NA,NA,NA,NA
"mu_wtp_japanese",0.250633335768296,NA,NA,NA,NA
"sigma_wtp_japanese",-5.26908258661651,NA,NA,NA,NA
"mu_wtp_skorean",-4.62544050784479,NA,NA,NA,NA
"sigma_wtp_skorean",5.61066066110535,NA,NA,NA,NA
