"mu_scalingFactor","sigma_scalingFactor","mu_wtp_Acceleration","sigma_wtp_Acceleration","mu_wtp_OpCost","sigma_wtp_OpCost","mu_wtp_hev","sigma_wtp_hev","mu_wtp_phev20","sigma_wtp_phev20","mu_wtp_phev40","sigma_wtp_phev40","mu_wtp_bev","sigma_wtp_bev","mu_wtp_bevRangeRel","sigma_wtp_bevRangeRel","mu_wtp_noBEVFC","sigma_wtp_noBEVFC","mu_wtp_american","sigma_wtp_american","mu_wtp_chinese","sigma_wtp_chinese","mu_wtp_japanese","sigma_wtp_japanese","mu_wtp_skorean","sigma_wtp_skorean","logLike"
0.135138028312856,0.0623734864159955,-1.11322447864927,2.12406494231389,-1.75847059256861,-1.51429869142356,1.04385142127145,-5.1684614238907,-0.0709716129667807,3.45009492818321,0.992202355646727,2.37105548183451,-3.97074218382022,15.2505151733198,4.71119219037206,6.12699638551804,-3.14904057512807,-0.777135043289059,-1.33941104855262,7.69737091196093,-19.4672890266151,-19.5164424388232,-0.381842421035516,-5.76939996080024,-4.69271797328072,7.50306517742167,-8269.48154880595
0.134340186742679,0.0620542880224069,-1.12007104242432,2.06008989239954,-1.78281417533826,-1.53941745027504,1.10422809708288,-5.46857835770453,-0.116582376481321,3.64010837536128,1.00534972392625,2.53085302247025,-4.10641678738116,15.3002824481178,4.8862442713167,6.20200723877257,-3.16470448561597,-0.669335937141027,-1.31246289451282,7.65522649912937,-19.5026934076136,-19.3860237456878,-0.338366453749132,-5.76445847486232,-4.70541107379741,7.32967388083825,-8267.87467659238
0.13415799772612,0.0620806568780968,-1.12372334721555,2.01567940031315,-1.79313416993423,-1.55544400167691,1.11709708156983,-5.7644478634969,0.00432591062013835,3.8464046699299,0.866667366886161,2.72592395010962,-4.20867981029699,15.2986423699323,4.8191747166317,6.03040878375987,-3.16538284999499,-0.504745691452676,-1.19643143846596,7.52900561363675,-19.5377642955563,-19.3120809605419,-0.293976859826145,-5.79196566686293,-4.80791939887549,7.23087310040187,-8267.02393315485
0.13417525807835,0.0621010128035334,-1.13003105049277,1.99324945555531,-1.80136077990821,-1.56290058974854,1.12478516641289,-5.94784017008125,0.0402022004409706,4.00655684015331,0.811493125068581,2.90168752886097,-4.28829125411365,15.2122560495144,4.91797750041094,6.08064778606137,-3.14602651311193,-0.318335726494935,-1.1576683647746,7.43775588301652,-19.538704329913,-19.299978570855,-0.327394447493682,-5.82700728999617,-4.75063460687562,7.25502074088035,-8266.51728695312
0.134091104162641,0.0619828562386323,-1.13577152301485,1.98858196208139,-1.80527916418646,-1.5680167073063,1.14314437974199,-6.07984656337099,-0.0337442565901584,4.11263083100153,0.845411698199936,3.05653442525039,-4.35027798046346,15.2163212808065,4.97680678560564,6.10713729720597,-3.16180493459393,-0.102479714107948,-1.13672186550133,7.37158999243656,-19.5273729342619,-19.3116652305638,-0.240957997423596,-5.87437418623834,-4.81005324376095,7.23072700783493,-8266.23948184542
0.134647022792127,0.062451132638841,-1.15094128610619,1.97484791706179,-1.81956713424711,-1.58082741822158,1.19200328574177,-6.46572047591215,0.0175669084075685,4.46244223151103,0.655194846139608,3.7041279425234,-4.54070627789683,15.4340480624874,5.16571727403099,6.24006447466004,-3.17434318984172,1.03502001569808,-1.0170366672504,7.29956257245677,-19.5160171460746,-19.3318681900254,-0.296715613758104,-5.99936836311541,-4.76704408995741,7.02733347626973,-8265.88289849744
0.13552264263806,0.0629572748801235,-1.15245453638007,1.97024586313288,-1.81808316364621,-1.57773264489086,1.06447256815848,-6.63628728334714,0.120985240522399,4.52999458018018,0.637337605344265,4.18895587933684,-4.6781079996584,15.1051641822516,5.19032552744177,6.33612097959718,-3.14651695539234,2.2788195806298,-1.11519587132371,7.22297488387873,-19.591305228558,-19.1938816025393,-0.0450749038281753,-6.13007895864749,-4.79729760621782,7.13767748524671,-8265.47985381399
0.135776481946915,0.0631566742422374,-1.15203543664941,1.96857264608524,-1.81469423067342,-1.57510286005885,1.04082622859037,-6.62918756213251,0.0654802764819417,4.48066289690431,0.663870194825432,4.24661448336952,-4.61800762441401,15.0095520347992,5.18288778325793,6.33279186803128,-3.14889755992546,2.67596858215947,-1.06586678034601,7.17364294760655,-19.5835635555998,-19.1605679461631,-0.0861122581757457,-6.17717066013116,-4.83691594228393,7.15907104184209,-8265.18738146327
0.136365284689909,0.0637057217784281,-1.15196675779423,2.01423203344772,-1.7864352580324,-1.55223479323082,1.01691275663067,-6.16606397838668,-0.0496579530684758,3.85384324071903,0.720358872586353,3.70566469398951,-3.99770046902578,14.8402860967057,4.99996880161731,6.22560676481143,-3.46928341429908,3.88400048338692,-1.31895274483625,6.99654598782556,-19.3468147523537,-19.0673484794226,-0.266730618627841,-6.44091933974189,-4.85093817142196,7.06911873441586,-8264.88577367593
0.136320226180828,0.0636611357585277,-1.15076171667681,2.01651619901025,-1.78656228802447,-1.55377648182321,1.00621551212718,-6.1542299367789,-0.0215850505615825,3.84139881107485,0.775677160438007,3.68349661231168,-4.0192418302245,14.8590405872289,4.99542486300049,6.22073423186813,-3.37355741123088,3.71831368814783,-1.25088722298617,7.07661222881219,-19.3557115898327,-19.067432017146,-0.285488079972783,-6.42077367135104,-4.85843877696502,7.0420817873227,-8264.64955906862
0.136420080584668,0.0635796283140958,-1.15101021163837,2.00491067730448,-1.80120752891258,-1.56844959367998,1.22845092237154,-6.35782893145568,0.1168218170342,4.06395971768318,0.710658528316449,4.17583009778964,-4.43407641365229,15.0147768789531,5.02135642559224,6.3120723230047,-3.18316270593729,3.51509860276605,-1.03574184548883,7.3449946740322,-19.4589573174918,-19.0634202190462,-0.240752448361579,-6.27468522671166,-4.81012993431334,6.96964280912481,-8264.58245230498
0.136313712836811,0.0635598703180195,-1.14767415743197,2.00254815943261,-1.79944518099854,-1.56366574556304,0.93910044151827,-6.31441904062455,0.110020879086964,4.02571733318316,0.764009587077255,4.01621539098421,-4.1694458760035,15.0477481796679,5.0554776851824,6.27944185614023,-3.19110056532394,3.22791712555173,-1.10692984903192,7.21864626705726,-19.4324460022269,-19.0732368871745,-0.246763802028722,-6.28409050944319,-4.82314192892171,7.0219536368435,-8264.45293273784
0.136312272189116,0.0635695420327403,-1.14730974194594,2.0053044444781,-1.79751696842793,-1.56220985522775,0.971038861161481,-6.29063139014241,0.0921170032543801,4.00174346903721,0.775352521265934,3.96123461390643,-4.17714621106282,15.0139836724567,5.03655699656245,6.26521081471446,-3.21503979522357,3.21954476140611,-1.11359023971036,7.21985580039031,-19.4239278274165,-19.070541740016,-0.266043970542611,-6.29195935100606,-4.82756452447837,7.02634810356934,-8264.41212696949
0.136357778324424,0.0636083159957305,-1.14718617464112,2.00832642385523,-1.79657064615665,-1.56179696242917,1.00214659611147,-6.2847030730312,0.0845151649652882,3.99050986892044,0.766862991867542,3.94794016571375,-4.18043104451397,14.995622899,5.03322120210441,6.26475666972006,-3.19739087074082,3.29814644293518,-1.11927109063684,7.22533959352184,-19.4166703816514,-19.0666387632913,-0.262987038870015,-6.30898331027855,-4.83384053208936,7.01730078049435,-8264.39146150498
0.136377030310719,0.0636185523450889,-1.14761750836862,2.00910010999,-1.79600804744173,-1.56158820426332,1.01156442895202,-6.28587300062304,0.0870366019286272,3.98797544809922,0.776398348768188,3.95191814904345,-4.19826856923389,14.9895189404634,5.02682905125258,6.2643988259077,-3.20995196930505,3.34371868850863,-1.11485726958623,7.22995776583918,-19.4145692035337,-19.0632519485581,-0.267297287544227,-6.31378501672001,-4.83082819017025,7.01237795073442,-8264.38180654249
0.136419991966731,0.0636430674899611,-1.14772871781404,2.01160911317741,-1.79504822025097,-1.56116060778229,1.09254732961673,-6.26923029406391,0.057134186328741,3.98350977580233,0.747880704750349,3.95007148521341,-4.22094232607248,14.962384356594,5.01282571345229,6.25943429397182,-3.22408805293934,3.34323449588092,-1.10522804767681,7.24781826559604,-19.4162387490411,-19.0571874663843,-0.267207343159853,-6.31132101526264,-4.82942341118552,7.01881126309351,-8264.37913617829
0.136431185372304,0.0636598066805827,-1.14737244799795,2.0115845042311,-1.79451190886722,-1.560740974825,1.05824154612803,-6.27973264855204,0.077326651759625,3.97660788125693,0.775076731745756,3.9437045410685,-4.22634156424229,14.9631206914226,5.0135606487538,6.26032100622495,-3.21317377950183,3.3960726518565,-1.12247342940282,7.23647879285657,-19.3993353240554,-19.0619724544928,-0.279550413348671,-6.32264805812948,-4.83836343991879,7.00494968186787,-8264.37381464895
0.136429737080417,0.0636571718294391,-1.14749924475426,2.01169690114724,-1.79459832071945,-1.56079185755548,1.05643740763553,-6.2794594816363,0.0770406838320249,3.97723268403412,0.774480867484842,3.94352321143855,-4.22401778085112,14.9649628620112,5.01420594432239,6.26047151473913,-3.21471376965023,3.39511379439262,-1.11894594282029,7.23742940670993,-19.4030071702216,-19.0599706548771,-0.276756469612914,-6.32290324776587,-4.8357515736259,7.00638971198411,-8264.37344139807
0.136423361784324,0.0636502472929356,-1.1476616779117,2.0113678618959,-1.79488791252953,-1.56097563051661,1.05646933868195,-6.27854125384518,0.0742618130667411,3.98042663785638,0.769568747863234,3.94740293335268,-4.21939379467918,14.968354939246,5.01560262774253,6.26098044838558,-3.21800791678595,3.38003200637282,-1.11351154631614,7.23967126274309,-19.4082597647984,-19.0592602699055,-0.27232606888791,-6.31880697270626,-4.8321527080965,7.00953215287202,-8264.37315370512
0.136424479355607,0.0636503448059546,-1.14768005814201,2.011619855573,-1.79483783424006,-1.56092494823617,1.05668636340961,-6.2780745485557,0.0749477730341739,3.97947063319939,0.770656203074229,3.94547215978154,-4.22032983474505,14.9685698498855,5.0153709332312,6.26087500295177,-3.21735513722145,3.3838900485652,-1.11324480570698,7.2388321059246,-19.4089006372088,-19.0577912576554,-0.272239314005466,-6.32077837323475,-4.83195457653812,7.01007493427955,-8264.37314214367
0.136426088859187,0.0636520985539372,-1.14765906779423,2.01157964988764,-1.79482444213484,-1.56092966782675,1.0562363290015,-6.27856594503432,0.074706854045514,3.97961938878376,0.770502277595683,3.94584207203777,-4.21986522171469,14.9677527374568,5.01536593653969,6.2608045624748,-3.21773334528597,3.3843300882094,-1.11350044479552,7.23966719168379,-19.4084684540644,-19.0582406711285,-0.272352731594466,-6.32051084389443,-4.83202255836987,7.00922740976261,-8264.37314041675
0.13642507530313,0.0636512102075542,-1.1476676692666,2.01155015405862,-1.79483786574281,-1.56093313923114,1.05642238229536,-6.2783867093374,0.0747739940415366,3.97967743267381,0.770481945757636,3.9460163379086,-4.22002705862955,14.968210247592,5.01539192950817,6.2608669167272,-3.21756926241068,3.38352657312902,-1.11349750906436,7.23923916324536,-19.408427469158,-19.0583379903255,-0.272385817116248,-6.32020113240055,-4.83208379154251,7.00959497172072,-8264.37313979533
0.136425264250748,0.0636513125257544,-1.14766623277313,2.01156589127521,-1.79483545227415,-1.56093133077907,1.05641618529712,-6.27839098732444,0.0747755137591727,3.97964539004481,0.770489826580507,3.94592745182174,-4.22003172108358,14.968142178639,5.01538713390464,6.26085814372383,-3.2175870809379,3.38369328613156,-1.11346960768799,7.23929611540862,-19.4085071846911,-19.0582401063294,-0.272359640632851,-6.32039129708046,-4.83205556102007,7.00955858991711,-8264.37313973268
0.136425301207214,0.0636513564200885,-1.14766642239856,2.01156464822826,-1.79483494831091,-1.56093117493202,1.05640892227055,-6.27839876528536,0.0747716453089703,3.97964832893116,0.770493167996882,3.945928033807,-4.22002037719458,14.9681377050531,5.01538525194921,6.26085407904566,-3.21758796572153,3.38371627118152,-1.11347242976154,7.2393034220931,-19.4084908304718,-19.0582508919648,-0.272361172012264,-6.32033845820179,-4.83205598347234,7.00955764725955,-8264.37313973052
0.136425292442819,0.0636513481985951,-1.14766631611533,2.01156417616658,-1.79483512637578,-1.56093126876345,1.05640955336488,-6.27839704229364,0.0747718703037656,3.97964875507593,0.770490887198927,3.94593550277845,-4.22002340777073,14.9681393457978,5.01538572959347,6.26085594876241,-3.21758861668092,3.38370324536036,-1.11347292176676,7.23929999339145,-19.4084887788392,-19.0582551672345,-0.272361425597913,-6.32035169240829,-4.83205594127697,7.00955454446407,-8264.37313973022
0.136425294099146,0.0636513473576546,-1.14766632321852,2.01156443171683,-1.79483513862505,-1.56093122782834,1.05641036975693,-6.27839749829724,0.074772146774792,3.97964880403196,0.770491070184207,3.94593418372817,-4.22002341404125,14.968139946512,5.01538598142125,6.26085602310316,-3.21758808235515,3.38370208533011,-1.11347330738581,7.23930094271575,-19.4084908799987,-19.0582527180987,-0.272362006920109,-6.32035077506655,-4.8320572385496,7.00955602608111,-8264.37313973021
0.136425294971154,0.0636513486192855,-1.14766633303806,2.01156441678785,-1.7948351178353,-1.56093122736376,1.05640998240597,-6.2783973642243,0.0747721915698832,3.97964869791084,0.770491407469152,3.94593391997071,-4.22002319636679,14.9681397061222,5.01538596157082,6.26085594912205,-3.21758839965528,3.38370238049644,-1.11347304472448,7.23930026273671,-19.408490848157,-19.0582526857656,-0.272361819542568,-6.32035073620378,-4.83205668470139,7.00955608023988,-8264.37313973021
0.13642529556046,0.0636513486281129,-1.14766633309778,2.01156441670718,-1.79483511771532,-1.5609312273362,1.05640998051877,-6.27839736328715,0.0747721918950549,3.97964869705503,0.770491409302011,3.94593391902546,-4.22002319496104,14.9681397042585,5.01538596076405,6.26085594858817,-3.2175884013863,3.3837023875276,-1.11347304270328,7.23930025932835,-19.4084908453492,-19.0582526878801,-0.272361818036299,-6.32035073649274,-4.83205668133623,7.00955608028681,-8264.37313973021
