"model"
-3.13347804550657
-20.9890577000538
-28.0106265874859
-4.44476029648495
-10.4948656561407
-35.2874147783913
-4.02133025937243
-4.05232649759053
-2.27296368038883
-33.4958181461532
-4.79863075763947
-3.64498710209768
-11.1672672542646
-8.234550633862
-3.5751303700927
-2.27328654668366
-2.10762523899641
-13.7026333036391
-4.28192315168013
-3.61336377711492
-1.36732632888045
-9.93336037754379
-9.48274600661817
-31.874560883609
-3.85258029060066
-32.7250148188269
-12.6467352696504
-8.96120420352235
-5.1109471122837
-53.1944215425679
-2.97249087774703
-2.02024091801358
-2.07202388130847
-2.67843831415402
-2.75842606047744
-3.35092654653678
-9.14844662348679
-5.0743254848986
-8.97730710585546
-1.81109987755331
-2.56760093051573
-2.44009412920074
-6.96500690711229
-3.19540450441869
-1.85094150361159
-4.64643895641862
-2.90129653120477
-35.4866285479442
-19.8590944014164
-7.61083759488909
-41.9978829768866
-3.51882440968527
-38.1776068959015
-4.56689818301817
-2.30828095421843
-10.1628872840867
-6.65178086560796
-5.03360909239021
-1.5128561036152
-12.3659935702751
-3.25758356598454
-5.44935773083456
-16.5074549802034
-22.1194656614046
-4.56655696888464
-3.11072641536793
-37.8227897743218
-14.3515927264905
-11.6877403144187
-5.14041975259464
-3.43283749362848
-1.99782977138491
-2.46570508789597
-32.3758568724907
-5.25310765635874
-15.0061498304709
-5.04925771883101
-2.34411083910639
-7.55354294849598
-10.1021307642384
-8.95126948939357
-6.50205887236583
-14.8432959861001
-5.73396216650888
-2.34999571563855
-7.52329735701181
-22.268996421013
-2.35315284437463
-2.40081176431182
-10.6773723936043
-2.5497137219366
-1.07523759784074
-1.85383450190072
-11.8636829976348
-1.41029657098467
-1.68870582308951
-8.58471002988568
-3.05414062453075
-29.9251348969175
-5.11642319693944
-3.83840410701357
-63.2235235165933
-7.75867891716185
-3.98010774512434
-20.0017400281312
-5.64049226147619
-2.08460518673752
-30.8687111921372
-8.10961617416491
-2.60862465442159
-1.94265174331874
-3.89347450238714
-3.32197326561872
-4.43196898050361
-4.41926714387312
-7.6440569725002
-3.01630251525669
-11.4717106790847
-11.1022652868427
-16.1330698417703
-19.083906477924
-6.26200517315231
-5.19994563481082
-3.99228777437393
-1.56661018274506
-2.89745663034299
-7.28217013886855
-4.29825021436621
-10.2658223360068
-5.41099262753921
-1.96054024572996
-1.1868984199851
-2.32960308415612
-26.8659459767552
-10.1208027140695
-2.01034296985295
-5.45869449882367
-21.7087986609904
-4.86553779563405
-3.70748206570148
-56.8308520384226
-5.4777445651084
-9.7051464889105
-2.64217547578422
-63.5201319050278
-12.9710370050903
-6.73338471364735
-2.95529256663906
-6.58351554987214
-1.6268272922325
-1.94627379393137
-11.4173652990006
-4.13576073231368
-17.4845821580213
-3.27735137115025
-8.35534695144954
-11.4174280605136
-4.99776578441118
-9.15070888517432
-9.76074327617746
-41.2389534578553
-25.641563705944
-3.61069897695588
-3.5486390838257
-3.81756262015718
-7.7659759947716
-12.1016378015316
-4.24520310106728
-2.34112423958407
-6.40383315478541
-11.360373033711
-1.88404278996818
-1.91162799436116
-3.74550024665047
-15.2299572125678
-3.18275352426473
-1.81869933306057
-12.1861410266316
-2.08697809438466
-2.95878241013678
-12.0638174407981
-2.87169674999004
-4.09197171145911
-3.3047992469179
-4.1108619476142
-5.88985734189894
-1.86888958255268
-2.66178490414872
-6.5903239526159
-5.84361946469684
-5.62021849187512
-7.63387024857005
-10.1971824028769
-0.884143032644359
-1.56371338314485
-5.65632347766328
-3.97547708584091
-31.0825385077508
-2.05482155605671
-5.12686441773492
-6.86974683802461
-19.355142870997
-8.5019181834099
-6.19864049158263
-2.99036373949696
-8.86878030575151
-6.7472673506477
-4.90415470252091
-3.94853290512045
-2.34002428065261
-19.3229620285824
-9.73788492892514
-1.81819672724464
-4.92918504585498
-8.68357062291016
-5.25193495914854
-3.804809586537
-14.8104332319841
-36.1826692628515
-4.24290234228201
-2.4125907611005
-49.9624710443946
-8.1758736386637
-4.57903583698718
-1.99346853248075
-1.74334265175799
-5.59943814872164
-15.0359154920916
-11.4025859736817
-3.0150259970522
-5.4009376097306
-1.75347255987435
-2.7396595553223
-7.96563073887785
-9.9784075445132
-1.40167301979703
-3.30806352268722
-3.41449176408054
-5.39582005030094
-5.02743877983227
-9.70548549075434
-7.58791319642374
-17.9922170171715
-8.96612176846259
-6.53378841055156
-1.45666555795781
-31.7453723568613
-4.81319678187849
-10.0947095986363
-2.38089693283783
-5.54850280604343
-6.63401643361888
-3.28742617508934
-3.6232343905175
-6.20360815946694
-5.04919158644986
-2.63297321892628
-35.2289801223174
-25.5954141184166
-3.99894438313754
-2.48044398974215
-2.64524692843006
-13.6407868073943
-2.55517256660528
-1.84325953879786
-32.3845669578429
-3.50609573547695
-2.9877550766261
-5.66796182588929
-5.04020663628068
-1.24862080812371
-1.94141847120434
-8.85102722166446
-19.213473057249
-11.8451328895885
-5.88250265524581
-5.35744240870132
-3.70660413812049
-3.10231152968378
-8.50850672311828
-18.2753426475984
-3.16550471441758
-53.4604941483001
-55.7992439757428
-29.2136190361473
-2.83773744336157
-4.15857494806817
-4.30710588249002
-10.4986109798791
-5.42293016485821
-17.9702305327688
-35.9433951693713
-5.17147010625995
-6.03892219918524
-17.2137461155313
-35.5339505175111
-10.2459786382082
-4.83037311046307
-9.88363423985332
-33.9819561108116
-10.5595034290018
-34.4514093160157
-2.94974687610254
-5.60744042732059
-3.28158687745272
-54.7545773644759
-2.7617542899343
-2.09016965048043
-19.9754563090621
-16.7662242929636
-9.28299449887804
-27.3803015448456
-9.06813555463916
-18.1339790886438
-12.0958718884489
-4.17089929873622
-39.964390310317
-11.8839547728593
-6.79643439893036
-30.0997277409994
-5.11630388529069
-21.7339732031777
-2.10946356840551
-13.0199845685726
-2.00476318394845
-26.5273755840084
-21.2714646777609
-7.3289254855194
-12.4290532880072
-9.45630454012663
-17.8194853080177
-30.0284756664722
-8.94160789358745
-14.7262280328123
-19.5250792629344
-59.4584658149473
-6.76723244204978
-3.81220358714075
-47.0458609476168
-2.09370783961835
-10.5424682212696
-7.45421159273024
-2.02931648365878
-13.2159255613733
-5.64416898213488
-2.01369426614353
-6.71650921798039
-34.1930713862026
-4.36091274466414
-12.5920763947493
-2.59173577141155
-11.453186774068
-4.04559066439508
-26.3376265469109
-3.27831090468748
-54.6377411796217
-6.9088483778423
-29.94143654651
-6.05004698978633
-2.87394657643582
-2.74212663049266
-12.9278520532757
-3.41172362306064
-10.6269787298474
-18.6356468634037
-7.36600986467174
-25.8728528021058
-1.95349485957138
-6.94493451159791
-6.61443191882178
-7.36521402807828
-19.7949977475483
-14.6864503494238
-3.29405317326753
-3.84127546316679
-4.79545981729256
-10.1478327893247
-13.8620837328144
-3.91824787447659
-5.04608671067005
-26.2584740196197
-5.52442047544245
-5.29931810806056
-12.0140580985751
-2.35898837208271
-2.02435595094742
-27.0298140142752
-6.73692984375776
-7.26431997959997
-4.5481837402396
-2.99473016517331
-2.48447201648753
-6.3313828940364
-2.48730501108509
-3.04740026586769
-2.40748387585557
-1.82857355565839
-6.88047799853927
-19.6660699507846
-1.82281994255584
