"Class_1","Class_2","Class_3","Class_4","model"
-5.68821641601177,-3.46090046993416,-2.52714001147041,-6.35614158208014,-3.11319802895051
-16.5186236456633,-43.0265272895197,-39.2760506111541,-41.1790644934724,-19.4792252136008
-34.5093066946538,-52.423191464971,-43.2253465119598,-23.4525029784433,-25.4706741758417
-8.2821772788109,-9.11620749280819,-6.84542280080805,-4.7697547866922,-5.22486548489012
-9.86754417119908,-17.0093727521098,-28.4821700715126,-14.8499364241615,-11.2379687870092
-85.6916450573897,-78.2669337361768,-36.1468273505808,-49.1396912233766,-42.0770655113347
-6.7699785845679,-9.27240497609879,-5.93822055005904,-4.12782366580765,-4.40533223843259
-4.21349312951631,-3.54316422903096,-6.48253375841748,-3.80706273176843,-3.80306368085819
-2.32518657850096,-0.821736248891695,-5.30347306405389,-2.48847447502129,-1.08568010301838
-37.3173541920272,-50.0018774858575,-27.8747180247036,-43.7920386829295,-32.5680213445853
-5.02690213132027,-6.75546531208481,-12.8379884040267,-6.87306547208108,-5.62723194844059
-4.45843197542241,-7.23563792242884,-3.46391707116298,-4.98119648134438,-4.04653708261601
-12.083699343246,-12.2353595685241,-8.8611160103973,-16.3360305810202,-10.3969153602661
-14.9084673536231,-10.0796729180518,-11.6979194677328,-9.34593684887767,-10.0170747115584
-3.45393833899902,-3.57061428159647,-11.1470977020158,-4.89151293912544,-3.81670105541117
-2.50070211751857,-3.21750922823786,-13.0728504148633,-4.39804670118132,-2.84899204444933
-3.29934741955362,-1.13064856423558,-5.54741705949033,-3.10601775273365,-1.47274922780664
-17.373767851792,-22.7983065902895,-32.668052769946,-13.3749326073702,-14.8712374017143
-7.96719380183458,-2.70844978685617,-10.4758784869743,-5.47769800471386,-3.28271839300019
-6.56580597472265,-10.4908993376353,-6.93240229985695,-3.28532470538917,-3.74106202871974
-2.86794826694271,-2.02499083479093,-1.56983696630417,-2.08697188053033,-1.8546773477751
-12.3021585719974,-20.7752135318849,-19.9857337505959,-10.1018315742856,-10.7776958731972
-12.8253526836047,-13.3560408679447,-17.5095322509399,-8.09808835322143,-8.89577148448798
-52.8125091272073,-83.0199175873654,-64.8785902417904,-27.6308314941229,-30.4611120089414
-6.44054488020492,-5.68515932601425,-7.43695157505933,-3.94537841853483,-4.29507502174589
-41.1751064583236,-93.5892658167024,-90.9437191484139,-27.8076399412021,-30.6345605298435
-23.9712334066962,-43.1989769371443,-12.9596502246219,-24.5810207896164,-15.6382347754986
-24.5883268870225,-8.35914219276927,-49.3903658598174,-14.6523840272904,-9.85008144690814
-8.44362663148015,-9.9602539779161,-12.6117355590888,-5.93610920445051,-6.28572572118062
-78.6767519590851,-74.113486984268,-170.413262239255,-58.0669925901511,-64.5349179166267
-4.66290061774278,-1.73309252995986,-4.11015963741597,-4.14841948375234,-2.09910849191582
-3.46469084814943,-1.26086411803099,-5.82337505109034,-2.0078088301236,-1.52036169757025
-5.26200734590842,-1.30956628569637,-5.20552627134902,-2.74171449363484,-1.67414286140682
-2.69220442100339,-3.21147183053839,-4.4817940542704,-3.74152860096178,-3.0342695397762
-3.51908751543944,-2.13411148871243,-3.94721961079014,-3.06254281959339,-2.40338014627471
-3.13117663902592,-9.73119539084626,-9.71537217821411,-4.24433776290562,-3.59485314145318
-13.1906754740468,-28.7467169999872,-12.9228317969246,-7.10157355533732,-7.73998597575696
-9.96839793931377,-4.59651607832053,-18.6385675049373,-5.29264284932857,-5.12609259095329
-14.3085380519409,-10.6518727660417,-14.8286387338735,-9.66292164632076,-10.4153598900387
-2.05342820535301,-1.55078796956894,-3.34507956042325,-2.00706806989745,-1.82536347167709
-3.52234200630692,-4.7922294642541,-2.44832113221622,-2.43528976271286,-2.58390045725176
-5.61899749424372,-3.04292173912127,-4.35128246811083,-2.96242183623217,-3.16576234299124
-9.8860062456693,-15.901826240465,-10.0011411117909,-10.858405162814,-10.479765202938
-4.84873337405504,-3.15131637237738,-5.1036726562037,-3.11470147628876,-3.3101344533713
-2.81833537609185,-2.96699221963045,-3.47386234248206,-2.05610285763492,-2.32629713420274
-9.72091923941647,-3.83775830299452,-8.97795825769414,-5.48072679861542,-4.44865119817721
-2.45425861088481,-6.87812109848561,-2.98508167815825,-3.06394479330146,-2.7201076058092
-74.2079177432717,-102.164023077713,-25.8296341212475,-61.8275002588215,-33.1838107929958
-27.574308786817,-21.4223333490549,-53.8418612052627,-30.0218255402304,-24.0613023825185
-12.0480894864261,-14.9958167887999,-13.8124282460992,-9.18655591449982,-10.4551839230666
-75.2624689238828,-127.05505418797,-76.0669045560776,-60.7022940650983,-67.0062051085826
-4.06767854396915,-7.99773244048086,-4.88747319615335,-3.04047011879019,-3.31667487101775
-76.0060573023899,-19.6553455124909,-48.1746610159224,-52.6151125407456,-25.153503237991
-8.00473596176576,-1.49377441847706,-8.44438255066715,-6.38161370694501,-2.16134822540736
-4.7307178992474,-2.2013474307192,-2.51486998715859,-2.99035679436399,-2.48755093842037
-17.8751937207258,-6.18209437952899,-20.0786511199912,-14.2988672747245,-7.51476589034008
-6.09172554037753,-10.7626292050441,-18.0845186697225,-12.5919544139647,-7.47649840551239
-10.7012221174429,-20.8535523643714,-4.60815801705655,-13.2410211553248,-6.04275800346825
-1.85392901795265,-0.837437972946546,-4.4788496013256,-1.91275029237025,-1.09950561994384
-15.7178093532936,-17.4384853628317,-11.1651527352835,-10.7062306410396,-11.6130481531287
-4.48982808702377,-1.2406782537766,-6.10652071488334,-5.40264695579768,-1.81682989859553
-8.65979114729319,-11.4010722036096,-5.11100473217062,-10.1272728469018,-6.43132237500839
-16.6769041403005,-11.4576021599212,-20.9835100159269,-28.8399973867955,-13.8463663362273
-30.4305740968836,-50.5040897115099,-14.5938288774552,-25.7423867426585,-17.2756792127711
-4.84606908805416,-14.3423066221855,-5.59693404322755,-9.09628436645161,-5.525754850475
-3.48888133411121,-4.27389647506517,-3.36708740575296,-2.94598411660278,-3.1841259805807
-60.5997613786955,-50.3790689207874,-59.8679543432479,-34.1629396596743,-38.030254630238
-18.0379609787919,-44.2328551123475,-9.40406853531415,-19.2159365717152,-11.215785266099
-22.8936859601135,-31.7944202817196,-47.0762066435848,-14.9879503670146,-17.5209782776728
-9.29255156992545,-14.8549423745015,-12.5822931970638,-4.6074217436772,-4.95746207104448
-3.53433128079733,-7.82963144532258,-4.1213896440906,-4.05042062694276,-3.7919746753603
-3.3027979651715,-1.17855600899417,-5.01546408756495,-2.92010270555517,-1.7277630300353
-5.31328935055624,-3.6356842363595,-1.98177301256123,-5.51147575716186,-2.59411966145851
-34.4398412236078,-49.8923111155012,-34.4492099210361,-32.5055654926805,-34.3557268981316
-6.50268074849503,-6.59824866082474,-6.42048412688724,-5.01986445991278,-5.46390080123706
-19.4647125231551,-34.1982192577735,-35.2931338805919,-12.1878711622587,-13.4961308999719
-10.5352994474458,-11.1534478133684,-4.59685191189014,-9.28038448604114,-5.53761258033707
-3.47059486815096,-1.55410796588191,-6.88947030408649,-2.60702199449303,-1.81718238984705
-11.1125051184804,-17.7458482305993,-19.3387686666496,-6.23951712347494,-6.87791757365238
-13.2770567879901,-11.0551574860721,-26.6034797566067,-12.7401133639083,-11.9099435330558
-14.4058216584438,-6.28041942104825,-15.488691750881,-10.45914305166,-7.22238384543932
-8.51252778874273,-11.1650958938681,-8.42935330435818,-5.62149327873363,-6.25780961394344
-12.1085358128222,-55.4324399160395,-45.9107051163716,-30.2911369689004,-14.3384084902684
-6.49413517689054,-11.3323247452597,-7.11829285659725,-5.44639259579119,-6.13043126528087
-6.19204710426336,-1.76864371764524,-3.44784509563987,-3.95017312599619,-2.33430446337008
-10.1270120554084,-4.09304542180378,-19.7937273836234,-9.3831424876551,-5.03646128853962
-22.6700408307885,-11.7566074057896,-32.2028176861713,-28.1041887023987,-15.0371261705198
-3.8677408052425,-2.91538039277046,-3.39994988704735,-2.44368265991783,-2.69912895464345
-5.13276436055984,-5.7384189008002,-1.88888069479038,-4.21806849410055,-2.27034050704826
-27.5407673786178,-10.2722153122422,-28.1693876168483,-16.6606984294124,-11.7634960629107
-2.5450309349266,-3.94071746086597,-2.63142896386011,-3.90442603182931,-2.77553138044487
-0.892157110908751,-3.41466750357506,-6.96568471962413,-3.41702564435672,-1.18247580562121
-2.77626891964786,-1.02792507539231,-6.21010482509788,-2.67760346476001,-1.29193485975225
-18.6718752100061,-17.1006647774564,-25.5883093146476,-14.7930516986705,-16.2317709751638
-2.65358136512101,-1.01393811652445,-1.98988646608172,-2.02818637931869,-1.27546790209784
-2.52656620777239,-0.694494152475989,-4.42242045479978,-2.37309802390119,-0.95852076467214
-10.5801428868345,-16.681962659856,-26.6284624927084,-9.14161362728869,-10.0212490144202
-2.99009124525161,-4.66777960257019,-4.50487077727333,-2.94404327882455,-3.14271579987357
-29.9083363900495,-56.7768356175763,-120.303862284698,-54.8977026952338,-36.902129072798
-4.82907799475867,-20.8931964121952,-9.50346068808933,-10.2775695577987,-5.66352077976819
-3.38977790136397,-6.16691069357576,-10.5406413316486,-6.1814142225411,-4.00410592365523
-52.6624568211387,-91.4098622637608,-130.135214874492,-72.1138404490131,-59.6072903100386
-13.1103607421197,-3.79643702652067,-13.8675543827784,-10.2349118086882,-5.24904520604962
-3.14090267812293,-6.71470239383247,-7.77367235261217,-3.7988323915878,-3.56988801664551
-16.4965077868266,-41.6999290504936,-73.664307874365,-36.434092055179,-19.817853377041
-9.49952691211427,-8.80084040508967,-12.4059540018474,-5.4147062203638,-6.05266168239493
-2.50655241731229,-1.4507495726869,-4.78801277369471,-2.5288059550987,-1.71302969659155
-47.5842282428946,-75.8697798843352,-68.3894939910645,-24.7483240205641,-26.8800199862898
-10.0773807098088,-10.9040416373309,-14.0406632564689,-7.06224377485306,-7.74271122590246
-2.44718013193518,-4.2159413398922,-3.11308742547803,-2.07091839584108,-2.31852416657593
-3.70040648502475,-1.16140488393579,-5.04540917866432,-3.23429466018412,-1.42548802419661
-4.6256861604532,-8.35019847351125,-3.21025034039888,-4.69171333359848,-3.63890629970666
-3.05291452055528,-6.14623645268396,-10.0341545878053,-4.76004609471542,-3.46740329872383
-7.08472516421868,-8.17304971421714,-3.53580246863508,-6.11994160142534,-4.27593044657439
-4.88935551131132,-5.08814520267514,-3.75611712263379,-4.14436334536299,-4.10378084432916
-9.81511008338598,-7.87998222761618,-22.0262703821896,-12.3690928180586,-8.92373228270981
-4.99644732419907,-1.40009520435591,-5.40573148816465,-3.67729664888036,-1.76613336695349
-14.3524414312341,-8.55247306595935,-31.9540832810751,-13.5894237250223,-9.87588589078081
-11.5062418155608,-15.6127496369544,-16.1167510405017,-10.3991190920257,-11.1631205067112
-22.0064888372503,-25.052720014427,-19.0652056630672,-14.5312147597661,-16.0014373032872
-27.3293176967301,-49.618730370401,-17.3804752997193,-20.5665735888643,-18.8186681985428
-6.13930989065847,-5.79669968964932,-11.1708450057847,-8.98024442977291,-6.37780905881465
-6.42154954136945,-5.06637263717546,-12.932802197996,-6.73703619927857,-5.86168658900337
-7.59829976774249,-4.1299971699842,-5.41857631528983,-4.85782497424795,-4.60971336930724
-1.93784030947054,-2.98033367261848,-2.12655302435087,-3.05498516230142,-2.15615935799375
-4.40469889097823,-2.04136102444026,-10.5244485925951,-4.00158452520917,-2.60996741318162
-10.9703641803262,-8.56293951916766,-7.57403206416861,-10.3392916292642,-8.66805668609297
-5.15874081756343,-4.26474478708144,-4.12021021274917,-6.57427292515184,-4.49301628216576
-21.9263708897631,-19.6509011067562,-8.35819225920346,-21.6559168792602,-10.8618069326518
-9.54795106935956,-3.01819986659633,-10.5974144863553,-6.649453989491,-3.59310129908873
-2.5412908399258,-3.1407666767375,-1.62484082807123,-3.01387435079831,-1.91669442580072
-1.38781347234294,-1.36215800241161,-1.79721694391424,-2.83463067586029,-1.50060931214492
-2.00933517834873,-5.66040441380445,-4.6814318625984,-2.75772930290811,-2.28654112437933
-47.8502483567695,-61.7342801788608,-24.6677526943689,-37.6758263291893,-29.522671791466
-14.3484304328718,-4.78113519158316,-22.6541084640428,-15.2140627495901,-6.40737291518438
-3.48320786196319,-3.2502067672211,-5.33913497122453,-3.32933988055178,-3.42550485880035
-10.5301394794657,-7.31452594596903,-12.4955262360392,-5.63630912906688,-6.19853635230095
-35.8530725536502,-18.9169155942521,-33.3303094550941,-21.9424115575814,-21.0164863099501
-5.6217549329738,-10.7332909715063,-7.51153366743633,-3.66811587612083,-4.03732529488621
-6.16656559928658,-9.4880171030154,-7.05257005956227,-3.07242336888191,-3.34218622834879
-41.7466687737323,-79.6759746376683,-119.225194492295,-53.8689426027982,-48.3487335145391
-5.68810893008954,-6.56539349653381,-11.4008629692647,-5.90105203845648,-5.99601689892099
-17.4477679642159,-13.4662496790357,-25.9987082155421,-10.8625497606816,-12.1470522563021
-4.36500648921519,-3.64013167341952,-6.48030659152088,-2.86040273259375,-3.12593851717287
-55.7147067931304,-157.231873501996,-70.5588378439708,-92.1341642843862,-62.529940632889
-18.6011342181385,-32.6038037657341,-31.0889126733382,-13.0847142636777,-14.6038885386588
-12.9576772568579,-15.8080073123133,-7.17299939848461,-8.42498245729006,-8.01949823820411
-4.57605293029334,-1.76637598348049,-4.36279926749472,-3.02964483817673,-2.12964174681662
-5.86287663137521,-21.5783286419069,-17.9760500672625,-9.2666594770566,-6.57559637942856
-2.99664897293598,-0.949980623404415,-2.36360467957711,-2.05617367694256,-1.21314929475017
-2.33519998727257,-1.74691777248976,-5.16788197121023,-2.05862516748489,-1.96593428355419
-14.8040252151855,-27.9049031947425,-9.60664566220025,-11.5097452943584,-10.6039856516792
-9.45903229881835,-7.71960598330039,-10.3585408231166,-5.84482096754604,-6.6708967198071
-17.4542956135528,-60.5570279407184,-20.3278126910676,-16.3109584548559,-17.3928305440744
-6.93263355093958,-2.96893258243209,-6.55313917628819,-3.85439872651086,-3.47938380599796
-14.7013447231944,-15.2532448535987,-16.1365589620773,-7.934950438014,-8.52230503492484
-31.0530404951414,-21.1329015650243,-24.6291661871866,-13.6810423649706,-15.0086148472472
-4.33676204265067,-11.7274267702132,-5.61756747881939,-7.1595992392047,-4.9745133382088
-12.9106774721199,-18.6298624036537,-11.431372015653,-7.01943617513037,-7.79480988470877
-11.0390842666456,-14.445055226423,-10.4480440243444,-7.52751237004761,-8.38189238280376
-80.9801223289751,-76.010861599123,-73.026942588166,-39.7205918889996,-43.1059632603129
-25.5927658118894,-51.0258433557883,-42.0927846742913,-32.2317466949035,-28.7679496728231
-4.95946775541008,-7.71183598197343,-4.77934126692324,-3.35989426593902,-3.63716599770075
-2.64502984817856,-7.53010020471412,-7.3525624391804,-3.86381985945053,-3.05552580194546
-4.85832021157953,-2.69158093368525,-3.98652014484314,-5.69223790652949,-3.23075758985611
-7.58683734222496,-20.7624526805,-23.0932444824894,-13.3359059303223,-9.3129971304481
-18.704177914477,-28.3505695652686,-13.6343350656917,-11.2820345649543,-12.5597959411652
-4.25491551933346,-7.90296437013364,-4.71270587082863,-3.99506557931689,-4.27955899531538
-1.8896171407059,-3.51772607330484,-3.96731287883548,-2.73936862520594,-2.16872100642749
-8.67246496020043,-13.1336742527275,-11.9320541876063,-5.52046663947291,-6.09061033355103
-15.3737446035968,-11.4787443003413,-27.446183822912,-11.0934477805119,-11.8856139676137
-3.28276473690806,-3.01906298265978,-7.1071688794538,-1.96594259172686,-2.24189644532642
-2.51893834286839,-1.2783657305818,-3.83930852867489,-2.36732764041167,-1.54124944902656
-5.10308773354437,-7.33609148442554,-10.3482976051346,-4.94259709080728,-5.30209180165294
-20.7916513901006,-36.5365977529752,-16.8457030368774,-17.4810692366765,-17.8142452802829
-3.18829185875099,-4.8295092974062,-3.56838902639185,-4.08161176895637,-3.52329459191992
-2.12465130187557,-1.30188875829518,-2.37122070870644,-2.46727719760028,-1.56164764551664
-26.0924442139949,-10.831400599348,-25.4538099960784,-15.9123805915731,-12.1580210554978
-2.74117237574733,-2.89471312646997,-5.95978861287755,-3.00762179121563,-2.92914773280401
-3.36875306402929,-3.74597581849079,-4.73806039308646,-3.23300264160584,-3.41430167295638
-14.5604438267153,-22.0938159478981,-13.976131381502,-10.132716737621,-11.0926928650754
-3.90041580270658,-2.04459466544764,-3.53205750601389,-3.2233668668203,-2.30803142637391
-5.19770705207589,-3.28040658286344,-7.21212373362542,-4.44589928156558,-3.82263553317304
-3.59552797774005,-6.6848944382805,-3.65956715538243,-5.38461558383952,-3.99447750683708
-10.3651798121645,-6.65970608389803,-5.37880347404783,-6.44411812669991,-5.97878098661619
-7.60196936899001,-8.45300753344082,-6.62814427997959,-5.70740526346259,-6.23272134741454
-1.78465536816692,-4.70183247160792,-6.5922544559924,-2.52919711132364,-2.0617658185784
-5.38224159880873,-5.54129774692841,-2.61831353632099,-3.19480981603646,-2.90748368436517
-11.7515014000084,-18.1771228968955,-13.8912323008279,-6.11469588279317,-6.57045861920199
-9.91129274332813,-7.98230552645955,-6.51952557540076,-7.25698113939636,-7.06457615153681
-12.1354404653606,-7.83722127409289,-22.8471343453055,-6.6735299034098,-7.5059812173208
-9.33127792394164,-18.3490158508562,-10.8897632106514,-6.1870198465758,-6.96023108115096
-10.0421021543813,-23.7793131667435,-33.9374757324608,-15.7225140732108,-11.3310124836259
-0.761068770845488,-2.6979495148773,-2.62725264321264,-5.06540538360114,-1.23536479237549
-2.20312304863879,-2.3107894659932,-1.44195728611885,-2.51947092957919,-1.73487411710774
-4.8567351299957,-11.8289339776915,-8.68331652678577,-12.8654029111712,-6.13392268548325
-6.50041260645178,-2.44120779416942,-11.2861043948357,-4.4010409553725,-2.80709021167681
-63.7366239310129,-134.379182654988,-22.2918732157797,-67.2759057574755,-29.6485711168022
-2.29241388452468,-3.36592709206712,-6.20859894627105,-2.87072305307173,-2.62638001732191
-10.2625352819748,-4.86885876979495,-11.6448270741771,-5.99138319547267,-5.39927270178348
-10.5197832276458,-13.5817724651696,-17.832406262532,-7.11574727737543,-7.88991929725073
-32.4335958886265,-54.2485101407115,-27.421459777839,-17.6918166707153,-19.0198805499112
-8.25163705362069,-14.8613144380905,-25.1596358438389,-10.1831483095071,-9.23364297586839
-10.4675701991042,-8.78780919558932,-13.6783087432081,-6.02532273483583,-6.66315793966126
-4.05298955321379,-4.42778533906837,-2.84184697971456,-2.92434553800588,-3.06618994023541
-12.9443556686265,-17.0701455664147,-6.84777305447122,-9.61935350942993,-7.88321598877
-6.64127211997017,-18.2190735480477,-9.28440660423777,-15.2580466615373,-7.95910919049459
-5.70495210531163,-5.58108981558701,-6.90640966878433,-5.83570826757217,-5.83609110359068
-6.55973833129111,-3.01919045187678,-5.31345168553183,-5.20744844606062,-3.58939340034711
-5.13375230872113,-3.4794973233408,-5.69919337286552,-3.53690662946201,-3.78014298833819
-29.2168919186231,-29.2080356750732,-74.1488240134317,-18.4809204807661,-21.0286875104739
-13.0728191457271,-3.62271251887271,-13.2096732457953,-16.8693524854449,-5.11743056523385
-5.17552102898704,-2.38326087113415,-2.90471796546418,-2.6671497258608,-2.64062614419272
-5.51633702565938,-10.1791650598985,-14.1911601264572,-5.764098765452,-6.08457896597503
-16.9962736583343,-8.22401843522541,-27.5900452559742,-11.0145726846721,-9.49684876073048
-7.06043700791106,-3.14082316647181,-10.4077314228772,-7.9970293143746,-3.92112277153599
-5.32422489297839,-3.78692560068069,-4.75782055246199,-3.95294909772489,-4.03921450278109
-21.6644019413717,-27.0495286166743,-34.6221966264117,-13.4207001467033,-14.737267947382
-49.1380389042857,-50.3501593238732,-101.966392275516,-37.7366455620615,-42.0797771878226
-5.69715208400924,-8.8314568737364,-5.99155190086557,-3.22339434987483,-3.57341165439792
-1.89403120478045,-7.226949880496,-14.7750965961819,-7.24878433676366,-2.50995243427282
-82.3704986601642,-19.3065769051721,-87.261370870048,-57.7657806317046,-25.9065837598066
-12.2209177348254,-3.73657772815644,-10.2127094431813,-11.4060519734176,-4.86025597278031
-8.5416246690217,-13.0268373277392,-4.20457743043768,-4.40401993061608,-4.50428413464117
-3.03955970584227,-2.28020407926713,-2.4130904912886,-2.13780868052866,-2.29697663944422
-2.29157876713583,-2.34737788046736,-6.82135851060289,-2.45240957419282,-2.40680804569631
-7.26928813022392,-3.50239695270553,-13.5953653306697,-8.06400796742015,-4.28238729063553
-15.5541898374703,-20.8814620487203,-55.9729993335577,-25.1118858901349,-18.3193830725065
-23.9143930628312,-12.9165068277035,-12.5716701333237,-18.2586266917831,-13.6002870362788
-3.94381860491475,-8.96137552942932,-2.43097071666633,-3.35973245385005,-2.72304685570901
-7.62619002570676,-2.81089214116154,-9.22293607603261,-5.21355547479529,-3.38558282301662
-2.99935770174239,-1.75194134568098,-2.14837536603989,-2.21464571724544,-1.97685889485501
-3.82860850858292,-3.5651729195366,-6.1586196847318,-2.3416509591253,-2.61085026633348
-8.79952008197779,-12.6016859225665,-9.37634959932656,-6.27161259045505,-6.94941115502158
-14.2556964133048,-9.98380957591279,-9.39964955466193,-13.787874290559,-10.5047421496624
-3.99498434725391,-0.73072213528427,-6.04519612297473,-2.05591594770828,-1.00210319462745
-2.73584249329608,-9.66862749822299,-6.47269285689905,-3.65065108359793,-3.01584801604213
-8.35296164991658,-2.72002814131121,-8.50296791580874,-4.17018117607621,-3.26529002235709
-11.553332190191,-5.71584823033035,-14.2208891610789,-7.10817379297138,-6.44472510309148
-7.54271038425946,-7.29209411187499,-8.14131721136692,-4.48944600447195,-4.86340620103841
-19.3807808718949,-7.27272523471165,-27.867502766858,-11.10968830988,-8.54333781472047
-13.1398100201247,-10.7620619779634,-27.0053837159118,-8.81824401910008,-9.73409302611647
-18.8350233622632,-17.796385017397,-47.8661816809777,-18.562916062665,-18.7065569343097
-15.22548485587,-12.4332433926024,-11.9938938618343,-10.1446013804443,-11.249540140778
-6.89669122782862,-8.56130597229132,-14.4824087884543,-6.78333630260042,-7.12906581223848
-2.44660775227727,-0.359496112850839,-5.18366681706803,-2.2648286683048,-0.623566410703158
-53.8450960877874,-76.8238909478587,-60.8302628981925,-23.6014173988636,-26.0637698138153
-6.88943641000035,-3.6417525130707,-7.46467877849593,-6.07561239366571,-4.39056030929761
-9.83697811520856,-29.6858206669144,-9.2703674683608,-10.2681418472461,-9.88146758710685
-4.04759823606254,-5.20344590700909,-1.8782328149297,-3.77260090373606,-2.25946945867407
-6.91981021642553,-10.9749607772428,-6.64030740144882,-9.57636196159437,-7.14205901661306
-13.0153854332122,-6.46618714811107,-12.3493148368695,-9.84583286887444,-7.71599615792693
-7.563443812735,-2.46301590617021,-4.03414176841884,-6.12201422872865,-3.02789251952494
-4.45523339109245,-2.21022019839504,-4.93128297025042,-4.57420289101768,-2.59877167481603
-8.22035004595096,-13.4326760402237,-8.48939177213689,-5.14429609829164,-5.73112345979879
-6.87244348242199,-9.8237444230482,-14.1077583652581,-4.60626853617373,-5.19137791956409
-4.01475433603269,-4.33539227366903,-8.77401030714554,-3.04688478282643,-3.41038587153123
-57.8588499680077,-69.8454808281052,-96.4566247844454,-34.4711888179642,-37.3014529048956
-27.165341840989,-32.6746061670462,-49.4863865676335,-33.2136484358342,-30.2124559931777
-5.88245026340469,-6.58036782282799,-10.3929261265018,-4.32173812919304,-4.89544303520117
-6.7804276911873,-2.7362742149397,-2.84932480882109,-3.7663703744254,-3.08637483394391
-5.64535656180324,-2.46338231033598,-4.72441605911561,-3.39140467846477,-2.81612325374546
-21.8240934093702,-29.3277135949221,-26.1760278388908,-10.83231606617,-12.1490701102389
-3.45117857708623,-3.26464748964301,-2.09507607803013,-3.02120219208224,-2.48563064880323
-3.16838398754921,-1.24400753900431,-3.23699994069038,-3.28742106941734,-1.63185136299152
-38.4045635736556,-56.4310549604331,-28.4110751189865,-32.9197088494988,-31.233554681535
-5.25232164254714,-5.92360807173569,-7.40671493504482,-3.48259005244363,-3.87898837551174
-2.54477527289202,-7.01595575098523,-3.6080236076675,-3.40843451759586,-2.8232396184552
-6.04663138751576,-13.1038124735794,-6.6685691905536,-9.04403458622733,-6.57307869537303
