"step","user","system","elapsed","tot_cpu"
"ms",154.988,27.246,20453.516,182.234
"est",216.071,25.643,3726.412,241.714
"cv",445.773,54.021,7150.323,499.794
"psi_data",2.88099999999997,0.0249999999999915,2.93599999999788,2.90599999999996
"speedTest",135.274,1.25200000000001,319.897000000001,136.526
"psi_og",0.865000000000009,0.000999999999990564,0.871999999999389,0.866
"feval_og",30.883,0.00400000000000489,31.1450000000004,30.887
