"b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","lambda_ICE_1","lambda_PHEV_1","lambda_BEV_1","class_intercept_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","lambda_ICE_2","lambda_PHEV_2","lambda_BEV_2","class_intercept_2","b_Price_3","b_Acceleration_3","b_OpCost_3","b_hev_3","b_phev20_3","b_phev40_3","b_bev_3","b_bevRangeRel_3","b_noBEVFC_3","b_american_3","b_chinese_3","b_japanese_3","b_skorean_3","lambda_ICE_3","lambda_PHEV_3","lambda_BEV_3","class_intercept_3","b_Price_4","b_Acceleration_4","b_OpCost_4","b_hev_4","b_phev20_4","b_phev40_4","b_bev_4","b_bevRangeRel_4","b_noBEVFC_4","b_american_4","b_chinese_4","b_japanese_4","b_skorean_4","lambda_ICE_4","lambda_PHEV_4","lambda_BEV_4","class_intercept_4","logLike"
-0.0583529127255704,-0.0380293078447326,-0.0738671347666762,-0.344476669064692,-0.394432483526272,-0.241572210235117,-2.09165813534212,0.476220057885812,-0.268917316541223,-0.0297045671842686,-1.2235243228788,-0.166465866998516,-0.195700854404161,0.783984508845396,0.537264852401296,0.700065965896556,0,-0.178963192680326,-0.10408953290776,-0.177721242872793,0.212901923275865,0.315580747651992,0.146856766863168,0.0294298908753644,0.314964926264796,-0.0633547563136236,0.0926746840753864,-0.781427945521085,-0.0117958879590264,-0.15648371322692,0.716986926075422,0.505541570528968,0.745744313354343,0.28026317382176,-0.0737430472893074,-0.097182662410388,-0.220039114917368,0.0658965394411999,0.144276221321281,0.132593954574338,0.245979361618098,0.269447904837672,-0.525432584615432,-0.562532433156747,-5.33233466504364,-0.141138723438576,-0.728777756180243,0.381732798407744,0.64857604784219,1.09507206621112,-0.0201304219025206,-0.024528354095457,-0.165827469464194,-0.101449804564228,0.284483646495468,0.207899159751999,0.54676257676036,0.635049012952815,0.354264405527987,-0.367884219498353,0.0246635133383102,-0.284719280910499,0.211933968154501,-0.532103662548262,1.04654388939025,0.617776488141757,0.927918665166842,-0.056260476266205,-8252.1429789304
-0.0583532583794119,-0.0380279394498085,-0.0738749731242393,-0.344510098837483,-0.394463112500094,-0.241600907021239,-2.09167094985607,0.476225265768121,-0.268910735073603,-0.0296493895820056,-1.22346451858149,-0.166412066757984,-0.195644293742192,0.783974700571057,0.537254808085976,0.70003199704103,0,-0.178970311624322,-0.104084926683909,-0.177753513267684,0.212896089434156,0.315575431666452,0.146845371617575,0.0294271425743109,0.314986160201863,-0.0633629314647123,0.0926649796750755,-0.781456946954039,-0.0118009619834668,-0.156491285848752,0.716970301348449,0.505544720716556,0.745740696619486,0.28025550571919,-0.0737428395155373,-0.09718502494101,-0.220030965493099,0.0658943871588333,0.144266658512606,0.132598527596296,0.245983852575713,0.269453556334574,-0.525401484138486,-0.562519946151145,-5.33234063434045,-0.14112796934849,-0.728774746210047,0.38172121510723,0.648550074694832,1.09506801831379,-0.020121311271841,-0.0245284080285839,-0.165828261837195,-0.101435519263146,0.284512334439736,0.207900882418721,0.546780250437766,0.635045403804845,0.354299565667302,-0.367890164564455,0.0246126241885023,-0.284739583871067,0.211893769750211,-0.53212502296248,1.04657621226782,0.617796641247898,0.927912629541105,-0.0562604690231688,-8252.14295693974
-0.0583509492749829,-0.0380194354616358,-0.0738628444430286,-0.344587449758525,-0.394529997248033,-0.24167384064267,-2.09170695815743,0.476264035683865,-0.26890057714625,-0.0295156141956982,-1.22331219797077,-0.166287950502574,-0.195520549969274,0.783948502841369,0.537238550117142,0.699949832520222,0,-0.178968255066335,-0.104090226602209,-0.177718780888557,0.212884029379333,0.315567079130714,0.146821279963205,0.0294102435083114,0.315040862151276,-0.063386697422708,0.0926419483898484,-0.781511861061266,-0.0118207628436625,-0.156516167486899,0.716935772390834,0.505547203916835,0.745748500916007,0.2802367681785,-0.073741894352259,-0.0971654107316338,-0.220025544544944,0.0658870186784605,0.144248286289021,0.13260798428924,0.245992299814297,0.269449204583349,-0.525333287278225,-0.562486341140884,-5.33235445568336,-0.141102441097508,-0.728770866433455,0.38169836356747,0.648489519991555,1.09506227874593,-0.0201025654200137,-0.0245295711834664,-0.165828251178406,-0.101458748640779,0.284575702643918,0.207911331823049,0.54681799569196,0.635041473947821,0.354399179174268,-0.36790203449419,0.0245084527308119,-0.284791936004918,0.211801853441867,-0.532187361744369,1.0466515647028,0.617840084566282,0.927893840218795,-0.0562576995092491,-8252.14291256627
-0.0583498386468229,-0.0380399891988825,-0.0738607429158323,-0.344682814499603,-0.39458784689624,-0.241801854550293,-2.09179451498161,0.476305368625336,-0.268924292699428,-0.0293360552311533,-1.22306087254544,-0.166137966428207,-0.195385160931479,0.7838952777884,0.537248017173603,0.699888733946467,0,-0.17896762538519,-0.104099532495197,-0.177723415603263,0.212875055074226,0.31556615353123,0.146799788769798,0.029344351129798,0.314991468502667,-0.063432305309135,0.0926156544892809,-0.781523610407654,-0.0118802239095896,-0.156589822942293,0.716919383326553,0.505502269310545,0.745801845639368,0.280225353777204,-0.073742487870218,-0.097159150259518,-0.220040208131632,0.0658763216252187,0.144252440923074,0.132620028628674,0.24596252185152,0.269356790240131,-0.525289966199643,-0.562434854848644,-5.33237056682229,-0.141066735615439,-0.728775602124827,0.381693534719272,0.648421942595253,1.095062037057,-0.020098321930135,-0.024529211303736,-0.165837910046919,-0.101453704699388,0.284618303128509,0.207948423185412,0.546843868361509,0.635112421106514,0.354353775402457,-0.367887735474679,0.0244505366684664,-0.284897434166159,0.211701541106354,-0.532330029974721,1.04674249620799,0.617876371182826,0.927929446602339,-0.0562264485126212,-8252.14286321002
-0.0583489426603187,-0.0380106052844489,-0.073862928265247,-0.344718429882614,-0.394608309787551,-0.241851885206111,-2.09182574513739,0.476305695504252,-0.268934122655134,-0.0292732745626311,-1.22296851341756,-0.166085591987335,-0.195334865974692,0.783872650440823,0.537252526276233,0.699885928343077,0,-0.178966009721327,-0.104073642203246,-0.177720548893902,0.212872185194747,0.315563574211034,0.146794073473377,0.029317792847786,0.31498268962271,-0.0634457165419317,0.0926046588150955,-0.781522786572809,-0.011902877255936,-0.156618719209474,0.716919071722254,0.505484915167289,0.745817078984016,0.280227085172275,-0.0737400045068676,-0.0971675114494751,-0.219996028668307,0.0658761399938769,0.1442618226821,0.132626220064222,0.24593516510499,0.26934275606734,-0.52528822298391,-0.562418854342494,-5.33237612442738,-0.141055639813892,-0.728774604917552,0.381697808356618,0.648401932725583,1.095058865529,-0.0201006037725916,-0.0245294646634691,-0.165826317099417,-0.101463816389267,0.284629652603206,0.207967014510793,0.54685284530579,0.635140313129816,0.354343504169388,-0.36788282881484,0.0244369069030109,-0.284943423204613,0.211672068491019,-0.532384130606278,1.04677496140645,0.617887612478874,0.927942696407614,-0.0562134439280932,-8252.14284929891
-0.0583468154792044,-0.0380127704548995,-0.0738579998901564,-0.344800230690277,-0.394655560105679,-0.24197230232665,-2.0918909035068,0.476246053805588,-0.268955878871454,-0.0291521144768246,-1.2227663011699,-0.165986638722286,-0.195209287884045,0.783810470575,0.537249429498345,0.69995600537504,0,-0.178962973620016,-0.104070381647635,-0.177718272846669,0.212865578686425,0.315543308341479,0.14679316493313,0.0292534988893692,0.315019939295345,-0.0634553621431693,0.0925703168325269,-0.781499975931613,-0.0119560683677092,-0.156683387057372,0.716943429521908,0.505447252726708,0.745814366762611,0.280260928479574,-0.0737420643156974,-0.0971661176337274,-0.220011080360159,0.0658880717960594,0.144312646438486,0.132651130867595,0.245796455519126,0.269412286778169,-0.525345933771172,-0.562394508056567,-5.33238561910264,-0.141038944249956,-0.728755084726499,0.381711967837859,0.64837933747525,1.0950143567218,-0.0201150943308812,-0.0245294047698309,-0.165857504098742,-0.101461488552173,0.284642367665427,0.208030822477289,0.546881107430135,0.635194951206933,0.354376181834332,-0.367883915566328,0.0244291581885542,-0.285068401349306,0.211630380303452,-0.532498522947892,1.04684370834561,0.617901404421479,0.927956340086827,-0.0561800278346189,-8252.14282385679
-0.0583469759535277,-0.0380233972845435,-0.0738577136704809,-0.344809665521349,-0.394662888023014,-0.241985246832932,-2.09189953989269,0.476243435398775,-0.26895819657646,-0.0291407120997976,-1.2227477572908,-0.16597830055651,-0.195193153492509,0.783801814070072,0.53724465976216,0.699961322848437,0,-0.178963966985281,-0.104081493684917,-0.177719821233092,0.21286243399661,0.315537076207334,0.146792916722755,0.0292525576636391,0.315020625390424,-0.0634482817950395,0.0925639685115857,-0.781495995323266,-0.0119608882681112,-0.156688624814058,0.716948940538789,0.505446268231691,0.745809343535015,0.280270113446589,-0.0737419567571921,-0.0971643123758344,-0.220007238637925,0.0658877465805517,0.144319181325379,0.132652710340307,0.24578249855332,0.269413572638489,-0.525354430099042,-0.562395690918478,-5.33238627869316,-0.141038709462051,-0.728749529357352,0.381714360250333,0.648380199050501,1.09501100433597,-0.0201155611082447,-0.0245295616326811,-0.165835873734074,-0.101463403506432,0.284642686728348,0.208039259750331,0.546887124054773,0.635201297659158,0.354381661118812,-0.367886202557866,0.0244279241508273,-0.285083846331282,0.211628913351299,-0.532506802322652,1.04685152159349,0.617902445769182,0.92795979966577,-0.0561762777673717,-8252.14282094619
-0.0583469960367995,-0.038018339633387,-0.0738572337617998,-0.344839707304009,-0.394692233400407,-0.242020553866728,-2.09193596653344,0.476257906552301,-0.268966842516427,-0.0291162237972975,-1.2227096835188,-0.165966684744184,-0.19513538511989,0.783768907957466,0.537217480367291,0.699961322312747,0,-0.178959720465524,-0.104080608435422,-0.177718565757461,0.212844520326619,0.315502803351809,0.146789953026063,0.0292751308084038,0.314999694757049,-0.0633946994487886,0.0925362088589875,-0.781485597581319,-0.0119681965876451,-0.15669299772487,0.716977964132272,0.505459434641367,0.745777797961239,0.28031511087173,-0.0737418160583999,-0.0971612984868247,-0.220007905963139,0.0658777688257999,0.144339225026302,0.132651013088947,0.245754561425142,0.269379664262875,-0.525384025754782,-0.562415336075792,-5.33238687633039,-0.141044030625789,-0.728717270500876,0.381720621976047,0.64839671215113,1.09500856240362,-0.0201096490766376,-0.024529499340169,-0.165841326253291,-0.101462440026568,0.284639707163778,0.208071483815435,0.546917397914618,0.635219029794091,0.354400176421661,-0.367899741509747,0.0244188439344126,-0.285131429534862,0.211635625905537,-0.532511981803668,1.04687430843646,0.617895810399638,0.927963832298699,-0.0561606846890876,-8252.14281352411
-0.058346284680074,-0.0380286783167588,-0.0738576234020104,-0.344854647089989,-0.394711576382108,-0.242035868552137,-2.0919545743527,0.476260122705137,-0.268964444260123,-0.0291114537475454,-1.22270659493568,-0.165964240006788,-0.195120446236992,0.783756411079212,0.537210647969489,0.699951910163995,0,-0.178957903830364,-0.104068408333074,-0.17771494673936,0.212844938000713,0.315496425329029,0.146791155774169,0.0292596823359913,0.315027407288941,-0.0633921010024214,0.0925267104639766,-0.781485261823825,-0.0119661804510173,-0.15668966369937,0.716988235285581,0.505469772199225,0.745764524659868,0.280336318319731,-0.0737416489234676,-0.0971597618455991,-0.220006570761206,0.0658707247789128,0.144342255176385,0.13264546294709,0.24575692094192,0.269368894144038,-0.525394025363005,-0.562423429748588,-5.33238740751455,-0.141047048783576,-0.728710427114014,0.381717711684576,0.648410575626206,1.0950087463847,-0.0200981266326393,-0.0245293284855277,-0.165841661156688,-0.101462504581325,0.284640335119729,0.208083971239227,0.546936408251718,0.635230628757278,0.354384727615525,-0.367905368066635,0.0244184437485863,-0.28513800181901,0.211639083229572,-0.532512517422504,1.04688539080199,0.617884948143127,0.927968966057817,-0.0561430621210519,-8252.14281172072
-0.058345922054368,-0.0380211094468366,-0.0738567843817148,-0.344863361232313,-0.394722463649604,-0.242044335327805,-2.09196573995942,0.476259728635197,-0.268963001084492,-0.02910980308684,-1.22270623181351,-0.165962874423327,-0.195114375783531,0.783749761911125,0.537208679860973,0.699946382703965,0,-0.178957932602493,-0.104075988465926,-0.177715635835746,0.212845850101741,0.315493839516106,0.146791615224816,0.0292494503385398,0.315038922771924,-0.063392594936148,0.092522618820187,-0.781484960828262,-0.0119653449414773,-0.156687926040825,0.716992769821283,0.505474634750143,0.745760218468589,0.280348867230149,-0.0737416514594785,-0.0971609152030431,-0.220007156091432,0.0658667743493162,0.144342789117999,0.132641972826632,0.245759899132912,0.26936552783985,-0.525398825199189,-0.562427377862281,-5.33238770069099,-0.141048467965468,-0.728708620839661,0.381715301592598,0.648418749087575,1.09500848747835,-0.0200906185146497,-0.0245291997617767,-0.165841848325767,-0.101462052990347,0.28464180112869,0.208091059370407,0.546947114938881,0.635236777645482,0.354377983938577,-0.367908474811687,0.0244189681484752,-0.285139385030951,0.211640746011143,-0.532512641834989,1.04689183794327,0.617878545645343,0.927970832080793,-0.0561322642860556,-8252.14281061427
-0.0583423821470155,-0.0380226259396901,-0.0738506238427403,-0.345011891011481,-0.394902029902565,-0.242187113596702,-2.09215147074382,0.476194156049972,-0.268929878479502,-0.0291020268980028,-1.22273262455355,-0.165929562032346,-0.195078228336867,0.783655118376034,0.537203737581652,0.699857982986365,0,-0.178958007831506,-0.104070007535049,-0.177717219646419,0.212862755328415,0.315464243963667,0.146777547324541,0.0290956966981477,0.314984293824489,-0.0634148366584263,0.0924990438566968,-0.781485866545407,-0.0119670952393211,-0.156676441398896,0.717034143111646,0.505528627757766,0.745816270166234,0.280574054199635,-0.073741376151433,-0.0971641373242752,-0.220005858160951,0.0658103642538115,0.14432396209022,0.132583080427649,0.245833014878715,0.269406863450589,-0.525459295046147,-0.562469923823525,-5.33239351019916,-0.141062046236511,-0.728734450575275,0.381668248600941,0.648551578465202,1.09499466967527,-0.0199453750255915,-0.0245296369610842,-0.165832410174468,-0.101465492802487,0.284702807268393,0.208219715092735,0.547112561239981,0.635308466774256,0.354413602785122,-0.367961061862246,0.0244483822555551,-0.285108122855816,0.211660237393581,-0.532515313070974,1.04700509821354,0.617779599282824,0.927947858409994,-0.0559428152014117,-8252.14280193296
