"model","tot_elapsed","est_timeEst","est_successful","est_code","est_message","est_LL","est_AIC","est_BIC","ms_n_points","ms_n_best","ms_n_within_tol","ms_did_best_conv","cv_in_avgObsLL","cv_out_avgObsLL","cv_pctDiff_avgObsLL","cv_std_pctDiff","cv_in_avgObsL","cv_out_avgObsL","cv_pctDiff_avgObsL","cv_cpuSec_val","psi_prime_mean_all","psi_prime_mean_chosen","time_per_call_1core","time_per_call_2core","time_per_call_4core","ram_mb_1core","ram_mb_2core","ram_mb_4core","psi_prime_ICE_small","psi_prime_PHEV_small","psi_prime_BEV_small","psi_prime_small_avg","psi_prime_ICE_big","psi_prime_PHEV_big","psi_prime_BEV_big","psi_prime_big_avg","feval_cpu_sec_small","feval_cpu_sec_big"
"LCL4_NL_pref",31685.1014556885,1433.09548592567,TRUE,0,"successful convergence",-8252.14269582094,16638.2853916419,17127.8248600329,93,18,71,TRUE,-0.747800345096096,-0.772756676194011,3.56360417485744,12.1383806497831,0.473464696864634,0.462616013932907,2.17763073629725,0.0663999999999959,0.290426408719346,0.311468086285195,1.3310365819931,0.906338865756989,0.789553980827332,969.5,1300.3,1619.1,0.37098,0.44164,0.28293,0.365183333333333,0.00495,0.0078,0.00521,0.00598666666666667,12.253,18.304
