"Class_1","Class_2","Class_3","Class_4","model"
-6.9612926298684,-4.10095144375613,-2.17891449057083,-6.83307208681814,-2.75297661725644
-11.4375239447449,-21.1060800116463,-10.2555324196523,-6.64045051232742,-7.34988753284649
-35.7153103858169,-44.6567104996484,-40.4476350217462,-22.1595514132441,-24.4008383870757
-4.40276669248384,-1.47986406834997,-4.36174331441351,-3.20516713037227,-1.71326933398891
-9.49961875697643,-13.8601119953731,-25.3664364877814,-15.1781764405863,-11.0978096694628
-7.13131875433966,-8.54189152776251,-7.0294110497703,-4.26680682684886,-4.57491380273099
-22.9109856730579,-36.1660697613043,-13.029910198605,-12.1816762668951,-13.245516447563
-4.23867773982644,-3.41034416818819,-5.71231652194284,-4.22564017974616,-3.70397773220724
-4.02969492134683,-3.59716459552139,-5.10137481710839,-2.61056733803843,-2.91606640566282
-3.35127839768907,-1.60364612079876,-2.32160139388163,-2.56155232568071,-1.82490875550245
-2.3622716766029,-0.996020900951656,-4.20368052945949,-2.7965727641025,-1.2227758069278
-5.54775394540206,-5.85849291888783,-9.9413659592684,-7.35092851487412,-6.00403638967456
-4.44047226426002,-6.64329201787297,-3.43131076836746,-5.05892964204943,-3.97218751702135
-14.2852346611965,-12.3507659363052,-9.15361824034886,-16.1973728234667,-10.5705896031984
-3.32181071313481,-3.01628560120129,-9.99646627718084,-5.54013057809685,-3.42465169645944
-10.6826784755432,-5.82844117404967,-21.1222387554781,-10.118550050773,-6.92367826083095
-8.48123652585887,-9.90227300702857,-12.2352946592036,-6.1428876183925,-6.77458132764676
-2.25251660024898,-2.90814349856022,-10.6234426931659,-4.84814686134808,-2.64995916626344
-4.06249458263466,-2.67453001724895,-4.16634561063012,-3.32818712264357,-2.95346825312497
-9.09194335316934,-2.65012836263155,-9.05840628208892,-6.34597529967853,-3.14409431728487
-5.75682325050006,-2.62824737131355,-2.89591734035673,-5.05443987766291,-2.8779712333244
-3.36180829052854,-1.88190791309368,-1.50415282795302,-2.46018523999879,-1.76278794885089
-12.3902796142907,-18.187896462418,-20.9527850593159,-9.95763449051251,-10.7112146519583
-13.6814983455036,-10.9935988554412,-16.1739198735451,-8.48760351988558,-9.36120165778192
-53.8164663132087,-63.2325451063825,-76.644468982052,-30.5956977790003,-33.7377216908542
-8.29520616480679,-4.86985489595159,-6.64952063685644,-3.82779116742205,-4.20974061186584
-36.0170527149109,-53.9149176951053,-22.1690807249203,-23.2999708449407,-23.4490604824622
-6.11950388144622,-2.93607463874365,-2.38054563792416,-5.77374454341582,-2.82319828114737
-28.8297520103223,-41.8808706672771,-11.3291086188078,-23.8654889854281,-13.7551418836043
-26.7566891371625,-7.89440217943232,-42.3888943445189,-17.9190836135031,-9.17891030724851
-9.60959642187164,-8.72900738953167,-12.4439590788625,-5.63972438946019,-6.02786606391052
-5.2760670824974,-1.98681636364005,-3.34732668455689,-4.49153959060182,-2.2996655209732
-3.77836130585445,-1.08411254685462,-5.58700942035426,-2.60152264308091,-1.31094153477173
-5.28521904344119,-1.37369653753438,-4.46863930962814,-3.56237244976949,-1.6881758629921
-3.13183026116686,-2.73685579085545,-3.62077682770548,-4.04840449981568,-3.00496230866868
-4.24623614536002,-1.95636915714318,-3.61336304562383,-3.22974479382303,-2.18945813544755
-3.15889085705476,-8.30769470979374,-11.0597182513657,-4.09170103226564,-3.69547007963587
-14.3947516741363,-22.9991807006187,-13.4582954546034,-5.86124791767767,-6.56998545725507
-16.9970280308795,-9.23695773872399,-13.1664053888478,-9.15415404036163,-9.60077586536357
-3.92242878950514,-4.294128213838,-2.64091404648373,-2.49688287451823,-2.70534389945609
-6.27044341890043,-2.5147471853828,-4.15667425287928,-3.61573418815376,-2.80588471865363
-10.7435431770428,-12.8131871447984,-10.0777334681373,-12.2611338946539,-10.9623236479569
-5.18787033677274,-2.71989526178703,-4.74937597530952,-3.44701317575402,-3.02061970117838
-11.0749890046992,-4.03227079555274,-8.04538205131964,-6.40452257891764,-4.56697929973675
-9.69315331784396,-13.3102104274789,-8.67907485332412,-10.6243647898267,-9.48087023023847
-2.26653253363649,-5.74939422455553,-3.24011501788648,-2.90121577789775,-2.59488370323504
-80.0410129774945,-88.6551116821263,-27.7003085060517,-65.3444286837175,-34.3471512786409
-28.4192994745555,-20.4702459764116,-48.3518120451091,-33.3595643529422,-22.8198266066495
-12.2089348013171,-12.9170949415776,-13.8134837842295,-11.1403540149604,-12.1507076930127
-2.13112487249592,-1.0119768903793,-4.04053595842532,-2.34167654818657,-1.2446642841611
-88.9471317636586,-23.6465301868613,-42.3228065784809,-61.5048220269659,-28.3360209009835
-9.38009083333049,-2.09960120866644,-7.43105881854383,-7.48097254238669,-2.67317332665567
-16.5051712363428,-19.468962752527,-45.1650479513482,-20.3519326535386,-18.6395794278236
-22.1582380902887,-9.15596511537578,-38.5130259309801,-17.7064689015493,-10.5529677126287
-1.58906683666338,-3.27108081124737,-6.63499663499656,-3.45232165241211,-2.0188980832328
-12.7760185602736,-5.4592723101145,-18.8418058919907,-11.7054067066314,-6.5586989919742
-5.09664349840172,-1.95837135233524,-2.63195391531318,-3.45465166143006,-2.25271481926175
-21.9291046142219,-7.12966598913818,-16.9290420453247,-15.6037613339948,-8.27473571992644
-12.57115860199,-9.74179239218993,-10.6473501581429,-9.53087475818831,-10.0548242552386
-11.6440118081413,-20.5064373732052,-4.33024132308827,-13.8922027564266,-5.62805556459078
-2.0537787845001,-0.872518117603072,-4.22059391928016,-2.23365551733061,-1.09894228194865
-5.16952011571492,-1.54757024211716,-5.00367911122597,-5.98760610624215,-2.04261075268687
-10.4223382415225,-11.3135581744513,-4.87276349247193,-10.2033898515141,-6.08366913816221
-34.5173371620864,-47.4154426015227,-16.123405779515,-25.1586910575604,-18.5401700038041
-5.0027103412808,-13.6392763104925,-4.78954789609903,-8.28557907031618,-5.32112604581314
-3.38842959994417,-3.74120346475779,-3.25347392527905,-3.36913355505177,-3.38622633292219
-63.515431347354,-43.2520398783095,-56.36695197706,-40.7360975765073,-43.6818290067322
-19.0384032048293,-40.8260104871954,-12.3232118627476,-18.0598911917932,-13.948126465725
-9.5274597915839,-11.5916578627189,-12.6992781771191,-3.98282209617035,-4.37141973219425
-3.79880808796972,-7.21265958281232,-4.20095413248937,-3.34018976621717,-3.62027718681934
-3.45735347807626,-1.34938865926503,-4.52306745900782,-4.24610200478784,-1.82692663549274
-5.91197222007214,-4.66258231488226,-1.99987531636274,-5.5993044698114,-2.5611825962299
-39.2070481412425,-41.749623245739,-31.7298346049832,-33.8475470268532,-34.1826504872195
-7.29387116206467,-5.69214747384237,-5.97571496632131,-5.49041094327684,-5.74947390762331
-73.371517859427,-34.8405433204176,-70.5317758570473,-56.1462924657512,-40.4596589755106
-11.4663578929563,-11.4563510156477,-4.6243887565018,-8.95878375416786,-5.47431447198313
-3.80789757906371,-1.39847930981502,-7.08057475453042,-3.02523053905429,-1.62533746941613
-32.9394930222638,-64.4449955973241,-78.185112595316,-36.4217789514826,-35.9985231231986
-16.1108542969598,-34.7108105079644,-22.8582023960096,-13.2268022520876,-14.6902027193462
-11.849737939501,-14.0130247601914,-22.5758616384721,-6.37617247930536,-7.08490619547433
-16.7409113998725,-6.62994013032912,-13.6456028374406,-11.4900876873847,-7.44039949300284
-8.86167624653936,-8.53658292522554,-8.69750826559845,-5.92733811118967,-6.63093387171648
-9.33001674232941,-45.9130873558373,-37.1141434861216,-27.2952175960956,-11.9531077098598
-6.69741978511825,-9.45711958557276,-6.84026988654733,-5.73985513876882,-6.44588624609091
-7.18837204614093,-1.85592768312449,-3.17806755640396,-4.76519260461721,-2.33376723192137
-11.8121406425414,-4.89373879771374,-19.4632567806778,-9.82270596829818,-5.70425500530171
-10.8711670742809,-5.71311513247141,-7.28829636564991,-8.13771273290483,-6.26578130946335
-24.6876935604667,-15.1009252149858,-24.4417331402004,-30.5610149904969,-17.8636370399436
-5.49210608945748,-6.03953978673368,-2.01350570776826,-4.03152022964649,-2.35813012646952
-34.7292567856614,-9.57978813760746,-24.6435916683197,-19.6323115309187,-10.8642974844348
-0.656752321683685,-2.71650974706854,-5.55104977560323,-3.25308494437197,-0.998252384830761
-3.20775349656863,-0.876463596608706,-4.99201628725811,-3.08015546035047,-1.10335996953788
-19.800532862482,-14.8103025601906,-24.9692782337871,-16.3443066712478,-15.9724411146861
-2.92597727281318,-1.13829312742928,-1.97346700971344,-2.2235988245639,-1.36206278881679
-2.81579254010687,-0.793057867510428,-3.70642030535472,-2.83412153814813,-1.01994753205577
-12.6828065660657,-13.8962323171004,-30.214694315771,-8.69241048576901,-9.759893171619
-5.26575249445295,-5.25165309024418,-7.14776017344221,-5.1768052906409,-5.31502868802889
-3.6517282589984,-4.07711851748568,-4.9485885105484,-3.25303065092546,-3.58455262714609
-26.5295961222126,-50.0364549718225,-97.2701782138839,-60.3813840459916,-34.7455133505009
-49.2098672888073,-82.5740630403046,-115.05111714605,-76.195974088666,-57.4714314277275
-15.1127027892868,-4.33671541016548,-11.7618080055392,-13.089504625452,-5.58632283964625
-2.57576865509825,-0.979966169372713,-4.65057197573401,-3.28479043766398,-1.21335025405809
-15.5104872126698,-35.4264481235993,-55.9586890301279,-38.8141837448277,-19.4172289824605
-2.70083472512719,-1.34138922654404,-3.81864059097439,-2.75618257551415,-1.56803844462588
-10.8087023441927,-8.66825736650402,-12.3943359547478,-7.3372214729178,-8.04413608604576
-2.19358088005752,-3.25800883000686,-2.97893062222572,-2.31880649100304,-2.42832175285725
-5.45152375478593,-7.66076880687384,-3.66781910085541,-4.53098080847231,-4.0459266880014
-2.57331013065074,-5.03838871033451,-8.66779069731101,-4.86889945758312,-3.06176006050468
-8.3519779672953,-6.77458796218417,-3.86704700122306,-6.70954186025974,-4.53586624969484
-5.43124872237899,-4.6913634572586,-3.68542468045996,-4.18561813093698,-4.02416406516432
-10.1381234865758,-7.56556798002021,-16.4509908900676,-14.6297399227785,-8.50708994780427
-6.01293114564326,-1.6414235411949,-4.54440382261238,-4.22958871380491,-1.95595464133637
-15.6909170582975,-8.55506021757663,-25.0186223380301,-15.8409476697037,-9.69931638437271
-12.0375745312597,-13.9369399083285,-14.92716055225,-9.83685370885476,-10.7756662285806
-25.693406253377,-20.3432972462258,-17.0048269806136,-16.3599258894879,-17.427393576678
-1.94512472522766,-0.641578678939107,-2.83539694045108,-2.17096455899053,-0.8682345329197
-6.32838720487741,-5.99853055189196,-11.0644407001032,-9.82131768476321,-6.54328398869604
-6.44152824891646,-4.85724919060153,-10.7566356605518,-8.29176203437446,-5.61966083289835
-8.72974533595967,-4.01923668366759,-5.13082473386549,-5.46463299505587,-4.46955523395673
-2.20376637179217,-3.2307817711212,-1.65573231225768,-3.0978551496156,-1.91242009107401
-7.53122783764948,-11.4174650691119,-4.31747974147687,-5.79281488213662,-4.86890341493946
-4.84331480401452,-1.86014456744585,-10.5853483988843,-4.67342293849955,-2.35342734862113
-11.6408514114516,-7.42171588023125,-7.35478497647844,-12.7793638613059,-7.92360550534264
-10.9198491864308,-7.97682406780498,-7.2195758121204,-12.6943285088184,-8.13863010196666
-5.63487780570235,-4.29143507899262,-3.5853427319421,-7.32860043798629,-4.0967282809804
-2.77453071642342,-3.54950524692619,-1.47921195393023,-3.10774204858259,-1.74490377344398
-12.0350874890749,-11.8309340945334,-36.9583303744377,-16.3933767614626,-12.5477421922056
-1.58851311117458,-1.56291673918153,-1.38297766170765,-3.04445743679133,-1.53888017300442
-1.96787432760131,-4.81038770514418,-4.05489065130996,-2.49628933170899,-2.28372867030614
-16.9644757492907,-5.68585280100802,-18.7306553018795,-16.8129136216204,-7.08349917332334
-8.12416646145717,-3.23267802430016,-6.85061171043734,-7.13162247180113,-3.72657582017302
-11.6238509514354,-6.43462432882197,-13.2222977796663,-5.99686656660507,-6.4556513313215
-38.9064134239667,-17.9708041648658,-30.4944059639859,-26.8328688862119,-20.0304598125852
-5.25231816816342,-8.06062963946328,-7.52609989886226,-3.61446015647836,-4.02397827581863
-6.71930499712477,-8.36188926861172,-8.13518234069533,-2.86876134430962,-3.16823890191606
-42.7487201647404,-62.0509903369003,-116.038191674963,-58.166718131922,-50.6190088855232
