"stage","candidate","LL","gradNorm","b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","lambda_ICE_1","lambda_PHEV_1","lambda_BEV_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","lambda_ICE_2","lambda_PHEV_2","lambda_BEV_2","class_intercept_2","b_Price_3","b_Acceleration_3","b_OpCost_3","b_hev_3","b_phev20_3","b_phev40_3","b_bev_3","b_bevRangeRel_3","b_noBEVFC_3","b_american_3","b_chinese_3","b_japanese_3","b_skorean_3","lambda_ICE_3","lambda_PHEV_3","lambda_BEV_3","class_intercept_3","b_Price_4","b_Acceleration_4","b_OpCost_4","b_hev_4","b_phev20_4","b_phev40_4","b_bev_4","b_bevRangeRel_4","b_noBEVFC_4","b_american_4","b_chinese_4","b_japanese_4","b_skorean_4","lambda_ICE_4","lambda_PHEV_4","lambda_BEV_4","class_intercept_4"
3,25,-8373.23038021261,2245.51402518224,-0.212403043569505,-0.212051439876077,-0.211021760692019,0.0721119581825111,-0.00630642479128526,-0.111584639789543,0.00328230545395689,0.171547512908972,-0.138732757855564,-0.141385078931386,-0.563560737247935,0.0121704361354884,-0.411289160791876,0.664425576689707,0.782958792937772,0.975739843863311,-0.0680570285145651,-0.0614076525409027,-0.0693297314397122,-0.155574713124201,-0.191065945208587,-0.0858414464861085,-1.44304304456859,0.476190427157122,-0.153824373808279,0.0394572300640437,-0.934892742057424,-0.235866872784749,-0.260291997565456,0.714331932549858,0.478689649026622,0.634337766567104,0.281328536483521,-0.0101941582192787,-0.204743133055653,-0.119861878880365,0.126552151289699,0.19455929926421,0.536156844374956,0.91854452117243,0.488792304408544,-0.667024059998168,-0.222796464284284,-0.558788881878017,0.154501811431634,-0.711321782525586,1.11369436015965,0.889423091411255,1.27172514770815,-0.0459832799731013,-0.0804987388623293,-0.158233267916399,-0.242162953087774,0.238718380827288,0.127077937356715,0.289730023621394,0.210197221012178,0.117753211980164,-0.811515073837683,-0.687845800720132,-6.04668515115148,-0.232659683806962,-0.76506981797631,0.471789446593669,0.913709108766794,1.49302803436573,-0.199357796247468
3,26,-8328.92504122589,1058.7362822659,-0.098881657289886,-0.070465702336118,-0.22037216807135,0.381000773753144,0.112358784001976,0.314737008059306,0.689740886997224,0.432620489146996,-0.546483900289538,-0.0753119418844582,-4.4172279202668,0.15704230113933,-0.242115123452481,0.381314558017808,0.708999510954142,0.946454618926511,-0.0824460165885494,-0.0481706202065324,-0.140381335522019,-0.189574337869978,-0.16904292481643,-0.175830708170468,-1.48759176877929,0.638331606005922,-0.164271218100941,-0.0392971599333732,-0.890774470849913,-0.0327837104922944,-0.138205514245021,0.726526279705157,0.378517608595433,0.744683889140032,0.298570201240227,-0.0170456300302619,-0.136048469752593,-0.0825366893104454,0.0996918347556842,0.144426798309867,0.27975764490191,0.1643717544946,0.215074699904267,-0.298292016874308,-0.17825196398916,-0.746986391079564,-0.0753658890904959,-0.683017954319145,0.929483233092799,0.370427142567853,0.827252750986115,0.191960135202046,-0.326205330432116,-0.15227302079677,-0.223867348792581,-0.245190259886824,0.13248716830938,-0.0674294262073558,0.102247262161853,0.10973444152439,-0.27510298760068,0.13710541764431,-0.598675942479071,-0.0974847193224997,-0.124621168200646,1.51285928279795,0.448579548575197,0.934639359055007,-0.366630347371634
3,27,-8491.80099643786,1231.84711722429,-0.117579904940018,-0.234981742589114,-0.314132055808087,0.0572377459325103,0.102916767225292,-0.0455903585459256,0.277326713464599,0.519763088789995,-0.691362667311575,0.205826917345627,-0.400938556143487,-0.170313268880804,0.0361621657380971,0.404267445235232,0.150120503087253,0.683298146015533,-0.0380717579435307,-0.10508819095173,-0.152972528481028,0.137914478024222,0.0897969370264619,0.237801384117874,0.519330240967217,0.258757962823806,-0.357128492386226,-0.0934871815436715,-1.4651146928403,0.175402565333589,-0.55110045579876,0.880218011857906,0.684002237910582,0.951485034424284,1.29013941333584,-0.0611718455136207,-0.0506725650751444,-0.0841792917768487,-0.393447675311016,-0.502521212746572,-0.163061647679865,-2.22621254340333,0.526759735134193,-0.180188370443684,-0.044394841144519,-1.23939999661802,-0.168128716503288,-0.246184282175268,0.665414197990392,0.507335189852532,0.648181459120047,0.753877628537858,-0.245047004323287,-0.0831090140020023,-0.0908390443119263,0.793996589157015,0.683080262317155,0.536543301238707,0.146614986911153,0.263195133177694,0.201162665353018,0.143205787946581,-1.61401798465532,0.207983867287199,-0.107777544058942,0.795587008997953,0.743950458727516,0.604285990171522,0.592919437120255
3,28,-8368.93011363566,2041.1222028866,-0.0168990409798495,-0.155216043975379,-0.0802443156351727,-0.0361414459957093,-0.112500814802687,0.121549573231544,-0.0756205317948701,0.28659539862629,-0.232715611854309,-0.184879692074142,-0.755913524802404,-0.0235461483818322,-0.675708146680375,0.735990348736231,0.538748080750987,0.915325695857011,-0.0925528179192461,-0.0200994759822876,-0.121554736699126,0.214720314072562,0.187436052365996,0.143941758594047,-0.957757418208269,0.594566012003141,-0.103908479244199,0.17048675727386,-1.01879125300275,0.0114891650232604,0.0114570017759078,0.7510489548117,0.373713278090435,0.708853974302197,-0.110725594390776,-0.122310586393916,-0.159172167043933,-0.289529315672915,-0.121863394663143,0.193778082960592,0.0278549305908297,0.529748379481897,0.236305288586977,-0.844189006225985,-0.493127279390957,-5.48672442707043,0.0999953337714074,-0.443650652153628,0.231719193749651,0.387810212228354,1.0880950179895,-0.711947865695019,-0.431608784119281,-0.215564895962694,-0.330333076402904,-0.487604740710703,-0.110644172688651,-0.600121006572147,0.586665749196652,-0.0846981895336055,-0.926360299056124,0.147254904552041,-0.534055493202715,-0.0521053730927648,-0.0574598475791339,1.01940294957535,0.621672004894532,1.3249719615863,-0.953440861421522
3,29,-8333.76026454728,827.506184667874,-0.0841815586434017,0.0452875121011554,-0.131156530411896,0.231860577018074,0.235986830219654,0.295731291524246,-1.28249844191464,0.61957090823883,-0.19049885883742,-0.160584114375164,-1.03344207381719,-0.262398307560952,-0.182495602712971,0.871613085146669,0.41895552036026,0.80424098986344,-0.0235338935304816,-0.164315528556861,-0.0921131842741711,-0.0431502142501363,-0.00443985702233022,0.180705837397457,0.0921539653905946,0.292513254751442,-0.35511530918834,-0.0210091174004507,-0.443962634861596,0.0466201832049543,-0.498293520759821,0.902392581673416,0.610812603285206,0.87526889921061,-0.0221668105064523,-0.07977745957121,-0.0803039713964373,-0.158074223741656,0.189106159057204,-0.00973026205834415,0.170056349911793,0.287882884221019,0.292332243696819,-0.446382700815873,-0.371621427151663,-4.31359221678366,-0.0152533750139951,-0.631053414046126,0.32909617950931,0.750377474669466,0.957367026670173,-0.0808942683107243,-0.380715324824231,-0.110756482410744,-0.29812481770485,-0.486895485113945,-0.0426170531176079,-0.173840512551993,0.103859457546845,0.0407950905508702,-0.289409101439451,0.169031571587641,-0.533330944583782,0.234558253188444,-0.0737034281829879,1.64572180620841,0.111574112059582,1.02889557466247,-0.64813922697623
3,30,-8916.00879370477,1317.79221487827,-0.0320501065153639,-0.0961250135495544,-0.107208860736007,0.150731855623534,0.0872867056613227,0.0868882701663239,-0.0867026453771343,0.212636483860294,-0.523471252505572,-0.497250419533178,-1.52987355000996,-0.135011242002722,-0.661630617187637,0.948999861107575,0.591088439148586,0.914938902456148,-0.107338204785192,-0.0971300664818995,-0.109661599252543,0.110255272698723,0.225712046050482,0.148599890086037,-0.260958543698623,0.400836536146843,-0.0501389044829328,0.317814612557437,-0.687988844631515,0.160723796908589,0.0573225108855222,0.602621512329137,0.301292405644975,0.559856382590655,0.0118358158539867,-0.205586516036261,-1.25116877829151,0.696713069003419,0.241813254553521,-0.0973514054897693,0.403023386304414,-0.573094786028644,0.410890097164236,-0.388000689168186,-0.34775539528726,-1.94442827515112,0.185173072089789,-0.323151431598311,0.872795932794614,1.45273067519882,1.3073824841561,-2.44996684135482,0.439774397996014,-0.292272970569964,-0.226593583859581,0.0750882948712844,0.038728792678747,0.142136452502491,-0.145316787108122,-0.0908709435933787,-0.398812442702715,-0.130338678470316,-1.80859510276546,-0.0264873481663953,-0.136703052188672,0.45495687465521,0.308654655177898,0.042092444394743,-7.1067516010066
3,31,-8381.41431168873,927.572271547151,-0.178365392715813,-0.0913626126745975,-0.183731571582704,0.164228464227118,0.302830112373316,0.0387611160633971,-0.00242166864772685,0.463931872883919,-0.0564099295367102,0.0626327347894245,-0.710897553638512,0.0449794277583197,-0.0214102575738257,0.690272143190156,0.563589336502347,0.773972160397209,-0.087216393441316,-0.0760474289829801,-0.289870823943702,-0.129526479830928,0.189432557292491,0.111457868596613,0.342573331863408,0.359705552078098,-0.517378628130836,-0.545603626462368,-5.3142532527876,-0.180893019622609,-0.402577769385168,0.546547540174246,0.543806689914909,1.43590986471854,-0.317382814589494,-0.0445700844935469,-0.0809236122637572,-0.0671590689972093,-0.183234663838552,-0.45353097701615,-0.251339580286807,-1.72078418363913,0.32801811034278,-0.292248800159399,-0.105002816409178,-1.08475881718658,-0.153052347234269,-0.531471465822183,0.60182011240212,0.417237863450158,0.794693607325936,-0.403732330857727,-0.0382983782664603,-0.2803248565796,-0.194569180124894,0.528430119113754,0.522765648271051,1.33593937336678,1.95240763003182,0.546599760401773,-0.811789628559498,0.225370461332602,-0.462666402809475,0.387722829043225,-0.418461274684307,1.89049070263084,1.78399070855171,0.978812212631055,-0.798848517219822
3,32,-8678.84420004139,NA,-0.229345836809239,-0.125473073647036,-0.290503148818096,0.139188579059416,0.0634164424723242,0.091000497264282,0.0612160566546759,0.360434874409088,-0.170323139763602,-0.00289519668931438,-0.590881844282027,-0.130793508177201,-0.345174053338976,0.741114645454479,0.745243923968631,0.967783838940161,-0.0425064632293197,-0.0578281663490589,-0.125887888684634,-0.00781084564534092,-0.0934662983179005,0.0715319080399301,-0.173859033001418,0.354369058585274,-0.275256679633768,-0.166856189776955,-1.74570241954085,0.0145491303180657,-0.422132328051196,0.7259420914294,0.560710752661069,1.03954312160463,0.408359536521245,-0.0633944769578856,-0.0860883145146258,-0.222427976303003,0.0350724657512865,0.156078051199963,0.258465560790705,-0.896731975729347,0.521017479972391,-0.386558724016923,-0.146474584387746,-1.35595583643982,-0.0182407118451232,-0.27513122078001,0.871040396450869,0.533208722353353,0.0136375644373672,0.0139839177936506,-0.0325539099884118,-0.29975654955361,-0.0720089494227236,0.254422961098208,0.00616921510113993,0.125741961349325,-0.0656570802239205,0.157577408610393,-0.311427530935367,-0.0826148445331712,0.720096391540302,0.0733574035618223,-0.64346861038945,0.485348985611502,0.387085555598292,0.908634191603015,-0.808372356191768
3,33,-8323.68986774614,2104.6140266819,-0.0380554810928759,-0.200568687801941,-0.132295927670189,0.275071883397998,0.209281275105835,0.460605274647669,0.506781923343397,0.395582276754072,-0.353550373953653,-0.0661860576512903,-0.350893457218573,0.197848635202806,-0.589302020317898,0.91299093632687,0.636817934399351,0.968214239305088,-0.0871718555057184,-0.0132891335798476,-0.100629132260672,-0.26833541912597,-0.250842996272677,-0.198804500227157,-1.90702899244547,0.611945670705427,-0.094436492723712,0.1681720428439,-0.926912325633371,-0.127351018777265,0.00514554550979154,0.716116456700428,0.530246227968364,0.875846997559659,0.00367808985840015,-0.0795094636289871,-0.0854725989639971,-0.171687063581105,0.163341858056179,0.0268498337380402,0.136659875229278,0.155921828463703,0.352924552830946,-0.436091706472278,-0.459337895752098,-4.48837773272673,-0.0821254495591911,-0.644623610734162,0.309490359151729,0.581149798301211,0.923762528127344,-0.0361406017689169,-0.271805389162326,-0.0332150223563896,-0.225807204242974,-0.326877231071666,0.131467206809315,-0.202441937427604,0.0249661912399191,0.130939059157659,-0.20124735932416,0.00713415452729902,-0.843032674117856,-0.148501153243404,-0.218168899929953,1.4933219194073,0.373324004167757,0.745996832166112,-0.5346297962641
3,34,-8307.22469402462,1039.42538473525,-0.193693587555419,-0.090003673541865,-0.170743973257177,0.146450716025409,0.247013153876507,0.145552269770265,0.119355741613179,0.229788356405112,-0.168330507148862,0.132819725750834,-0.543051360002588,0.0220605930843182,-0.156197245061282,0.725279121066962,0.575335753450739,0.759512107864255,-0.0752873757265515,-0.036925874842241,-0.112329836429454,0.260511446557847,0.0773072244751622,0.218558228533048,0.19447180985035,0.222889393665803,-0.40169670109467,-0.465414865087266,-4.55324620444371,-0.0505711898731647,-0.748517645350523,0.458361238637119,0.557864745635956,0.839799661784691,0.0908322388125989,-0.0597307461013259,-0.0389517257447176,-0.0923721943660395,-0.429765117126177,-0.336664987329854,-0.261941499569938,-2.0341639219137,0.714484336582051,-0.0760073227548061,0.011144947650643,-1.0594387231275,-0.155812563046173,-0.0485040087873669,0.705907733180279,0.4562386128867,0.696809307777006,-0.202034476603551,-0.0209764464050378,-0.170300258775158,-0.100963068284251,0.435708546541144,0.320356119422663,0.673289333237474,0.698966466196315,0.188027004287401,-0.367729362479955,0.0278153647883698,-0.162802988178823,0.20386897119673,-0.496442587925768,0.927205390910787,0.480590679047711,0.720717780403196,-0.254282905779075
3,35,-8360.63698157221,1220.77662614135,-0.283606450762642,-0.178827618925253,-0.223927064610885,-0.158079800655595,0.296984294896754,-0.163037593546901,0.253369574973014,0.0570227958440787,-0.372302155195358,0.21197479037568,-0.47541102825838,0.139427893356934,0.00633985367692452,0.678210732222592,0.551513169518977,1.01395288042041,-0.0818187847128942,-0.0453847611984276,-0.137579050520009,-0.372175278792277,-0.483322248153654,-0.273454823418687,-1.40725160180096,0.844060664852543,0.0317727279216822,-0.100684885539959,-0.724265471089444,-0.0616551031946401,-0.0475667069569473,0.777699213383027,0.516827318670589,0.834133673692257,0.811713515060719,-0.0688955694118865,0.0175071240283994,-0.184710479055492,0.217240740333879,0.0742498634387929,0.210528369455727,-0.00393353757097429,0.185359192577547,-0.440071990766145,-0.580716682307206,-3.99384338612055,-0.363270175455215,-0.688303569449082,0.42247791423459,0.512716829552969,0.939936943368051,0.533253234626616,-0.0213897156315429,-0.156968052484115,-0.0826415141243885,0.513179069428783,0.408886630554825,0.734004527936357,0.334896897757156,0.104173563601847,-0.488811354010968,0.143380400355328,-0.424479678205074,0.299347162444866,-0.484959467532932,0.880433633871112,0.496282646060658,0.812974316697359,0.294509713192481
3,36,-8510.20654269906,1897.56212665742,-0.0473025873980499,-0.266164328641824,-0.176202347714269,0.229902151848854,0.0590843327166682,0.761995732439341,0.714879562844193,0.575514083674143,-0.224814249361548,0.349907403411298,0.257344504925775,-0.299204979127026,0.0529659828151373,1.94916549290898,0.780242819945683,2.23029585046155,-0.149045694563115,-0.0865960931295597,-0.167176443756712,0.305047504103063,0.281843796259804,0.0924518074684511,-0.0332041266881154,0.382318673297527,-0.0374138104746533,0.0356179043526062,-1.0364829636228,-0.121430214853664,-0.279830750062808,0.855664344703715,0.610924525094689,0.760513371461291,1.6605468023999,-0.0431755071595512,-0.188182780451843,-0.13580738462946,-0.0985702990101465,-0.138315151925149,0.269201045335549,-1.4689397180457,0.628700350163405,-0.6973622504644,-0.103021823142565,-0.936277060966685,0.0494622175248541,-0.379008953726485,1.38491449473515,0.628980230579312,0.896340512305137,1.50870695249481,-0.0541000493387436,-0.08345727049046,-0.171193165272612,0.094955438777113,0.326004522832616,-0.134475526615129,0.418466000029517,0.241312703199531,-0.581948642497508,-0.0662204350930442,-5.37961629220475,0.165761928819535,-1.15534979018609,0.594610971033939,0.503322470760681,1.30747862766796,0.963036845660901
3,37,-8446.60316453779,1453.27779022724,-1.33135744327387,-0.132872255250841,-0.635120224414081,-0.276910726506955,0.453413163028626,-0.943382283460303,0.153512275817355,-0.435705389670537,0.54999504023096,0.0744560442911568,-1.57825539363411,1.19514061885804,-0.770198624199156,0.193383493595598,0.378709236136417,1.22922159896551,-0.109166120025661,-0.0853013005392307,-0.168989855348962,0.254528180917741,0.155523448546993,0.254244883375413,-0.547294229786307,0.520125230713125,-0.0833374929845502,0.168073891217898,-0.807294849717744,-0.109323646379912,-0.107815229239606,0.790095276194901,0.446975851748575,0.71676168706,1.87722241202857,-0.0403498781335608,-0.0776018508764744,-0.124701572175718,0.130500531634786,0.263001813321688,0.383422308109536,0.622067855944102,0.217485424861569,-0.294029356648067,-0.173572006979225,-1.69708268938585,0.129696868606686,-0.453890255485044,1.16212433448319,0.714305409092123,1.00062607689311,1.72699114110539,-0.0229009606233954,-0.142742685881438,-0.0935172256887033,-0.509705470214609,-0.78356636131467,-0.544373155742646,-2.63601226650936,0.4730801973546,-1.20661902509996,-0.354414067366831,-1.59252395850076,-0.476466481762748,-0.534804451025101,0.470486045602955,0.543525192294708,1.09107868895962,0.774625645819937
3,38,-8430.69689452483,1373.39408232848,-0.0854921760805121,-0.101123753620851,-0.190842805455124,0.515060291769508,0.481802767866936,0.676337124730708,0.325499109726253,0.557976378971387,-0.382065598137618,-0.0252784214639266,-0.234008202170047,-0.132214259721542,-0.21650568538016,0.831344264523171,0.445223182547767,0.77538520048694,-0.0350350973041756,-0.078737929609847,-0.130754865065466,0.0848406272058286,0.152698773940689,0.243726959851558,0.524943423775116,0.312342302004088,-0.375845392055764,-0.302418922222752,-2.20817808944411,0.0920902542368555,-0.581763766085235,0.77557356058001,0.684516349670569,0.983633112143778,0.234702473988078,-0.0409678233909021,-0.070291684254329,-0.0156035673299707,-0.613289542958402,-0.73721967646926,-0.518697304794602,-2.4313504280669,0.391778845825338,-0.390012828883045,-0.085813213632164,-1.24866077168974,-0.270618648019938,-0.30906103990004,0.647316233423028,0.514565086835368,0.802060962667527,-0.262603324589776,-0.286978146070598,-0.0667434265936851,-0.134845930718716,0.521582147667138,0.561517086139337,0.0660234197505881,-0.119609702323185,0.150829135945037,0.384996887764024,0.411815845435791,-1.3842489204702,0.481265122318997,0.246251097161917,1.08345024380905,0.38505226300163,0.727327957615625,-0.481872168057305
