"Class_1","Class_2","Class_3","Class_4","model"
-3.90658010916875,-3.50078717044012,-5.2096440775649,-2.96189806100722,-3.2605648032875
-3.35095208271274,-3.31194919235003,-13.3079258742524,-6.00574585700098,-3.60830538325346
-2.6923156893254,-1.95590189914576,-1.48472761887686,-2.53157464495591,-1.78180943259372
-36.8000948083248,-68.2422686980703,-267.515570569097,-31.5291318521223,-34.6222823140746
-23.46618964671,-8.6405355293004,-65.2556694692828,-19.2483835039278,-9.96846758395276
-8.30232359108528,-8.6874943573078,-17.4858654139169,-5.62593992462623,-6.0314821832277
-4.62846988874111,-2.16840963749282,-3.47093872720628,-4.49723219071709,-2.49158415694247
-3.18013226943061,-7.91604846710679,-21.3045691104163,-4.08066491849514,-3.63691575488189
-9.18534524892545,-12.5081906099927,-10.7353427963817,-12.0773804865222,-10.3168836462325
-3.01718800134499,-2.16155815449344,-9.79100949246394,-2.47392230698833,-2.37226109930582
-9.72490581246441,-3.76295920491065,-15.531382119115,-6.53253297487058,-4.31714748428247
-9.05641161466476,-11.8585724694663,-9.05763461893199,-10.8007084146313,-9.54441018916628
-1.99160470069718,-0.97064504196245,-4.67951255719676,-2.25445676390395,-1.21056273642968
-78.1590866783675,-25.4747604243296,-44.8508471404166,-64.578463786447,-30.3321819914686
-16.803971699315,-17.5536906870256,-95.7660873314298,-20.2885337108247,-18.031681043109
-11.483196117797,-6.03557642836704,-21.4457545945962,-12.9549698091143,-7.17025008592156
-18.5467865168779,-7.41184822361502,-18.8106973742442,-16.228678291407,-8.59566838336909
-15.2079719707293,-14.9540815959402,-19.0923815142289,-32.273942173757,-16.0892229929931
-31.4520537000824,-43.4211317127801,-15.8603826381696,-25.2620678282426,-18.4780757839523
-18.5902051101444,-24.75189211884,-32.755806986025,-14.2776038160716,-15.78246309459
-35.3860545337869,-38.9725539108891,-25.5261275687979,-26.138992417274,-27.1570661083052
-15.4067499989169,-35.2389896787108,-23.9027429139477,-13.2454060187397,-14.6949957718664
-11.3115437501703,-12.3946695594099,-41.6542023230646,-6.56725549352725,-7.30775699354863
-6.07188038073877,-1.67256875575018,-3.36789010884953,-4.75191307895493,-2.17744619112539
-3.02791867162923,-3.6152525573749,-2.33620518687469,-3.98626966022462,-2.68875856254147
-0.840753959565537,-3.04261152899097,-6.13575210412392,-3.47448675930905,-1.1308200298323
-4.65408445199297,-5.44633862437291,-7.90525912152529,-5.33882206894553,-5.00734832505617
-9.87190857945536,-6.55708503153641,-17.4546119804119,-6.03092531260425,-6.58361321869969
-2.26451821853594,-1.60110910452272,-4.11980659408874,-2.9434719508973,-1.82986852700261
-3.60440141612508,-1.42523750380705,-9.37588986368556,-3.7486016244644,-1.6597948867377
-7.3494571468765,-4.27810267120772,-5.17991311647333,-5.66170768650828,-4.7310894538497
-48.6323787255853,-44.1042249328918,-28.3015284598846,-46.1787312586145,-33.0672182331724
-10.8592696560347,-5.98299382509217,-24.9323767024369,-5.99303782578354,-6.26461679266128
-1.70769174366529,-2.41745101713433,-4.26496713163368,-3.73100938547277,-2.06879879732964
-5.2845793424999,-6.01038729243967,-22.9168817594745,-6.25491786329566,-5.70033532218076
-12.9984825003018,-13.153317129366,-7.03997520486131,-8.76145268584414,-7.92323590901344
