"Class_1","Class_2","Class_3","Class_4","model"
-18.2956748794859,-40.8434291133979,-31.8545188180154,-38.6905982729088,-21.7736506096016
-8.60484901846004,-7.5916290936489,-7.58535387970538,-5.27529564960342,-5.78030640183401
-92.080799805294,-71.8877749773291,-42.5264279960714,-54.0923128249988,-47.8506862023452
-44.2157344564114,-49.2883994583332,-26.2710522576411,-44.8963982574963,-30.7045364609399
-2.41972557887564,-3.78494763492946,-2.15913599992427,-2.63635960243698,-2.38097209435143
-16.806481420324,-8.86313435005395,-11.2579403376455,-10.181409197945,-9.52314781409693
-3.50952962549242,-1.15076525904771,-4.7490875565738,-3.93297362641635,-1.4448221206068
-20.2655734252562,-18.1644194620948,-33.8879698898407,-14.9027048200803,-16.5026223928368
-7.45885422528384,-7.82716907996379,-9.46595149263762,-3.65041148776737,-4.15637122966715
-39.6336216111679,-75.5466961355372,-121.884465801989,-32.607222224199,-35.6875140225029
-83.9652181368694,-53.9619572797903,-136.648309479234,-70.4706392719499,-59.5008559876186
-9.97811273015255,-3.59240155485224,-18.3065150831929,-6.41752187147954,-4.12853610701683
-2.18295329171975,-1.45699179694602,-3.02884757363115,-2.66720750056338,-1.74010252818386
-3.38702014891443,-2.38064073211871,-4.52355167851642,-2.24390344796796,-2.43769858913116
-80.1735647952459,-109.504751554918,-75.6721693504536,-68.2878954992665,-74.2769476322038
-4.35417720234912,-6.19772837466784,-4.91791207817333,-3.20484887239291,-3.51224233758539
-8.76998787537486,-6.8990931874209,-5.3123854376529,-8.05097054709884,-6.04623054967728
-6.2157567467484,-10.2935881801645,-13.6122153054229,-14.1684229457092,-7.82985404079653
-17.9655800168287,-15.1518243621405,-11.0718614987103,-12.0075199420499,-12.1062581975466
-17.5706366900459,-14.2875217109909,-17.7914730109059,-31.8466855213055,-16.0408753405856
-22.2917424195955,-21.4353096624116,-41.3090322700406,-19.9802256529454,-21.5850470190928
-1.40992599658276,-4.18464641537961,-4.48227913787006,-3.25871824243389,-1.74185366554995
-11.0122940175459,-4.16281199300047,-7.63475968389509,-8.50204087192748,-4.98940648040427
-21.1588703349342,-25.5979275257338,-30.9985047439743,-12.9113406777075,-14.3640958164945
-34.6513897927457,-45.239108779582,-25.4201520573887,-26.3230089489651,-26.9939634713195
-6.50662154816995,-4.85101256859161,-6.40012909360802,-3.03465998978223,-3.34272408022533
-15.327761259081,-9.77385875432285,-27.0699315457072,-12.6600592766899,-10.5760061855338
-3.81079126718134,-2.37165843416018,-3.33940075429276,-2.86569160267433,-2.59097359649868
-2.79477940933495,-1.18782164630521,-5.33072958516056,-2.72433707667405,-1.42112868025206
-2.88966945723359,-3.68023547694247,-2.27302002150406,-3.94144377567421,-2.59939833835152
-4.05703893277879,-17.3774003459402,-9.64393400546273,-9.46058325961426,-5.03880515028574
-3.53051180884289,-5.78284235790616,-8.60877625116175,-6.51273435442528,-4.25027783500612
-3.22661303540238,-5.31585837904771,-7.03062698829919,-3.60678350966513,-3.67730157050421
-11.1383963716906,-6.67132294735678,-13.6785754409353,-5.73977295137614,-6.36187983408923
-49.5574020395452,-62.3396291297711,-88.8967789136111,-22.4733501957273,-24.8398555078633
-4.30200887359325,-1.27013056430556,-5.06121800665452,-3.72986789753428,-1.49702957737501
-6.57279242846078,-6.13322868286287,-3.5254703403306,-6.9610587947222,-4.27949226341365
-29.114223069786,-44.5514549808486,-21.0109418958151,-17.0608354630631,-18.5488734996972
-26.5906176363543,-21.6151085191173,-8.03428590508833,-24.1149687732706,-10.2993091557238
-10.8971005826867,-3.37508010156572,-9.24883874525283,-6.90120736334539,-3.86901604461304
-47.6260737933535,-49.687792189862,-30.360873970045,-42.4959248584441,-34.7195692488871
-3.57726126917803,-3.13260935680091,-5.52532114214924,-4.06023090992041,-3.4532232051151
-1.74577417993442,-2.51343848519552,-3.90205135822604,-3.56005563816912,-2.17309910097703
-17.4530428733381,-11.1140795846796,-28.5356534457592,-14.3817910549121,-12.2310524344583
-5.19799695175059,-1.84398583230212,-4.06108905709786,-3.28088932472973,-2.15738230249956
-48.3796889991141,-21.5244833172734,-72.0009763364756,-42.5572439062934,-24.3715161128537
-10.1069899186506,-5.53871158069363,-8.84856574278961,-8.00797887643508,-6.25181562401889
-17.6594918292595,-49.881069013171,-23.0191450211344,-13.5582415951011,-15.0551014272278
-7.57232347823102,-3.13193824061528,-5.53819705725603,-4.83894118998032,-3.60535588898275
-90.1918845170084,-62.5910681421079,-68.6597532761306,-40.2967411225814,-44.0544832378296
-26.3516545280693,-43.8518598640284,-35.9811774161591,-34.4330692133984,-30.1171241841593
-7.22736631224534,-17.8614086497359,-22.3560468446529,-14.6620961154451,-9.2685557566459
-18.6749069304308,-25.4704811169334,-15.2631165441302,-12.2358797841208,-13.6883046605611
-15.7441619741355,-9.2940905903128,-24.2094387463296,-12.5464830545485,-10.3708222840114
-3.49363333644723,-2.41533559257594,-7.8484839803509,-2.26982584261979,-2.46742836818098
-3.4012974730387,-3.96672547617618,-3.59850282502438,-3.84370103188504,-3.65498214826782
-6.01097438586096,-4.97398746098024,-3.17103603010187,-2.96591373638932,-3.19950355788135
-9.59208732201557,-20.2061684242569,-33.9707918142619,-15.526985512315,-11.1089362789839
-7.4118618165793,-2.42559384010749,-9.21198697712905,-4.70093420341831,-2.74009583217579
-11.2331835836764,-11.8979204766179,-15.5873748186721,-8.16850135902412,-9.02594672152551
-7.50481276965945,-12.8568795956438,-29.9909900616917,-10.0519878321801,-8.69669395324956
-6.06588623320108,-4.43277072382997,-6.49502156951959,-7.13148116711162,-5.10387452793991
-15.8781543590943,-5.27728226739961,-11.3594814560466,-19.7847491989638,-6.55752317626451
-7.6864197891757,-3.05181158498056,-8.99606341227605,-9.25269470664649,-3.72280698593821
-5.83171301283161,-3.61258256711266,-4.24765992009899,-4.70733401674269,-3.91527531283119
-32.2376590987742,-25.2644568565953,-16.7550877073111,-10.7204023976906,-11.9943808066251
-6.06916379940938,-7.47388671868851,-5.5949826774114,-3.21704241317837,-3.60560412795112
-95.0442471001537,-26.2251827962946,-67.6142152979209,-69.3685280615376,-31.8960046372007
-5.93949781583119,-18.687827082001,-24.6082118205058,-13.7162220585362,-7.61448280678718
-7.20986343024194,-7.80216800642721,-17.9356568757677,-7.14006177316594,-7.48198117897215
-1.56355304440875,-1.19538082879915,-2.52556075304736,-3.29732666161887,-1.45368855323484
-8.38161198223587,-11.0490910284149,-6.60930799768082,-8.62342989864604,-7.26304181295382
-7.24719943807149,-2.45040605656158,-3.2833398177902,-5.22169883306329,-2.92388784629334
-3.81627817271359,-2.82437989558327,-2.23239203223795,-3.69259242639048,-2.56224389949678
-41.1990313147459,-49.2338701749417,-26.9318077617234,-32.3857048490439,-29.6042850051776
-166.917876376961,-157.820901627944,-61.0830892396858,-87.2383648219312,-67.7097731442195
-31.0258191160458,-28.3074155638426,-35.1934490659074,-38.2264688632254,-30.4704074226648
-6.42129665212001,-1.95059220993881,-6.28741168610489,-5.9648985374491,-2.43567766851234
-15.6441149749321,-18.2892127757497,-14.0815990346145,-10.2888659660467,-11.6409790517127
-6.21723820380322,-2.93711730617907,-4.39797985527572,-5.7827568297882,-3.39937788157666
-14.6590712877114,-5.95568890317806,-20.9281635504486,-19.3440769423536,-7.3760369688534
-27.9842718459318,-22.8482774621282,-20.7256774694192,-19.0235137213831,-20.2906215173386
-2.35137909797892,-4.15183043442404,-12.4162486487225,-3.69807649756949,-2.77950757108551
-18.4404341983658,-17.1361418779118,-22.3076532081153,-11.1699829904603,-12.2695399311749
-6.40018936500931,-10.379826651227,-23.4649054272893,-12.6335459746452,-7.89659359309486
-21.6967065604331,-31.4309914427523,-18.1915692752906,-16.916324611244,-18.1136448783722
-16.2003553783026,-31.6271362267051,-38.101003556113,-20.2289505573805,-18.4156524610391
-68.8029868431259,-70.430114408472,-75.2104096719069,-89.3908270287143,-72.2081000823922
-8.34142175370833,-10.1592993802479,-6.0390706934512,-7.76264452890546,-6.69851977616245
-4.02112770867469,-1.50591794433667,-5.85299213649419,-3.40397623030638,-1.80020985315247
-92.8404286802744,-91.135864115839,-35.1195250400626,-62.871201473114,-41.7522488527897
-3.89052219935036,-4.45775031754223,-6.19381547513166,-3.01852621876879,-3.31562971762145
-2.90313025264611,-7.22893114499306,-6.32293285371114,-13.1316722036991,-4.3775712185326
-27.0807898719493,-13.078772895719,-41.7051011600523,-21.6482717897206,-14.9041372144423
-10.4246048192651,-26.0755736026681,-28.2220902106632,-16.2183788750743,-12.0632555511131
-10.9656957871444,-6.52714680889608,-5.41817853360741,-7.16649715713557,-5.98524974788196
-17.6473746932626,-7.38939150743188,-9.79694052815172,-23.2007967561426,-9.09409777069253
-10.7680936635194,-28.0842754157927,-23.7065767724491,-15.0390250155469,-12.2753123474596
-20.2814068215483,-49.1493987677228,-68.6528058627025,-23.5583456265479,-23.3131394236056
-2.41772190700535,-3.15957185772779,-6.5756364996945,-4.41896648573755,-2.79161509131739
-4.3634621285027,-1.94568838361017,-2.45031780876712,-3.65816556126402,-2.16501676693831
-3.80370989706286,-2.81554775980869,-3.97495651014498,-2.80837684970748,-2.93642538922165
-8.16508323606608,-10.0215573326055,-6.05432646883195,-5.65562993139081,-6.13899639610808
-11.9123668775745,-8.59920272128915,-9.3000349111667,-7.06289864146559,-7.74117517642638
-2.32526097478337,-1.39862441085416,-3.54505178901699,-2.62544081474717,-1.62407403323444
-31.7788073849987,-43.182619432893,-35.1331327014218,-38.47491890282,-35.0688071599145
-7.97598543657077,-12.0325270889572,-8.6395133579512,-4.13302609846747,-4.43250365600583
-15.3735587626427,-9.27535637922942,-21.6311193488706,-14.2421129358801,-10.4480715821725
-6.01806486818132,-3.45057508604766,-4.94540648590552,-3.63240587602941,-3.678884599995
-21.0553412783198,-8.05213281512595,-25.7721873880854,-22.8343998778735,-9.88275811082965
-5.12140875327323,-4.81354424517174,-3.29282262483185,-4.55040351988069,-3.60410569576526
-13.5784525040219,-9.23562253883704,-21.4714780845437,-19.5985576851719,-10.6335225393301
-25.1084385015114,-55.9795270368961,-22.4409344064778,-29.9881285243568,-25.0732412712714
-32.0587465120195,-46.1123935903787,-29.8297678788334,-16.7497641925588,-18.6633955738404
-23.8722060491206,-34.3259810916088,-88.448829219947,-37.8181551519916,-27.8344285179683
-5.80619149247125,-4.97928546332698,-4.70554149162157,-7.28364489599807,-5.08413190060374
-15.2921259708148,-4.31051728048686,-9.36165697867485,-9.48264583845421,-5.14278999103195
-6.74203828337786,-25.1065953876482,-23.3966858130413,-27.764669893856,-9.5698216170082
-5.14367944345555,-4.98393799133322,-5.51426515888401,-6.65028197802074,-5.24899180359442
-11.3951887456658,-6.65055292716713,-8.18991074343162,-8.5425079528502,-7.11799349387139
-11.4404371558329,-6.34788024169988,-8.94636050244168,-11.2474335734061,-7.42302963098363
-10.2883574313879,-8.609611550959,-5.1185172923257,-10.5726341992795,-6.08686469867422
-35.2501429923223,-56.0550260622414,-37.4247846487536,-17.301364495085,-19.1463430957618
