"Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","Class_7","Class_8","model"
-1.56280406249497,-6.30784657571443,-7.88781587201899,-6.49779339226513,-5.72737665657782,-11.9790758236111,-5.34541791473348,-12.1499951987012,-2.27509263620689
-38.7282078290056,-41.7247688018675,-19.1700431239867,-42.5105924945307,-61.7996882718121,-163.578344519414,-18.0846439562364,-73.5822916922262,-21.0993196582662
-48.2121963155686,-40.2208091812984,-43.0963349866833,-21.9539073952,-40.1305137381122,-319.222616450589,-36.485547312838,-52.3839740220842,-24.9260618234939
-8.20276905725215,-6.68644202887368,-8.36971052412582,-4.92697370948419,-7.64135971175636,-41.6209125174718,-10.1164323555361,-6.0490369551936,-5.59177604608972
-22.8865591400663,-14.7694085464901,-8.43084183648342,-15.1224191688904,-31.5016495316373,-76.6326509308127,-14.4882127200941,-39.2914844259419,-10.2062227202253
-56.0583287939603,-73.7281636758727,-115.855417606269,-52.8470982930756,-26.5842952035665,-401.350957043032,-67.6776892495906,-63.1989134029178,-37.2492575836618
-6.36538876868709,-7.23097435649946,-7.10694641121092,-3.69560677895803,-4.39962549411585,-39.2675648028257,-7.01370507093097,-8.27635227691619,-4.10043809865728
-5.091844549386,-4.06180020650108,-3.73379555697523,-4.20660928903506,-6.58898390857241,-11.1928234948324,-6.34557586337466,-4.52373147718273,-4.1230378871384
-3.03653919789545,-1.67317265009367,-2.03238090698666,-2.78985634625322,-5.7920027124157,-0.249560989077895,-3.74048647016892,-5.03423245520975,-0.770847530232082
-33.3579416434216,-50.6317275197434,-46.2380378829686,-47.0842325870508,-38.273801793304,-203.05845106838,-30.6721434418944,-73.2049214620802,-35.455700117708
-8.49308471791052,-6.7249239544857,-3.94290580268852,-7.27158846342033,-20.2350889231511,-22.179176113699,-7.60098493063225,-11.1093284579533,-4.73756989783541
-3.65645765792155,-6.21444850488946,-5.48204399572938,-5.15794297098797,-3.74464138849761,-34.3322649028884,-4.66830520138136,-9.36861975622038,-4.21148474491807
-8.87512828778904,-15.4668725031822,-13.0045337267703,-15.6513542349104,-11.9508147996116,-39.6897677372543,-13.3966838526381,-30.4214008634653,-10.6513556667328
-12.5227251833808,-9.36068817078349,-17.0109435409261,-9.81862292990345,-10.8808284362659,-17.3928994361444,-14.911700326957,-19.6800998429237,-10.2555946522287
-7.86104168011876,-3.11160127359555,-2.66417229174665,-5.93666086575544,-10.8435516158492,-8.92102580413518,-5.02808070441175,-9.56159769196769,-3.36230075208891
-8.21754761326776,-3.26738025172443,-1.9041181417349,-5.00575244718109,-15.4927888836077,-5.63448938679434,-5.24834664159193,-6.95670825552511,-2.37520121294243
-3.57421873416804,-1.14743283814728,-2.27591143900082,-3.71533187880931,-6.71851624338631,-1.75368773925504,-5.48877137578394,-5.69896419954025,-1.59144291385384
-25.2094932563692,-14.4089494178053,-18.9313028419552,-15.6141620459229,-34.2861742933877,-86.7474701520673,-18.052008995145,-29.0564502910013,-16.0872041088642
-7.05736951010254,-3.39431695481722,-8.74028024653492,-5.55218271990599,-8.84952835006046,-2.67670220473131,-9.23919007751884,-16.1403694271067,-3.65087838874753
-6.56145546671995,-4.82652415979167,-7.46469075051409,-3.66133576054622,-4.54906290664387,-45.6960476130054,-6.43049736573547,-4.99241506617033,-4.30416408603907
-1.41378583071003,-1.79319629499753,-2.72541958169673,-2.45011984093088,-1.71757166541828,-8.23324592211786,-3.02378312750142,-4.11259793683138,-1.73677124190998
-19.1846972125052,-16.4656857317589,-16.0444538127857,-10.0078119912542,-21.5625324897824,-92.6945810424192,-12.1788572862869,-15.1784666695946,-11.0046485499838
-17.0633526185164,-10.3390660224936,-15.4882135695832,-8.63071728497129,-16.6916308022964,-58.9786858117292,-12.7138592169575,-17.2842967249768,-9.76510444841531
-66.5859815302724,-47.9030689444511,-61.8259336109524,-28.5256129502722,-63.3932581138517,-358.517473289783,-57.7196821864205,-22.3287988511988,-28.6308726195734
-6.78795278003919,-5.11900503078843,-7.75810002629937,-3.56556248018298,-10.8271300354412,-19.5096717275354,-5.35035935887603,-11.6778900341388,-4.07977362689349
-66.993088015049,-50.1696151293858,-42.2342400143906,-34.0940232440433,-73.8641336241497,-396.349464763404,-45.8771126841657,-15.7646921622125,-22.3928323501103
-13.4298320033357,-37.8989156558198,-32.5782871066087,-25.006309346919,-24.8454291132613,-231.759818933552,-15.6764380507814,-29.2468650352314,-16.0560526841081
-32.9499327782444,-8.73056170035362,-25.0937641276766,-16.4073486544947,-41.9261360812415,-2.54951190373352,-32.1834009531198,-43.288607460964,-5.49215048438614
-11.6207038739384,-8.76842599624733,-9.71068400040508,-5.24860532895192,-12.5798720210022,-39.881685655342,-8.27421244283635,-13.0322969958842,-5.76330045790574
-136.308788031391,-36.6327857209897,-82.501523448561,-74.1999811085216,-177.177014584437,-300.353100153691,-88.4221804711218,-106.230421165493,-45.4564217384057
-3.54345709060544,-3.04530984826861,-5.10709144925306,-4.18138130290043,-5.60366729960532,-2.16018238284306,-4.61560151203695,-9.2058794674409,-2.85323570373391
-3.97384609908727,-1.16866983946845,-2.98046897218491,-2.25243973360918,-4.71460838359707,-2.69203961993554,-4.4117971116027,-4.30050157080961,-1.52095349479655
-3.75064174414702,-1.56771149462939,-4.96130732946373,-3.03686428843074,-4.82828323791734,-0.870293885313045,-7.66006513438754,-7.11798634724452,-1.5456392853951
-3.364603486271,-3.53220143120022,-3.63353490501527,-4.24919370770772,-6.3203966168031,-11.1182894847456,-2.43131322708894,-7.45174582467138,-2.95060623651677
-2.76863408117248,-2.79746902394252,-3.84305900890441,-2.86264261401713,-5.05796463973884,-5.942252514314,-3.28341234936996,-7.42075533282108,-2.93582688725854
-7.20781378723598,-7.3032554271522,-2.97134146062004,-4.75614510969769,-8.88926825305222,-56.57721670601,-3.80206290044196,-7.66215717863544,-3.56152503952377
-17.1302055000996,-15.5092551684143,-16.535001074458,-6.56690661915522,-15.1851825754463,-121.065788266418,-10.5843786119731,-9.66376376057351,-7.50641556049663
-13.0656553544419,-3.1418641271648,-9.37121832845538,-5.74001344711669,-16.0753671803888,-1.30652519252409,-14.4352569007802,-9.0036126298423,-2.51891332928463
-10.976379120398,-10.37950836218,-18.8622290946767,-8.72811547899767,-25.5542557554242,-31.5975592899036,-11.8855893479897,-18.0156635009783,-9.94087717917616
-2.29516592400353,-1.63870516686841,-1.77944573586367,-2.41376266682563,-3.24442540964328,-5.81511388753259,-3.60039965510191,-4.51080557271668,-1.96191548401927
-2.96387774614481,-3.00547874835358,-4.67914860107115,-2.62200708799848,-2.29874456946353,-18.3250058545004,-2.53443105695811,-3.26447558940813,-2.66512142235388
-4.39336157529518,-2.40301251490218,-6.46913915737517,-3.09650055851085,-3.62240588232345,-11.1572740516984,-5.59678024520243,-6.80087638843611,-2.84552877497329
-9.50260583379758,-8.94148637581344,-9.43022755922688,-13.2468816576472,-16.5773399525157,-59.229033029508,-12.3201797427945,-7.07485744724569,-9.32869096564764
-4.57089126555928,-2.56920217009612,-5.35927500032981,-3.27454377858734,-5.00835937682125,-9.38122567111949,-5.75795214052058,-6.36628088499631,-3.04145793385868
-2.36907615341828,-1.64767647642562,-3.23539985762894,-2.25082692923729,-3.19677985850476,-12.1475291312916,-2.70252629692493,-3.96870120931211,-1.99456707468197
-5.67029481632173,-4.75887789866395,-11.6362810340992,-5.90675752131363,-7.59459079475304,-8.63819194307079,-8.55655631069052,-13.6513338575944,-5.49295294441998
-4.48023815689337,-4.71292706745272,-2.47952899108515,-3.18682031791666,-3.78633334538401,-38.0294680364055,-3.14008277333464,-4.07788563047157,-2.84190569818551
-24.3204239683049,-87.1615643164533,-86.8300248376933,-62.0153986448479,-36.3741430014729,-611.877888019287,-71.2783079693982,-77.4781342223495,-32.304073545257
-38.071485447958,-20.0739456277783,-23.245114639255,-32.1884047561055,-58.8593940815082,-61.3396018553118,-37.9160408750149,-57.5149622523737,-23.3761378758767
-13.9799502816518,-8.52379372539691,-11.2667196099869,-11.5422842958226,-9.63340013859581,-73.6296549726522,-14.5466734334668,-18.1278671202965,-10.0440949810612
-84.9065066920308,-78.9131633997702,-73.9459605681901,-71.0429216593335,-113.11735880137,-470.332912259121,-81.3127047521313,-20.633665454841,-36.4285460498839
-6.23703951651699,-4.34697685801835,-4.32637301893791,-3.53229514328274,-6.23831608739892,-34.5204656845764,-4.14259538273616,-2.7645225455032,-3.39772918554064
-35.5078942913186,-33.4058928849348,-88.8153643033842,-56.1609818229244,-57.6183077881429,-7.34689150243054,-71.4273828944388,-102.710091649107,-18.1877909200923
-4.44693797029991,-3.69750759525268,-8.00204558335121,-6.37924774353101,-10.8066626416604,-0.0429065533153184,-8.29322899168448,-10.8003437555494,-1.36072190747342
