"Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","Class_7","Class_8","model"
-13.8299138362353,-12.3214902113093,-10.7656297169001,-7.44892372031128,-10.6173307432459,-38.3040944430597,-10.8724093990534,-7.93318137342519,-8.33801214393456
-40.7076480893641,-28.2297949064499,-15.574722719824,-42.8066522496537,-75.4995724065267,-59.0071683857881,-22.4418434623346,-83.7169852780195,-19.7120287836669
-49.7300088204854,-36.7597789975201,-45.0008751968394,-21.0484643767989,-51.2598761098608,-89.7970653803621,-48.4658715422487,-48.6406178015151,-24.087562012762
-8.43248670824164,-6.29586909536034,-11.9601693539951,-5.61492782744451,-8.58888806973042,-13.5649918564961,-10.0898553829403,-4.33447926381128,-5.26392630869486
-23.3835708131387,-10.6421477478461,-10.1997467764064,-14.8316613357836,-37.6392163776895,-26.2954361703428,-25.2229384974225,-41.8120308398699,-11.4103523429047
-53.8150282103802,-84.98503600867,-112.426638140525,-57.2529867633795,-21.8587703173611,-123.581361884881,-63.2037002418121,-61.0489972948851,-32.7393615990362
-6.67562422320955,-6.60082537337904,-7.63134263666017,-4.05629085919002,-5.82642753186745,-12.4137630277175,-7.7854183457606,-7.42085939610498,-4.47402998463218
-19.2816872580956,-25.139970597033,-25.2981999401345,-12.9807022041947,-11.6140303488429,-63.654636201936,-18.6938286743955,-8.50055531037375,-11.1608166211768
-5.74818526203347,-3.71105205791605,-5.3504703324643,-2.97111517475684,-6.74755173431398,-6.69672341922516,-5.59850643567374,-5.98598367191939,-3.37886193618341
-1.77310916381214,-2.18661295365931,-4.72422535178617,-2.60962539624694,-3.67377368055819,-2.05093742004973,-5.89488804073251,-3.83503537646095,-2.05706033504814
-3.24519805204039,-1.76310157947461,-3.16081870557305,-3.31287010564199,-7.44011714090738,-0.835661415605948,-5.00277024153775,-5.61714903138606,-1.24733186866789
-31.1030845011459,-45.0357724286113,-43.9097852092429,-47.8021137683232,-41.1917644737128,-62.6603593915768,-37.2092194954965,-72.8809014275195,-36.5224861739739
-9.26891259138204,-4.90840640174477,-7.02572994839058,-8.58716770421979,-22.2156909246746,-10.3513044544287,-8.87365420184396,-11.9870781198001,-5.53176800002659
-3.46866539551658,-5.2978812179481,-5.0685863074365,-5.07259605701834,-3.97295435905552,-11.088346734885,-7.19169165599417,-9.79673702523997,-4.14471458723157
-2.96902171847039,-2.86928131914487,-2.69042668353261,-2.75507607553576,-2.1550310817972,-7.5119496553581,-2.77295422678205,-4.52268814332146,-2.62030262718946
-8.58005848559323,-12.9969573118085,-17.4916143309663,-15.8850491745237,-10.2637070399105,-18.112184025573,-19.8366627459029,-30.7307650880457,-10.4023169460919
-7.81501250824346,-2.6308647266018,-3.87610623246507,-6.26176873406384,-12.0717803548469,-4.06949577935195,-8.70296165874462,-10.2833260577976,-3.27922289462918
-14.2194954528703,-9.10221754285214,-8.41902968147746,-6.59188799709012,-21.4324383650278,-14.0702833783862,-9.15352831996378,-11.8148873567573,-7.44222685972266
-8.81733169551068,-2.29730343262916,-3.18974997530778,-5.58187992760282,-19.7674545072317,-3.6975473615665,-7.21519869374968,-7.87345952270194,-2.6633612140702
-4.35487605830968,-1.9106114578585,-6.54761199289011,-4.05024882490476,-5.4680445300018,-5.61140260999851,-6.42821084249217,-1.80387414419792,-2.19868057899549
-7.50901039599108,-5.07839668941776,-11.8386112106979,-6.19366451087361,-13.2077961793203,-1.75837618070041,-11.8694750047964,-15.0785454297699,-2.66224972703526
-6.52784971088095,-5.22873011770776,-8.08622889113114,-3.69526993592634,-4.44625881489763,-13.034844901908,-10.8925937309467,-3.83897198580042,-4.27248871678011
-2.4445818442847,-3.37517722411405,-7.92361680464231,-4.66117014830416,-5.08511467394737,-3.08170303246669,-7.65570177183692,-9.77565220186723,-2.91420164953632
-19.9461338292403,-14.3961326407637,-12.5320672222225,-10.1009892471442,-28.1727583169274,-28.7776447716305,-17.1681034029996,-14.928017629867,-11.1230182154665
