"Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","Class_7","Class_8","model"
-47.4590886330353,-37.0098352564418,-17.3435096552757,-41.3818521346831,-47.6943997532728,-109.031948741065,-23.4276167757698,-168.17450728605,-20.8270791834287
-8.95176955610933,-5.9855358047037,-9.68420270886966,-6.24026100501675,-8.71214219845126,-30.7486915991988,-9.41577676582759,-1.81183716942507,-3.06925816668089
-51.3670208462933,-71.8063950737173,-108.454499096629,-63.3757844436664,-39.888759124114,-301.302509835658,-60.3330703481761,-98.8526677187893,-50.7028945139806
-33.2853612902009,-46.2027727301304,-40.611881041227,-47.821788779632,-35.0706256725008,-138.139590803691,-36.0922434039242,-124.508253520254,-37.6471367370691
-3.06779743046436,-3.2891984159739,-2.54819212442586,-2.81356067547003,-2.31259519302204,-16.0300698842714,-2.37180823483169,-11.0625362134648,-2.64320464700114
-15.1203131344309,-9.50454486488656,-16.6085828434059,-11.0424303800264,-11.3360151792194,-14.6506545974231,-17.1139280623428,-21.7970415580702,-10.3312767949286
-4.97880550417475,-1.28005577418353,-3.42847793554031,-4.27535195012248,-5.60082593681437,-1.66158843400635,-6.65545482580944,-7.42661268125799,-1.61346689115977
-32.0972945089906,-14.3008286232844,-19.3703488292955,-16.699359368494,-30.4871406869168,-67.6228854089855,-17.5276097499763,-45.3404583764735,-15.7348060330382
-7.86440707485485,-4.92232571256752,-6.70737652567576,-3.84017865320811,-4.01107551290886,-34.3445281835484,-8.51646845312769,-4.54829654950324,-4.40184086676156
-81.3882862882318,-47.1098292780751,-39.2300358936831,-37.1968677680646,-61.3991032012147,-295.333279780158,-48.8667842910298,-65.500969239669,-40.4558485592062
-188.718442477444,-44.8572011749143,-92.6024488452648,-78.7677000633013,-152.240883076544,-240.11970126759,-103.064892041729,-208.723995187973,-51.6195204819804
-18.3691556496582,-3.7362982226742,-11.3763695428343,-6.86460288146597,-14.780799714393,-2.9489501047898,-17.0275282799839,-16.128935181959,-3.92682223956678
-2.93488465364707,-1.49793308542179,-2.07655893503498,-2.98630180864103,-2.83524737075169,-3.72686515828654,-5.21411919351323,-7.92485258590177,-1.82837574085167
-2.88959666626304,-1.88651590256807,-3.10860890014951,-2.32114834535029,-2.92343961819923,-8.9679326155894,-3.13118432834548,-8.28149106082848,-2.15022459639468
-97.0065712503741,-72.0611413473725,-77.9876191986126,-75.9261677221068,-108.275754723889,-352.856236829118,-77.809633020706,-55.2612034115061,-71.5732221560103
-7.44170292931329,-4.15941342211231,-4.19919463660171,-3.30043603917663,-5.44778034106842,-25.5741581141065,-4.77439426976544,-8.64536961332603,-3.69788435781695
-8.27649266037423,-6.65476370839152,-8.83164127333345,-8.03872121169073,-4.41680370836761,-22.8495908395291,-7.43625048769317,-26.1798481450184,-5.99429586104361
-17.4700924094103,-9.5336753158332,-5.87160724258894,-16.591463612357,-20.3066509949353,-40.9182183277573,-14.7882029926022,-26.5378881578128,-7.50387743640307
-12.9875633953196,-12.1521364734129,-17.5482487474572,-13.9247551972843,-16.1201252321113,-74.1698954490884,-18.0040739530811,-25.1346608112423,-13.1828734741468
-18.3908194438015,-18.4911139876165,-16.1686182735932,-34.8490117965969,-23.9060247010949,-28.6275938344673,-34.6443965260069,-84.7703488673119,-18.3528968856242
-45.9998439218412,-11.105112950472,-22.0708119124401,-21.8880098277636,-40.3088238526027,-108.504000474262,-55.1268567036239,-25.4865282437983,-13.6663535139723
-4.09417689371979,-4.15079396105129,-1.44085856297793,-3.18256329225428,-4.64398867065238,-16.059450523357,-3.05072260445744,-16.4690720864926,-1.77756425969369
-6.50065629863587,-5.17085441524779,-12.2404766252456,-8.85650277535651,-15.5426616852232,-8.09662136516962,-8.62156996688909,-30.7758777855138,-6.08064261133312
-44.5058057714926,-18.8997060289542,-20.6348868794852,-13.5337106502579,-28.9471781711085,-123.163655151644,-24.8445829277784,-39.4101998892395,-15.4437008541844
-33.0552451548456,-35.3507521551131,-36.2515724081742,-25.7398757817341,-17.1274720821439,-178.834172982094,-41.4091063230404,-47.2018917954171,-21.828017254273
-7.14859289269545,-3.98017094825821,-6.68999728119664,-2.58725862875289,-6.99757780165177,-16.3498877139634,-6.95987244989031,-5.57811672771599,-2.99354985558883
-23.8650659766322,-9.6098566216109,-13.0583854713797,-11.1849220682278,-23.2265620856163,-9.89535638120857,-19.0783863672767,-37.1788266054007,-10.4082348823879
-4.61753158591637,-2.45589381402138,-4.34200343123765,-3.07290758639907,-2.85695148673047,-9.37467038042848,-6.00394992734426,-2.45426568317782,-2.70455554004837
-3.60313988310879,-1.32072477215143,-2.82656852699182,-2.85932217134066,-4.13051024492114,-1.66606052113194,-4.40914463166534,-6.15300091778682,-1.58775914185566
-3.30937387366105,-3.86531627980425,-3.15030088597738,-4.03662374552544,-3.46142289954713,-12.0009126731872,-2.48687868711086,-16.8791688180312,-3.07120615674934
-15.2251252393354,-14.5578551413122,-4.03453899301269,-9.03052241751447,-12.0304584822202,-85.7147109865706,-12.0556518772514,-35.7821847590405,-5.0305715302132
-11.2389415487288,-5.3218034074059,-3.75361503568155,-7.52112334477757,-9.67299020597101,-17.760150480037,-7.35337283070745,-18.5016612543372,-4.47212750891145
-8.27198573841585,-4.57668378271211,-3.32922165559242,-4.103189052758,-7.71534313512007,-26.8527795264677,-4.48293837895933,-14.0704170835925,-3.85854410911286
-14.6610017298515,-5.79047242321397,-9.91905922499031,-5.68748349386671,-11.2847799336211,-24.662752815045,-10.2479476684243,-23.4091274929042,-6.18920290757581
-77.0267008447447,-44.3710853009478,-51.9974181342242,-20.7351648181157,-55.2180323989923,-265.233362155442,-50.2996708738352,-58.3172647563922,-23.8591788403438
-3.41094676932488,-1.86391565653364,-4.40730206178384,-3.89864324203012,-6.06923098816603,-0.25839949771874,-3.91733947399167,-9.33931327611654,-0.76919259568507
-2.82782881872311,-5.95000141489939,-6.10357966546432,-7.27946328662807,-6.0821479925612,-26.7803256220013,-7.7109424420343,-22.7513311142493,-3.83081554006184
-23.8152943856687,-32.6494717781592,-30.1091931683544,-16.7680604920203,-21.278501696149,-162.554624363805,-25.3623100011161,-42.4036772947096,-18.7570501271815
-5.45176495226365,-20.8340854050267,-24.5352943889555,-25.5246619473875,-15.8334694666544,-52.7046638121152,-21.5772861959988,-65.4626472993651,-8.4419334398455
-9.47579417732535,-4.7317931734372,-10.9744547378232,-6.56445068384316,-12.906278680059,-2.40142800786125,-12.1584652138395,-18.5101535433632,-3.5071822797028
-36.1056389162005,-38.8757677943991,-52.2059782231488,-45.2049100595372,-13.5199086649131,-227.57227691818,-81.435776892516,-79.9513511664847,-22.8017746330142
-2.40837721609196,-2.41279832717231,-3.68011737785551,-4.82946779824625,-3.95940172904201,-16.4893313843782,-5.61084293794131,-5.48977070867448,-2.69130975829151
-4.70050876746929,-2.19703365250835,-1.80971984032004,-3.73618601562643,-6.26917278879165,-10.5865964347103,-5.44122632397728,-7.33501808328641,-2.19090814820266
-23.7504021175098,-9.1823163052509,-17.7222929621638,-14.8137956622999,-17.3484585931794,-52.9242725976909,-30.419197140329,-36.1225474967488,-10.5460292926245
-4.92385743498684,-2.19215298515102,-5.3619273448676,-3.57900364736148,-4.43418310362955,-2.34174617805563,-5.50238332798247,-7.02348071635662,-2.52167156418427
-66.1449749549681,-25.8402411218614,-50.5618609571699,-43.3034143879208,-50.6084542363284,-14.8335353836444,-70.1358895784544,-86.9683091702498,-21.1444547096905
-9.55106212497658,-3.61179402181552,-10.5872309407569,-9.49662302186558,-8.93342836803754,-25.7486411234369,-16.2702987901058,-13.250340259346,-4.47713119408146
-36.52267227309,-29.5761539342601,-16.958084954247,-13.0167647862351,-20.9932029688945,-215.046014051803,-19.7796917801361,-23.2064728010527,-14.9844612262507
-5.78423917790906,-2.72824626540165,-8.45461979378061,-5.94369656136481,-6.0953032185839,-9.71108525047631,-8.48840951085048,-2.48750094418881,-3.23538415790815
-84.9449493423097,-54.922372956186,-95.8514994434972,-40.6581071592505,-84.6920644735771,-203.819495902466,-87.5967227696244,-61.0973945442862,-45.6033894224579
-53.6799000831404,-37.7040559991415,-26.4084860382032,-41.7142423640264,-35.4972991438274,-226.760917117346,-49.7117870422468,-84.0891676231768,-30.3268357981222
-16.1444212244402,-13.0303060211355,-7.17461641161002,-14.8395288859787,-21.2498750894086,-84.9683165947704,-20.3436308049481,-52.9773828074351,-9.23195916325664
-20.8211897434508,-15.9038083077757,-19.7002376159933,-12.9802283783847,-7.64443411897641,-79.5972669228005,-22.5781582714014,-21.052616401956,-10.4315145522668
-28.7719906457558,-8.8781509126487,-15.7565299821538,-12.8391336410671,-26.6091787389668,-21.2791004446496,-27.6691359290968,-32.198064969336,-10.1817858851787
-6.50326654198874,-1.85402184769217,-3.56372026103926,-2.46783278605053,-4.89871588851754,-9.15062176937503,-4.34326093545123,-6.8788765306935,-2.12689918250163
-3.82034379908065,-3.74667026840995,-3.56286385335264,-3.50458883837374,-5.71812429489403,-17.8338418111912,-4.97900063663136,-15.5862896964084,-3.73061388322119
-4.22281824046263,-4.36205038399542,-6.05377751339552,-2.70106686727247,-2.80484727091247,-16.7645021032632,-5.80713774463604,-6.07944027645035,-3.05802749311292
-33.8431221776884,-17.9274776891893,-10.3535270992153,-17.0725222135343,-31.938275607566,-77.5831169461783,-16.5241004812375,-55.6522153758854,-11.892791779329
-11.4439892728863,-3.06466967230294,-8.03410448270784,-5.13365521676044,-12.970837735552,-4.47508933544865,-7.22653608714791,-10.2795942782529,-3.43924191573936
-19.1248197340827,-7.18282819776529,-10.0907424593129,-8.64494830881997,-15.0211525358919,-36.6355125759095,-16.8796510016728,-21.9041294269789,-7.934669616018
