"Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","Class_7","Class_8","model"
-58.6498803298409,-77.5199341214145,-103.530646608496,-61.544459549006,-38.9395630053522,-357.483453153948,-55.6286138421185,-62.6035366412686,-50.0245213226483
-1.74594792691785,-1.7301418872154,-3.57390582310169,-2.5647475912148,-3.54066003219414,-4.83577064472543,-4.10356470545494,-4.54538011517683,-1.93286031750548
-8.07559067621375,-6.53985363252924,-4.7026133009407,-8.02707270540849,-22.4427065926581,-19.9361428899292,-8.20904687812156,-14.8253507433318,-5.37275162676642
-6.63957628770026,-3.16575578766197,-9.0386992664644,-6.43198273088578,-8.28525038843814,-1.83188646698754,-10.2694740094808,-16.7449003103258,-2.93614578472105
-6.8586988300253,-5.56051521362871,-6.88178481686295,-3.79257394151958,-3.81549053669446,-39.2834562247252,-7.1111952342696,-3.93315360404296,-4.3002112364871
-18.8797486804572,-17.0195777718394,-12.80512639242,-10.2766396101752,-22.9052449607518,-78.9264436033667,-14.6138671169304,-16.6324002041756,-11.3233658111702
-16.8206881536407,-11.1653174492673,-14.2309113082837,-8.95337132279129,-15.7349831775077,-50.2006953323393,-13.3602864744249,-16.0399853066381,-10.1627607102065
-7.18834123333947,-7.38278850610995,-2.78954615456099,-4.42372838747462,-8.43668547999552,-49.4913181836457,-5.199763105005,-9.04268953075855,-3.31146921298205
-10.8882055190628,-9.24018300875924,-16.9671065152549,-8.23575351434113,-27.4445507021472,-30.3610829989121,-12.5299243923742,-17.2189049023753,-9.40025995159415
-1.96775600842619,-1.44721146556174,-2.00405561593556,-2.78415602708654,-3.12368654685507,-4.66878311970381,-4.38448539412627,-5.56104126831468,-1.81049185900359
-9.54098479334594,-9.9954151243955,-10.2517798485578,-13.9680835428627,-15.3193066494073,-55.6874290559325,-12.4572871651407,-8.80155707460174,-10.1715604556006
-4.61549072116301,-4.93542967570359,-2.35815051400059,-3.06350000784916,-3.69106066010685,-33.0156123581194,-3.55267620863553,-4.63824470934078,-2.67273990070376
-26.9831080444339,-87.455972778216,-79.7725477377002,-67.2750551173041,-33.1602254122787,-548.125926558836,-67.6917811764094,-59.1564395517097,-35.1153589436904
-6.24743808406967,-4.78121443857593,-4.21774797594717,-3.49047702398784,-6.16187512611966,-30.6937794140103,-4.46916097768688,-3.99697592759595,-3.89996790557485
-12.9859600759132,-8.99771927709057,-21.8121017835612,-16.4213586438591,-18.2228382788407,-7.20883764143785,-16.3952727494153,-36.722618380592,-9.49285972213296
-4.27027978840634,-17.682653771944,-12.1678180469125,-15.7480393752712,-8.3571630942127,-96.9549025005641,-10.2003747411798,-13.8923789543494,-5.95183876585987
-14.651120968283,-21.4117104157126,-15.5085322554968,-35.7461060459827,-30.4473625041607,-41.357524244387,-29.3214265866179,-57.8023267293977,-16.825424942799
-21.020691844122,-41.9248720816659,-35.9635857179644,-26.6236063205926,-22.1433662930461,-254.797621003791,-23.8228921541909,-27.3595485861516,-23.6121973295227
-5.13559931366266,-12.9017315628618,-5.69195815325977,-9.35513474411019,-12.7553074264879,-77.4736035618771,-5.74761924343151,-11.0271368926115,-5.84213370608321
-58.1509518913689,-41.4276145977654,-66.1953916937304,-47.4245899561296,-85.6433032338701,-154.654046192478,-65.355965684285,-31.0987027277671,-39.2195731837382
-32.8651488526308,-11.7400982510178,-21.2929331143761,-20.6769193034457,-49.859157515417,-122.422501836484,-48.1502807314306,-33.9822819096065,-14.7992761694035
-4.61197490737525,-13.036996048912,-11.8624559277249,-9.19122228259885,-5.54661070506063,-60.6905893457762,-9.94644421201858,-10.388293143195,-5.66506735201693
-12.4131552555824,-8.02980216288592,-15.0615025786253,-12.3586302006086,-25.481468621931,-2.94779137079922,-14.3676251907919,-18.2446304968562,-4.84748281881322
-4.6637110785126,-2.74430569809207,-0.718990543104085,-3.5401659801169,-10.0826336976706,-15.092305456401,-4.23863080651422,-10.3106456498116,-1.03783896830141
-17.5527094407111,-10.6368642834891,-12.1578686710795,-8.52368757997905,-22.8581439270924,-50.8759641455521,-13.3317573237235,-30.0402885264323,-9.94792300358973
-12.152923526197,-8.07310698150816,-11.5041076306228,-6.97664480876397,-17.3757861450745,-24.8437348622218,-12.4788557296725,-14.4342868228819,-7.94509538834845
-4.44338378524368,-7.4310222140741,-5.16550033129343,-4.58859228756345,-6.05532741531232,-35.2882577449101,-3.87303304927497,-7.66995105032719,-4.45523828378936
-3.87058011937061,-2.14044050388068,-5.55571508228809,-4.45241774283243,-6.17328673018802,-2.36205847309182,-5.56203208360426,-7.46143752950619,-2.54919079373157
-4.66701866967167,-4.54945118014043,-8.98780784328931,-6.10853268140561,-9.78462884696215,-11.6000980179814,-5.71442294301864,-11.5338186891801,-5.00878423863108
-6.55675599523707,-10.668823285806,-7.60060746685176,-6.69669191360152,-5.99392472398243,-52.0131355700567,-5.20301929804244,-5.07530590680555,-5.89797444588026
-11.5150715638607,-6.35566468205615,-17.2921233205826,-17.13627507691,-18.8992327584451,-11.4897249076832,-19.3644838659041,-38.8115583763143,-8.33289139239263
-17.9153963955057,-9.37117685343075,-17.0582238409836,-14.5005605186215,-20.5102613704485,-54.5355739596759,-26.6345070419363,-22.9200097305269,-11.0058928083602
-29.3153323541643,-18.8374581560177,-17.8829256662384,-14.9956589382998,-20.882640193732,-120.049628010963,-26.5674448405872,-31.4504820101655,-17.1569234474806
-12.5664941267576,-6.33843720916255,-6.12967339273109,-9.47593374523553,-18.8031350527126,-20.5947845018126,-14.2343940486875,-23.1985987645061,-6.79166953844802
-8.45715617666047,-5.92763255391636,-5.6934093884495,-3.87553630151548,-9.31460170033225,-36.3227751365614,-6.46962005945405,-4.74508179657703,-4.43999756395125
-18.9464982895923,-12.9173639807981,-16.6987961691167,-7.29681634641195,-18.4070014277127,-52.4768810313635,-14.8248624859462,-15.496453334177,-8.20337768689069
-3.6727367093705,-2.39971841670185,-2.19252275257192,-3.5195246791646,-4.71863072472055,-12.571531381291,-2.31511585087307,-3.53243503865232,-2.410429131271
-4.70202755911126,-1.92534195113721,-3.22410462166301,-2.39535447271368,-5.23953618491379,-9.74721218025962,-4.2675669024116,-5.10681619719878,-2.24626897299455
-1.52509545633936,-1.50202156898952,-2.29560736258781,-3.21523456811159,-2.35146710320656,-1.54449437741133,-2.86672856648865,-4.98360191154347,-1.67705552409823
-18.5904371431458,-8.81882531438049,-3.31379797684706,-10.1388259829564,-34.5826716546023,-53.5671294715195,-13.3651717549588,-27.6064026544836,-4.23050688414052
-2.25455126018066,-3.29292106018428,-3.50850908761499,-2.77965406527845,-1.58846296922317,-17.4575908644211,-3.37787747850636,-3.22003703653072,-2.12617028236954
-28.6686890806721,-22.3172781376323,-25.8965614254546,-13.566274289015,-47.8269963458959,-103.730517895372,-25.0598598199281,-13.9012810265283,-15.3537213728649
-1.23537666507767,-2.26984076636245,-2.37064087961456,-2.93432411872481,-2.42205661678699,-10.0449758955355,-1.84909909934547,-4.03612001613316,-1.58287817586145
-7.56136924442153,-2.88103363372797,-7.01661198107501,-4.93197247691247,-15.261951679344,-5.7956856149002,-7.97080139190203,-10.4932299834544,-3.33119162022425
-13.9061852403376,-7.25364159994058,-9.35228177408442,-8.24736164372106,-18.7388951084978,-43.7511413386148,-15.7489156199175,-19.0560452566343,-8.11195676229715
-10.1184060771553,-12.3051983771487,-14.4767950702854,-11.1034875131668,-8.00406373479367,-64.7466726032141,-11.5502213022775,-14.4553692008735,-9.828724259295
-12.957345709194,-16.8468353219424,-6.82352841435102,-16.1498285433386,-14.7399524277065,-85.4013671712904,-11.0602991298015,-30.4589833386306,-8.32874147456757
-10.9621612104642,-5.88035481457502,-4.98299658311811,-6.86847587669892,-13.772776020384,-41.3141303098261,-13.0106003232461,-9.72756103434097,-5.84611891983229
-17.0700410941633,-7.63445084418523,-19.1278224108271,-13.3905844295358,-42.8079057143729,-8.22338879372994,-24.1854098335705,-14.5290414700696,-9.08930982953683
