"row_num","gen_method","b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","class_intercept_2","b_Price_3","b_Acceleration_3","b_OpCost_3","b_hev_3","b_phev20_3","b_phev40_3","b_bev_3","b_bevRangeRel_3","b_noBEVFC_3","b_american_3","b_chinese_3","b_japanese_3","b_skorean_3","class_intercept_3","b_Price_4","b_Acceleration_4","b_OpCost_4","b_hev_4","b_phev20_4","b_phev40_4","b_bev_4","b_bevRangeRel_4","b_noBEVFC_4","b_american_4","b_chinese_4","b_japanese_4","b_skorean_4","class_intercept_4","b_Price_5","b_Acceleration_5","b_OpCost_5","b_hev_5","b_phev20_5","b_phev40_5","b_bev_5","b_bevRangeRel_5","b_noBEVFC_5","b_american_5","b_chinese_5","b_japanese_5","b_skorean_5","class_intercept_5","b_Price_6","b_Acceleration_6","b_OpCost_6","b_hev_6","b_phev20_6","b_phev40_6","b_bev_6","b_bevRangeRel_6","b_noBEVFC_6","b_american_6","b_chinese_6","b_japanese_6","b_skorean_6","class_intercept_6","b_Price_7","b_Acceleration_7","b_OpCost_7","b_hev_7","b_phev20_7","b_phev40_7","b_bev_7","b_bevRangeRel_7","b_noBEVFC_7","b_american_7","b_chinese_7","b_japanese_7","b_skorean_7","class_intercept_7","b_Price_8","b_Acceleration_8","b_OpCost_8","b_hev_8","b_phev20_8","b_phev40_8","b_bev_8","b_bevRangeRel_8","b_noBEVFC_8","b_american_8","b_chinese_8","b_japanese_8","b_skorean_8","class_intercept_8","LL1","LL2","LL3","LL4","LL5","LL6","LL7","LL8","LL9","LL10","LL11","LL12","LL13","LL14","gradNorm1","gradNorm2","gradNorm3","gradNorm4","gradNorm5","gradNorm6","gradNorm7","gradNorm8","gradNorm9","gradNorm10","gradNorm11","gradNorm12","gradNorm13","gradNorm14","stop_ef","stop_status","pruned_optima_row","end_conv","end_LL","end_ef","end_outcome_status","end_index"
24,"logit_random",-0.113667792760491,0.0208501648210444,-0.156386249681062,0.0555012563981592,0.0355288951295535,-0.0672618613524734,-0.323823796885421,0.653918300164178,-0.37289934639035,-0.129083813895681,-1.28153437728993,0.0140469578581673,0.554362600001555,-0.0704150351820529,-0.0468250619878499,-0.17051559029623,0.00421907788786406,0.0303119039125198,0.0816391832014629,-0.0990560096497179,0.580180210811915,-0.469351237541204,-0.12924247008864,-2.03622109425289,-0.0979512363632413,-0.190880695243655,-0.301721066027719,-0.0781707872544333,-0.214655266420694,-0.0104431827755047,0.0970444269412462,0.0155786396668885,0.125858140884358,0.0234837789384031,-0.0319361465428344,-0.481174286836341,-0.0630606764498151,-1.57058428556502,-0.068347212278092,-0.772395218134073,-0.940463105837703,0.0577694584242046,-0.141893119844723,0.0140464102775626,0.00664273873176151,0.0149782617230422,0.165335167358273,-0.449512744973251,0.543506302704919,-0.64639269284376,-0.0851072289696992,-3.56466928831001,-0.0993642318978226,0.0242830920821259,-0.290542515222103,-0.0680487363580684,-0.0794481642626184,-0.0324583624092472,0.0308330255901231,0.0320180981743054,0.166172252001015,-0.218178230120957,0.146864789979377,-0.9137785340662,-0.0460159616034219,-0.351221569955727,-0.132480070245999,-0.465703050341856,-0.468262128083534,-0.106564908152579,-0.0745842511722864,-0.380067083980204,0.129302950607612,0.0141921415765875,0.220500895941082,-0.234269527444958,0.273117089780898,-0.316766760707692,-0.155169937433031,-1.40545631192821,-0.0716882001029282,-0.563188134081064,0.0938128306677468,-0.0469217230913175,-0.0977711638817169,-0.326953159343351,-0.0322329370714028,-0.0196062569477786,0.0981662801837385,-0.261549776494389,1.11257129478472,-0.28560543566848,-0.2141068687649,-1.96428574238609,-0.0761412171381417,-0.926909887655667,0.401187988492953,-0.00982328881187459,-0.0191583715398913,-0.24373551845799,-0.0118171210715858,0.0289166086320707,0.0330523076255206,-0.510750913577334,0.730817418305493,0.187182439688546,0.0231198599464015,-2.13677719279772,-0.106600208514749,-0.467326611426345,-0.552501095969684,-9158.09591766143,-8233.5179735868,-8030.16560703465,-7937.67282201026,-7915.19680870988,-7909.06508990753,-7908.19254415533,-7908.04857160247,-7907.98733954966,-7907.96251782685,-7907.94761325803,NA,NA,NA,NA,1781.55983997038,1363.08302687223,769.449362443563,589.247806310926,223.774995834354,63.3839534390024,17.5687356891146,15.0395316908606,14.0514974486709,1.84758295435916,NA,NA,NA,3,"test0_worse_conv",0,1,-7907.94761325803,3,"test0_worse_conv",24
25,"logit_random",0.0444264677224167,0.0602784986077976,0.0452990206001027,0.161298455889508,-0.00757001227390251,0.228796754429988,-0.563250699928185,0.123772991046785,-0.0913145276052806,-0.186989250167275,-1.12053594816673,-0.0447159208476775,-0.357184557581327,-0.112801048328403,-0.14845792399776,-0.124491435370917,0.125848069221244,0.0213744090172197,-0.164785165418073,-0.271988401101033,0.802800572501527,-0.291771564087687,-0.123003525071729,-2.12068326450977,-0.0444595562573705,-1.3876822210641,-0.440429019418667,-0.00960595284777201,0.0407281989060831,-0.176804470727489,-0.0130502874595419,0.0266986972596343,0.155981004344068,-0.0107344052873959,-0.277831205105599,0.00493831242616888,-0.136195412025677,-2.71851073524398,0.019561232407584,-0.992410698573178,0.980227161960763,-0.112497565318075,-0.0821193620854423,0.221626767714023,0.0573559619622187,0.012583189192025,0.10300256527278,-0.423937309015496,-0.0279882771613312,0.17142430789967,-0.210052230199623,-3.26339797586791,-0.026469460101684,-1.12134615926683,-0.625581644385885,-0.113162887254812,-0.00396565437960424,-0.225070048000772,0.0345200919009975,0.0284499929549471,0.363333113075959,-0.430467083594021,0.283441832385629,-0.735137620907399,-0.127951738196212,0.318188621026453,-0.00313858456168947,-0.362169955175625,-0.26634902897292,-0.107534856015386,0.0142141648282115,0.0880347263894929,0.0259179088101266,0.0342834636449347,0.165140451122664,-0.101094703787682,0.165648048730552,-0.275532587443127,-0.0636283845079651,-4.90079002083889,-0.0977117172028425,0.286440486120076,-0.43040945836688,-0.0348722807133625,-0.0574489232292201,-0.159032998655488,0.0609635520043827,0.0269071556498537,0.423288016592706,-0.264765083655275,0.0619369850427306,-0.366279141909009,-0.0882517603207092,1.58166928269574,-0.0410928930550633,-1.11056978749118,0.0942586976507537,-0.0293127450315079,-0.147594282899658,0.0263560881760933,-0.0598400809578302,0.0202932147634954,0.09899836642103,-0.232131170029472,0.0950885034690179,-0.6147409481872,-0.024511831841771,-3.38080243467587,0.00793742678212185,-1.09505745793073,0.843020393465964,-9438.24293821112,-8359.54903080956,-8120.34102738424,-7949.04305020248,-7909.26170093881,-7888.55784826342,-7881.56043513222,-7878.35610618115,-7876.81080638068,-7876.25534811597,-7863.80382024696,-7859.28139984002,NA,NA,NA,626.429696997841,1071.09730185036,750.142060739868,688.82850194902,409.820083176914,125.567623925542,198.652698246716,46.0250755113976,52.1646453986665,15.4463907197456,0.850303802782512,NA,NA,4,"dup_best_test0_conv",39,1,-7859.28129007682,3,"test0_worse_conv",39
26,"logit_random",-0.105257688336533,-0.0431626151098643,-0.0805579141274165,0.0496742553093281,0.00391442842133349,0.30427355624124,-0.56364359765081,0.36695942339149,-0.175641769108593,-0.295090602964937,-1.00191815366485,-0.0653311247650884,-0.504779674896986,-0.0446067307835523,-0.179011754223631,-0.161377049288649,0.183920526450382,0.0157501825956251,0.166991861789474,-0.766157320092549,0.439898969522453,-0.664311170630897,-0.112410171878419,0.128982197799821,-0.0796175963269774,-0.314508699817105,0.339003273817181,-0.102751730953247,-0.16141039697845,0.143592863626493,0.0939863015998234,0.0058320490029722,0.13339563034706,-0.380349222173372,-0.0965676285755579,-0.422958065352416,-0.031920069130312,-1.37842692633,-0.0459614931908602,-0.13614333318741,-0.734672389721182,0.0528517046541897,-0.182350587447323,-0.110010406581702,0.220142147410674,0.0212311562507802,0.102742326305884,-0.30157233577619,0.40925598872352,-0.317542156118136,0.0784643322616115,-0.230350387840527,-0.0166500066092278,-0.314539654618385,0.483913514452534,-0.044450726040682,-0.112578270908183,-0.202046487516819,0.139534935791676,-0.00157662950123805,0.227951702518923,-0.591957242105243,0.480471056959898,-0.41875157397165,-0.0687396240538755,0.437544966950096,-0.109883911765338,-0.650595877232745,0.628920279984775,-0.0740102391861034,-0.0676852403251803,-0.296602238818522,0.0958387803817687,0.0154052513794833,0.274187537419151,-0.270668564617941,0.0440786778796007,-0.239823892042529,-0.142571079303681,0.494794622963857,-0.0147285651542065,-0.698469498058716,0.945775540730734,-0.0413203588073498,-0.0672626835697652,0.00530570804590451,0.070231427530993,0.0417126387538635,-0.0973237462635648,0.156937189666591,0.372459073344527,-0.259650316445515,-0.0257211205650544,-0.688169930468177,-0.0885722147842667,-0.573054097625592,0.845491257145976,0.0121460889191534,-0.135105814468518,0.015930768109956,0.028794535888594,0.0276162770646022,0.0875441104827837,-0.0535884184398009,0.530299727782793,-0.382642796363792,-0.0117432282691685,0.528513751473768,-0.0888239303519984,-0.428988958266014,-0.217776380808919,-9467.67061374277,-8171.28413994828,-7973.46326315977,-7904.20820265016,-7889.41465790037,-7884.35852481504,-7881.68550334176,-7880.35649447101,-7879.86051908827,-7879.76070617518,-7879.70805903131,NA,NA,NA,NA,1548.99526741845,545.404847457976,660.382162745802,390.552643509082,220.334116041398,119.964936054336,117.191919214675,19.5688114487276,15.5049632913127,0.974213805435851,NA,NA,NA,3,"test0_worse_conv",0,1,-7879.70805903131,3,"test0_worse_conv",26
27,"logit_random",0.0105434649198022,-0.0577903453934501,-0.0814339722316185,0.0941664457812733,-0.000907872686507015,0.153017424576948,-0.39179244222157,0.12836776123638,-0.323720099820599,-0.108375727589746,-2.00624005776818,0.0059964901443898,0.00481198054458298,-0.00120503754845963,-0.124360843658151,-0.113258634419712,0.0283204863218476,-0.00875154966572433,0.375017201707624,-0.413526177203416,0.165254141506439,-0.481044548910431,0.0289427673546637,-0.494773263568497,-0.139155581555004,-0.658183401535991,-1.02684135475017,-0.0156107395034165,-0.111561922440149,-0.101482133905527,0.129248463005815,0.000468112012267523,0.243363329273978,-0.0440759026556503,0.153977356558243,0.286706404194305,-0.211035174440753,-1.8044199615958,-0.0912159649422274,-0.349636758028537,0.213189054861879,-0.182026440955873,-0.078492784129121,-0.250554181868891,0.117986527906581,0.0259886071908336,0.00497460517481377,-0.0721485782884137,-0.215063189886433,0.163338435013056,-0.0914357559850906,-3.52018693103954,-0.129903763683901,-0.593870728987095,0.164140466349399,-0.114364259983245,-0.0672855865983009,-0.181884686045322,0.0989019815189581,0.0250649362328337,-0.0710369010131595,-0.405713373536545,0.38065936783071,-0.288992503276089,-0.129275415205571,-0.418971402802569,-0.184000911690027,-1.21242421376145,-0.689296380255292,-0.119117476742843,-0.0324773262869074,-0.132556206031337,0.0957318101853163,0.00952622363844577,0.192847789633545,-0.230326669297941,0.199077479139449,0.333018971808843,-0.197629614916085,-0.454766400814742,0.0495787317214521,-0.680639028760076,0.511475532372412,-0.066221598134378,-0.138943923777819,-0.303759242762914,-0.040926148573486,0.0489335704980929,0.147983266310887,-0.868352537080414,0.084233366388963,-0.164696973382047,-0.202288725549181,-1.57601079918408,-0.045289947860398,0.373802320173633,0.419528532409264,-0.163136136136604,0.0829195906073951,-0.328984552849458,-0.0344881582282254,0.017728582342074,0.293504889056014,0.0122095677147968,0.00804909602850634,-0.145967445316835,0.0887927429693828,-1.05398327159925,-0.0575111498931424,0.1713417383939,0.407911820879408,-8947.63802540682,-8158.61297318625,-7987.59853900326,-7920.07897097107,-7905.39303930662,-7902.10086082941,-7901.21758850545,-7900.14421334502,-7899.916775462,-7899.87123399452,NA,NA,NA,NA,NA,1002.00207411824,1184.84939210021,305.031769678851,307.695612576672,120.555734463828,76.6239478064445,67.7241199435211,60.8093070493941,2.52900152090429,NA,NA,NA,NA,3,"test0_worse_conv",0,1,-7899.87123399452,3,"test0_worse_conv",27
28,"logit_random",-0.0582157285720307,-0.130797855062492,0.0342639380188395,0.0050624891620356,0.0380201742653392,0.0478670469255921,-0.461453644585763,0.565499469753155,-0.25555701080225,-0.285299843487795,-1.06685907292447,-0.148637457242313,-0.0136369334986451,-0.0203530283291441,-0.159927497674609,-0.142103399741548,0.0568051869962422,0.0369615584681981,0.107087431364136,-0.184533442641875,1.23276113044137,-0.708405360245147,-0.0356481823386886,0.408930524775328,0.0516515475162502,-0.21782434264831,0.0206392254928025,-0.073609619619784,-0.152642740233374,0.0502054423327419,0.130575287926524,-0.0187777219412786,0.352044011818143,-0.117491768252291,-0.00470067717406059,-0.412227777276948,-0.233061656329891,-2.41702262689729,-0.117326547023919,-0.464588994507284,-0.200289679930909,0.125207144466018,-0.0659957792654068,-0.156480885723798,0.0324720403948185,0.0581724520193392,-0.0576646962295894,-0.346787292573885,0.534359680278646,-0.42273048563843,-0.0860052310668384,-1.12340229437066,-0.0827201069258933,-0.230105975703507,-0.104383148641617,-0.0380959316158634,-0.121457275875019,-0.152910518882819,0.0198067049824898,0.0148981721017328,-0.0261627647752724,0.277364967294164,0.0921957695130592,-0.540365288516865,-0.176825636058992,-0.727675021700727,-0.110137134863465,-0.661603589972302,-0.0645119826353766,-0.0734546791978112,-0.129409548575662,-0.000408003099705734,0.160144606929978,0.0237303711331352,0.157899210946613,-0.317311415328386,0.418864046212469,0.187048530323293,0.00783898642616261,-2.51404467463743,0.0171735873643091,-0.398938835080822,0.00756713863234191,-0.0956253637518252,-0.0718367503415692,0.0572485711462779,0.167356648636076,0.00357001355817359,0.122435175227476,-0.204846942090512,0.58722630425448,-0.162347523880936,-0.064209297264314,-2.74965556561613,-0.035114332711477,-0.512376436975444,0.325188217896121,0.0234863206144226,-0.0905362477651142,-0.136577191317325,0.12654330283154,0.0373335484088745,0.183669698016101,-0.230655058659637,0.0169997335050098,-0.475580386127755,0.0213733023607377,-2.53116662533903,-0.122437250857152,-0.163780696295012,-0.151781820701052,-9355.71397073438,-8169.19275942375,-7962.82365429287,-7907.93526483196,-7882.90260044643,-7879.5090441503,-7878.5932753082,-7878.40714232799,-7878.34990849647,-7878.340835195,NA,NA,NA,NA,NA,1502.79614065213,977.743906780097,763.144382305008,271.20584127411,201.35168476604,71.1417579176038,31.4118889819344,10.5837879330742,2.70250537779219,NA,NA,NA,NA,3,"test0_worse_conv",0,1,-7878.340835195,3,"test0_worse_conv",28
29,"logit_random",-0.0488625218021596,-0.118867165565008,-0.167937818385093,0.131608044211609,0.0408066413134838,0.147593820753496,-0.199677109665978,0.0307352390385724,-0.278054344274375,0.0995260657554874,-1.56613429521995,0.00252861051571992,-0.584276993681493,-0.0644724469757616,-0.00503083557387161,-0.0283112762623199,0.0485027292772704,0.0256452485284447,0.33198686234884,-0.682733094528902,0.328903080890883,-0.120134988552672,-0.0426302782704026,-0.671819523594494,-0.2053221479416,0.00359799681905998,-0.128519820227424,-0.0736213778062786,-0.0464213150630507,-0.269751310748735,-0.109942888726885,0.0272603977285195,-0.0490205053172546,-0.481021025510045,0.0530555496506991,-1.00798451348619,-0.0783648030715972,-0.211873223656236,-0.0546694136121815,-0.21113929974237,-0.164274173164308,-0.0759758572739576,-0.0860717440699322,-0.0455873289131884,0.0866365814818848,0.00615575297583747,-0.122304392263893,0.168423991835644,0.337383977138436,-0.259098940953585,-0.0481368828103544,-1.94274763903006,-0.0214576022208156,-0.302730316777195,-0.0167947333463778,-0.0137721439449475,-0.111382023263118,-0.0519389605429531,0.219961204373698,0.024440175378555,0.110021287067071,-0.0522816904715332,0.0283990675566491,-0.188948860574621,-0.24327655937454,-1.6851131234379,-0.0391650154699673,-0.32125796149108,-0.00648966438261133,0.038132406383656,-0.0137491716263309,-0.106795879630263,0.17535880768823,0.0191844816414994,0.080952558563394,-0.0477983329846468,-0.0461686953438288,0.0261795103891981,-0.22463559349653,-0.732807469324195,0.0242933763903496,-0.872691180456888,-0.115226274573832,-0.126618120352952,-0.149302184425293,0.0126459318095741,0.0964289484614529,0.0233090491726819,0.0659785429252023,-0.567402368203029,0.249397595587988,-0.751723685265993,-0.135078461136348,-0.377151484073398,-0.161297996330248,-0.352665536959076,-0.422947397919804,-0.104553699888578,0.131597101097976,0.0130965617890493,0.0164261240825319,0.0391803133845765,-0.0432846074906579,-0.444751392583256,0.303525603797693,-0.275560136895623,0.0518334305571074,-3.40463012023696,-0.0367790061004562,-0.054057988247736,1.10962378762557,-9037.4923918228,-8116.14698512372,-8003.35022341589,-7973.80588605269,-7964.12541959711,-7961.11777371824,-7957.53488287354,-7946.79915950635,-7938.93622788302,-7934.01913107198,-7896.84379842827,-7894.9480392543,NA,NA,NA,1698.38196584847,785.005813551288,448.360715286455,171.855118803338,103.261706109171,97.0355717639846,336.793432479415,227.444370314913,170.066331577011,45.9920233624593,0.150493067693211,NA,NA,3,"test0_worse_conv",0,1,-7894.9480392543,3,"test0_worse_conv",29
30,"logit_random",-0.0407400330325382,0.0441117166680573,-0.0512726595739479,0.070754312567901,-0.00497573370422317,0.173897905685952,-0.218235231098253,1.06313128916867,-0.253109243140937,-0.225138421335186,-1.92088323986802,0.00844485327724143,-0.904181713506512,-0.073931858017523,-0.0109156171761909,-0.0182489608667958,0.0228139965370555,0.0122035320529281,-0.0877869778302879,-0.554571261789891,0.131031717823191,-0.402471521688495,-0.223506262753061,-0.436365059069294,-0.0831517837302482,-0.767281529214857,-0.580133800859102,-0.0491498465588884,-0.169708612906747,-0.0100066778627428,0.16891323525967,0.0196551504332242,0.135924362037391,-0.0356640784650128,0.500875711470699,-0.602007611348911,-0.190022806097621,-1.75783741000727,-0.0329874174837436,-0.406927431302904,0.315275001771801,-0.104919748909688,-0.0901841481978939,-0.159361147611625,0.174892907513839,0.0558759015489882,0.310792034713793,-0.574481532161767,0.648280900062807,-0.617011922465343,-0.0715633240489303,0.823115877108096,-0.12369067494356,0.0275313677402595,-0.123186170346853,-0.0751664074907059,-0.0662859080226183,-0.123115402899939,0.15198846441774,0.021774843194474,0.0111341342529948,-0.136856901888109,0.0651735954110464,-0.382881631699707,-0.159265032413925,-1.18869769771461,-0.0549771964646608,-0.551580505211592,-0.250350298282973,-0.00704663669463929,-0.0567796000105257,-0.241008352128763,0.173476281619903,0.0127840292587907,-0.0100518233021416,-0.258204064017468,0.141786619582173,0.014308439154748,-0.161700867688435,-1.13951258915358,-0.0769738626191339,-0.857290676875772,-0.337553283318345,-0.121324849293077,-0.0905410122187676,-0.164394151720601,0.0802761103524251,0.00747158043198496,0.0311633912511937,-0.345440555006482,0.376747211183904,-0.408523673215697,0.0364459301769921,-2.07003616258293,-0.0300023172768174,-0.673402958837117,-0.220626072115363,0.0451616398574667,-0.0319724426286303,-0.0997925833096104,0.0833375734549549,0.0524741757519889,0.269309526000483,-0.225813524359719,0.513741847625259,-0.241733510157617,-0.172573343334105,-2.47726598898197,-0.134998999699285,-0.74990669266586,0.666156401169837,-9123.03825908729,-8177.66195310038,-7962.81090853011,-7905.53896167987,-7890.03350711034,-7885.75168056208,-7883.26532177998,-7881.37467708732,-7875.96263730269,-7868.02270411017,-7856.93942001424,NA,NA,NA,NA,1594.45768900517,734.289748578278,463.666683509789,455.69847923486,215.672334822382,143.969249851648,92.8421345234955,159.341387906858,105.247147695635,0.37231003045692,NA,NA,NA,3,"test0_worse_conv",0,1,-7856.93942001424,3,"test0_worse_conv",30
31,"logit_random",-0.112891101508832,-0.0910280877972711,0.0316799301587887,-0.0350021581580139,0.0128790508336882,0.315928662012579,-0.164601614101839,0.382643318846126,0.178930737869829,-0.140982376110231,-0.50897473425789,-0.0351968022011762,-0.369688282608968,-0.191948782533671,0.0697496997050555,-0.212615979382184,0.171587638987457,0.0059445349171547,0.298995468986386,0.144460030738426,0.0529986261806722,-0.467292666879148,-0.126606718718722,2.03896468957304,0.0468671357551126,-0.377833665229509,0.348893304453467,0.0274416320448358,-0.0393754684941789,-0.36849496933965,0.10981685849947,0.022959635811954,0.0192661891608006,0.125629161015587,0.012385776668524,0.0156244473584842,-0.231771142842506,-0.716099618202881,-0.0951095791176736,-0.663815741918731,-0.403449077932245,0.0162487213386705,-0.0599393909175993,-0.0673709130953372,0.0112512792597945,0.0297212634513508,0.242450193298388,-0.625029307864605,0.537823430195109,-0.436874437259257,-0.0729326395663841,0.242564100830388,0.0285190756592734,-0.0991425357296766,0.0197050593234265,-0.1625060317663,-0.0982046920163039,-0.0415158211999732,0.19922413194739,0.0119092703660894,0.125063562045961,-0.028339364489614,0.632178813520928,-0.221208567132222,0.124646453133838,-0.603724435529152,-0.149086917336353,-0.244851504220553,-0.610673445672297,0.00519160035296327,-0.13932184770388,-0.2966531112476,0.0141538823477315,0.0281797252452442,0.194753671206782,-0.620843265749927,-0.512002104926605,0.0406652299147474,-0.20992181150003,-3.14917341552905,0.0327444302225943,-0.424010731170966,-0.212100983813692,-0.108137298532498,-0.160134143146659,-0.134997960197204,0.1540109112025,-0.00226775695151545,0.018937925120203,-0.275093618828728,0.670590853857004,0.00935641910557811,-0.039389079545413,-0.708084175799555,-0.0299475308471102,-0.366901685384572,-0.0557507678197662,-0.0781199436712255,-0.103536305560149,-0.287989491391023,0.175350236166254,0.00639334029270209,0.286115726070077,-0.626009332502214,0.268890813650527,-0.0994055744865197,-0.296973286650734,-0.43669753178171,-0.14587447103015,0.0163970967952345,-0.0669608589998259,-9228.09205323386,-8159.32765730916,-7949.8846474285,-7896.80703518491,-7882.65569370814,-7869.55078629835,-7867.14721108398,-7866.6002868914,-7866.53776267948,NA,NA,NA,NA,NA,NA,1295.12951386967,977.226197635496,456.698835239677,178.661979060034,137.603731645363,178.543396926243,55.735093768673,6.04512690965919,NA,NA,NA,NA,NA,0,"pruned_test1_too_close",47,1,-7866.52574825555,3,"test0_worse_conv",47
32,"logit_random",-0.143634736046879,0.0331075855874772,-0.165994009210147,0.11313103388947,-0.0119074139596556,0.0523370704066813,-0.0669557625279741,0.394497239557636,-0.667629029901515,-0.409222760972012,-0.879242848192543,0.0044647859829029,0.226739813400724,-0.0882685647465738,-0.0313943846268478,-0.140748299640407,0.058430559368741,0.00872408660053861,0.17844159520185,-0.533152321959313,0.292639585917144,-0.431938501520346,-0.162540031845642,-1.47512583380722,-0.0753013107535915,0.465021736565661,0.0958732708531415,-0.00589511664178659,-0.0334166014782335,-0.196283930736761,0.136537070437149,0.0288772724158443,0.247592787032999,-0.180472577651488,0.352173810264466,-0.230682624843122,0.0376416135091519,-1.81413329944188,-0.0727961718270111,-0.310109522544247,0.0839465930094103,-0.00202172930060488,-0.215535926998578,0.0739905314187235,0.0171766300146732,0.0105292487847914,0.124631295984618,-0.359326366924458,0.0653288273252081,-0.593639155848739,-0.424072543871123,-0.943228223840131,0.00485965538822528,-0.226838937119541,0.0972175235643435,-0.0020122591773508,0.0338887498791898,-0.231645781700476,0.0980508103141049,0.060045699291035,0.190163305036221,-0.0997125077221638,0.317201370357305,-0.389667694484817,-0.0791115440236183,-0.600059208943413,0.0612360102141508,-0.750580690703491,-0.0156915508432387,0.0113330510595221,-0.103182120192822,-0.312362942966589,-0.0231820801714652,-0.00134690254855245,0.00631875020604691,-0.541303148742589,0.500409736966484,-0.633847573980863,0.0466280033276907,1.72207226092925,-0.0245665627716809,-0.522093615270613,-0.388007221495214,-0.0768636182742449,-0.0507185672682739,0.0911275060430716,0.0289704770798854,0.0280517940271386,0.316920292192603,-0.50676692159138,0.557021092773816,-0.443093584141731,-0.16844322805602,-2.89280518923994,0.00378544338798019,0.2063913906981,0.486934879739385,-0.0576222040726163,-0.175269058229628,-0.215948311128038,0.0480165197504519,0.0132988951604685,0.0872765308336652,-0.570180088843904,0.373159364335322,-0.170973324117402,-0.0800696021978414,-2.30669810305306,0.0316097128351699,0.0938976673742,-0.466920831617187,-9093.19715780536,-8196.57503968164,-8006.38940309476,-7940.03106860496,-7911.48887474888,-7905.25410732226,-7903.17541905805,-7902.25088371193,-7901.92042010044,-7901.84474151001,-7901.81767750392,NA,NA,NA,NA,1270.72132631104,839.744158164635,884.583283295753,384.445936677634,237.614380093175,93.9391530640905,28.1482862667682,43.8443049300268,14.3519054160707,1.7798539669254,NA,NA,NA,3,"test0_worse_conv",0,1,-7901.81767750392,3,"test0_worse_conv",32
33,"logit_random",-0.129294605863711,-0.047790963321511,-0.279296892979448,0.0804873423433059,-0.00909033225705459,0.0607733617942073,0.230040525824407,0.483525005232411,-0.140379528488125,-0.19173478202128,-0.441693387093132,-0.0387075510050695,-0.456565182072894,-0.101032167674421,-0.149859981257767,-0.0715705661385795,-0.000668065053862132,0.017045619668546,0.00662026454741838,0.150838228394209,0.569719773385047,0.0289246277475739,-0.0288882349930616,0.380390177307128,-0.0314473498670506,-0.251905700482842,-0.367896578469455,-0.0344989682969577,-0.12155812638918,-0.268023157433563,0.134233508309969,0.0254472813261689,0.083952156112859,-0.343396499534748,0.216572908828004,-0.38431630415642,-0.141674876411958,-3.14144233677875,0.0179005661374343,-0.578149155448965,-0.272058947219705,-0.0419689696413992,-0.037644214263362,-0.0952640101467261,0.0597517369798384,0.0222569490538448,0.0440175722672592,-0.249145213667603,0.21497311266569,-0.185900756747325,-0.327005865879486,0.490552031546541,-0.102279611274955,-0.618979181703428,-0.108989254006493,-0.0639640416209559,-0.223698140758393,0.0775344547902431,0.0893022160732635,0.0394961735151588,0.155733779848442,-0.222761187671378,0.103153046611389,-0.391459304442618,-0.282577931648499,1.69206799392341,-0.0645326815279823,0.249561877807562,-0.0336379873533818,-0.10615454892482,0.0698910366104534,-0.0224142541523248,0.0612669045969121,0.0324522242780699,0.0965083430113038,-0.0564953774129908,0.271759191989059,-0.387546366591052,-0.130654793722985,-1.97361976613578,-0.00677911299577519,-0.365601091420323,-1.24429534795431,-0.0525009837560819,-0.117109891195064,-0.0794420329892177,-0.00432807059772461,-0.00710383820938312,0.335273612062164,-0.146470521061991,0.532063944421423,-0.347352031580388,-0.269770299439804,0.0189400883876027,-0.147944779246572,-0.0705644894694429,-0.120462574025575,-0.0471903039595252,-0.0083596349264302,-0.0820710870280666,0.208577353355877,-0.000289061400402437,0.149156743643215,0.0829992528416962,-0.0038950071820531,0.0526810491626785,-0.165694801306497,0.946799887229098,-0.176609333559852,-1.24198213346094,-0.115665482229063,-9111.36984184671,-8215.14249885485,-8056.4013556637,-8019.94979162986,-8007.18527614605,-8000.42931090385,-7996.39920865121,-7994.66646158001,-7993.24193441445,-7992.24676403365,-7987.29214015043,NA,NA,NA,NA,2353.53040146517,562.609837097995,256.288029236819,267.625842275711,96.910744458715,63.2684676404977,47.4692579622754,114.229391476426,43.5205689247211,0.297907083701722,NA,NA,NA,3,"test0_worse_conv",0,1,-7987.29214015043,3,"test0_worse_conv",33
