"Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","Class_7","Class_8","model"
-6.23593372068473,-2.89823234403584,-4.33549869942699,-3.28033282916535,-5.2469043407492,-12.1755016651251,-4.97353122966528,-6.54429906577815,-3.23113161988489
-9.04284661114699,-3.56260137015712,-2.79069565727162,-6.47553964189074,-10.1109601861253,-5.7288027392578,-7.95941701873699,-10.5509686117075,-3.4127627808506
-1.30136717300521,-1.96945501690941,-2.61924089415594,-2.97991962796446,-1.58604403986351,-5.0857181154759,-3.29406775695122,-4.0375432672722,-1.66163090191021
-74.9608432478652,-48.845599539258,-36.8777554942381,-37.7876983928211,-76.001502289557,-219.953462023591,-49.0328977911929,-25.8981058466224,-31.9388308181826
-35.7342764790947,-9.80625560340241,-24.2088269557111,-21.0008133749054,-45.1624442016974,-4.1118882084829,-35.2224552809691,-41.4160321185962,-6.92619921225645
-12.9706868645944,-8.56144181392591,-8.88128919120031,-5.13016276657931,-12.481696325641,-21.5856818455003,-8.00280168920922,-12.0253203017113,-5.65633879734215
-3.65329023970399,-3.56955796423322,-4.88434510249336,-4.74431416905927,-5.57172576126321,-1.40166237633648,-4.03969720414377,-9.37189033435301,-2.09422948238026
-7.67671428219513,-6.78205527426342,-3.02607228993099,-4.3486514774863,-8.94016442831877,-29.2058786047203,-6.20767892770227,-8.45663314778701,-3.51293914622481
-11.2843962702508,-9.16901121365438,-8.97615304168461,-14.1883227335596,-16.4934830043947,-36.5168900230897,-13.8287200452535,-8.04761290941298,-9.5788788153738
-2.76603600545592,-1.43664594926521,-2.88509440370435,-2.70647740319587,-3.47401752654819,-6.68187823660917,-3.34251336343198,-4.16846577078735,-1.79136290530524
-5.21019843236541,-4.92983730883818,-10.5653795075651,-7.17966361704653,-7.82564042171945,-5.64105642362975,-7.10717715461421,-11.9735271607155,-5.50025254249962
-11.8313008823713,-10.8023819892173,-9.10768964821998,-11.6110825904277,-8.30826861048173,-45.6555521523911,-16.7434634247633,-12.773661198287,-9.64578634227103
-3.55856137254073,-0.974106795727897,-2.02208813643942,-2.49278550140846,-5.85895954811594,-1.12200501903365,-4.69518955859463,-2.52165787760979,-1.28644206541135
-36.5738423179374,-36.7036612009479,-80.3501043227533,-69.646322262926,-63.9503115801791,-15.5196918481262,-75.0626966412861,-83.4270077895675,-25.8230617933737
-25.1239662804571,-12.4514910971348,-14.4894879220571,-22.2156673181552,-34.9674918208229,-37.3961782526586,-38.784420600976,-26.6793737631971,-14.6912137237915
-16.3880468103405,-8.20350755693928,-10.767911065653,-12.781973941795,-32.4736087003123,-3.65229597034868,-25.1068299209944,-35.7387140098274,-6.0565860345515
-16.1279565808266,-10.4570732586137,-19.2493728271983,-17.1580604825458,-21.0484506264211,-3.888448119878,-16.1512443666124,-32.1224351290977,-6.40840852425256
-15.4783167415122,-26.7389766245317,-13.890455141451,-32.8299927970201,-28.4107941650996,-22.8493276287287,-37.3999933732833,-49.4072702458962,-16.0846016114296
-19.8869241134041,-36.7891463614513,-33.75183563774,-25.8151935580957,-18.2619994895736,-148.057307587523,-30.0516913331853,-26.415980342763,-21.7523896915529
-39.5516434420252,-16.9065184755887,-18.7299261689207,-15.4170119586886,-35.1779394578018,-90.3063346305485,-25.8070245391439,-30.8397293037233,-17.0954962513455
-32.2747007437548,-30.558250632865,-37.3322652471121,-27.1548792002657,-19.8583762195403,-127.070941733866,-43.1983760323085,-28.9040422447268,-24.3447047629321
-30.6690461888765,-26.8479341108209,-16.5524617663917,-12.2177279019977,-42.4928771588203,-135.032174714104,-31.4913790880385,-27.8504788675759,-14.2426501369464
-17.868072708356,-7.29273259979573,-11.5648059647629,-6.55604065352483,-18.5841737503791,-34.8034448112072,-16.2184666300954,-14.2160763661548,-7.39807354263517
-2.02123876483848,-2.25836426107581,-6.36553334972425,-5.4746356523422,-4.5646649562508,-3.90438078877188,-9.00420247576663,-4.23999754746699,-2.56316038025923
-3.28823538062272,-4.13904993265296,-3.35158791580966,-4.0059985338789,-4.59969315347306,-8.96448185087679,-2.56144824180833,-7.61523773787251,-3.18529513212986
-6.12096786555658,-3.41480224473674,-0.827687285108688,-3.25710830102892,-10.3416244613744,-9.11522824438163,-4.7213379613695,-8.87765117713743,-1.12646187427476
-7.07249310259375,-5.83699870105094,-4.48512482281359,-5.52638630692661,-10.7317584322299,-11.0326020779012,-7.52421683681757,-8.04254821834925,-4.8825063899718
-12.9488790349158,-4.76364260328035,-9.17971758558873,-6.16964921190987,-11.9679194944547,-18.6633622803374,-11.3765487582995,-13.7281212302858,-5.56399129966323
-3.63580760172086,-2.2456416460308,-2.35313992292581,-3.1608268922256,-6.61160022704048,-1.2876809242637,-3.67627932734903,-5.64035594924137,-1.78128112480383
