"mu_scalingFactor","sigma_scalingFactor","mu_wtp_Acceleration","sigma_wtp_Acceleration","mu_wtp_OpCost","sigma_wtp_OpCost","mu_wtp_hev","sigma_wtp_hev","mu_wtp_phev20","sigma_wtp_phev20","mu_wtp_phev40","sigma_wtp_phev40","mu_wtp_bev","sigma_wtp_bev","mu_wtp_bevRangeRel","sigma_wtp_bevRangeRel","mu_wtp_noBEVFC","sigma_wtp_noBEVFC","mu_wtp_american","sigma_wtp_american","mu_wtp_chinese","sigma_wtp_chinese","mu_wtp_japanese","sigma_wtp_japanese","mu_wtp_skorean","sigma_wtp_skorean","logLike"
0.123180987455236,0.0576503030808361,-1.35775607541818,1.37404319929758,-1.75522262968413,-1.34506988030135,1.3792176446245,-3.89698292253593,0.295776458884828,2.56881221212943,1.30280534319888,2.43874463804393,-3.86111751377275,14.2611626532161,4.84350627355917,5.61994114208436,-2.73859968952185,-1.22651551222698,-1.09346177510823,3.73668011308788,-20.900615903756,-19.3014426957614,-0.0687996120551712,-4.68281607328594,-3.67260712601232,4.52291647831439,-8338.31900130117
0.123180987455236,0.0576503030808361,-1.35775607541818,1.37404319929758,-1.75522262968413,-1.34506988030135,1.3792176446245,-3.89698292253593,0.295776458884828,2.56881221212943,1.30280534319888,2.43874463804393,-3.86111751377275,14.2611626532161,4.84350627355917,5.61994114208436,-2.73859968952185,-1.22651551222698,-1.09346177510823,3.73668011308788,-20.900615903756,-19.3014426957614,-0.0687996120551712,-4.68281607328594,-3.67260712601232,4.52291647831439,-8338.31900130117
0.12317977750423,0.0576497162311987,-1.35775604193714,1.37404304332433,-1.75522259748365,-1.34506991222243,1.37921747738225,-3.89698291948585,0.295776425194234,2.56881222419006,1.30280530759907,2.43874470812595,-3.86111727412016,14.2611627920297,4.84350629104475,5.6199412428069,-2.73859952446821,-1.22651550025948,-1.09346193131431,3.73668002579967,-20.9006157939764,-19.3014427369259,-0.0687997308220825,-4.68281602800038,-3.67260705977201,4.52291645933869,-8338.31900120626
0.123179717353191,0.0576494258709396,-1.35775603005954,1.37404298666447,-1.75522258803707,-1.3450699243863,1.37921741696923,-3.89698291829798,0.295776413058348,2.56881222848603,1.30280529488159,2.43874473350502,-3.86111718780039,14.2611628425109,4.84350629758084,5.61994127925948,-2.73859946506294,-1.22651549595153,-1.09346198774455,3.73667999433918,-20.9006157543818,-19.3014427518427,-0.0687997736133694,-4.68281601167977,-3.67260703613504,4.52291645246944,-8338.31900118833
0.123181381659546,0.0576517224442219,-1.35762268887985,1.37338233136446,-1.75513001994462,-1.34522239385042,1.37850740695718,-3.89696859349688,0.29563390509254,2.56886170130188,1.30265717990352,2.43904356389422,-3.86010480736879,14.2617596679384,4.84358429266221,5.62037028874125,-2.7379038809097,-1.2264652084555,-1.0941252164187,3.73631038999153,-20.9001506046146,-19.3016185094877,-0.0693015524716199,-4.68262458518985,-3.67233281222753,4.52283644783811,-8338.31894335113
0.123181588300143,0.0576520668082052,-1.35760553141196,1.37341142028224,-1.75523938102657,-1.34497703806135,1.37828427979004,-3.89696028274655,0.295593864258286,2.56887714825973,1.30262226071115,2.4391444533202,-3.85981255815514,14.2619430314877,4.84368688547972,5.62045038140234,-2.73772635204161,-1.22644024925414,-1.094327846866,3.7361720746472,-20.8999917487104,-19.3016719623036,-0.0694785648987974,-4.68256690504663,-3.67226603700786,4.52281470866421,-8338.31892915439
0.123184282239232,0.0576514855779995,-1.35769115100122,1.37447609460279,-1.75501277634416,-1.34503394790919,1.37746645712877,-3.89690624418572,0.295479433739808,2.56895932490967,1.3025376450699,2.43955242250904,-3.85885947508233,14.2625899403896,4.84430868775766,5.62048338680343,-2.73729758546036,-1.22630439239565,-1.0950286546418,3.73557739828918,-20.8993705357013,-19.3018460422368,-0.070189664254436,-4.68234482445274,-3.67212869187251,4.52274019341682,-8338.31890689994
0.123183077188347,0.0576503758036315,-1.35775771536958,1.37457154405316,-1.75516628653971,-1.34513652261694,1.37736255822607,-3.89689581120014,0.295462796679496,2.56897395784922,1.30252696690313,2.43961769981873,-3.85874335108472,14.2626755257785,4.84439999371467,5.62045259222729,-2.73728352549083,-1.22628005052877,-1.09511114469018,3.73547912545621,-20.8992700611992,-19.3018706961482,-0.0702962580788866,-4.68230699148174,-3.67214670758236,4.52272257038149,-8338.31890286385
0.123182813444173,0.0576500740771374,-1.3580005335347,1.37445597472508,-1.75513259450358,-1.34511893135903,1.37722662363513,-3.8968745150822,0.295431796090128,2.56901598806099,1.30251232776496,2.43977432070319,-3.85861304432422,14.2628264882993,4.84454290944063,5.62029041353872,-2.73747047800213,-1.22622249453761,-1.09518161699116,3.735227359575,-20.8990278070646,-19.3019392462323,-0.0705235509517515,-4.68220820271925,-3.67235850148427,4.52266547626752,-8338.31889829258
0.123182165735505,0.0576501079246819,-1.35774177734581,1.37418632065946,-1.75512801148034,-1.3451202957978,1.37692939808911,-3.89682610680827,0.295342074234874,2.56912416071861,1.30246435046493,2.44019449168004,-3.85832845504641,14.2632084711244,4.84480837919383,5.61989414988988,-2.73806816729409,-1.22607283083879,-1.0953107519341,3.73454516680038,-20.8983884026524,-19.3021287321246,-0.0710997847145503,-4.68194243522414,-3.67299415131424,4.52251371706888,-8338.31888730014
