"step","user","system","elapsed","tot_cpu"
"ms",61.783,7.816,12628.509,69.599
"est",23.887,2.032,563.463,25.919
"cv",95.506,5.917,1632.597,101.423
"psi_data",4.93000000000001,0.141000000000002,5.10399999999936,5.07100000000001
"speedTest",227.195,7.208,574.021000000001,234.403
"psi_og",0.70999999999998,0.00100000000000122,0.713999999999942,0.710999999999981
"feval_og",16.842,0.277999999999999,17.2049999999999,17.12
