"model","tot_elapsed","est_timeEst","est_successful","est_code","est_message","est_LL","est_AIC","est_BIC","ms_n_points","ms_n_best","ms_n_within_tol","ms_did_best_conv","cv_in_avgObsLL","cv_out_avgObsLL","cv_pctDiff_avgObsLL","cv_std_pctDiff","cv_in_avgObsL","cv_out_avgObsL","cv_pctDiff_avgObsL","cv_cpuSec_val","psi_prime_mean_all","psi_prime_mean_chosen","time_per_call_1core","time_per_call_2core","time_per_call_4core","ram_mb_1core","ram_mb_2core","ram_mb_4core","psi_prime_ICE_small","psi_prime_PHEV_small","psi_prime_BEV_small","psi_prime_small_avg","psi_prime_ICE_big","psi_prime_PHEV_big","psi_prime_BEV_big","psi_prime_big_avg","feval_cpu_sec_small","feval_cpu_sec_big"
"CNL_CNL_pref",1897.7458589077,73.9950006008148,TRUE,0,"successful convergence",-9285.91618505458,18603.8323701092,18720.7373177846,101,54,94,TRUE,-0.840373611654397,-0.859154034877091,2.43280725922867,11.2686620951968,0.431608504461414,0.424410336125162,1.53963582254678,0.0254000000000104,0.107321544656373,0.118572620345141,0.35538022518158,0.780986046791077,0.718956646919251,965.5,1342.1,1707,0.08469,0.08169,0.21211,0.126163333333333,0.00114,0.00106,0.00233,0.00151,3.18500000000002,19.755
