"b_Price","b_Acceleration","b_OpCost","b_hev","b_phev20","b_phev40","b_bev","b_bevRangeRel","b_noBEVFC","b_american","b_chinese","b_japanese","b_skorean","lambda_ICE","lambda_BEV","alpha_PHEV_ICE_logistic","inSample_model","outOfSample_model","avgObsLL_est","avgLLObs_val","percentDiffLL","avgObsL_est","avgLObs_val","percentDiffL","timingEst_model","timingOutOfSample_model","timingWallTotalIterStack_model","timingCPUTotalIterStack_model","inSampleObs","outOfSampleObs"
-0.0563317617599304,-0.0757418217423571,-0.0966105681013243,0.133915362051483,0.075230546904367,0.174089157631736,-0.141145639333789,0.28118415382567,-0.250933780308358,-0.126052435072461,-1.0921691565216,-0.0601631491849381,-0.342757731207668,0.735889976097439,0.811925632543411,3.29763383205968,-7485.18042179231,-1807.99713835537,-0.850105669709518,-0.819953350728061,-3.54689070498269,0.427369769523216,0.440452200801252,-3.06115036929991,88.5367460250854,0.0270000000000046,164.679498910904,25.704,8805,2205
-0.0535167598261915,-0.074616666776993,-0.101456973260574,0.0646739497242583,0.00873098620864414,0.0660471751840245,-0.263267667923653,0.281586025192463,-0.246004900962493,-0.127665425341985,-1.0569946309323,-0.085917900289377,-0.317602370838168,0.684970101022517,0.751679008476541,9.34371347338177,-7519.34976807878,-1774.74848310686,-0.853986345040179,-0.804874595513316,-5.7508822959637,0.425714500060555,0.447143996906952,-5.03377189251228,98.3240537643433,0.0279999999999987,174.750094413757,26.537,8805,2205
-0.0589515001123757,-0.067610962972172,-0.107732031692039,0.0710857467285098,0.0164477590260981,0.126152030262847,-0.213550010944502,0.274889912421382,-0.189304152271437,-0.0986422316772819,-1.07548597574123,-0.0208802319396456,-0.335904780613384,0.703837161765026,0.792961377304441,9.01785800850716,-7398.99564732556,-1895.87128113856,-0.840317506794499,-0.859805569677354,2.31913089103599,0.431573474162822,0.423244365856894,1.9299398143237,96.2018084526062,0.0270000000000046,171.715062618256,26.514,8805,2205
-0.0525301010762473,-0.0675586153937266,-0.0938509316449575,0.079946131105043,0.0317739504506295,0.18760972434796,-0.232443374608182,0.220440223549578,-0.229488814258725,-0.0733016317996131,-0.96851071004055,-0.0403922181011411,-0.334031784473178,0.652048575550983,0.730566288071493,1.87567226504943,-7119.52979079177,-2173.11226085386,-0.80857805687584,-0.985538440296536,21.8853803805201,0.445491079038886,0.373238206332225,16.2187024850288,71.5237007141113,0.0220000000000198,132.424960374832,23.086,8805,2205
-0.0553887922043558,-0.0792993829416336,-0.0986499387231023,0.0675898189403315,-0.0220729564947948,0.123265296284439,-0.31732195157154,0.254524599271123,-0.22108206469023,-0.129302033406111,-0.995932395940261,-0.0949643601393553,-0.360122726324955,0.689811874608816,0.773827844373531,2.63970553828292,-7474.39262509641,-1820.44407106527,-0.848880479851949,-0.82559821817019,-2.74270197446638,0.427893699521589,0.437972910728488,-2.35554092480638,70.4008104801178,0.0230000000000246,131.618017673492,23.13,8805,2205
